Date,sat,satsp,htg,supply_vfd_speed
2/8/2023 8:54,79,78,94,0
2/8/2023 9:09,80,79,95,0
2/8/2023 9:24,79,80,94,0
2/8/2023 9:39,78,79,95,0
2/8/2023 9:54,77,78,94,0
2/8/2023 10:09,76,77,93,0
2/8/2023 10:24,77,76,94,0
2/8/2023 10:39,78,75,95,0
2/8/2023 10:54,77,76,96,0
2/8/2023 11:09,76,75,95,0
2/8/2023 11:24,77,74,94,0
2/8/2023 11:39,78,75,95,0
2/8/2023 11:54,77,76,96,0
2/8/2023 12:09,78,77,95,0
2/8/2023 12:24,79,78,94,0
2/8/2023 12:39,78,77,95,0
2/8/2023 12:54,77,76,94,0
2/8/2023 13:09,76,77,95,0
2/8/2023 13:24,75,78,94,0
2/8/2023 13:39,74,77,95,0
2/8/2023 13:54,75,76,94,0
2/8/2023 14:09,74,75,93,0
2/8/2023 14:24,75,74,92,0
2/8/2023 14:39,74,73,93,0
2/8/2023 14:54,75,72,92,0
2/8/2023 15:09,74,71,91,0
2/8/2023 15:24,73,72,90,0
2/8/2023 15:39,72,73,91,0
2/8/2023 15:54,71,74,92,0
2/8/2023 16:09,72,73,93,0
2/8/2023 16:24,71,74,92,0
2/8/2023 16:39,70,73,91,0
2/8/2023 16:54,69,74,92,0
2/8/2023 17:09,70,73,93,0
2/8/2023 17:24,69,72,94,0
2/8/2023 17:39,68,71,93,0
2/8/2023 17:54,69,72,92,0
2/8/2023 18:09,70,73,91,0
2/8/2023 18:24,71,74,92,0
2/8/2023 18:39,72,73,91,0
2/8/2023 18:54,73,72,92,0
2/8/2023 19:09,72,71,91,0
2/8/2023 19:24,71,72,90,0
2/8/2023 19:39,70,73,91,0
2/8/2023 19:54,69,74,92,0
2/8/2023 20:09,70,73,91,0
2/8/2023 20:24,69,72,90,0
2/8/2023 20:39,68,71,89,0
2/8/2023 20:54,67,72,90,0
2/8/2023 21:09,66,71,91,0
2/8/2023 21:24,65,70,92,0
2/8/2023 21:39,66,71,91,0
2/8/2023 21:54,65,70,90,0
2/8/2023 22:09,66,70,91,0
2/8/2023 22:24,65,70,92,0
2/8/2023 22:39,64,70,93,0
2/8/2023 22:54,65,71,94,0
2/8/2023 23:09,64,72,95,0
2/8/2023 23:24,63,73,94,0
2/8/2023 23:39,62,74,93,0
2/8/2023 23:54,61,75,94,0
2/9/2023 0:09,62,76,93,0
2/9/2023 0:24,63,75,94,0
2/9/2023 0:39,64,74,95,0
2/9/2023 0:54,65,75,96,0
2/9/2023 1:09,64,76,97,0
2/9/2023 1:24,63,75,96,0
2/9/2023 1:39,62,74,97,0
2/9/2023 1:54,61,75,96,0
2/9/2023 2:09,62,74,95,0
2/9/2023 2:24,61,75,94,0
2/9/2023 2:39,62,76,93,0
2/9/2023 2:54,63,75,92,0
2/9/2023 3:09,62,74,91,0
2/9/2023 3:24,63,73,92,0
2/9/2023 3:39,62,74,93,0
2/9/2023 3:54,63,75,94,0
2/9/2023 4:09,62,74,95,0
2/9/2023 4:24,63,73,96,0
2/9/2023 4:39,62,72,97,0
2/9/2023 4:54,61,71,98,0
2/9/2023 5:09,62,70,99,0
2/9/2023 5:24,63,71,100,0
2/9/2023 5:39,64,72,99,0
2/9/2023 5:54,65,73,98,0
2/9/2023 6:09,64,74,97,0
2/9/2023 6:24,63,73,98,0
2/9/2023 6:39,62,72,99,0
2/9/2023 6:54,63,73,98,0
2/9/2023 7:09,62,74,99,0
2/9/2023 7:24,63,75,100,0
2/9/2023 7:39,64,74,100,0
2/9/2023 7:54,63,75,100,0
2/9/2023 8:09,62,76,100,0
2/9/2023 8:24,63,77,99,0
2/9/2023 8:39,62,76,98,0
2/9/2023 8:54,63,75,99,0
2/9/2023 9:09,62,76,98,0
2/9/2023 9:24,61,75,97,0
2/9/2023 9:39,62,74,96,0
2/9/2023 9:54,61,75,97,0
2/9/2023 10:09,62,76,96,0
2/9/2023 10:24,63,77,97,0
2/9/2023 10:39,62,78,96,0
2/9/2023 10:54,63,77,97,0
2/9/2023 11:09,64,78,96,0
2/9/2023 11:24,63,77,97,0
2/9/2023 11:39,62,78,98,0
2/9/2023 11:54,61,77,97,0
2/9/2023 12:09,62,76,98,0
2/9/2023 12:24,63,75,99,0
2/9/2023 12:39,64,76,100,0
2/9/2023 12:54,63,75,100,0
2/9/2023 13:09,64,76,100,0
2/9/2023 13:24,63,75,100,0
2/9/2023 13:39,62,74,100,0
2/9/2023 13:54,61,75,99,0
2/9/2023 14:09,60,76,100,0
2/9/2023 14:24,60,77,99,0
2/9/2023 14:39,60,76,100,0
2/9/2023 14:54,60,75,100,0
2/9/2023 15:09,61,76,100,0
2/9/2023 15:24,62,75,100,0
2/9/2023 15:39,61,76,99,0
2/9/2023 15:54,60,77,100,0
2/9/2023 16:09,61,78,100,0
2/9/2023 16:24,62,77,99,0
2/9/2023 16:39,61,76,98,0
2/9/2023 16:54,62,75,99,0
2/9/2023 17:09,63,76,100,0
2/9/2023 17:24,64,77,100,0
2/9/2023 17:39,65,76,100,0
2/9/2023 17:54,64,75,100,0
2/9/2023 18:09,63,76,100,0
2/9/2023 18:24,62,75,100,0
2/9/2023 18:39,61,74,100,0
2/9/2023 18:54,60,73,99,0
2/9/2023 19:09,61,74,98,0
2/9/2023 19:24,62,73,99,0
2/9/2023 19:39,63,72,100,0
2/9/2023 19:54,64,73,100,0
2/9/2023 20:09,63,72,99,0
2/9/2023 20:24,64,71,98,0
2/9/2023 20:39,65,72,99,0
2/9/2023 20:54,64,73,98,0
2/9/2023 21:09,65,72,99,0
2/9/2023 21:24,64,73,100,0
2/9/2023 21:39,65,72,100,0
2/9/2023 21:54,66,71,100,0
2/9/2023 22:09,67,72,99,0
2/9/2023 22:24,66,71,100,0
2/9/2023 22:39,67,70,99,0
2/9/2023 22:54,66,71,100,0
2/9/2023 23:09,65,72,99,0
2/9/2023 23:24,64,73,98,0
2/9/2023 23:39,63,72,97,0
2/9/2023 23:54,64,71,96,0
2/10/2023 0:09,63,70,97,0
2/10/2023 0:24,62,70,98,0
2/10/2023 0:39,61,71,97,0
2/10/2023 0:54,62,70,96,0
2/10/2023 1:09,63,71,95,0
2/10/2023 1:24,62,72,96,0
2/10/2023 1:39,61,73,95,0
2/10/2023 1:54,62,72,94,0
2/10/2023 2:09,63,73,93,0
2/10/2023 2:24,64,74,92,0
2/10/2023 2:39,63,75,93,0
2/10/2023 2:54,64,76,94,0
2/10/2023 3:09,65,75,95,0
2/10/2023 3:24,64,74,94,0
2/10/2023 3:39,63,73,95,0
2/10/2023 3:54,64,74,94,0
2/10/2023 4:09,63,73,95,0
2/10/2023 4:24,62,72,96,0
2/10/2023 4:39,61,73,95,0
2/10/2023 4:54,60,74,94,0
2/10/2023 5:09,60,73,93,0
2/10/2023 5:24,60,72,94,0
2/10/2023 5:39,60,73,93,0
2/10/2023 5:54,60,72,94,0
2/10/2023 6:09,61,73,95,0
2/10/2023 6:24,62,74,94,0
2/10/2023 6:39,61,73,95,0
2/10/2023 6:54,60,72,94,0
2/10/2023 7:09,61,71,93,0
2/10/2023 7:24,60,70,92,0
2/10/2023 7:39,60,70,91,0
2/10/2023 7:54,60,71,90,0
2/10/2023 8:09,60,72,91,0
2/10/2023 8:24,60,73,92,0
2/10/2023 8:39,60,74,93,0
2/10/2023 8:54,61,75,92,0
2/10/2023 9:09,60,76,93,0
2/10/2023 9:24,60,77,92,0
2/10/2023 9:39,60,76,91,0
2/10/2023 9:54,61,77,92,0
2/10/2023 10:09,60,78,93,0
2/10/2023 10:24,61,79,92,0
2/10/2023 10:39,62,78,91,0
2/10/2023 10:54,63,79,90,0
2/10/2023 11:09,64,80,91,0
2/10/2023 11:24,63,80,92,0
2/10/2023 11:39,64,79,91,0
2/10/2023 11:54,63,78,90,0
2/10/2023 12:09,64,79,91,0
2/10/2023 12:24,65,80,90,0
2/10/2023 12:39,66,80,89,0
2/10/2023 12:54,67,79,88,0
2/10/2023 13:09,66,80,87,0
2/10/2023 13:24,67,79,86,0
2/10/2023 13:39,66,80,87,0
2/10/2023 13:54,65,79,86,0
2/10/2023 14:09,64,78,85,0
2/10/2023 14:24,65,77,84,0
2/10/2023 14:39,66,76,83,0
2/10/2023 14:54,67,75,84,0
2/10/2023 15:09,68,76,85,0
2/10/2023 15:24,67,75,86,0
2/10/2023 15:39,68,74,87,0
2/10/2023 15:54,67,75,88,0
2/10/2023 16:09,66,76,87,0
2/10/2023 16:24,67,77,88,0
2/10/2023 16:39,66,78,87,0
2/10/2023 16:54,65,77,88,0
2/10/2023 17:09,64,78,87,0
2/10/2023 17:24,65,77,86,0
2/10/2023 17:39,66,76,85,0
2/10/2023 17:54,67,77,86,0
2/10/2023 18:09,66,76,87,0
2/10/2023 18:24,67,75,88,0
2/10/2023 18:39,68,76,89,0
2/10/2023 18:54,69,77,88,0
2/10/2023 19:09,70,78,89,0
2/10/2023 19:24,71,77,88,0
2/10/2023 19:39,72,78,87,0
2/10/2023 19:54,73,79,88,0
2/10/2023 20:09,72,78,89,0
2/10/2023 20:24,71,79,88,0
2/10/2023 20:39,72,80,87,0
2/10/2023 20:54,71,80,86,0
2/10/2023 21:09,72,80,87,0
2/10/2023 21:24,71,79,88,0
2/10/2023 21:39,70,80,87,0
2/10/2023 21:54,69,80,86,0
2/10/2023 22:09,70,80,85,0
2/10/2023 22:24,71,79,84,0
2/10/2023 22:39,70,80,85,0
2/10/2023 22:54,69,79,86,0
2/10/2023 23:09,68,78,85,0
2/10/2023 23:24,69,79,86,0
2/10/2023 23:39,68,80,85,0
2/10/2023 23:54,67,79,84,0
2/11/2023 0:09,68,78,85,0
2/11/2023 0:24,67,77,84,0
2/11/2023 0:39,68,76,85,0
2/11/2023 0:54,69,77,86,0
2/11/2023 1:09,70,76,85,0
2/11/2023 1:24,69,77,86,0
2/11/2023 1:39,70,76,85,0
2/11/2023 1:54,71,77,86,0
2/11/2023 2:09,72,78,87,0
2/11/2023 2:24,71,79,88,0
2/11/2023 2:39,72,80,87,0
2/11/2023 2:54,73,80,88,0
2/11/2023 3:09,72,79,87,0
2/11/2023 3:24,71,78,86,0
2/11/2023 3:39,70,79,87,0
2/11/2023 3:54,69,80,88,0
2/11/2023 4:09,68,79,89,0
2/11/2023 4:24,69,78,88,0
2/11/2023 4:39,68,77,87,0
2/11/2023 4:54,69,78,88,0
2/11/2023 5:09,68,79,89,0
2/11/2023 5:24,69,80,88,0
2/11/2023 5:39,68,80,87,0
2/11/2023 5:54,69,79,86,0
2/11/2023 6:09,70,78,85,0
2/11/2023 6:24,71,79,84,0
2/11/2023 6:39,72,80,83,0
2/11/2023 6:54,71,80,84,0
2/11/2023 7:09,72,79,85,0
2/11/2023 7:24,71,78,84,0
2/11/2023 7:39,70,79,83,0
2/11/2023 7:54,69,80,82,0
2/11/2023 8:09,68,80,83,0
2/11/2023 8:24,67,79,82,0
2/11/2023 8:39,66,80,81,0
2/11/2023 8:54,65,79,80,0
2/11/2023 9:09,66,80,81,0
2/11/2023 9:24,65,80,82,0
2/11/2023 9:39,66,79,81,0
2/11/2023 9:54,65,78,80,0
2/11/2023 10:09,64,77,81,0
2/11/2023 10:24,63,78,80,0
2/11/2023 10:39,62,77,79,0
2/11/2023 10:54,63,76,78,0
2/11/2023 11:09,62,75,77,0
2/11/2023 11:24,61,74,76,0
2/11/2023 11:39,62,73,75,0
2/11/2023 11:54,63,72,76,0
2/11/2023 12:09,62,71,75,0
2/11/2023 12:24,61,70,74,0
2/11/2023 12:39,62,70,75,0
2/11/2023 12:54,61,71,76,0
2/11/2023 13:09,62,72,75,0
2/11/2023 13:24,61,73,76,0
2/11/2023 13:39,62,72,75,0
2/11/2023 13:54,61,73,74,0
2/11/2023 14:09,62,72,73,0
2/11/2023 14:24,61,73,72,0
2/11/2023 14:39,60,72,73,0
2/11/2023 14:54,61,73,72,0
2/11/2023 15:09,60,74,71,0
2/11/2023 15:24,61,75,72,0
2/11/2023 15:39,62,76,71,0
2/11/2023 15:54,61,75,70,0
2/11/2023 16:09,62,74,71,0
2/11/2023 16:24,61,73,72,0
2/11/2023 16:39,62,74,73,0
2/11/2023 16:54,61,75,72,0
2/11/2023 17:09,62,76,71,0
2/11/2023 17:24,63,75,72,0
2/11/2023 17:39,62,76,73,0
2/11/2023 17:54,61,77,74,0
2/11/2023 18:09,62,78,75,0
2/11/2023 18:24,61,79,74,0
2/11/2023 18:39,62,80,75,0
2/11/2023 18:54,61,79,74,0
2/11/2023 19:09,60,80,75,0
2/11/2023 19:24,61,79,74,0
2/11/2023 19:39,62,80,73,0
2/11/2023 19:54,61,80,72,0
2/11/2023 20:09,60,80,71,0
2/11/2023 20:24,60,80,72,0
2/11/2023 20:39,61,80,73,0
2/11/2023 20:54,60,80,74,0
2/11/2023 21:09,61,79,73,0
2/11/2023 21:24,62,80,72,0
2/11/2023 21:39,61,80,71,0
2/11/2023 21:54,60,80,72,0
2/11/2023 22:09,60,80,71,0
2/11/2023 22:24,61,80,70,0
2/11/2023 22:39,60,80,70,0
2/11/2023 22:54,61,79,70,0
2/11/2023 23:09,62,78,70,0
2/11/2023 23:24,63,77,70,0
2/11/2023 23:39,62,76,70,0
2/11/2023 23:54,63,77,71,0
2/12/2023 0:09,64,76,72,0
2/12/2023 0:24,63,75,71,0
2/12/2023 0:39,62,76,72,0
2/12/2023 0:54,61,75,73,0
2/12/2023 1:09,60,74,74,0
2/12/2023 1:24,61,73,75,0
2/12/2023 1:39,60,74,74,0
2/12/2023 1:54,61,73,75,0
2/12/2023 2:09,62,72,74,0
2/12/2023 2:24,61,71,75,0
2/12/2023 2:39,62,72,74,0
2/12/2023 2:54,61,73,73,0
2/12/2023 3:09,60,72,74,0
2/12/2023 3:24,61,71,73,0
2/12/2023 3:39,62,72,72,0
2/12/2023 3:54,63,71,71,0
2/12/2023 4:09,64,70,72,0
2/12/2023 4:24,65,70,73,0
2/12/2023 4:39,64,71,74,0
2/12/2023 4:54,63,70,75,0
2/12/2023 5:09,64,70,76,0
2/12/2023 5:24,65,70,77,0
2/12/2023 5:39,64,70,78,0
2/12/2023 5:54,65,70,77,0
2/12/2023 6:09,64,71,78,0
2/12/2023 6:24,63,70,79,0
2/12/2023 6:39,62,70,78,0
2/12/2023 6:54,63,71,79,0
2/12/2023 7:09,64,72,78,0
2/12/2023 7:24,63,71,77,0
2/12/2023 7:39,64,72,76,0
2/12/2023 7:54,63,73,75,0
2/12/2023 8:09,64,74,76,0
2/12/2023 8:24,63,75,77,0
2/12/2023 8:39,64,76,78,0
2/12/2023 8:54,63,77,79,0
2/12/2023 9:09,64,78,78,0
2/12/2023 9:24,63,77,77,0
2/12/2023 9:39,64,76,76,0
2/12/2023 9:54,65,77,77,0
2/12/2023 10:09,66,76,76,0
2/12/2023 10:24,67,77,77,0
2/12/2023 10:39,68,76,78,0
2/12/2023 10:54,67,77,79,0
2/12/2023 11:09,66,78,80,0
2/12/2023 11:24,67,77,81,0
2/12/2023 11:39,66,76,82,0
2/12/2023 11:54,65,75,81,0
2/12/2023 12:09,66,76,82,0
2/12/2023 12:24,65,77,81,0
2/12/2023 12:39,64,76,80,0
2/12/2023 12:54,65,77,81,0
2/12/2023 13:09,64,76,80,0
2/12/2023 13:24,65,77,79,0
2/12/2023 13:39,64,78,78,0
2/12/2023 13:54,63,77,79,0
2/12/2023 14:09,62,76,80,0
2/12/2023 14:24,61,77,79,0
2/12/2023 14:39,62,78,78,0
2/12/2023 14:54,61,79,79,0
2/12/2023 15:09,62,80,78,0
2/12/2023 15:24,63,80,79,0
2/12/2023 15:39,62,79,78,0
2/12/2023 15:54,63,80,77,0
2/12/2023 16:09,62,80,78,0
2/12/2023 16:24,61,80,79,0
2/12/2023 16:39,60,80,78,0
2/12/2023 16:54,60,80,79,0
2/12/2023 17:09,61,80,78,0
2/12/2023 17:24,62,80,77,0
2/12/2023 17:39,61,79,78,0
2/12/2023 17:54,60,80,77,0
2/12/2023 18:09,60,79,78,0
2/12/2023 18:24,61,78,79,0
2/12/2023 18:39,60,77,78,0
2/12/2023 18:54,60,76,77,0
2/12/2023 19:09,60,77,78,0
2/12/2023 19:24,61,78,77,0
2/12/2023 19:39,60,77,78,0
2/12/2023 19:54,60,76,79,0
2/12/2023 20:09,60,77,78,0
2/12/2023 20:24,60,76,79,0
2/12/2023 20:39,60,75,78,0
2/12/2023 20:54,61,74,77,0
2/12/2023 21:09,60,73,78,0
2/12/2023 21:24,60,74,77,0
2/12/2023 21:39,60,73,78,0
2/12/2023 21:54,61,72,77,0
2/12/2023 22:09,60,71,76,0
2/12/2023 22:24,60,72,75,0
2/12/2023 22:39,61,71,74,0
2/12/2023 22:54,60,72,73,0
2/12/2023 23:09,61,71,72,0
2/12/2023 23:24,62,70,73,0
2/12/2023 23:39,61,70,72,0
2/12/2023 23:54,62,70,73,0
2/13/2023 0:09,61,71,74,0
2/13/2023 0:24,60,72,75,0
2/13/2023 0:39,61,73,74,0
2/13/2023 0:54,62,74,73,0
2/13/2023 1:09,63,73,72,0
2/13/2023 1:24,62,74,73,0
2/13/2023 1:39,61,73,72,0
2/13/2023 1:54,62,72,73,0
2/13/2023 2:09,61,71,72,0
2/13/2023 2:24,60,72,73,0
2/13/2023 2:39,60,71,74,0
2/13/2023 2:54,61,72,75,0
2/13/2023 3:09,60,71,74,0
2/13/2023 3:24,61,70,73,0
2/13/2023 3:39,60,71,72,0
2/13/2023 3:54,61,72,71,0
2/13/2023 4:09,62,71,70,0
2/13/2023 4:24,63,70,70,0
2/13/2023 4:39,62,71,70,0
2/13/2023 4:54,61,70,71,0
2/13/2023 5:09,60,70,70,0
2/13/2023 5:24,60,71,70,0
2/13/2023 5:39,60,70,71,0
2/13/2023 5:54,60,70,72,0
2/13/2023 6:09,60,70,73,0
2/13/2023 6:24,60,70,74,0
2/13/2023 6:39,61,71,75,0
2/13/2023 6:54,60,70,74,0
2/13/2023 7:09,60,71,73,0
2/13/2023 7:24,61,72,74,0
2/13/2023 7:39,62,73,75,0
2/13/2023 7:54,61,74,76,0
2/13/2023 8:09,62,75,77,0
2/13/2023 8:24,63,76,78,0
2/13/2023 8:39,62,77,77,0
2/13/2023 8:54,61,78,78,0
2/13/2023 9:09,60,77,79,0
2/13/2023 9:24,60,76,80,0
2/13/2023 9:39,60,75,79,0
2/13/2023 9:54,60,74,78,0
2/13/2023 10:09,60,75,77,0
2/13/2023 10:24,60,74,78,0
2/13/2023 10:39,61,75,77,0
2/13/2023 10:54,62,76,76,0
2/13/2023 11:09,61,75,77,0
2/13/2023 11:24,62,76,78,0
2/13/2023 11:39,63,77,77,0
2/13/2023 11:54,64,76,78,0
2/13/2023 12:09,65,75,77,0
2/13/2023 12:24,64,74,76,0
2/13/2023 12:39,65,73,75,0
2/13/2023 12:54,66,74,76,0
2/13/2023 13:09,65,73,75,0
2/13/2023 13:24,66,74,76,0
2/13/2023 13:39,67,73,77,0
2/13/2023 13:54,68,74,76,0
2/13/2023 14:09,69,75,75,0
2/13/2023 14:24,70,74,74,0
2/13/2023 14:39,71,75,75,0
2/13/2023 14:54,70,74,74,0
2/13/2023 15:09,69,75,75,0
2/13/2023 15:24,70,76,74,0
2/13/2023 15:39,71,75,75,0
2/13/2023 15:54,70,74,76,0
2/13/2023 16:09,71,75,77,0
2/13/2023 16:24,72,74,78,0
2/13/2023 16:39,71,73,79,0
2/13/2023 16:54,72,72,78,0
2/13/2023 17:09,73,73,79,0
2/13/2023 17:24,72,72,78,0
2/13/2023 17:39,73,73,79,0
2/13/2023 17:54,72,72,78,0
2/13/2023 18:09,73,71,77,0
2/13/2023 18:24,72,72,78,0
2/13/2023 18:39,71,73,79,0
2/13/2023 18:54,70,72,78,0
2/13/2023 19:09,69,71,77,0
2/13/2023 19:24,68,72,76,0
2/13/2023 19:39,69,73,75,0
2/13/2023 19:54,68,74,76,0
2/13/2023 20:09,69,73,77,0
2/13/2023 20:24,68,74,78,0
2/13/2023 20:39,69,73,77,0
2/13/2023 20:54,68,74,76,0
2/13/2023 21:09,67,75,75,0
2/13/2023 21:24,66,74,74,0
2/13/2023 21:39,67,73,75,0
2/13/2023 21:54,66,74,76,0
2/13/2023 22:09,67,73,77,0
2/13/2023 22:24,66,74,78,0
2/13/2023 22:39,67,73,77,0
2/13/2023 22:54,68,74,76,0
2/13/2023 23:09,67,73,75,0
2/13/2023 23:24,68,74,76,0
2/13/2023 23:39,69,73,75,0
2/13/2023 23:54,70,72,74,0
2/14/2023 0:09,71,71,73,0
2/14/2023 0:24,70,70,72,0
2/14/2023 0:39,69,70,73,0
2/14/2023 0:54,68,71,74,0
2/14/2023 1:09,69,70,73,0
2/14/2023 1:24,68,70,72,0
2/14/2023 1:39,67,71,71,0
2/14/2023 1:54,68,72,70,0
2/14/2023 2:09,67,73,71,0
2/14/2023 2:24,66,74,72,0
2/14/2023 2:39,67,73,73,0
2/14/2023 2:54,68,74,72,0
2/14/2023 3:09,69,75,71,0
2/14/2023 3:24,68,74,72,0
2/14/2023 3:39,69,73,71,0
2/14/2023 3:54,68,72,70,0
2/14/2023 4:09,69,71,71,0
2/14/2023 4:24,70,70,70,0
2/14/2023 4:39,69,71,70,0
2/14/2023 4:54,68,72,70,0
2/14/2023 5:09,69,73,70,0
2/14/2023 5:24,68,74,70,0
2/14/2023 5:39,69,75,71,0
2/14/2023 5:54,70,76,70,0
2/14/2023 6:09,69,75,70,0
2/14/2023 6:24,68,76,70,0
2/14/2023 6:39,67,75,70,0
2/14/2023 6:54,68,74,70,0
2/14/2023 7:09,69,75,70,0
2/14/2023 7:24,68,76,70,0
2/14/2023 7:39,69,77,71,0
2/14/2023 7:54,68,78,72,0
2/14/2023 8:09,67,79,73,0
2/14/2023 8:24,66,80,74,0
2/14/2023 8:39,65,79,75,0
2/14/2023 8:54,64,80,76,0
2/14/2023 9:09,65,79,75,0
2/14/2023 9:24,64,78,76,0
2/14/2023 9:39,63,79,77,0
2/14/2023 9:54,62,80,78,0
2/14/2023 10:09,63,80,77,0
2/14/2023 10:24,64,80,78,0
2/14/2023 10:39,65,79,79,0
2/14/2023 10:54,64,78,78,0
2/14/2023 11:09,63,79,77,0
2/14/2023 11:24,64,78,78,0
2/14/2023 11:39,65,79,77,0
2/14/2023 11:54,64,80,76,0
2/14/2023 12:09,65,79,75,0
2/14/2023 12:24,66,78,76,0
2/14/2023 12:39,67,77,75,0
2/14/2023 12:54,66,76,76,0
2/14/2023 13:09,67,77,75,0
2/14/2023 13:24,68,76,74,0
2/14/2023 13:39,69,75,75,0
2/14/2023 13:54,70,74,76,0
2/14/2023 14:09,71,75,77,0
2/14/2023 14:24,70,76,76,0
2/14/2023 14:39,69,75,77,0
2/14/2023 14:54,70,74,78,0
2/14/2023 15:09,71,73,77,0
2/14/2023 15:24,70,74,78,0
2/14/2023 15:39,71,73,79,0
2/14/2023 15:54,70,72,78,0
2/14/2023 16:09,71,73,77,0
2/14/2023 16:24,72,74,76,0
2/14/2023 16:39,73,75,77,0
2/14/2023 16:54,74,74,78,0
2/14/2023 17:09,75,73,79,0
2/14/2023 17:24,74,72,78,0
2/14/2023 17:39,75,73,77,0
2/14/2023 17:54,76,74,78,0
2/14/2023 18:09,77,75,79,0
2/14/2023 18:24,78,74,80,0
2/14/2023 18:39,79,75,79,0
2/14/2023 18:54,80,76,80,0
2/14/2023 19:09,81,77,79,0
2/14/2023 19:24,82,76,78,0
2/14/2023 19:39,83,77,79,0
2/14/2023 19:54,82,76,78,18
2/14/2023 20:09,81,75,79,19
2/14/2023 20:24,82,74,78,18
2/14/2023 20:39,83,73,79,17
2/14/2023 20:54,82,74,78,16
2/14/2023 21:09,83,73,79,17
2/14/2023 21:24,82,72,78,16
2/14/2023 21:39,81,71,77,17
2/14/2023 21:54,82,70,78,18
2/14/2023 22:09,81,71,77,17
2/14/2023 22:24,80,70,76,16
2/14/2023 22:39,79,71,75,15
2/14/2023 22:54,78,72,76,14
2/14/2023 23:09,79,71,77,13
2/14/2023 23:24,78,72,76,14
2/14/2023 23:39,79,71,77,15
2/14/2023 23:54,78,70,76,14
2/15/2023 0:09,77,71,75,15
2/15/2023 0:24,78,72,76,14
2/15/2023 0:39,79,73,75,13
2/15/2023 0:54,78,74,76,12
2/15/2023 1:09,79,75,77,13
2/15/2023 1:24,80,76,76,12
2/15/2023 1:39,81,75,77,11
2/15/2023 1:54,80,76,76,10
2/15/2023 2:09,79,75,75,11
2/15/2023 2:24,80,74,76,12
2/15/2023 2:39,79,73,77,13
2/15/2023 2:54,78,74,76,14
2/15/2023 3:09,79,73,75,15
2/15/2023 3:24,80,74,74,14
2/15/2023 3:39,79,73,73,13
2/15/2023 3:54,78,72,72,12
2/15/2023 4:09,77,71,71,11
2/15/2023 4:24,78,72,72,10
2/15/2023 4:39,79,73,71,11
2/15/2023 4:54,80,74,70,12
2/15/2023 5:09,79,73,70,11
2/15/2023 5:24,80,74,71,10
2/15/2023 5:39,81,73,72,10
2/15/2023 5:54,82,74,71,11
2/15/2023 6:09,81,73,72,10
2/15/2023 6:24,82,74,73,11
2/15/2023 6:39,83,73,72,12
2/15/2023 6:54,84,74,71,11
2/15/2023 7:09,85,75,70,12
2/15/2023 7:24,86,74,70,11
2/15/2023 7:39,87,75,71,12
2/15/2023 7:54,86,76,70,11
2/15/2023 8:09,87,75,71,12
2/15/2023 8:24,86,76,72,13
2/15/2023 8:39,87,75,71,12
2/15/2023 8:54,88,76,70,13
2/15/2023 9:09,89,77,71,14
2/15/2023 9:24,90,76,72,13
2/15/2023 9:39,89,77,71,14
2/15/2023 9:54,88,76,70,15
2/15/2023 10:09,89,75,70,14
2/15/2023 10:24,88,76,71,15
2/15/2023 10:39,89,75,72,16
2/15/2023 10:54,90,74,71,15
2/15/2023 11:09,89,75,70,14
2/15/2023 11:24,90,76,70,15
2/15/2023 11:39,89,77,71,14
2/15/2023 11:54,88,78,70,13
2/15/2023 12:09,87,79,71,12
2/15/2023 12:24,86,78,70,13
2/15/2023 12:39,85,77,71,12
2/15/2023 12:54,86,78,70,13
2/15/2023 13:09,87,79,70,12
2/15/2023 13:24,86,80,70,11
2/15/2023 13:39,85,79,71,12
2/15/2023 13:54,84,78,72,11
2/15/2023 14:09,83,79,71,12
2/15/2023 14:24,84,80,70,11
2/15/2023 14:39,83,79,71,10
2/15/2023 14:54,82,80,70,10
2/15/2023 15:09,81,79,70,10
2/15/2023 15:24,80,78,70,11
2/15/2023 15:39,81,79,70,10
2/15/2023 15:54,80,78,70,10
2/15/2023 16:09,81,79,71,11
2/15/2023 16:24,82,80,72,12
2/15/2023 16:39,81,79,71,13
2/15/2023 16:54,80,78,70,14
2/15/2023 17:09,81,79,71,15
2/15/2023 17:24,80,80,70,14
2/15/2023 17:39,79,80,70,15
2/15/2023 17:54,80,80,70,14
2/15/2023 18:09,81,80,71,13
2/15/2023 18:24,80,79,72,14
2/15/2023 18:39,79,78,71,15
2/15/2023 18:54,78,79,70,14
2/15/2023 19:09,77,80,70,13
2/15/2023 19:24,76,80,70,12
2/15/2023 19:39,77,80,71,11
2/15/2023 19:54,76,79,70,10
2/15/2023 20:09,77,80,70,10
2/15/2023 20:24,78,79,71,10
2/15/2023 20:39,77,78,72,11
2/15/2023 20:54,78,77,73,10
2/15/2023 21:09,79,76,72,10
2/15/2023 21:24,80,75,73,11
2/15/2023 21:39,79,76,72,10
2/15/2023 21:54,78,75,73,10
2/15/2023 22:09,79,74,72,11
2/15/2023 22:24,80,73,71,10
2/15/2023 22:39,81,72,70,10
2/15/2023 22:54,80,73,70,11
2/15/2023 23:09,81,72,70,12
2/15/2023 23:24,82,71,70,13
2/15/2023 23:39,81,72,70,12
2/15/2023 23:54,82,71,71,13
2/16/2023 0:09,81,70,72,12
2/16/2023 0:24,82,70,73,11
