Date,sat,mat,supply_vfd_speed,economizer_sig
2/8/2023 11:24,75,72,0,15
2/8/2023 11:39,76,71,0,16
2/8/2023 11:54,75,70,0,17
2/8/2023 12:09,74,71,0,18
2/8/2023 12:24,75,70,0,17
2/8/2023 12:39,74,70,0,18
2/8/2023 12:54,75,70,0,19
2/8/2023 13:09,76,70,0,18
2/8/2023 13:24,75,70,0,19
2/8/2023 13:39,76,71,0,20
2/8/2023 13:54,75,70,0,21
2/8/2023 14:09,74,70,0,20
2/8/2023 14:24,75,70,0,21
2/8/2023 14:39,74,71,0,22
2/8/2023 14:54,73,70,0,21
2/8/2023 15:09,74,70,0,22
2/8/2023 15:24,73,71,0,23
2/8/2023 15:39,74,72,0,22
2/8/2023 15:54,73,71,0,23
2/8/2023 16:09,74,70,0,22
2/8/2023 16:24,75,70,0,23
2/8/2023 16:39,76,70,0,22
2/8/2023 16:54,77,70,0,21
2/8/2023 17:09,78,70,0,20
2/8/2023 17:24,77,70,0,21
2/8/2023 17:39,78,70,0,22
2/8/2023 17:54,79,71,0,21
2/8/2023 18:09,78,72,0,20
2/8/2023 18:24,77,71,0,21
2/8/2023 18:39,78,72,0,22
2/8/2023 18:54,77,73,0,23
2/8/2023 19:09,78,74,0,22
2/8/2023 19:24,77,73,0,23
2/8/2023 19:39,78,74,0,22
2/8/2023 19:54,79,75,0,23
2/8/2023 20:09,80,74,0,24
2/8/2023 20:24,81,73,0,23
2/8/2023 20:39,80,72,0,22
2/8/2023 20:54,79,71,0,23
2/8/2023 21:09,80,72,0,24
2/8/2023 21:24,81,73,0,25
2/8/2023 21:39,82,72,0,24
2/8/2023 21:54,83,71,0,23
2/8/2023 22:09,84,70,0,24
2/8/2023 22:24,83,70,0,23
2/8/2023 22:39,84,70,0,22
2/8/2023 22:54,85,71,0,23
2/8/2023 23:09,86,70,0,24
2/8/2023 23:24,85,71,0,25
2/8/2023 23:39,86,70,0,24
2/8/2023 23:54,87,70,0,23
2/9/2023 0:09,88,71,0,24
2/9/2023 0:24,89,72,0,25
2/9/2023 0:39,88,71,0,24
2/9/2023 0:54,87,70,0,25
2/9/2023 1:09,88,70,0,26
2/9/2023 1:24,89,70,0,25
2/9/2023 1:39,90,71,0,24
2/9/2023 1:54,89,72,0,23
2/9/2023 2:09,90,73,0,22
2/9/2023 2:24,89,72,0,21
2/9/2023 2:39,90,73,0,20
2/9/2023 2:54,90,74,0,21
2/9/2023 3:09,90,75,0,22
2/9/2023 3:24,90,74,0,21
2/9/2023 3:39,89,75,0,20
2/9/2023 3:54,88,74,0,21
2/9/2023 4:09,87,75,0,22
2/9/2023 4:24,86,76,0,23
2/9/2023 4:39,87,75,0,22
2/9/2023 4:54,88,76,0,21
2/9/2023 5:09,89,77,0,22
2/9/2023 5:24,90,78,0,21
2/9/2023 5:39,89,77,0,20
2/9/2023 5:54,88,78,0,19
2/9/2023 6:09,89,77,0,20
2/9/2023 6:24,90,78,0,19
2/9/2023 6:39,90,77,0,20
2/9/2023 6:54,89,78,0,21
2/9/2023 7:09,90,79,0,20
2/9/2023 7:24,90,78,0,21
2/9/2023 7:39,89,79,0,20
2/9/2023 7:54,90,78,0,19
2/9/2023 8:09,90,79,0,18
2/9/2023 8:24,90,78,0,19
2/9/2023 8:39,90,79,0,18
2/9/2023 8:54,90,80,0,19
2/9/2023 9:09,90,80,0,18
2/9/2023 9:24,90,80,0,19
2/9/2023 9:39,89,80,0,20
2/9/2023 9:54,88,80,0,19
2/9/2023 10:09,89,79,0,20
2/9/2023 10:24,90,80,0,19
2/9/2023 10:39,89,79,0,18
2/9/2023 10:54,88,80,0,17
2/9/2023 11:09,87,80,0,16
2/9/2023 11:24,88,79,0,17
2/9/2023 11:39,87,78,0,18
2/9/2023 11:54,88,79,0,17
2/9/2023 12:09,87,80,0,16
2/9/2023 12:24,86,79,0,17
2/9/2023 12:39,85,80,0,16
2/9/2023 12:54,86,80,0,15
2/9/2023 13:09,87,80,0,16
2/9/2023 13:24,88,79,0,17
2/9/2023 13:39,87,80,0,18
2/9/2023 13:54,86,80,0,19
2/9/2023 14:09,87,80,0,20
2/9/2023 14:24,86,79,0,21
2/9/2023 14:39,87,80,0,22
2/9/2023 14:54,86,79,0,23
2/9/2023 15:09,85,78,0,22
2/9/2023 15:24,84,79,0,21
2/9/2023 15:39,83,80,0,22
2/9/2023 15:54,84,79,0,23
2/9/2023 16:09,83,80,0,22
2/9/2023 16:24,84,79,0,21
2/9/2023 16:39,85,80,0,22
2/9/2023 16:54,86,80,0,23
2/9/2023 17:09,85,80,0,22
2/9/2023 17:24,84,80,0,23
2/9/2023 17:39,83,79,0,22
2/9/2023 17:54,82,78,0,23
2/9/2023 18:09,83,77,0,24
2/9/2023 18:24,84,78,0,25
2/9/2023 18:39,83,79,0,24
2/9/2023 18:54,82,80,0,25
2/9/2023 19:09,83,79,0,26
2/9/2023 19:24,82,78,0,27
2/9/2023 19:39,81,79,0,28
2/9/2023 19:54,80,78,0,27
2/9/2023 20:09,79,77,0,28
2/9/2023 20:24,80,78,0,29
2/9/2023 20:39,81,79,0,28
2/9/2023 20:54,80,80,0,27
2/9/2023 21:09,79,80,0,28
2/9/2023 21:24,78,79,0,27
2/9/2023 21:39,79,80,0,26
2/9/2023 21:54,80,79,0,27
2/9/2023 22:09,81,80,0,28
2/9/2023 22:24,80,79,0,27
2/9/2023 22:39,79,80,0,26
2/9/2023 22:54,78,80,0,25
2/9/2023 23:09,79,79,0,24
2/9/2023 23:24,80,78,0,23
2/9/2023 23:39,79,79,0,22
2/9/2023 23:54,80,78,0,21
2/10/2023 0:09,81,77,0,22
2/10/2023 0:24,82,76,0,21
2/10/2023 0:39,83,77,0,22
2/10/2023 0:54,84,76,0,23
2/10/2023 1:09,85,75,0,24
2/10/2023 1:24,86,74,0,23
2/10/2023 1:39,87,73,0,24
2/10/2023 1:54,88,74,0,23
2/10/2023 2:09,87,73,0,22
2/10/2023 2:24,86,74,0,21
2/10/2023 2:39,87,73,0,22
2/10/2023 2:54,86,74,0,21
2/10/2023 3:09,87,73,0,22
2/10/2023 3:24,88,72,0,21
2/10/2023 3:39,89,71,0,20
2/10/2023 3:54,90,70,0,19
2/10/2023 4:09,89,71,0,20
2/10/2023 4:24,90,72,0,19
2/10/2023 4:39,89,73,0,20
2/10/2023 4:54,90,74,0,21
2/10/2023 5:09,89,73,0,20
2/10/2023 5:24,88,74,0,19
2/10/2023 5:39,87,73,0,20
2/10/2023 5:54,88,72,0,21
2/10/2023 6:09,89,73,0,22
2/10/2023 6:24,88,74,0,21
2/10/2023 6:39,87,73,0,22
2/10/2023 6:54,86,74,0,23
2/10/2023 7:09,85,73,0,24
2/10/2023 7:24,84,74,0,23
2/10/2023 7:39,85,73,0,22
2/10/2023 7:54,84,72,0,21
2/10/2023 8:09,83,71,0,22
2/10/2023 8:24,84,70,0,21
2/10/2023 8:39,85,71,0,22
2/10/2023 8:54,86,70,0,23
2/10/2023 9:09,87,71,0,24
2/10/2023 9:24,86,72,0,23
2/10/2023 9:39,85,73,0,22
2/10/2023 9:54,84,74,0,21
2/10/2023 10:09,85,75,0,22
2/10/2023 10:24,86,76,0,21
2/10/2023 10:39,85,75,0,22
2/10/2023 10:54,84,76,0,21
2/10/2023 11:09,83,77,0,22
2/10/2023 11:24,84,78,0,23
2/10/2023 11:39,83,79,0,22
2/10/2023 11:54,84,80,0,23
2/10/2023 12:09,85,79,0,22
2/10/2023 12:24,84,80,0,21
2/10/2023 12:39,85,80,0,20
2/10/2023 12:54,84,79,0,21
2/10/2023 13:09,83,80,0,20
2/10/2023 13:24,82,79,0,19
2/10/2023 13:39,81,78,0,20
2/10/2023 13:54,82,79,0,19
2/10/2023 14:09,83,80,0,18
2/10/2023 14:24,82,79,0,17
2/10/2023 14:39,83,78,0,16
2/10/2023 14:54,84,79,0,15
2/10/2023 15:09,83,78,0,14
2/10/2023 15:24,84,79,0,15
2/10/2023 15:39,83,78,0,16
2/10/2023 15:54,82,77,0,15
2/10/2023 16:09,81,78,0,16
2/10/2023 16:24,82,79,0,15
2/10/2023 16:39,81,80,0,16
2/10/2023 16:54,82,79,0,17
2/10/2023 17:09,81,78,0,18
2/10/2023 17:24,80,79,0,17
2/10/2023 17:39,81,78,0,16
2/10/2023 17:54,80,79,0,15
2/10/2023 18:09,81,80,0,14
2/10/2023 18:24,82,80,0,15
2/10/2023 18:39,81,80,0,16
2/10/2023 18:54,82,79,0,15
2/10/2023 19:09,81,80,0,16
2/10/2023 19:24,80,79,0,15
2/10/2023 19:39,81,78,0,14
2/10/2023 19:54,82,77,0,15
2/10/2023 20:09,81,76,0,14
2/10/2023 20:24,82,77,0,15
2/10/2023 20:39,81,76,0,16
2/10/2023 20:54,80,77,0,17
2/10/2023 21:09,81,78,0,18
2/10/2023 21:24,82,77,0,17
2/10/2023 21:39,83,78,0,16
2/10/2023 21:54,82,79,0,17
2/10/2023 22:09,81,80,0,16
2/10/2023 22:24,80,80,0,15
2/10/2023 22:39,79,80,0,14
2/10/2023 22:54,80,79,0,13
2/10/2023 23:09,79,78,0,12
2/10/2023 23:24,78,77,0,13
2/10/2023 23:39,77,78,0,12
2/10/2023 23:54,76,77,0,13
2/11/2023 0:09,77,78,0,12
2/11/2023 0:24,76,77,0,13
2/11/2023 0:39,75,76,0,14
2/11/2023 0:54,76,77,0,15
2/11/2023 1:09,77,76,0,16
2/11/2023 1:24,78,77,0,17
2/11/2023 1:39,77,76,0,18
2/11/2023 1:54,76,75,0,17
2/11/2023 2:09,75,74,0,18
2/11/2023 2:24,76,73,0,19
2/11/2023 2:39,75,74,0,18
2/11/2023 2:54,74,75,0,19
2/11/2023 3:09,73,76,0,20
2/11/2023 3:24,72,77,0,21
2/11/2023 3:39,73,76,0,22
2/11/2023 3:54,74,75,0,23
2/11/2023 4:09,73,74,0,24
2/11/2023 4:24,74,75,0,23
2/11/2023 4:39,75,74,0,24
2/11/2023 4:54,76,75,0,23
2/11/2023 5:09,77,76,0,24
2/11/2023 5:24,76,75,0,25
2/11/2023 5:39,77,74,0,26
2/11/2023 5:54,76,75,0,25
2/11/2023 6:09,77,74,0,26
2/11/2023 6:24,76,75,0,25
2/11/2023 6:39,75,76,0,24
2/11/2023 6:54,76,77,0,25
2/11/2023 7:09,77,78,0,24
2/11/2023 7:24,78,77,0,25
2/11/2023 7:39,77,76,0,26
2/11/2023 7:54,76,77,0,25
2/11/2023 8:09,77,76,0,24
2/11/2023 8:24,78,77,0,23
2/11/2023 8:39,79,78,0,24
2/11/2023 8:54,78,79,0,23
2/11/2023 9:09,77,78,0,22
2/11/2023 9:24,76,77,0,21
2/11/2023 9:39,77,78,0,20
2/11/2023 9:54,76,77,0,21
2/11/2023 10:09,77,76,0,22
2/11/2023 10:24,78,75,0,23
2/11/2023 10:39,77,76,0,24
2/11/2023 10:54,78,77,0,23
2/11/2023 11:09,79,78,0,24
2/11/2023 11:24,78,77,0,23
2/11/2023 11:39,77,78,0,24
2/11/2023 11:54,78,77,0,25
2/11/2023 12:09,77,76,0,26
2/11/2023 12:24,76,77,0,25
2/11/2023 12:39,77,76,0,26
2/11/2023 12:54,78,75,0,25
2/11/2023 13:09,77,74,0,26
2/11/2023 13:24,76,75,0,27
2/11/2023 13:39,77,76,0,28
2/11/2023 13:54,78,77,0,29
2/11/2023 14:09,79,76,0,30
2/11/2023 14:24,80,77,0,31
2/11/2023 14:39,79,76,0,32
2/11/2023 14:54,80,77,0,31
2/11/2023 15:09,81,76,0,32
2/11/2023 15:24,80,75,0,31
2/11/2023 15:39,81,74,0,32
2/11/2023 15:54,82,73,0,31
2/11/2023 16:09,83,72,0,30
2/11/2023 16:24,84,73,0,31
2/11/2023 16:39,83,72,0,32
2/11/2023 16:54,82,73,0,33
2/11/2023 17:09,83,72,0,34
2/11/2023 17:24,84,71,0,33
2/11/2023 17:39,83,70,0,32
2/11/2023 17:54,82,70,0,33
2/11/2023 18:09,83,71,0,34
2/11/2023 18:24,84,70,0,33
2/11/2023 18:39,85,70,0,32
2/11/2023 18:54,84,71,0,33
2/11/2023 19:09,85,72,0,34
2/11/2023 19:24,86,71,0,35
2/11/2023 19:39,85,70,0,36
2/11/2023 19:54,84,70,0,35
2/11/2023 20:09,85,71,0,34
2/11/2023 20:24,84,72,0,35
2/11/2023 20:39,85,71,0,36
2/11/2023 20:54,84,72,0,35
2/11/2023 21:09,83,73,0,34
2/11/2023 21:24,82,74,0,33
2/11/2023 21:39,83,75,0,32
2/11/2023 21:54,84,74,0,33
2/11/2023 22:09,85,73,0,32
2/11/2023 22:24,84,74,0,31
2/11/2023 22:39,83,73,0,32
2/11/2023 22:54,84,72,0,33
2/11/2023 23:09,85,71,0,32
2/11/2023 23:24,86,72,0,31
2/11/2023 23:39,87,71,0,30
2/11/2023 23:54,86,72,0,29
2/12/2023 0:09,87,73,0,28
2/12/2023 0:24,86,74,0,29
2/12/2023 0:39,87,75,0,28
2/12/2023 0:54,86,76,0,29
2/12/2023 1:09,85,77,0,28
2/12/2023 1:24,84,78,0,27
2/12/2023 1:39,83,79,0,26
2/12/2023 1:54,82,78,0,27
2/12/2023 2:09,83,77,0,28
2/12/2023 2:24,84,78,0,29
2/12/2023 2:39,83,77,0,28
2/12/2023 2:54,84,76,0,27
2/12/2023 3:09,83,77,0,28
2/12/2023 3:24,82,78,0,29
2/12/2023 3:39,83,79,0,30
2/12/2023 3:54,82,80,0,31
2/12/2023 4:09,81,80,0,32
2/12/2023 4:24,80,80,0,31
2/12/2023 4:39,81,80,0,32
2/12/2023 4:54,80,80,0,31
2/12/2023 5:09,79,79,0,32
2/12/2023 5:24,80,80,0,33
2/12/2023 5:39,81,79,0,32
2/12/2023 5:54,80,80,0,31
2/12/2023 6:09,79,80,0,30
2/12/2023 6:24,80,80,0,31
2/12/2023 6:39,79,79,0,30
2/12/2023 6:54,78,78,0,31
2/12/2023 7:09,77,79,0,32
2/12/2023 7:24,76,78,0,31
2/12/2023 7:39,75,77,0,32
2/12/2023 7:54,74,78,0,33
2/12/2023 8:09,73,77,0,32
2/12/2023 8:24,74,78,0,31
2/12/2023 8:39,73,77,0,30
2/12/2023 8:54,74,78,0,29
2/12/2023 9:09,73,79,0,30
2/12/2023 9:24,74,78,0,29
2/12/2023 9:39,73,79,0,30
2/12/2023 9:54,74,78,0,29
2/12/2023 10:09,75,77,0,28
2/12/2023 10:24,76,78,0,27
2/12/2023 10:39,77,79,0,26
2/12/2023 10:54,76,78,0,27
2/12/2023 11:09,77,79,0,28
2/12/2023 11:24,76,80,0,27
2/12/2023 11:39,77,80,0,28
2/12/2023 11:54,76,80,0,27
2/12/2023 12:09,77,80,0,26
2/12/2023 12:24,76,80,0,27
2/12/2023 12:39,77,80,0,26
2/12/2023 12:54,78,79,0,25
2/12/2023 13:09,77,78,0,26
2/12/2023 13:24,78,77,0,27
2/12/2023 13:39,79,78,0,26
2/12/2023 13:54,78,77,0,27
2/12/2023 14:09,77,76,0,28
2/12/2023 14:24,76,75,0,27
2/12/2023 14:39,77,74,0,26
2/12/2023 14:54,76,73,0,25
2/12/2023 15:09,77,72,0,26
2/12/2023 15:24,78,73,0,27
2/12/2023 15:39,79,74,0,26
2/12/2023 15:54,78,75,0,25
2/12/2023 16:09,77,74,0,26
2/12/2023 16:24,78,75,0,27
2/12/2023 16:39,77,74,0,28
2/12/2023 16:54,78,73,0,27
2/12/2023 17:09,77,72,0,28
2/12/2023 17:24,78,73,0,29
2/12/2023 17:39,77,74,0,30
2/12/2023 17:54,76,75,0,31
2/12/2023 18:09,77,76,0,32
2/12/2023 18:24,76,77,0,31
2/12/2023 18:39,77,76,0,32
2/12/2023 18:54,76,77,0,31
2/12/2023 19:09,75,76,0,30
2/12/2023 19:24,74,75,0,31
2/12/2023 19:39,75,76,0,30
2/12/2023 19:54,76,77,0,31
2/12/2023 20:09,77,76,0,32
2/12/2023 20:24,78,77,0,33
2/12/2023 20:39,79,78,0,34
2/12/2023 20:54,80,77,0,33
2/12/2023 21:09,81,78,0,34
2/12/2023 21:24,80,77,0,33
2/12/2023 21:39,79,76,0,34
2/12/2023 21:54,78,77,0,35
2/12/2023 22:09,77,76,0,34
2/12/2023 22:24,78,77,0,35
2/12/2023 22:39,79,78,0,34
2/12/2023 22:54,80,77,0,33
2/12/2023 23:09,79,78,0,32
2/12/2023 23:24,80,79,0,33
2/12/2023 23:39,81,80,0,34
2/12/2023 23:54,80,79,0,35
2/13/2023 0:09,79,80,0,34
2/13/2023 0:24,78,79,0,33
2/13/2023 0:39,79,78,0,32
2/13/2023 0:54,78,77,0,33
2/13/2023 1:09,79,76,0,32
2/13/2023 1:24,78,77,0,33
2/13/2023 1:39,77,76,0,34
2/13/2023 1:54,78,77,0,35
2/13/2023 2:09,79,78,0,34
2/13/2023 2:24,80,77,0,33
2/13/2023 2:39,81,78,0,32
2/13/2023 2:54,80,79,0,31
2/13/2023 3:09,79,80,0,30
2/13/2023 3:24,80,79,0,29
2/13/2023 3:39,81,80,0,30
2/13/2023 3:54,82,79,0,31
2/13/2023 4:09,81,78,0,32
2/13/2023 4:24,82,77,0,31
2/13/2023 4:39,83,78,0,32
2/13/2023 4:54,84,77,0,31
2/13/2023 5:09,85,78,0,30
2/13/2023 5:24,86,79,0,31
2/13/2023 5:39,87,78,0,30
2/13/2023 5:54,86,77,0,29
2/13/2023 6:09,87,76,0,30
2/13/2023 6:24,88,77,0,31
2/13/2023 6:39,89,76,0,30
2/13/2023 6:54,88,77,0,29
2/13/2023 7:09,87,76,0,28
2/13/2023 7:24,86,75,0,29
2/13/2023 7:39,85,76,0,28
2/13/2023 7:54,84,77,0,29
2/13/2023 8:09,85,76,0,28
2/13/2023 8:24,86,75,0,29
2/13/2023 8:39,87,74,0,28
2/13/2023 8:54,86,73,0,29
2/13/2023 9:09,87,74,0,30
2/13/2023 9:24,86,75,0,31
2/13/2023 9:39,85,76,0,30
2/13/2023 9:54,86,75,0,29
2/13/2023 10:09,87,74,0,28
2/13/2023 10:24,88,73,0,29
2/13/2023 10:39,89,72,0,28
2/13/2023 10:54,88,71,0,27
2/13/2023 11:09,87,72,0,26
2/13/2023 11:24,88,71,0,25
2/13/2023 11:39,89,70,0,26
2/13/2023 11:54,90,70,0,27
2/13/2023 12:09,89,70,0,28
2/13/2023 12:24,90,71,0,29
2/13/2023 12:39,90,70,0,28
2/13/2023 12:54,90,70,0,27
2/13/2023 13:09,90,70,0,26
2/13/2023 13:24,89,71,0,25
2/13/2023 13:39,88,72,0,24
2/13/2023 13:54,87,73,0,25
2/13/2023 14:09,88,74,0,26
2/13/2023 14:24,87,73,0,27
2/13/2023 14:39,86,74,0,26
2/13/2023 14:54,85,75,0,25
2/13/2023 15:09,86,74,0,24
2/13/2023 15:24,85,75,0,23
2/13/2023 15:39,86,76,0,22
2/13/2023 15:54,87,75,0,21
2/13/2023 16:09,88,74,0,22
2/13/2023 16:24,89,75,0,21
2/13/2023 16:39,90,74,0,22
2/13/2023 16:54,90,73,0,21
2/13/2023 17:09,89,72,0,22
2/13/2023 17:24,88,71,0,21
2/13/2023 17:39,87,70,0,22
2/13/2023 17:54,88,70,0,23
2/13/2023 18:09,87,70,0,22
2/13/2023 18:24,88,71,0,21
2/13/2023 18:39,89,72,0,22
2/13/2023 18:54,90,73,0,21
2/13/2023 19:09,90,74,0,20
2/13/2023 19:24,90,75,0,21
2/13/2023 19:39,90,76,0,20
2/13/2023 19:54,89,77,0,19
2/13/2023 20:09,88,78,0,18
2/13/2023 20:24,87,77,0,19
2/13/2023 20:39,86,78,0,18
2/13/2023 20:54,87,77,0,19
2/13/2023 21:09,86,78,0,18
2/13/2023 21:24,87,77,0,19
2/13/2023 21:39,86,78,0,20
2/13/2023 21:54,87,79,0,21
2/13/2023 22:09,88,78,0,20
2/13/2023 22:24,87,77,0,21
2/13/2023 22:39,86,76,0,22
2/13/2023 22:54,85,75,0,23
2/13/2023 23:09,84,74,0,22
2/13/2023 23:24,85,73,0,23
2/13/2023 23:39,86,72,0,22
2/13/2023 23:54,85,71,0,21
2/14/2023 0:09,84,72,0,22
2/14/2023 0:24,83,71,0,23
2/14/2023 0:39,82,70,0,24
2/14/2023 0:54,81,70,0,23
2/14/2023 1:09,80,71,0,24
2/14/2023 1:24,79,72,0,23
2/14/2023 1:39,78,71,0,22
2/14/2023 1:54,77,70,0,23
2/14/2023 2:09,78,70,0,22
2/14/2023 2:24,79,71,0,21
2/14/2023 2:39,78,70,0,20
2/14/2023 2:54,77,70,0,19
2/14/2023 3:09,76,71,0,20
2/14/2023 3:24,75,72,0,21
2/14/2023 3:39,76,73,0,20
2/14/2023 3:54,77,74,0,21
2/14/2023 4:09,76,73,0,20
2/14/2023 4:24,75,72,0,19
2/14/2023 4:39,76,73,0,20
2/14/2023 4:54,77,72,0,21
2/14/2023 5:09,76,71,0,20
2/14/2023 5:24,75,70,0,19
2/14/2023 5:39,74,71,0,20
2/14/2023 5:54,75,72,0,19
2/14/2023 6:09,76,73,0,18
2/14/2023 6:24,77,72,0,17
2/14/2023 6:39,76,71,0,18
2/14/2023 6:54,77,70,0,19
2/14/2023 7:09,78,71,0,20
2/14/2023 7:24,77,70,0,19
2/14/2023 7:39,78,71,0,20
2/14/2023 7:54,77,70,0,21
2/14/2023 8:09,76,70,0,20
2/14/2023 8:24,77,70,0,19
2/14/2023 8:39,76,70,0,18
2/14/2023 8:54,75,70,0,17
2/14/2023 9:09,76,71,0,16
2/14/2023 9:24,77,70,0,15
2/14/2023 9:39,78,71,0,14
2/14/2023 9:54,79,72,0,13
2/14/2023 10:09,78,71,0,14
2/14/2023 10:24,79,72,0,13
2/14/2023 10:39,78,71,0,14
2/14/2023 10:54,79,72,0,15
2/14/2023 11:09,80,71,0,16
2/14/2023 11:24,81,72,0,15
2/14/2023 11:39,82,71,0,14
2/14/2023 11:54,83,70,0,15
2/14/2023 12:09,84,70,0,14
2/14/2023 12:24,85,70,0,13
2/14/2023 12:39,84,70,0,14
2/14/2023 12:54,85,70,0,13
2/14/2023 13:09,86,70,0,14
2/14/2023 13:24,85,70,0,15
2/14/2023 13:39,86,70,0,14
2/14/2023 13:54,85,70,0,13
2/14/2023 14:09,84,70,0,14
2/14/2023 14:24,83,70,0,15
2/14/2023 14:39,82,71,0,14
2/14/2023 14:54,83,72,0,13
2/14/2023 15:09,82,73,0,14
2/14/2023 15:24,83,72,0,15
2/14/2023 15:39,82,71,0,16
2/14/2023 15:54,83,72,0,17
2/14/2023 16:09,84,71,0,16
2/14/2023 16:24,85,70,0,17
2/14/2023 16:39,86,70,0,16
2/14/2023 16:54,85,71,0,17
2/14/2023 17:09,86,70,0,16
2/14/2023 17:24,87,70,0,17
2/14/2023 17:39,86,70,0,16
2/14/2023 17:54,87,71,0,15
2/14/2023 18:09,86,72,0,14
2/14/2023 18:24,85,71,0,15
2/14/2023 18:39,86,70,0,16
2/14/2023 18:54,87,70,0,17
2/14/2023 19:09,86,70,0,16
2/14/2023 19:24,85,71,0,15
2/14/2023 19:39,84,70,0,16
2/14/2023 19:54,83,70,0,15
2/14/2023 20:09,82,71,0,14
2/14/2023 20:24,83,72,0,13
2/14/2023 20:39,82,73,0,14
2/14/2023 20:54,81,72,0,13
2/14/2023 21:09,80,71,0,12
2/14/2023 21:24,79,72,0,11
2/14/2023 21:39,80,73,0,10
2/14/2023 21:54,79,74,0,11
2/14/2023 22:09,78,73,0,10
2/14/2023 22:24,79,74,18,11
2/14/2023 22:39,80,73,19,12
2/14/2023 22:54,81,74,18,13
2/14/2023 23:09,82,73,17,14
2/14/2023 23:24,83,74,16,13
2/14/2023 23:39,82,73,17,14
2/14/2023 23:54,83,74,16,15
2/15/2023 0:09,82,75,17,14
2/15/2023 0:24,83,74,18,13
2/15/2023 0:39,84,75,17,12
2/15/2023 0:54,85,76,16,11
2/15/2023 1:09,84,77,15,12
2/15/2023 1:24,83,78,14,13
2/15/2023 1:39,84,79,13,12
2/15/2023 1:54,85,78,14,13
2/15/2023 2:09,84,77,15,14
2/15/2023 2:24,85,76,14,13
2/15/2023 2:39,86,77,15,12
2/15/2023 2:54,85,76,14,13
2/15/2023 3:09,84,77,13,14
2/15/2023 3:24,85,76,12,13
2/15/2023 3:39,84,75,13,12
2/15/2023 3:54,85,76,12,13
2/15/2023 4:09,84,75,11,12
2/15/2023 4:24,85,76,10,11
2/15/2023 4:39,84,77,11,10
2/15/2023 4:54,83,78,12,9
2/15/2023 5:09,84,77,13,8
2/15/2023 5:24,83,76,14,7
2/15/2023 5:39,82,75,15,6
2/15/2023 5:54,83,76,14,5
2/15/2023 6:09,84,75,13,6
2/15/2023 6:24,85,74,12,5
2/15/2023 6:39,84,75,11,6
2/15/2023 6:54,83,74,10,5
2/15/2023 7:09,84,75,11,6
2/15/2023 7:24,85,74,12,5
2/15/2023 7:39,84,75,11,4
2/15/2023 7:54,85,74,10,3
2/15/2023 8:09,86,75,10,4
2/15/2023 8:24,85,76,11,3
2/15/2023 8:39,86,75,10,2
2/15/2023 8:54,85,76,11,3
2/15/2023 9:09,84,77,12,2
2/15/2023 9:24,85,76,11,1
2/15/2023 9:39,84,75,12,2
2/15/2023 9:54,85,76,11,1
2/15/2023 10:09,84,75,12,0
2/15/2023 10:24,83,74,11,0
2/15/2023 10:39,82,75,12,1
2/15/2023 10:54,83,76,13,0
2/15/2023 11:09,82,75,12,1
2/15/2023 11:24,81,74,13,0
2/15/2023 11:39,82,75,14,0
2/15/2023 11:54,83,76,13,1
2/15/2023 12:09,84,75,14,2
2/15/2023 12:24,85,74,15,3
2/15/2023 12:39,84,75,14,4
2/15/2023 12:54,85,74,15,5
2/15/2023 13:09,86,73,16,4
2/15/2023 13:24,87,74,15,5
2/15/2023 13:39,88,73,14,6
2/15/2023 13:54,87,74,15,7
2/15/2023 14:09,86,75,14,8
2/15/2023 14:24,85,74,13,7
2/15/2023 14:39,86,73,12,6
2/15/2023 14:54,87,72,13,5
2/15/2023 15:09,88,73,12,4
2/15/2023 15:24,87,74,13,5
2/15/2023 15:39,88,73,12,4
2/15/2023 15:54,87,72,11,3
2/15/2023 16:09,88,73,12,2
2/15/2023 16:24,89,72,11,1
2/15/2023 16:39,90,71,12,0
2/15/2023 16:54,90,70,11,0
2/15/2023 17:09,90,70,10,0
2/15/2023 17:24,90,70,10,1
2/15/2023 17:39,90,70,10,0
2/15/2023 17:54,90,70,11,0
2/15/2023 18:09,89,71,10,1
2/15/2023 18:24,90,70,10,0
2/15/2023 18:39,90,71,11,1
2/15/2023 18:54,89,70,12,2
2/15/2023 19:09,90,70,13,1
2/15/2023 19:24,89,71,14,0
2/15/2023 19:39,90,70,15,0
2/15/2023 19:54,89,71,14,1
2/15/2023 20:09,88,70,15,0
2/15/2023 20:24,87,71,14,0
2/15/2023 20:39,86,70,13,0
2/15/2023 20:54,87,70,14,0
2/15/2023 21:09,88,71,15,0
2/15/2023 21:24,87,70,14,1
2/15/2023 21:39,86,71,13,0
2/15/2023 21:54,85,70,12,1
2/15/2023 22:09,84,70,11,0
2/15/2023 22:24,85,70,10,0
2/15/2023 22:39,84,71,10,0
2/15/2023 22:54,85,72,10,1
2/15/2023 23:09,84,73,11,2
2/15/2023 23:24,83,72,10,1
2/15/2023 23:39,84,73,10,0
2/15/2023 23:54,85,72,11,0
2/16/2023 0:09,84,73,10,1
2/16/2023 0:24,83,74,10,0
2/16/2023 0:39,84,73,11,0
2/16/2023 0:54,83,72,10,1
2/16/2023 1:09,82,71,10,0
2/16/2023 1:24,83,70,11,1
2/16/2023 1:39,82,70,12,0
2/16/2023 1:54,83,70,13,1
2/16/2023 2:09,82,71,12,2
2/16/2023 2:24,81,70,13,1
2/16/2023 2:39,82,71,12,0
2/16/2023 2:54,83,70,11,0
