Date,sat,satsp,clg,economizer_sig,supply_vfd_speed
2/6/2023 4:09,86,78,92,22,31
2/6/2023 4:24,87,77,91,21,32
2/6/2023 4:39,88,78,90,22,33
2/6/2023 4:54,87,77,91,21,34
2/6/2023 5:09,86,76,90,22,35
2/6/2023 5:24,85,77,89,23,36
2/6/2023 5:39,86,76,88,22,37
2/6/2023 5:54,85,77,89,21,36
2/6/2023 6:09,86,76,88,22,37
2/6/2023 6:24,87,77,87,21,36
2/6/2023 6:39,86,76,86,22,37
2/6/2023 6:54,85,75,87,21,36
2/6/2023 7:09,86,76,86,20,37
2/6/2023 7:24,85,77,85,21,38
2/6/2023 7:39,84,76,84,20,39
2/6/2023 7:54,85,77,83,19,40
2/6/2023 8:09,86,76,84,18,39
2/6/2023 8:24,85,75,85,19,38
2/6/2023 8:39,86,74,86,20,37
2/6/2023 8:54,87,73,85,19,38
2/6/2023 9:09,88,72,84,20,39
2/6/2023 9:24,89,71,85,21,38
2/6/2023 9:39,90,72,86,22,39
2/6/2023 9:54,90,73,87,23,38
2/6/2023 10:09,90,72,88,24,39
2/6/2023 10:24,89,73,87,23,40
2/6/2023 10:39,90,72,86,22,41
2/6/2023 10:54,89,71,85,23,40
2/6/2023 11:09,88,70,84,24,39
2/6/2023 11:24,89,71,85,23,38
2/6/2023 11:39,88,72,84,24,37
2/6/2023 11:54,89,73,83,25,38
2/6/2023 12:09,90,74,82,24,37
2/6/2023 12:24,89,75,81,23,38
2/6/2023 12:39,90,74,82,22,39
2/6/2023 12:54,89,73,83,23,40
2/6/2023 13:09,88,74,84,22,41
2/6/2023 13:24,87,75,83,23,40
2/6/2023 13:39,86,74,82,22,41
2/6/2023 13:54,87,73,81,21,42
2/6/2023 14:09,88,74,82,20,41
2/6/2023 14:24,89,73,83,21,42
2/6/2023 14:39,90,74,82,20,41
2/6/2023 14:54,89,75,81,19,40
2/6/2023 15:09,88,76,80,18,41
2/6/2023 15:24,87,75,79,19,40
2/6/2023 15:39,88,74,80,20,39
2/6/2023 15:54,87,73,81,21,40
2/6/2023 16:09,88,74,80,22,39
2/6/2023 16:24,87,73,79,23,40
2/6/2023 16:39,86,72,80,22,41
2/6/2023 16:54,85,73,81,21,40
2/6/2023 17:09,86,72,80,20,41
2/6/2023 17:24,87,71,79,19,40
2/6/2023 17:39,88,72,80,20,41
2/6/2023 17:54,89,73,81,19,42
2/6/2023 18:09,88,74,82,20,41
2/6/2023 18:24,89,73,81,21,42
2/6/2023 18:39,88,72,82,22,43
2/6/2023 18:54,87,71,83,21,42
2/6/2023 19:09,88,70,84,22,43
2/6/2023 19:24,87,71,83,21,42
2/6/2023 19:39,88,72,82,20,43
2/6/2023 19:54,87,73,81,21,44
2/6/2023 20:09,86,72,82,22,45
2/6/2023 20:24,85,73,83,23,46
2/6/2023 20:39,84,74,82,22,47
2/6/2023 20:54,85,75,81,23,48
2/6/2023 21:09,86,74,80,22,49
2/6/2023 21:24,85,75,79,23,48
2/6/2023 21:39,84,76,80,24,49
2/6/2023 21:54,85,77,81,25,48
2/6/2023 22:09,86,78,80,26,49
2/6/2023 22:24,85,77,81,25,50
2/6/2023 22:39,84,78,82,24,51
2/6/2023 22:54,85,79,83,25,52
2/6/2023 23:09,86,78,82,24,51
2/6/2023 23:24,85,79,83,23,52
2/6/2023 23:39,86,78,84,24,53
2/6/2023 23:54,85,79,85,25,54
2/7/2023 0:09,84,80,86,26,53
2/7/2023 0:24,85,80,85,25,54
2/7/2023 0:39,84,79,86,26,53
2/7/2023 0:54,83,80,85,25,52
2/7/2023 1:09,84,80,84,26,53
2/7/2023 1:24,85,80,85,25,54
2/7/2023 1:39,84,79,84,26,55
2/7/2023 1:54,83,78,85,27,56
2/7/2023 2:09,84,77,86,28,55
2/7/2023 2:24,85,78,85,27,54
2/7/2023 2:39,86,77,86,26,53
2/7/2023 2:54,85,76,85,25,52
2/7/2023 3:09,84,77,86,26,53
2/7/2023 3:24,83,76,85,27,54
2/7/2023 3:39,82,75,86,26,53
2/7/2023 3:54,81,74,85,27,52
2/7/2023 4:09,82,75,86,26,51
2/7/2023 4:24,81,74,87,27,52
2/7/2023 4:39,80,73,88,28,51
2/7/2023 4:54,79,72,87,27,50
2/7/2023 5:09,80,71,88,26,49
2/7/2023 5:24,79,72,87,27,48
2/7/2023 5:39,80,73,86,26,47
2/7/2023 5:54,81,74,85,27,48
2/7/2023 6:09,80,73,86,26,49
2/7/2023 6:24,81,74,87,25,50
2/7/2023 6:39,80,75,86,24,49
2/7/2023 6:54,79,74,85,23,48
2/7/2023 7:09,80,75,86,24,47
2/7/2023 7:24,79,76,85,25,48
2/7/2023 7:39,78,75,86,24,49
2/7/2023 7:54,77,74,87,23,50
2/7/2023 8:09,78,75,86,24,49
2/7/2023 8:24,77,74,85,23,50
2/7/2023 8:39,76,75,86,22,49
2/7/2023 8:54,75,76,87,21,48
2/7/2023 9:09,76,77,88,20,47
2/7/2023 9:24,77,76,89,21,46
2/7/2023 9:39,78,77,90,20,47
2/7/2023 9:54,77,78,91,19,46
2/7/2023 10:09,78,79,92,18,47
2/7/2023 10:24,77,78,93,19,46
2/7/2023 10:39,76,77,94,18,45
2/7/2023 10:54,75,76,95,17,46
2/7/2023 11:09,76,75,96,16,47
2/7/2023 11:24,77,76,97,17,48
2/7/2023 11:39,78,75,98,18,47
2/7/2023 11:54,79,74,97,17,48
2/7/2023 12:09,78,73,98,16,49
2/7/2023 12:24,79,72,97,15,48
2/7/2023 12:39,78,73,96,14,47
2/7/2023 12:54,77,74,97,13,48
2/7/2023 13:09,76,73,96,12,49
2/7/2023 13:24,77,72,95,13,48
2/7/2023 13:39,78,71,96,12,49
2/7/2023 13:54,79,70,95,13,50
2/7/2023 14:09,78,70,94,12,49
2/7/2023 14:24,79,70,93,13,48
2/7/2023 14:39,78,71,94,14,49
2/7/2023 14:54,77,72,93,13,50
2/7/2023 15:09,78,73,94,12,49
2/7/2023 15:24,77,72,95,11,48
2/7/2023 15:39,78,71,96,12,47
2/7/2023 15:54,79,70,97,13,48
2/7/2023 16:09,80,71,98,12,47
2/7/2023 16:24,81,72,99,13,48
2/7/2023 16:39,80,71,100,14,49
2/7/2023 16:54,81,70,99,13,50
2/7/2023 17:09,80,71,100,12,51
2/7/2023 17:24,81,70,100,11,0
2/7/2023 17:39,80,70,100,10,0
2/7/2023 17:54,79,71,100,9,0
2/7/2023 18:09,80,72,100,10,0
2/7/2023 18:24,81,73,100,9,0
2/7/2023 18:39,82,72,99,8,0
2/7/2023 18:54,83,73,98,7,0
2/7/2023 19:09,84,72,97,6,0
2/7/2023 19:24,85,71,98,7,0
2/7/2023 19:39,84,72,97,8,0
2/7/2023 19:54,85,71,98,9,0
2/7/2023 20:09,84,70,97,10,0
2/7/2023 20:24,83,70,98,9,0
2/7/2023 20:39,84,70,97,10,0
2/7/2023 20:54,83,71,98,9,0
2/7/2023 21:09,84,70,97,8,0
2/7/2023 21:24,83,70,96,9,0
2/7/2023 21:39,82,70,97,8,0
2/7/2023 21:54,81,70,96,7,0
2/7/2023 22:09,80,70,97,8,0
2/7/2023 22:24,79,71,96,9,0
2/7/2023 22:39,78,72,97,10,0
2/7/2023 22:54,77,73,96,9,0
2/7/2023 23:09,76,74,95,10,0
2/7/2023 23:24,75,75,96,11,0
2/7/2023 23:39,76,76,95,10,0
2/7/2023 23:54,75,75,96,11,0
2/8/2023 0:09,76,74,95,12,0
2/8/2023 0:24,77,73,94,13,0
2/8/2023 0:39,78,74,95,14,0
2/8/2023 0:54,79,75,94,15,0
2/8/2023 1:09,78,74,95,14,0
2/8/2023 1:24,79,75,96,15,0
2/8/2023 1:39,80,76,97,14,0
2/8/2023 1:54,81,77,98,15,0
2/8/2023 2:09,80,76,97,16,0
2/8/2023 2:24,81,75,96,17,0
2/8/2023 2:39,82,74,97,16,0
2/8/2023 2:54,81,75,98,15,0
2/8/2023 3:09,82,76,97,14,0
2/8/2023 3:24,81,75,96,13,0
2/8/2023 3:39,80,76,95,14,0
2/8/2023 3:54,81,75,96,15,0
2/8/2023 4:09,80,74,97,14,0
2/8/2023 4:24,81,75,98,15,0
2/8/2023 4:39,80,74,97,14,0
2/8/2023 4:54,81,75,98,15,0
2/8/2023 5:09,82,74,97,14,0
2/8/2023 5:24,83,75,98,13,0
2/8/2023 5:39,84,76,97,14,0
2/8/2023 5:54,85,75,96,13,0
2/8/2023 6:09,86,76,95,12,0
2/8/2023 6:24,85,77,96,13,0
2/8/2023 6:39,84,78,95,12,0
2/8/2023 6:54,83,79,94,13,0
2/8/2023 7:09,82,80,95,12,0
2/8/2023 7:24,81,80,94,11,0
2/8/2023 7:39,80,80,93,12,0
2/8/2023 7:54,81,80,94,13,0
2/8/2023 8:09,82,79,93,12,0
2/8/2023 8:24,81,78,92,13,0
2/8/2023 8:39,80,77,93,14,0
2/8/2023 8:54,79,78,94,15,0
2/8/2023 9:09,80,79,95,16,0
2/8/2023 9:24,79,80,94,17,0
2/8/2023 9:39,78,79,95,18,0
2/8/2023 9:54,77,78,94,17,0
2/8/2023 10:09,76,77,93,18,0
2/8/2023 10:24,77,76,94,19,0
2/8/2023 10:39,78,75,95,18,0
2/8/2023 10:54,77,76,96,19,0
2/8/2023 11:09,76,75,95,20,0
2/8/2023 11:24,77,74,94,21,0
2/8/2023 11:39,78,75,95,20,0
2/8/2023 11:54,77,76,96,21,0
2/8/2023 12:09,78,77,95,22,0
2/8/2023 12:24,79,78,94,21,0
2/8/2023 12:39,78,77,95,22,0
2/8/2023 12:54,77,76,94,23,0
2/8/2023 13:09,76,77,95,22,0
2/8/2023 13:24,75,78,94,23,0
2/8/2023 13:39,74,77,95,22,0
2/8/2023 13:54,75,76,94,23,0
2/8/2023 14:09,74,75,93,22,0
2/8/2023 14:24,75,74,92,21,0
2/8/2023 14:39,74,73,93,20,0
2/8/2023 14:54,75,72,92,21,0
2/8/2023 15:09,74,71,91,22,0
2/8/2023 15:24,73,72,90,21,0
2/8/2023 15:39,72,73,91,20,0
2/8/2023 15:54,71,74,92,21,0
2/8/2023 16:09,72,73,93,22,0
2/8/2023 16:24,71,74,92,23,0
2/8/2023 16:39,70,73,91,22,0
2/8/2023 16:54,69,74,92,23,0
2/8/2023 17:09,70,73,93,22,0
2/8/2023 17:24,69,72,94,23,0
2/8/2023 17:39,68,71,93,24,0
2/8/2023 17:54,69,72,92,23,0
2/8/2023 18:09,70,73,91,22,0
2/8/2023 18:24,71,74,92,23,0
2/8/2023 18:39,72,73,91,24,0
2/8/2023 18:54,73,72,92,25,0
2/8/2023 19:09,72,71,91,24,0
2/8/2023 19:24,71,72,90,23,0
2/8/2023 19:39,70,73,91,24,0
2/8/2023 19:54,69,74,92,23,0
2/8/2023 20:09,70,73,91,22,0
2/8/2023 20:24,69,72,90,23,0
2/8/2023 20:39,68,71,89,24,0
2/8/2023 20:54,67,72,90,25,0
2/8/2023 21:09,66,71,91,24,0
2/8/2023 21:24,65,70,92,23,0
2/8/2023 21:39,66,71,91,24,0
2/8/2023 21:54,65,70,90,25,0
2/8/2023 22:09,66,70,91,24,0
2/8/2023 22:24,65,70,92,25,0
2/8/2023 22:39,64,70,93,26,0
2/8/2023 22:54,65,71,94,25,0
2/8/2023 23:09,64,72,95,24,0
2/8/2023 23:24,63,73,94,23,0
2/8/2023 23:39,62,74,93,22,0
2/8/2023 23:54,61,75,94,21,0
2/9/2023 0:09,62,76,93,20,0
2/9/2023 0:24,63,75,94,21,0
2/9/2023 0:39,64,74,95,22,0
2/9/2023 0:54,65,75,96,21,0
2/9/2023 1:09,64,76,97,20,0
2/9/2023 1:24,63,75,96,21,0
2/9/2023 1:39,62,74,97,22,0
2/9/2023 1:54,61,75,96,23,0
2/9/2023 2:09,62,74,95,22,0
2/9/2023 2:24,61,75,94,21,0
2/9/2023 2:39,62,76,93,22,0
2/9/2023 2:54,63,75,92,21,0
2/9/2023 3:09,62,74,91,20,0
2/9/2023 3:24,63,73,92,19,0
2/9/2023 3:39,62,74,93,20,0
2/9/2023 3:54,63,75,94,19,0
2/9/2023 4:09,62,74,95,20,0
2/9/2023 4:24,63,73,96,21,0
2/9/2023 4:39,62,72,97,20,0
2/9/2023 4:54,61,71,98,21,0
2/9/2023 5:09,62,70,99,20,0
2/9/2023 5:24,63,71,100,19,0
2/9/2023 5:39,64,72,99,18,0
2/9/2023 5:54,65,73,98,19,0
2/9/2023 6:09,64,74,97,18,0
2/9/2023 6:24,63,73,98,19,0
2/9/2023 6:39,62,72,99,18,0
2/9/2023 6:54,63,73,98,19,0
2/9/2023 7:09,62,74,99,20,0
2/9/2023 7:24,63,75,100,19,0
2/9/2023 7:39,64,74,100,20,0
2/9/2023 7:54,63,75,100,19,0
2/9/2023 8:09,62,76,100,18,0
2/9/2023 8:24,63,77,99,17,0
2/9/2023 8:39,62,76,98,16,0
2/9/2023 8:54,63,75,99,17,0
2/9/2023 9:09,62,76,98,18,0
2/9/2023 9:24,61,75,97,17,0
2/9/2023 9:39,62,74,96,16,0
2/9/2023 9:54,61,75,97,17,0
2/9/2023 10:09,62,76,96,16,0
2/9/2023 10:24,63,77,97,15,0
2/9/2023 10:39,62,78,96,16,0
2/9/2023 10:54,63,77,97,17,0
2/9/2023 11:09,64,78,96,18,0
2/9/2023 11:24,63,77,97,19,0
2/9/2023 11:39,62,78,98,20,0
2/9/2023 11:54,61,77,97,21,0
2/9/2023 12:09,62,76,98,22,0
2/9/2023 12:24,63,75,99,23,0
2/9/2023 12:39,64,76,100,22,0
2/9/2023 12:54,63,75,100,21,0
2/9/2023 13:09,64,76,100,22,0
2/9/2023 13:24,63,75,100,23,0
2/9/2023 13:39,62,74,100,22,0
2/9/2023 13:54,61,75,99,21,0
2/9/2023 14:09,60,76,100,22,0
2/9/2023 14:24,60,77,99,23,0
2/9/2023 14:39,60,76,100,22,0
2/9/2023 14:54,60,75,100,23,0
2/9/2023 15:09,61,76,100,22,0
2/9/2023 15:24,62,75,100,23,0
2/9/2023 15:39,61,76,99,24,0
2/9/2023 15:54,60,77,100,25,0
2/9/2023 16:09,61,78,100,24,0
2/9/2023 16:24,62,77,99,25,0
2/9/2023 16:39,61,76,98,26,0
2/9/2023 16:54,62,75,99,27,0
2/9/2023 17:09,63,76,100,28,0
2/9/2023 17:24,64,77,100,27,0
2/9/2023 17:39,65,76,100,28,0
2/9/2023 17:54,64,75,100,29,0
2/9/2023 18:09,63,76,100,28,0
2/9/2023 18:24,62,75,100,27,0
2/9/2023 18:39,61,74,100,28,0
2/9/2023 18:54,60,73,99,27,0
2/9/2023 19:09,61,74,98,26,0
2/9/2023 19:24,62,73,99,27,0
2/9/2023 19:39,63,72,100,28,0
2/9/2023 19:54,64,73,100,27,0
2/9/2023 20:09,63,72,99,26,0
2/9/2023 20:24,64,71,98,25,0
2/9/2023 20:39,65,72,99,24,0
2/9/2023 20:54,64,73,98,23,0
2/9/2023 21:09,65,72,99,22,0
2/9/2023 21:24,64,73,100,21,0
2/9/2023 21:39,65,72,100,22,0
2/9/2023 21:54,66,71,100,21,0
2/9/2023 22:09,67,72,99,22,0
2/9/2023 22:24,66,71,100,23,0
2/9/2023 22:39,67,70,99,24,0
2/9/2023 22:54,66,71,100,23,0
2/9/2023 23:09,65,72,99,24,0
2/9/2023 23:24,64,73,98,23,0
2/9/2023 23:39,63,72,97,22,0
2/9/2023 23:54,64,71,96,21,0
2/10/2023 0:09,63,70,97,22,0
2/10/2023 0:24,62,70,98,21,0
2/10/2023 0:39,61,71,97,22,0
2/10/2023 0:54,62,70,96,21,0
2/10/2023 1:09,63,71,95,20,0
2/10/2023 1:24,62,72,96,19,0
2/10/2023 1:39,61,73,95,20,0
2/10/2023 1:54,62,72,94,19,0
2/10/2023 2:09,63,73,93,20,0
2/10/2023 2:24,64,74,92,21,0
2/10/2023 2:39,63,75,93,20,0
2/10/2023 2:54,64,76,94,19,0
2/10/2023 3:09,65,75,95,20,0
2/10/2023 3:24,64,74,94,21,0
2/10/2023 3:39,63,73,95,22,0
2/10/2023 3:54,64,74,94,21,0
2/10/2023 4:09,63,73,95,22,0
2/10/2023 4:24,62,72,96,23,0
2/10/2023 4:39,61,73,95,24,0
2/10/2023 4:54,60,74,94,23,0
2/10/2023 5:09,60,73,93,22,0
2/10/2023 5:24,60,72,94,21,0
2/10/2023 5:39,60,73,93,22,0
2/10/2023 5:54,60,72,94,21,0
2/10/2023 6:09,61,73,95,22,0
2/10/2023 6:24,62,74,94,23,0
2/10/2023 6:39,61,73,95,24,0
2/10/2023 6:54,60,72,94,23,0
2/10/2023 7:09,61,71,93,22,0
2/10/2023 7:24,60,70,92,21,0
2/10/2023 7:39,60,70,91,22,0
2/10/2023 7:54,60,71,90,21,0
2/10/2023 8:09,60,72,91,22,0
2/10/2023 8:24,60,73,92,21,0
2/10/2023 8:39,60,74,93,22,0
2/10/2023 8:54,61,75,92,23,0
2/10/2023 9:09,60,76,93,22,0
2/10/2023 9:24,60,77,92,23,0
2/10/2023 9:39,60,76,91,22,0
2/10/2023 9:54,61,77,92,21,0
2/10/2023 10:09,60,78,93,20,0
2/10/2023 10:24,61,79,92,21,0
2/10/2023 10:39,62,78,91,20,0
2/10/2023 10:54,63,79,90,19,0
2/10/2023 11:09,64,80,91,20,0
2/10/2023 11:24,63,80,92,19,0
2/10/2023 11:39,64,79,91,18,0
2/10/2023 11:54,63,78,90,17,0
2/10/2023 12:09,64,79,91,16,0
2/10/2023 12:24,65,80,90,15,0
2/10/2023 12:39,66,80,89,14,0
2/10/2023 12:54,67,79,88,15,0
2/10/2023 13:09,66,80,87,16,0
2/10/2023 13:24,67,79,86,15,0
2/10/2023 13:39,66,80,87,16,0
2/10/2023 13:54,65,79,86,15,0
2/10/2023 14:09,64,78,85,16,0
2/10/2023 14:24,65,77,84,17,0
2/10/2023 14:39,66,76,83,18,0
2/10/2023 14:54,67,75,84,17,0
2/10/2023 15:09,68,76,85,16,0
2/10/2023 15:24,67,75,86,15,0
2/10/2023 15:39,68,74,87,14,0
2/10/2023 15:54,67,75,88,15,0
2/10/2023 16:09,66,76,87,16,0
2/10/2023 16:24,67,77,88,15,0
2/10/2023 16:39,66,78,87,16,0
2/10/2023 16:54,65,77,88,15,0
2/10/2023 17:09,64,78,87,14,0
2/10/2023 17:24,65,77,86,15,0
2/10/2023 17:39,66,76,85,14,0
2/10/2023 17:54,67,77,86,15,0
2/10/2023 18:09,66,76,87,16,0
2/10/2023 18:24,67,75,88,17,0
2/10/2023 18:39,68,76,89,18,0
2/10/2023 18:54,69,77,88,17,0
2/10/2023 19:09,70,78,89,16,0
2/10/2023 19:24,71,77,88,17,0
2/10/2023 19:39,72,78,87,16,0
2/10/2023 19:54,73,79,88,15,0
2/10/2023 20:09,72,78,89,14,0
2/10/2023 20:24,71,79,88,13,0
2/10/2023 20:39,72,80,87,12,0
2/10/2023 20:54,71,80,86,13,0
2/10/2023 21:09,72,80,87,12,0
2/10/2023 21:24,71,79,88,13,0
2/10/2023 21:39,70,80,87,12,0
2/10/2023 21:54,69,80,86,13,0
2/10/2023 22:09,70,80,85,14,0
2/10/2023 22:24,71,79,84,15,0
2/10/2023 22:39,70,80,85,16,0
2/10/2023 22:54,69,79,86,17,0
2/10/2023 23:09,68,78,85,18,0
2/10/2023 23:24,69,79,86,17,0
2/10/2023 23:39,68,80,85,18,0
2/10/2023 23:54,67,79,84,19,0
2/11/2023 0:09,68,78,85,18,0
2/11/2023 0:24,67,77,84,19,0
2/11/2023 0:39,68,76,85,20,0
2/11/2023 0:54,69,77,86,21,0
2/11/2023 1:09,70,76,85,22,0
2/11/2023 1:24,69,77,86,23,0
2/11/2023 1:39,70,76,85,24,0
2/11/2023 1:54,71,77,86,23,0
2/11/2023 2:09,72,78,87,24,0
2/11/2023 2:24,71,79,88,23,0
2/11/2023 2:39,72,80,87,24,0
2/11/2023 2:54,73,80,88,25,0
2/11/2023 3:09,72,79,87,26,0
2/11/2023 3:24,71,78,86,25,0
2/11/2023 3:39,70,79,87,26,0
2/11/2023 3:54,69,80,88,25,0
2/11/2023 4:09,68,79,89,24,0
2/11/2023 4:24,69,78,88,25,0
2/11/2023 4:39,68,77,87,24,0
2/11/2023 4:54,69,78,88,25,0
2/11/2023 5:09,68,79,89,26,0
2/11/2023 5:24,69,80,88,25,0
2/11/2023 5:39,68,80,87,24,0
2/11/2023 5:54,69,79,86,23,0
2/11/2023 6:09,70,78,85,24,0
2/11/2023 6:24,71,79,84,23,0
2/11/2023 6:39,72,80,83,22,0
2/11/2023 6:54,71,80,84,21,0
2/11/2023 7:09,72,79,85,20,0
2/11/2023 7:24,71,78,84,21,0
2/11/2023 7:39,70,79,83,22,0
2/11/2023 7:54,69,80,82,23,0
2/11/2023 8:09,68,80,83,24,0
2/11/2023 8:24,67,79,82,23,0
2/11/2023 8:39,66,80,81,24,0
2/11/2023 8:54,65,79,80,23,0
2/11/2023 9:09,66,80,81,24,0
2/11/2023 9:24,65,80,82,25,0
2/11/2023 9:39,66,79,81,26,0
2/11/2023 9:54,65,78,80,25,0
2/11/2023 10:09,64,77,81,26,0
2/11/2023 10:24,63,78,80,25,0
2/11/2023 10:39,62,77,79,26,0
2/11/2023 10:54,63,76,78,27,0
2/11/2023 11:09,62,75,77,28,0
2/11/2023 11:24,61,74,76,29,0
2/11/2023 11:39,62,73,75,30,0
2/11/2023 11:54,63,72,76,31,0
2/11/2023 12:09,62,71,75,32,0
2/11/2023 12:24,61,70,74,31,0
2/11/2023 12:39,62,70,75,32,0
2/11/2023 12:54,61,71,76,31,0
2/11/2023 13:09,62,72,75,32,0
2/11/2023 13:24,61,73,76,31,0
2/11/2023 13:39,62,72,75,30,0
2/11/2023 13:54,61,73,74,31,0
2/11/2023 14:09,62,72,73,32,0
2/11/2023 14:24,61,73,72,33,0
2/11/2023 14:39,60,72,73,34,0
2/11/2023 14:54,61,73,72,33,0
2/11/2023 15:09,60,74,71,32,0
2/11/2023 15:24,61,75,72,33,0
2/11/2023 15:39,62,76,71,34,0
2/11/2023 15:54,61,75,70,33,0
2/11/2023 16:09,62,74,71,32,0
2/11/2023 16:24,61,73,72,33,0
2/11/2023 16:39,62,74,73,34,0
2/11/2023 16:54,61,75,72,35,0
2/11/2023 17:09,62,76,71,36,0
2/11/2023 17:24,63,75,72,35,0
2/11/2023 17:39,62,76,73,34,0
2/11/2023 17:54,61,77,74,35,0
2/11/2023 18:09,62,78,75,36,0
2/11/2023 18:24,61,79,74,35,0
2/11/2023 18:39,62,80,75,34,0
2/11/2023 18:54,61,79,74,33,0
2/11/2023 19:09,60,80,75,32,0
2/11/2023 19:24,61,79,74,33,0
2/11/2023 19:39,62,80,73,32,0
2/11/2023 19:54,61,80,72,31,0
2/11/2023 20:09,60,80,71,32,0
2/11/2023 20:24,60,80,72,33,0
2/11/2023 20:39,61,80,73,32,0
2/11/2023 20:54,60,80,74,31,0
2/11/2023 21:09,61,79,73,30,0
2/11/2023 21:24,62,80,72,29,0
2/11/2023 21:39,61,80,71,28,0
2/11/2023 21:54,60,80,72,29,0
2/11/2023 22:09,60,80,71,28,0
2/11/2023 22:24,61,80,70,29,0
2/11/2023 22:39,60,80,70,28,0
2/11/2023 22:54,61,79,70,27,0
2/11/2023 23:09,62,78,70,26,0
2/11/2023 23:24,63,77,70,27,0
2/11/2023 23:39,62,76,70,28,0
2/11/2023 23:54,63,77,71,29,0
2/12/2023 0:09,64,76,72,28,0
2/12/2023 0:24,63,75,71,27,0
2/12/2023 0:39,62,76,72,28,0
2/12/2023 0:54,61,75,73,29,0
2/12/2023 1:09,60,74,74,30,0
2/12/2023 1:24,61,73,75,31,0
2/12/2023 1:39,60,74,74,32,0
2/12/2023 1:54,61,73,75,31,0
2/12/2023 2:09,62,72,74,32,0
2/12/2023 2:24,61,71,75,31,0
2/12/2023 2:39,62,72,74,32,0
2/12/2023 2:54,61,73,73,33,0
2/12/2023 3:09,60,72,74,32,0
2/12/2023 3:24,61,71,73,31,0
2/12/2023 3:39,62,72,72,30,0
2/12/2023 3:54,63,71,71,31,0
2/12/2023 4:09,64,70,72,30,0
2/12/2023 4:24,65,70,73,31,0
2/12/2023 4:39,64,71,74,32,0
2/12/2023 4:54,63,70,75,31,0
2/12/2023 5:09,64,70,76,32,0
2/12/2023 5:24,65,70,77,33,0
2/12/2023 5:39,64,70,78,32,0
2/12/2023 5:54,65,70,77,31,0
2/12/2023 6:09,64,71,78,30,0
2/12/2023 6:24,63,70,79,29,0
2/12/2023 6:39,62,70,78,30,0
2/12/2023 6:54,63,71,79,29,0
2/12/2023 7:09,64,72,78,30,0
2/12/2023 7:24,63,71,77,29,0
2/12/2023 7:39,64,72,76,28,0
2/12/2023 7:54,63,73,75,27,0
2/12/2023 8:09,64,74,76,26,0
2/12/2023 8:24,63,75,77,27,0
2/12/2023 8:39,64,76,78,28,0
2/12/2023 8:54,63,77,79,27,0
2/12/2023 9:09,64,78,78,28,0
2/12/2023 9:24,63,77,77,27,0
2/12/2023 9:39,64,76,76,26,0
2/12/2023 9:54,65,77,77,27,0
2/12/2023 10:09,66,76,76,26,0
2/12/2023 10:24,67,77,77,25,0
2/12/2023 10:39,68,76,78,26,0
2/12/2023 10:54,67,77,79,27,0
2/12/2023 11:09,66,78,80,26,0
2/12/2023 11:24,67,77,81,27,0
2/12/2023 11:39,66,76,82,28,0
2/12/2023 11:54,65,75,81,27,0
2/12/2023 12:09,66,76,82,26,0
2/12/2023 12:24,65,77,81,25,0
2/12/2023 12:39,64,76,80,26,0
2/12/2023 12:54,65,77,81,27,0
2/12/2023 13:09,64,76,80,26,0
2/12/2023 13:24,65,77,79,25,0
2/12/2023 13:39,64,78,78,26,0
2/12/2023 13:54,63,77,79,27,0
2/12/2023 14:09,62,76,80,28,0
2/12/2023 14:24,61,77,79,27,0
2/12/2023 14:39,62,78,78,28,0
2/12/2023 14:54,61,79,79,29,0
2/12/2023 15:09,62,80,78,30,0
2/12/2023 15:24,63,80,79,31,0
2/12/2023 15:39,62,79,78,32,0
2/12/2023 15:54,63,80,77,31,0
2/12/2023 16:09,62,80,78,32,0
2/12/2023 16:24,61,80,79,31,0
2/12/2023 16:39,60,80,78,30,0
2/12/2023 16:54,60,80,79,31,0
2/12/2023 17:09,61,80,78,30,0
2/12/2023 17:24,62,80,77,31,0
2/12/2023 17:39,61,79,78,32,0
2/12/2023 17:54,60,80,77,33,0
2/12/2023 18:09,60,79,78,34,0
2/12/2023 18:24,61,78,79,33,0
2/12/2023 18:39,60,77,78,34,0
2/12/2023 18:54,60,76,77,33,0
2/12/2023 19:09,60,77,78,34,0
2/12/2023 19:24,61,78,77,35,0
2/12/2023 19:39,60,77,78,34,0
2/12/2023 19:54,60,76,79,35,0
2/12/2023 20:09,60,77,78,34,0
2/12/2023 20:24,60,76,79,33,0
2/12/2023 20:39,60,75,78,32,0
2/12/2023 20:54,61,74,77,33,0
2/12/2023 21:09,60,73,78,34,0
2/12/2023 21:24,60,74,77,35,0
2/12/2023 21:39,60,73,78,34,0
2/12/2023 21:54,61,72,77,33,0
2/12/2023 22:09,60,71,76,32,0
2/12/2023 22:24,60,72,75,33,0
2/12/2023 22:39,61,71,74,32,0
2/12/2023 22:54,60,72,73,33,0
2/12/2023 23:09,61,71,72,34,0
2/12/2023 23:24,62,70,73,35,0
2/12/2023 23:39,61,70,72,34,0
2/12/2023 23:54,62,70,73,33,0
2/13/2023 0:09,61,71,74,32,0
2/13/2023 0:24,60,72,75,31,0
2/13/2023 0:39,61,73,74,30,0
2/13/2023 0:54,62,74,73,29,0
2/13/2023 1:09,63,73,72,30,0
2/13/2023 1:24,62,74,73,31,0
2/13/2023 1:39,61,73,72,32,0
2/13/2023 1:54,62,72,73,31,0
2/13/2023 2:09,61,71,72,32,0
