Date,heating_sig,economizer_sig,cooling_sig
2023-01-15 09:11:00,3,85,7
2023-01-15 09:26:00,4,84,6
2023-01-15 09:41:00,3,85,5
2023-01-15 09:56:00,4,84,4
2023-01-15 10:11:00,5,85,3
2023-01-15 10:26:00,6,86,4
2023-01-15 10:41:00,5,85,3
2023-01-15 10:56:00,6,84,2
2023-01-15 11:11:00,5,85,1
2023-01-15 11:26:00,6,86,0
2023-01-15 11:41:00,7,85,0
2023-01-15 11:56:00,6,84,0
2023-01-15 12:11:00,7,85,1
2023-01-15 12:26:00,8,84,2
2023-01-15 12:41:00,7,83,1
2023-01-15 12:56:00,6,84,0
2023-01-15 13:11:00,7,85,0
2023-01-15 13:26:00,8,84,0
2023-01-15 13:41:00,7,83,0
2023-01-15 13:56:00,8,84,1
2023-01-15 14:11:00,7,83,0
2023-01-15 14:26:00,8,82,0
2023-01-15 14:41:00,9,83,0
2023-01-15 14:56:00,8,84,0
2023-01-15 15:11:00,7,85,1
2023-01-15 15:26:00,8,84,0
2023-01-15 15:41:00,9,83,0
2023-01-15 15:56:00,10,82,1
2023-01-15 16:11:00,9,81,2
2023-01-15 16:26:00,10,82,1
2023-01-15 16:41:00,9,83,0
2023-01-15 16:56:00,10,84,1
2023-01-15 17:11:00,11,83,2
2023-01-15 17:26:00,12,84,1
2023-01-15 17:41:00,11,85,2
2023-01-15 17:56:00,10,86,3
2023-01-15 18:11:00,9,85,2
2023-01-15 18:26:00,8,84,3
2023-01-15 18:41:00,9,83,4
2023-01-15 18:56:00,8,84,5
2023-01-15 19:11:00,7,85,6
2023-01-15 19:26:00,8,84,7
2023-01-15 19:41:00,7,85,8
2023-01-15 19:56:00,6,84,7
2023-01-15 20:11:00,7,85,6
2023-01-15 20:26:00,6,86,7
2023-01-15 20:41:00,5,85,6
2023-01-15 20:56:00,6,86,5
2023-01-15 21:11:00,7,85,4
2023-01-15 21:26:00,8,84,5
2023-01-15 21:41:00,9,83,4
2023-01-15 21:56:00,8,84,3
2023-01-15 22:11:00,7,85,4
2023-01-15 22:26:00,6,86,3
2023-01-15 22:41:00,7,87,2
2023-01-15 22:56:00,8,88,3
2023-01-15 23:11:00,9,87,2
2023-01-15 23:26:00,8,88,1
2023-01-15 23:41:00,7,89,2
2023-01-15 23:56:00,6,88,1
2023-01-16 00:11:00,5,87,0
2023-01-16 00:26:00,6,88,1
2023-01-16 00:41:00,7,89,0
2023-01-16 00:56:00,6,90,1
2023-01-16 01:11:00,7,89,2
2023-01-16 01:26:00,6,88,3
2023-01-16 01:41:00,5,89,4
2023-01-16 01:56:00,4,88,3
2023-01-16 02:11:00,5,89,4
2023-01-16 02:26:00,4,90,5
2023-01-16 02:41:00,3,91,6
2023-01-16 02:56:00,4,90,7
2023-01-16 03:11:00,3,91,8
2023-01-16 03:26:00,4,90,9
2023-01-16 03:41:00,3,89,8
2023-01-16 03:56:00,2,90,7
2023-01-16 04:11:00,3,89,6
2023-01-16 04:26:00,2,90,7
2023-01-16 04:41:00,1,91,6
2023-01-16 04:56:00,2,92,5
2023-01-16 05:11:00,1,91,4
2023-01-16 05:26:00,2,92,5
2023-01-16 05:41:00,3,91,6
2023-01-16 05:56:00,2,92,5
2023-01-16 06:11:00,1,91,4
2023-01-16 06:26:00,0,92,5
2023-01-16 06:41:00,0,93,4
2023-01-16 06:56:00,1,94,5
2023-01-16 07:11:00,2,93,4
2023-01-16 07:26:00,3,94,3
2023-01-16 07:41:00,2,93,4
2023-01-16 07:56:00,1,92,5
2023-01-16 08:11:00,0,93,4
2023-01-16 08:26:00,1,94,5
2023-01-16 08:41:00,2,93,6
2023-01-16 08:56:00,1,94,5
2023-01-16 09:11:00,2,93,6
2023-01-16 09:26:00,1,92,5
2023-01-16 09:41:00,2,93,4
2023-01-16 09:56:00,1,94,5
2023-01-16 10:11:00,2,93,6
2023-01-16 10:26:00,3,92,7
2023-01-16 10:41:00,4,91,6
2023-01-16 10:56:00,5,90,7
2023-01-16 11:11:00,4,89,8
2023-01-16 11:26:00,5,90,7
2023-01-16 11:41:00,4,91,6
2023-01-16 11:56:00,5,92,7
2023-01-16 12:11:00,4,93,6
2023-01-16 12:26:00,3,92,7
2023-01-16 12:41:00,2,93,8
2023-01-16 12:56:00,3,92,7
2023-01-16 13:11:00,4,91,6
2023-01-16 13:26:00,3,92,5
2023-01-16 13:41:00,4,91,6
2023-01-16 13:56:00,3,90,7
2023-01-16 14:11:00,4,89,8
2023-01-16 14:26:00,3,90,9
2023-01-16 14:41:00,2,89,8
2023-01-16 14:56:00,3,90,7
2023-01-16 15:11:00,2,89,8
2023-01-16 15:26:00,1,90,7
2023-01-16 15:41:00,0,91,8
2023-01-16 15:56:00,1,90,9
2023-01-16 16:11:00,2,89,10
2023-01-16 16:26:00,3,90,9
2023-01-16 16:41:00,4,89,8
2023-01-16 16:56:00,3,88,9
2023-01-16 17:11:00,4,87,8
2023-01-16 17:26:00,5,86,7
2023-01-16 17:41:00,4,85,6
2023-01-16 17:56:00,5,84,5
2023-01-16 18:11:00,6,85,4
2023-01-16 18:26:00,5,86,3
2023-01-16 18:41:00,4,85,4
2023-01-16 18:56:00,3,84,5
2023-01-16 19:11:00,4,83,6
2023-01-16 19:26:00,5,82,7
2023-01-16 19:41:00,6,83,6
2023-01-16 19:56:00,7,82,5
2023-01-16 20:11:00,8,81,6
2023-01-16 20:26:00,7,82,5
2023-01-16 20:41:00,8,81,6
2023-01-16 20:56:00,7,82,5
2023-01-16 21:11:00,6,83,6
2023-01-16 21:26:00,7,82,7
2023-01-16 21:41:00,6,81,6
2023-01-16 21:56:00,7,82,7
2023-01-16 22:11:00,6,83,6
2023-01-16 22:26:00,7,84,5
2023-01-16 22:41:00,8,83,6
2023-01-16 22:56:00,7,82,5
2023-01-16 23:11:00,8,81,6
2023-01-16 23:26:00,9,80,7
2023-01-16 23:41:00,8,81,8
2023-01-16 23:56:00,9,82,9
2023-01-17 00:11:00,8,83,10
2023-01-17 00:26:00,7,82,9
2023-01-17 00:41:00,6,81,10
2023-01-17 00:56:00,5,82,9
2023-01-17 01:11:00,6,81,10
2023-01-17 01:26:00,5,80,9
2023-01-17 01:41:00,4,81,10
2023-01-17 01:56:00,5,80,9
2023-01-17 02:11:00,4,79,10
2023-01-17 02:26:00,5,78,9
2023-01-17 02:41:00,6,79,8
2023-01-17 02:56:00,7,80,7
2023-01-17 03:11:00,6,79,8
2023-01-17 03:26:00,5,80,7
2023-01-17 03:41:00,6,81,8
2023-01-17 03:56:00,5,80,7
2023-01-17 04:11:00,6,79,8
2023-01-17 04:26:00,5,78,7
2023-01-17 04:41:00,4,79,8
2023-01-17 04:56:00,5,80,7
2023-01-17 05:11:00,6,79,6
2023-01-17 05:26:00,5,78,5
2023-01-17 05:41:00,4,79,6
2023-01-17 05:56:00,5,80,5
2023-01-17 06:11:00,6,81,4
2023-01-17 06:26:00,7,82,5
2023-01-17 06:41:00,8,81,6
2023-01-17 06:56:00,7,82,5
2023-01-17 07:11:00,6,81,6
2023-01-17 07:26:00,5,82,7
2023-01-17 07:41:00,4,81,6
2023-01-17 07:56:00,5,80,7
2023-01-17 08:11:00,4,79,8
2023-01-17 08:26:00,5,78,9
2023-01-17 08:41:00,6,77,10
2023-01-17 08:56:00,5,76,11
2023-01-17 09:11:00,4,75,12
2023-01-17 09:26:00,5,76,13
2023-01-17 09:41:00,4,75,12
2023-01-17 09:56:00,5,74,13
2023-01-17 10:11:00,4,75,12
2023-01-17 10:26:00,5,74,11
2023-01-17 10:41:00,4,75,12
2023-01-17 10:56:00,5,74,13
2023-01-17 11:11:00,4,73,12
2023-01-17 11:26:00,5,74,13
2023-01-17 11:41:00,6,73,12
2023-01-17 11:56:00,7,72,11
2023-01-17 12:11:00,6,71,10
2023-01-17 12:26:00,5,72,9
2023-01-17 12:41:00,4,73,10
2023-01-17 12:56:00,5,72,11
2023-01-17 13:11:00,4,73,10
2023-01-17 13:26:00,3,72,11
2023-01-17 13:41:00,4,73,12
2023-01-17 13:56:00,5,74,13
2023-01-17 14:11:00,6,73,14
2023-01-17 14:26:00,5,74,15
2023-01-17 14:41:00,4,75,16
2023-01-17 14:56:00,5,74,17
2023-01-17 15:11:00,4,73,16
2023-01-17 15:26:00,3,74,17
2023-01-17 15:41:00,4,75,16
2023-01-17 15:56:00,5,74,15
2023-01-17 16:11:00,4,73,14
2023-01-17 16:26:00,3,72,15
2023-01-17 16:41:00,2,73,14
2023-01-17 16:56:00,1,72,15
2023-01-17 17:11:00,2,71,16
2023-01-17 17:26:00,1,70,15
2023-01-17 17:41:00,0,71,16
2023-01-17 17:56:00,1,70,15
2023-01-17 18:11:00,2,71,16
2023-01-17 18:26:00,3,72,17
2023-01-17 18:41:00,2,73,16
2023-01-17 18:56:00,1,72,17
2023-01-17 19:11:00,2,73,18
2023-01-17 19:26:00,3,72,19
2023-01-17 19:41:00,4,71,18
2023-01-17 19:56:00,5,72,19
2023-01-17 20:11:00,6,71,20
2023-01-17 20:26:00,7,70,19
2023-01-17 20:41:00,8,69,20
2023-01-17 20:56:00,7,68,21
2023-01-17 21:11:00,6,67,22
2023-01-17 21:26:00,5,66,23
2023-01-17 21:41:00,4,67,22
2023-01-17 21:56:00,3,68,21
2023-01-17 22:11:00,4,67,20
2023-01-17 22:26:00,3,68,19
2023-01-17 22:41:00,2,69,20
2023-01-17 22:56:00,1,68,19
2023-01-17 23:11:00,2,67,20
2023-01-17 23:26:00,1,66,21
2023-01-17 23:41:00,0,65,20
2023-01-17 23:56:00,1,66,19
2023-01-18 00:11:00,2,67,20
2023-01-18 00:26:00,1,66,19
2023-01-18 00:41:00,2,65,20
2023-01-18 00:56:00,3,64,21
2023-01-18 01:11:00,4,65,20
2023-01-18 01:26:00,3,64,19
2023-01-18 01:41:00,4,63,18
2023-01-18 01:56:00,5,64,17
2023-01-18 02:11:00,4,63,18
2023-01-18 02:26:00,3,64,19
2023-01-18 02:41:00,2,65,18
2023-01-18 02:56:00,3,66,17
2023-01-18 03:11:00,2,65,18
2023-01-18 03:26:00,3,64,17
2023-01-18 03:41:00,2,65,18
2023-01-18 03:56:00,1,66,17
2023-01-18 04:11:00,0,65,16
2023-01-18 04:26:00,1,66,17
2023-01-18 04:41:00,2,67,18
2023-01-18 04:56:00,3,68,17
2023-01-18 05:11:00,2,69,16
2023-01-18 05:26:00,1,70,15
2023-01-18 05:41:00,0,71,14
2023-01-18 05:56:00,1,72,15
2023-01-18 06:11:00,2,73,16
2023-01-18 06:26:00,1,72,15
2023-01-18 06:41:00,0,71,16
2023-01-18 06:56:00,0,70,17
2023-01-18 07:11:00,0,69,16
2023-01-18 07:26:00,0,68,15
2023-01-18 07:41:00,1,67,16
2023-01-18 07:56:00,2,68,15
2023-01-18 08:11:00,1,69,14
2023-01-18 08:26:00,0,70,15
2023-01-18 08:41:00,1,71,14
2023-01-18 08:56:00,0,70,15
2023-01-18 09:11:00,0,71,16
2023-01-18 09:26:00,0,72,15
2023-01-18 09:41:00,1,73,16
2023-01-18 09:56:00,2,72,15
2023-01-18 10:11:00,1,71,16
2023-01-18 10:26:00,2,72,17
2023-01-18 10:41:00,3,73,18
2023-01-18 10:56:00,4,72,19
2023-01-18 11:11:00,3,71,20
2023-01-18 11:26:00,2,70,21
2023-01-18 11:41:00,1,69,20
2023-01-18 11:56:00,2,68,19
2023-01-18 12:11:00,3,67,20
2023-01-18 12:26:00,4,68,19
2023-01-18 12:41:00,5,67,18
2023-01-18 12:56:00,6,68,17
2023-01-18 13:11:00,7,69,18
2023-01-18 13:26:00,6,68,17
2023-01-18 13:41:00,5,69,16
2023-01-18 13:56:00,4,68,17
2023-01-18 14:11:00,5,67,18
2023-01-18 14:26:00,4,66,17
2023-01-18 14:41:00,3,67,18
2023-01-18 14:56:00,4,66,19
2023-01-18 15:11:00,3,67,18
2023-01-18 15:26:00,2,66,17
2023-01-18 15:41:00,3,65,16
2023-01-18 15:56:00,4,64,15
2023-01-18 16:11:00,3,63,16
2023-01-18 16:26:00,2,64,17
2023-01-18 16:41:00,1,65,18
2023-01-18 16:56:00,2,64,17
2023-01-18 17:11:00,1,65,18
2023-01-18 17:26:00,2,66,17
2023-01-18 17:41:00,1,67,16
2023-01-18 17:56:00,0,68,15
2023-01-18 18:11:00,0,69,14
2023-01-18 18:26:00,1,68,13
2023-01-18 18:41:00,0,69,14
2023-01-18 18:56:00,0,68,13
2023-01-18 19:11:00,1,69,14
2023-01-18 19:26:00,0,68,13
2023-01-18 19:41:00,1,69,14
2023-01-18 19:56:00,0,70,15
2023-01-18 20:11:00,0,71,14
2023-01-18 20:26:00,1,72,15
2023-01-18 20:41:00,2,71,16
2023-01-18 20:56:00,1,72,17
2023-01-18 21:11:00,0,73,18
2023-01-18 21:26:00,1,74,17
2023-01-18 21:41:00,2,75,16
2023-01-18 21:56:00,1,76,15
2023-01-18 22:11:00,0,75,16
2023-01-18 22:26:00,0,76,15
2023-01-18 22:41:00,1,75,14
2023-01-18 22:56:00,0,76,15
2023-01-18 23:11:00,0,77,16
2023-01-18 23:26:00,0,76,17
2023-01-18 23:41:00,0,75,16
2023-01-18 23:56:00,0,76,15
2023-01-19 00:11:00,0,77,16
2023-01-19 00:26:00,1,76,17
2023-01-19 00:41:00,2,77,16
2023-01-19 00:56:00,1,78,15
2023-01-19 01:11:00,2,79,16
2023-01-19 01:26:00,3,80,15
2023-01-19 01:41:00,4,81,14
2023-01-19 01:56:00,5,82,15
2023-01-19 02:11:00,6,83,16
2023-01-19 02:26:00,7,82,17
2023-01-19 02:41:00,8,81,18
2023-01-19 02:56:00,7,80,17
2023-01-19 03:11:00,8,81,18
2023-01-19 03:26:00,7,80,19
2023-01-19 03:41:00,6,81,20
2023-01-19 03:56:00,7,80,21
2023-01-19 04:11:00,8,81,20
2023-01-19 04:26:00,7,82,19
2023-01-19 04:41:00,8,81,20
2023-01-19 04:56:00,9,80,19
2023-01-19 05:11:00,8,79,20
2023-01-19 05:26:00,9,80,19
2023-01-19 05:41:00,8,79,20
2023-01-19 05:56:00,7,78,19
2023-01-19 06:11:00,8,79,20
2023-01-19 06:26:00,7,78,21
2023-01-19 06:41:00,6,79,22
2023-01-19 06:56:00,5,78,21
2023-01-19 07:11:00,6,79,20
2023-01-19 07:26:00,7,80,21
2023-01-19 07:41:00,6,81,22
2023-01-19 07:56:00,7,80,23
2023-01-19 08:11:00,6,81,24
2023-01-19 08:26:00,7,80,25
2023-01-19 08:41:00,6,79,24
2023-01-19 08:56:00,5,78,25
2023-01-19 09:11:00,4,77,24
2023-01-19 09:26:00,5,78,25
2023-01-19 09:41:00,4,79,26
2023-01-19 09:56:00,5,78,27
2023-01-19 10:11:00,4,79,26
2023-01-19 10:26:00,5,80,27
2023-01-19 10:41:00,6,81,26
2023-01-19 10:56:00,5,80,25
2023-01-19 11:11:00,6,79,24
2023-01-19 11:26:00,5,80,23
2023-01-19 11:41:00,4,79,22
2023-01-19 11:56:00,5,78,23
2023-01-19 12:11:00,4,79,22
2023-01-19 12:26:00,3,78,23
2023-01-19 12:41:00,4,79,24
2023-01-19 12:56:00,5,80,25
2023-01-19 13:11:00,4,79,26
2023-01-19 13:26:00,5,78,25
2023-01-19 13:41:00,4,77,24
2023-01-19 13:56:00,3,78,25
2023-01-19 14:11:00,4,77,24
2023-01-19 14:26:00,5,76,23
2023-01-19 14:41:00,4,75,22
2023-01-19 14:56:00,3,74,21
2023-01-19 15:11:00,2,75,22
2023-01-19 15:26:00,1,76,21
2023-01-19 15:41:00,0,75,22
2023-01-19 15:56:00,0,76,21
2023-01-19 16:11:00,0,77,22
2023-01-19 16:26:00,1,76,21
2023-01-19 16:41:00,2,75,20
2023-01-19 16:56:00,3,76,19
2023-01-19 17:11:00,4,75,18
2023-01-19 17:26:00,5,76,17
2023-01-19 17:41:00,4,77,16
2023-01-19 17:56:00,3,78,17
2023-01-19 18:11:00,2,79,16
2023-01-19 18:26:00,1,78,15
2023-01-19 18:41:00,2,77,14
2023-01-19 18:56:00,1,76,13
2023-01-19 19:11:00,2,77,12
2023-01-19 19:26:00,1,76,13
2023-01-19 19:41:00,2,77,14
2023-01-19 19:56:00,3,76,13
2023-01-19 20:11:00,2,77,14
2023-01-19 20:26:00,1,76,13
2023-01-19 20:41:00,0,77,12
2023-01-19 20:56:00,0,78,11
2023-01-19 21:11:00,1,77,10
2023-01-19 21:26:00,2,76,11
2023-01-19 21:41:00,1,77,12
2023-01-19 21:56:00,2,78,11
2023-01-19 22:11:00,1,79,10
2023-01-19 22:26:00,2,80,9
2023-01-19 22:41:00,1,79,8
2023-01-19 22:56:00,2,78,9
2023-01-19 23:11:00,3,79,8
2023-01-19 23:26:00,2,78,7
2023-01-19 23:41:00,3,77,8
2023-01-19 23:56:00,4,76,7
2023-01-20 00:11:00,5,77,6
2023-01-20 00:26:00,4,76,5
2023-01-20 00:41:00,5,77,6
2023-01-20 00:56:00,4,76,5
2023-01-20 01:11:00,3,75,4
2023-01-20 01:26:00,2,76,3
2023-01-20 01:41:00,1,75,2
2023-01-20 01:56:00,2,74,3
2023-01-20 02:11:00,1,75,4
2023-01-20 02:26:00,0,74,5
2023-01-20 02:41:00,1,75,6
2023-01-20 02:56:00,2,76,5
2023-01-20 03:11:00,1,75,4
2023-01-20 03:26:00,2,76,5
2023-01-20 03:41:00,1,75,4
2023-01-20 03:56:00,0,74,3
2023-01-20 04:11:00,0,75,2
2023-01-20 04:26:00,1,76,3
2023-01-20 04:41:00,0,75,4
2023-01-20 04:56:00,0,74,5
2023-01-20 05:11:00,0,75,4
2023-01-20 05:26:00,0,76,3
2023-01-20 05:41:00,0,77,4
2023-01-20 05:56:00,1,76,5
2023-01-20 06:11:00,2,77,4
2023-01-20 06:26:00,3,78,5
2023-01-20 06:41:00,2,77,4
2023-01-20 06:56:00,1,78,5
2023-01-20 07:11:00,0,79,4
2023-01-20 07:26:00,1,78,3
2023-01-20 07:41:00,0,77,4
2023-01-20 07:56:00,0,76,3
2023-01-20 08:11:00,0,77,2
2023-01-20 08:26:00,0,76,3
2023-01-20 08:41:00,0,75,4
2023-01-20 08:56:00,1,76,5
2023-01-20 09:11:00,0,75,6
2023-01-20 09:26:00,0,76,5
2023-01-20 09:41:00,1,77,6
2023-01-20 09:56:00,2,78,5
2023-01-20 10:11:00,1,79,6
2023-01-20 10:26:00,2,80,7
2023-01-20 10:41:00,1,79,6
2023-01-20 10:56:00,2,78,7
2023-01-20 11:11:00,3,77,6
2023-01-20 11:26:00,4,78,5
2023-01-20 11:41:00,3,79,4
2023-01-20 11:56:00,4,78,5
2023-01-20 12:11:00,5,79,6
2023-01-20 12:26:00,6,80,7
2023-01-20 12:41:00,5,79,6
2023-01-20 12:56:00,4,78,7
2023-01-20 13:11:00,5,79,8
2023-01-20 13:26:00,6,78,9
2023-01-20 13:41:00,5,77,10
2023-01-20 13:56:00,4,76,9
2023-01-20 14:11:00,5,75,10
2023-01-20 14:26:00,6,74,11
2023-01-20 14:41:00,5,75,12
2023-01-20 14:56:00,4,74,11
2023-01-20 15:11:00,3,73,10
2023-01-20 15:26:00,2,74,9
2023-01-20 15:41:00,1,75,10
2023-01-20 15:56:00,0,76,11
2023-01-20 16:11:00,0,77,10
2023-01-20 16:26:00,1,78,11
2023-01-20 16:41:00,0,79,12
2023-01-20 16:56:00,1,78,11
2023-01-20 17:11:00,2,77,12
2023-01-20 17:26:00,3,78,11
2023-01-20 17:41:00,4,77,12
2023-01-20 17:56:00,5,78,13
2023-01-20 18:11:00,4,79,12
2023-01-20 18:26:00,5,78,13
2023-01-20 18:41:00,6,77,12
2023-01-20 18:56:00,5,76,13
2023-01-20 19:11:00,4,77,14
2023-01-20 19:26:00,3,78,13
2023-01-20 19:41:00,2,79,12
2023-01-20 19:56:00,1,80,11
2023-01-20 20:11:00,2,79,12
2023-01-20 20:26:00,3,80,11
2023-01-20 20:41:00,2,81,10
2023-01-20 20:56:00,1,80,11
2023-01-20 21:11:00,2,79,10
2023-01-20 21:26:00,3,80,11
2023-01-20 21:41:00,4,79,10
2023-01-20 21:56:00,3,78,11
2023-01-20 22:11:00,2,77,10
2023-01-20 22:26:00,1,76,11
2023-01-20 22:41:00,2,77,12
2023-01-20 22:56:00,1,78,13
2023-01-20 23:11:00,0,77,12
2023-01-20 23:26:00,0,76,11
2023-01-20 23:41:00,1,75,10
2023-01-20 23:56:00,0,76,11
2023-01-21 00:11:00,1,75,12
2023-01-21 00:26:00,0,76,11
2023-01-21 00:41:00,1,75,12
2023-01-21 00:56:00,0,76,11
2023-01-21 01:11:00,0,75,12
2023-01-21 01:26:00,0,76,13
2023-01-21 01:41:00,1,75,14
2023-01-21 01:56:00,2,74,15
2023-01-21 02:11:00,3,75,16
2023-01-21 02:26:00,2,74,17
2023-01-21 02:41:00,1,75,18
2023-01-21 02:56:00,0,76,19
2023-01-21 03:11:00,0,77,20
2023-01-21 03:26:00,1,76,19
2023-01-21 03:41:00,0,77,20
2023-01-21 03:56:00,0,76,19
2023-01-21 04:11:00,0,77,20
2023-01-21 04:26:00,0,76,19
2023-01-21 04:41:00,0,77,20
2023-01-21 04:56:00,1,76,19
2023-01-21 05:11:00,0,77,18
2023-01-21 05:26:00,0,78,17
2023-01-21 05:41:00,0,77,18
2023-01-21 05:56:00,1,76,19
2023-01-21 06:11:00,0,75,18
2023-01-21 06:26:00,0,74,19
2023-01-21 06:41:00,0,75,20
2023-01-21 06:56:00,1,76,19
2023-01-21 07:11:00,0,77,20
2023-01-21 07:26:00,0,76,19
2023-01-21 07:41:00,0,77,20
2023-01-21 07:56:00,1,76,21
2023-01-21 08:11:00,2,75,20
2023-01-21 08:26:00,1,76,19
2023-01-21 08:41:00,0,77,18
2023-01-21 08:56:00,1,76,17
2023-01-21 09:11:00,0,77,18
2023-01-21 09:26:00,0,76,19
2023-01-21 09:41:00,0,75,18
2023-01-21 09:56:00,0,76,19
2023-01-21 10:11:00,1,75,18
2023-01-21 10:26:00,0,76,19
2023-01-21 10:41:00,0,75,18
2023-01-21 10:56:00,0,76,17
2023-01-21 11:11:00,0,75,16
2023-01-21 11:26:00,1,74,15
2023-01-21 11:41:00,2,73,14
2023-01-21 11:56:00,3,72,15
2023-01-21 12:11:00,2,73,14
2023-01-21 12:26:00,3,74,15
2023-01-21 12:41:00,4,75,16
2023-01-21 12:56:00,5,74,15
2023-01-21 13:11:00,4,73,14
2023-01-21 13:26:00,5,72,15
2023-01-21 13:41:00,6,71,16
2023-01-21 13:56:00,5,72,17
2023-01-21 14:11:00,4,73,18
2023-01-21 14:26:00,5,74,19
2023-01-21 14:41:00,4,75,18
2023-01-21 14:56:00,5,76,19
2023-01-21 15:11:00,4,77,18
2023-01-21 15:26:00,3,78,19
2023-01-21 15:41:00,4,77,18
2023-01-21 15:56:00,5,76,19
2023-01-21 16:11:00,6,75,18
2023-01-21 16:26:00,7,74,19
2023-01-21 16:41:00,6,75,20
2023-01-21 16:56:00,5,74,21
2023-01-21 17:11:00,6,73,22
2023-01-21 17:26:00,7,74,21
2023-01-21 17:41:00,6,73,20
2023-01-21 17:56:00,7,72,21
2023-01-21 18:11:00,6,73,20
2023-01-21 18:26:00,7,72,19
2023-01-21 18:41:00,6,73,18
2023-01-21 18:56:00,7,72,17
2023-01-21 19:11:00,8,71,18
2023-01-21 19:26:00,7,70,19
2023-01-21 19:41:00,8,71,20
2023-01-21 19:56:00,7,72,19
2023-01-21 20:11:00,6,73,20
2023-01-21 20:26:00,7,74,19
2023-01-21 20:41:00,6,73,20
2023-01-21 20:56:00,7,72,19
2023-01-21 21:11:00,8,73,20
2023-01-21 21:26:00,9,74,19
2023-01-21 21:41:00,8,75,20
2023-01-21 21:56:00,7,74,21
2023-01-21 22:11:00,6,73,22
2023-01-21 22:26:00,5,72,23
2023-01-21 22:41:00,4,71,22
2023-01-21 22:56:00,5,72,21
2023-01-21 23:11:00,6,73,20
2023-01-21 23:26:00,5,74,19
2023-01-21 23:41:00,4,73,20
2023-01-21 23:56:00,5,74,21
2023-01-22 00:11:00,4,75,20
2023-01-22 00:26:00,3,76,21
2023-01-22 00:41:00,4,77,20
2023-01-22 00:56:00,5,78,19
2023-01-22 01:11:00,6,77,20
2023-01-22 01:26:00,7,76,19
2023-01-22 01:41:00,8,75,18
2023-01-22 01:56:00,9,76,19
2023-01-22 02:11:00,10,75,18
2023-01-22 02:26:00,9,74,19
2023-01-22 02:41:00,10,75,18
2023-01-22 02:56:00,11,74,19
2023-01-22 03:11:00,12,75,18
2023-01-22 03:26:00,13,74,17
2023-01-22 03:41:00,14,75,16
2023-01-22 03:56:00,13,74,15
2023-01-22 04:11:00,12,75,14
2023-01-22 04:26:00,13,74,13
2023-01-22 04:41:00,12,73,14
2023-01-22 04:56:00,11,74,13
2023-01-22 05:11:00,10,73,14
2023-01-22 05:26:00,9,72,13
2023-01-22 05:41:00,10,71,12
2023-01-22 05:56:00,9,70,11
2023-01-22 06:11:00,10,71,10
2023-01-22 06:26:00,11,70,11
2023-01-22 06:41:00,12,71,12
2023-01-22 06:56:00,11,70,11
2023-01-22 07:11:00,10,71,10
2023-01-22 07:26:00,9,72,11
2023-01-22 07:41:00,8,71,12
2023-01-22 07:56:00,7,70,11
2023-01-22 08:11:00,6,71,12
2023-01-22 08:26:00,7,72,13
2023-01-22 08:41:00,8,73,12
2023-01-22 08:56:00,9,72,13
2023-01-22 09:11:00,8,71,12
2023-01-22 09:26:00,9,70,11
2023-01-22 09:41:00,10,69,12
2023-01-22 09:56:00,9,70,13
2023-01-22 10:11:00,8,69,12
2023-01-22 10:26:00,9,70,11
2023-01-22 10:41:00,8,71,12
2023-01-22 10:56:00,7,70,11
2023-01-22 11:11:00,6,69,12
2023-01-22 11:26:00,7,68,11
2023-01-22 11:41:00,8,69,10
2023-01-22 11:56:00,7,68,11
2023-01-22 12:11:00,6,67,12
2023-01-22 12:26:00,7,68,13
2023-01-22 12:41:00,8,67,12
2023-01-22 12:56:00,7,68,11
2023-01-22 13:11:00,6,67,10
2023-01-22 13:26:00,5,66,9
2023-01-22 13:41:00,6,67,10
2023-01-22 13:56:00,7,66,9
2023-01-22 14:11:00,8,67,10
2023-01-22 14:26:00,9,68,9
2023-01-22 14:41:00,8,67,10
2023-01-22 14:56:00,7,66,11
2023-01-22 15:11:00,6,65,12
2023-01-22 15:26:00,5,66,11
2023-01-22 15:41:00,4,65,12
2023-01-22 15:56:00,5,66,11
2023-01-22 16:11:00,6,65,10
2023-01-22 16:26:00,5,64,9
2023-01-22 16:41:00,4,63,10
2023-01-22 16:56:00,5,62,9
2023-01-22 17:11:00,4,63,10
2023-01-22 17:26:00,5,64,9
2023-01-22 17:41:00,4,63,8
2023-01-22 17:56:00,3,62,7
2023-01-22 18:11:00,2,61,6
2023-01-22 18:26:00,1,62,7
2023-01-22 18:41:00,2,61,6
2023-01-22 18:56:00,1,60,5
2023-01-22 19:11:00,2,61,4
2023-01-22 19:26:00,1,60,3
2023-01-22 19:41:00,0,61,2
2023-01-22 19:56:00,1,60,1
2023-01-22 20:11:00,2,59,2
2023-01-22 20:26:00,1,60,3
2023-01-22 20:41:00,0,61,2
2023-01-22 20:56:00,1,60,3
2023-01-22 21:11:00,2,59,2
2023-01-22 21:26:00,1,58,3
2023-01-22 21:41:00,2,57,4
2023-01-22 21:56:00,3,56,5
2023-01-22 22:11:00,2,55,6
2023-01-22 22:26:00,1,54,7
2023-01-22 22:41:00,0,55,6
2023-01-22 22:56:00,1,56,5
2023-01-22 23:11:00,2,55,4
2023-01-22 23:26:00,1,56,5
2023-01-22 23:41:00,0,55,6
2023-01-22 23:56:00,1,54,7
2023-01-23 00:11:00,2,53,8
2023-01-23 00:26:00,3,54,9
2023-01-23 00:41:00,2,55,8
