Date,satsp,oat,clg,economizer_sig,supply_vfd_speed
2/8/2023 4:36,66,80,92,22,31
2/8/2023 4:51,65,79,91,21,32
2/8/2023 5:06,64,78,90,22,33
2/8/2023 5:21,65,77,91,21,34
2/8/2023 5:36,64,78,90,22,35
2/8/2023 5:51,65,77,89,23,36
2/8/2023 6:06,64,78,88,22,37
2/8/2023 6:21,63,79,89,21,36
2/8/2023 6:36,62,78,88,22,37
2/8/2023 6:51,63,77,87,21,36
2/8/2023 7:06,64,78,86,22,37
2/8/2023 7:21,65,77,87,21,36
2/8/2023 7:36,64,78,86,20,37
2/8/2023 7:51,63,79,85,21,38
2/8/2023 8:06,62,78,84,20,39
2/8/2023 8:21,61,77,83,19,40
2/8/2023 8:36,60,78,84,18,39
2/8/2023 8:51,61,79,85,19,38
2/8/2023 9:06,60,80,86,20,37
2/8/2023 9:21,61,79,85,19,38
2/8/2023 9:36,60,78,84,20,39
2/8/2023 9:51,61,77,85,21,38
2/8/2023 10:06,60,78,86,22,39
2/8/2023 10:21,61,77,87,23,38
2/8/2023 10:36,60,78,88,24,39
2/8/2023 10:51,61,77,87,23,40
2/8/2023 11:06,60,78,86,22,41
2/8/2023 11:21,61,77,85,23,40
2/8/2023 11:36,62,78,84,24,39
2/8/2023 11:51,63,79,85,23,38
2/8/2023 12:06,64,80,84,24,37
2/8/2023 12:21,65,81,83,25,38
2/8/2023 12:36,64,82,82,24,37
2/8/2023 12:51,63,81,81,23,38
2/8/2023 13:06,62,82,82,22,39
2/8/2023 13:21,63,81,83,23,40
2/8/2023 13:36,64,80,84,22,41
2/8/2023 13:51,63,79,83,23,40
2/8/2023 14:06,62,78,82,22,41
2/8/2023 14:21,61,77,81,21,42
2/8/2023 14:36,62,78,82,20,41
2/8/2023 14:51,63,79,83,21,42
2/8/2023 15:06,62,80,82,20,41
2/8/2023 15:21,61,81,81,19,40
2/8/2023 15:36,62,80,80,18,41
2/8/2023 15:51,61,81,79,19,40
2/8/2023 16:06,62,82,80,20,39
2/8/2023 16:21,63,83,81,21,40
2/8/2023 16:36,62,84,80,22,39
2/8/2023 16:51,63,85,79,23,40
2/8/2023 17:06,64,84,80,22,41
2/8/2023 17:21,63,83,81,21,40
2/8/2023 17:36,62,84,80,20,41
2/8/2023 17:51,63,83,79,19,40
2/8/2023 18:06,62,82,80,20,41
2/8/2023 18:21,63,81,81,19,42
2/8/2023 18:36,64,80,82,20,41
2/8/2023 18:51,63,81,81,21,42
2/8/2023 19:06,64,80,82,22,43
2/8/2023 19:21,65,81,83,21,42
2/8/2023 19:36,64,80,84,22,43
2/8/2023 19:51,65,79,83,21,42
2/8/2023 20:06,66,78,82,20,43
2/8/2023 20:21,65,77,81,21,44
2/8/2023 20:36,64,76,82,22,45
2/8/2023 20:51,63,75,83,23,46
2/8/2023 21:06,64,76,82,22,47
2/8/2023 21:21,65,75,81,23,48
2/8/2023 21:36,64,76,80,22,49
2/8/2023 21:51,63,75,79,23,48
2/8/2023 22:06,62,74,80,24,49
2/8/2023 22:21,63,75,81,25,48
2/8/2023 22:36,64,74,80,26,49
2/8/2023 22:51,63,75,81,25,50
2/8/2023 23:06,62,76,82,24,51
2/8/2023 23:21,63,77,83,25,52
2/8/2023 23:36,64,76,82,24,51
2/8/2023 23:51,65,77,83,23,52
2/9/2023 0:06,66,76,84,24,53
2/9/2023 0:21,65,75,85,25,54
2/9/2023 0:36,64,74,86,26,53
2/9/2023 0:51,65,73,85,25,54
2/9/2023 1:06,64,74,86,26,53
2/9/2023 1:21,65,73,85,25,52
2/9/2023 1:36,66,72,84,26,53
2/9/2023 1:51,67,71,85,25,54
2/9/2023 2:06,68,70,84,26,55
2/9/2023 2:21,69,71,85,27,56
2/9/2023 2:36,68,70,86,28,55
2/9/2023 2:51,69,69,85,27,54
2/9/2023 3:06,70,70,86,26,53
2/9/2023 3:21,71,69,85,25,52
2/9/2023 3:36,72,68,86,26,53
2/9/2023 3:51,71,69,85,27,54
2/9/2023 4:06,70,70,86,26,53
2/9/2023 4:21,71,69,85,27,52
2/9/2023 4:36,72,70,86,26,51
2/9/2023 4:51,73,71,87,27,52
2/9/2023 5:06,74,70,88,28,51
2/9/2023 5:21,75,71,87,27,50
2/9/2023 5:36,74,72,88,26,49
2/9/2023 5:51,75,73,87,27,48
2/9/2023 6:06,76,72,86,26,47
2/9/2023 6:21,75,73,85,27,48
2/9/2023 6:36,76,72,86,26,49
2/9/2023 6:51,75,71,87,25,50
2/9/2023 7:06,74,72,86,24,49
2/9/2023 7:21,75,73,85,23,48
2/9/2023 7:36,74,74,86,24,47
2/9/2023 7:51,73,75,85,25,48
2/9/2023 8:06,72,74,86,24,49
2/9/2023 8:21,73,73,87,23,50
2/9/2023 8:36,72,72,86,24,49
2/9/2023 8:51,71,73,85,23,50
2/9/2023 9:06,72,72,86,22,49
2/9/2023 9:21,71,73,87,21,48
2/9/2023 9:36,70,74,88,20,47
2/9/2023 9:51,71,73,89,21,46
2/9/2023 10:06,72,74,90,20,47
2/9/2023 10:21,71,75,91,19,46
2/9/2023 10:36,72,76,92,18,47
2/9/2023 10:51,71,75,93,19,46
2/9/2023 11:06,72,76,94,18,45
2/9/2023 11:21,71,77,95,17,46
2/9/2023 11:36,72,76,96,16,47
2/9/2023 11:51,73,75,97,17,48
2/9/2023 12:06,74,74,98,18,47
2/9/2023 12:21,73,73,97,17,48
2/9/2023 12:36,72,72,98,16,49
2/9/2023 12:51,71,73,97,15,48
2/9/2023 13:06,72,72,96,14,47
2/9/2023 13:21,71,73,97,13,48
2/9/2023 13:36,70,72,96,12,49
2/9/2023 13:51,69,73,95,13,48
2/9/2023 14:06,70,74,96,12,49
2/9/2023 14:21,69,75,95,13,50
2/9/2023 14:36,70,74,94,12,49
2/9/2023 14:51,71,75,93,13,48
2/9/2023 15:06,72,74,94,14,49
2/9/2023 15:21,71,73,93,13,50
2/9/2023 15:36,72,74,94,12,49
2/9/2023 15:51,73,73,95,11,48
2/9/2023 16:06,72,72,96,12,47
2/9/2023 16:21,71,73,97,13,48
2/9/2023 16:36,70,72,98,12,47
2/9/2023 16:51,69,71,99,13,48
2/9/2023 17:06,70,70,100,14,49
2/9/2023 17:21,71,71,99,13,50
2/9/2023 17:36,72,70,100,12,51
2/9/2023 17:51,73,69,100,11,0
2/9/2023 18:06,74,68,100,10,0
2/9/2023 18:21,73,69,100,9,0
2/9/2023 18:36,74,70,100,10,0
2/9/2023 18:51,75,71,100,9,0
2/9/2023 19:06,74,70,99,8,0
2/9/2023 19:21,73,71,98,7,0
2/9/2023 19:36,72,70,97,6,0
2/9/2023 19:51,73,69,98,7,0
2/9/2023 20:06,72,68,97,8,0
2/9/2023 20:21,73,67,98,9,0
2/9/2023 20:36,74,66,97,10,0
2/9/2023 20:51,73,65,98,9,0
2/9/2023 21:06,72,64,97,10,0
2/9/2023 21:21,71,63,98,9,0
2/9/2023 21:36,70,62,97,8,0
2/9/2023 21:51,69,61,96,9,0
2/9/2023 22:06,70,62,97,8,0
2/9/2023 22:21,69,63,96,7,0
2/9/2023 22:36,68,64,97,8,0
2/9/2023 22:51,67,65,96,9,0
2/9/2023 23:06,68,64,97,10,0
2/9/2023 23:21,67,65,96,9,0
2/9/2023 23:36,68,64,95,10,0
2/9/2023 23:51,67,63,96,11,0
2/10/2023 0:06,66,64,95,10,0
2/10/2023 0:21,67,63,96,11,0
2/10/2023 0:36,66,62,95,12,0
2/10/2023 0:51,67,61,94,13,0
2/10/2023 1:06,68,60,95,14,0
2/10/2023 1:21,67,61,94,15,0
2/10/2023 1:36,66,60,95,14,0
2/10/2023 1:51,65,61,96,15,0
2/10/2023 2:06,64,62,97,14,0
2/10/2023 2:21,65,61,98,15,0
2/10/2023 2:36,66,62,97,16,0
2/10/2023 2:51,67,61,96,17,0
2/10/2023 3:06,68,62,97,16,0
2/10/2023 3:21,69,61,98,15,0
2/10/2023 3:36,68,62,97,14,0
2/10/2023 3:51,67,63,96,13,0
2/10/2023 4:06,66,64,95,14,0
2/10/2023 4:21,65,63,96,15,0
2/10/2023 4:36,66,62,97,14,0
2/10/2023 4:51,65,61,98,15,0
2/10/2023 5:06,66,62,97,14,0
2/10/2023 5:21,65,61,98,15,0
2/10/2023 5:36,64,60,97,14,0
2/10/2023 5:51,65,59,98,13,0
2/10/2023 6:06,66,60,97,14,0
2/10/2023 6:21,67,61,96,13,0
2/10/2023 6:36,66,60,95,12,0
2/10/2023 6:51,65,59,96,13,0
2/10/2023 7:06,66,58,95,12,0
2/10/2023 7:21,67,57,94,13,0
2/10/2023 7:36,68,58,95,12,0
2/10/2023 7:51,67,57,94,11,0
2/10/2023 8:06,66,56,93,12,0
2/10/2023 8:21,67,57,94,13,0
2/10/2023 8:36,68,56,93,12,0
2/10/2023 8:51,69,57,92,13,0
2/10/2023 9:06,70,56,93,14,0
2/10/2023 9:21,69,55,94,15,0
2/10/2023 9:36,70,54,95,16,0
2/10/2023 9:51,71,53,94,17,0
2/10/2023 10:06,70,54,95,18,0
2/10/2023 10:21,71,55,94,17,0
2/10/2023 10:36,70,54,93,18,0
2/10/2023 10:51,71,53,94,19,0
2/10/2023 11:06,72,54,95,18,0
2/10/2023 11:21,71,53,96,19,0
2/10/2023 11:36,70,52,95,20,0
2/10/2023 11:51,71,53,94,21,0
2/10/2023 12:06,70,54,95,20,0
2/10/2023 12:21,69,55,96,21,0
2/10/2023 12:36,68,56,95,22,0
2/10/2023 12:51,69,57,94,21,0
2/10/2023 13:06,68,58,95,22,0
2/10/2023 13:21,67,59,94,23,0
2/10/2023 13:36,68,58,95,22,0
2/10/2023 13:51,69,57,94,23,0
2/10/2023 14:06,68,56,95,22,0
2/10/2023 14:21,69,55,94,23,0
2/10/2023 14:36,70,56,93,22,0
2/10/2023 14:51,69,57,92,21,0
2/10/2023 15:06,70,56,93,20,0
2/10/2023 15:21,69,57,92,21,0
2/10/2023 15:36,68,58,91,22,0
2/10/2023 15:51,67,59,90,21,0
2/10/2023 16:06,66,58,91,20,0
2/10/2023 16:21,67,57,92,21,0
2/10/2023 16:36,68,56,93,22,0
2/10/2023 16:51,67,57,92,23,0
2/10/2023 17:06,68,56,91,22,0
2/10/2023 17:21,69,57,92,23,0
2/10/2023 17:36,68,56,93,22,0
2/10/2023 17:51,69,57,94,23,0
2/10/2023 18:06,70,56,93,24,0
2/10/2023 18:21,69,55,92,23,0
2/10/2023 18:36,68,54,91,22,0
2/10/2023 18:51,67,55,92,23,0
2/10/2023 19:06,68,56,91,24,0
2/10/2023 19:21,69,57,92,25,0
2/10/2023 19:36,70,58,91,24,0
2/10/2023 19:51,71,57,90,23,0
2/10/2023 20:06,70,56,91,24,0
2/10/2023 20:21,71,57,92,23,0
2/10/2023 20:36,70,56,91,22,0
2/10/2023 20:51,69,55,90,23,0
2/10/2023 21:06,70,56,89,24,0
2/10/2023 21:21,71,57,90,25,0
2/10/2023 21:36,72,58,91,24,0
2/10/2023 21:51,71,59,92,23,0
2/10/2023 22:06,70,58,91,24,0
2/10/2023 22:21,69,57,90,25,0
2/10/2023 22:36,68,56,91,24,0
2/10/2023 22:51,69,55,92,25,0
2/10/2023 23:06,70,56,93,26,0
2/10/2023 23:21,69,57,94,25,0
2/10/2023 23:36,68,56,95,24,0
2/10/2023 23:51,69,57,94,23,0
2/11/2023 0:06,68,56,93,22,0
2/11/2023 0:21,69,55,94,21,0
2/11/2023 0:36,68,56,93,20,0
2/11/2023 0:51,67,55,94,21,0
2/11/2023 1:06,66,54,95,22,0
2/11/2023 1:21,67,55,96,21,0
2/11/2023 1:36,66,56,97,20,0
2/11/2023 1:51,67,55,96,21,0
2/11/2023 2:06,66,56,97,22,0
2/11/2023 2:21,67,57,96,23,0
2/11/2023 2:36,68,58,95,22,0
2/11/2023 2:51,67,57,94,21,0
2/11/2023 3:06,66,56,93,22,0
2/11/2023 3:21,67,55,92,21,0
2/11/2023 3:36,66,54,91,20,0
2/11/2023 3:51,65,55,92,19,0
2/11/2023 4:06,64,54,93,20,0
2/11/2023 4:21,63,53,94,19,0
2/11/2023 4:36,62,52,95,20,0
2/11/2023 4:51,63,51,96,21,0
2/11/2023 5:06,62,50,97,20,0
2/11/2023 5:21,61,49,98,21,0
2/11/2023 5:36,60,50,99,20,0
2/11/2023 5:51,60,51,100,19,0
2/11/2023 6:06,61,50,99,18,0
2/11/2023 6:21,62,49,98,19,0
2/11/2023 6:36,63,48,97,18,0
2/11/2023 6:51,62,47,98,19,0
2/11/2023 7:06,61,46,99,18,0
2/11/2023 7:21,60,47,98,19,0
2/11/2023 7:36,61,46,99,20,0
2/11/2023 7:51,60,47,100,19,0
2/11/2023 8:06,61,48,100,20,0
2/11/2023 8:21,60,49,100,19,0
2/11/2023 8:36,60,48,100,18,0
2/11/2023 8:51,60,49,99,17,0
2/11/2023 9:06,61,50,98,16,0
2/11/2023 9:21,62,49,99,17,0
2/11/2023 9:36,61,50,98,18,0
2/11/2023 9:51,60,49,97,17,0
2/11/2023 10:06,61,50,96,16,0
2/11/2023 10:21,60,51,97,17,0
2/11/2023 10:36,61,52,96,16,0
2/11/2023 10:51,62,53,97,15,0
2/11/2023 11:06,63,54,96,16,0
2/11/2023 11:21,62,53,97,17,0
2/11/2023 11:36,63,52,96,18,0
2/11/2023 11:51,62,53,97,19,0
2/11/2023 12:06,61,52,98,20,0
2/11/2023 12:21,62,51,97,21,0
2/11/2023 12:36,61,52,98,22,0
2/11/2023 12:51,62,53,99,23,0
2/11/2023 13:06,61,52,100,22,0
2/11/2023 13:21,62,53,100,21,0
2/11/2023 13:36,61,54,100,22,0
2/11/2023 13:51,62,53,100,23,0
2/11/2023 14:06,61,54,100,22,0
2/11/2023 14:21,62,55,99,21,0
2/11/2023 14:36,61,54,100,22,0
2/11/2023 14:51,62,53,99,23,0
2/11/2023 15:06,63,54,100,22,0
2/11/2023 15:21,64,53,100,23,0
2/11/2023 15:36,63,54,100,22,0
2/11/2023 15:51,64,55,100,23,0
2/11/2023 16:06,65,56,99,24,0
2/11/2023 16:21,64,55,100,25,0
2/11/2023 16:36,65,54,100,24,0
2/11/2023 16:51,64,55,99,25,0
2/11/2023 17:06,63,56,98,26,0
2/11/2023 17:21,64,55,99,27,0
2/11/2023 17:36,65,54,100,28,0
2/11/2023 17:51,64,53,100,27,0
2/11/2023 18:06,65,54,100,28,0
2/11/2023 18:21,66,55,100,29,0
2/11/2023 18:36,65,54,100,28,0
2/11/2023 18:51,64,55,100,27,0
2/11/2023 19:06,65,56,100,28,0
2/11/2023 19:21,66,57,99,27,0
2/11/2023 19:36,67,58,98,26,0
2/11/2023 19:51,66,59,99,27,0
2/11/2023 20:06,67,60,100,28,0
2/11/2023 20:21,66,61,100,27,0
2/11/2023 20:36,67,62,99,26,0
2/11/2023 20:51,66,63,98,25,0
2/11/2023 21:06,65,64,99,24,0
2/11/2023 21:21,64,63,98,23,0
2/11/2023 21:36,63,62,99,22,0
2/11/2023 21:51,64,61,100,21,0
2/11/2023 22:06,63,62,100,22,0
2/11/2023 22:21,64,63,100,21,0
2/11/2023 22:36,63,62,99,22,0
2/11/2023 22:51,62,63,100,23,0
2/11/2023 23:06,63,64,99,24,0
2/11/2023 23:21,62,65,100,23,0
2/11/2023 23:36,63,66,99,24,0
2/11/2023 23:51,62,65,98,23,0
2/12/2023 0:06,61,64,97,22,0
2/12/2023 0:21,60,63,96,21,0
2/12/2023 0:36,60,62,97,22,0
2/12/2023 0:51,61,63,98,21,0
2/12/2023 1:06,60,62,97,22,0
2/12/2023 1:21,61,61,96,21,0
2/12/2023 1:36,62,62,95,20,0
2/12/2023 1:51,63,63,96,19,0
2/12/2023 2:06,62,64,95,20,0
2/12/2023 2:21,61,63,94,19,0
2/12/2023 2:36,60,62,93,20,0
2/12/2023 2:51,60,61,92,21,0
2/12/2023 3:06,61,62,93,20,0
2/12/2023 3:21,62,63,94,19,0
2/12/2023 3:36,63,62,95,20,0
2/12/2023 3:51,64,63,94,21,0
2/12/2023 4:06,65,64,95,22,0
2/12/2023 4:21,64,65,94,21,0
2/12/2023 4:36,65,64,95,22,0
2/12/2023 4:51,66,63,96,23,0
2/12/2023 5:06,65,64,95,24,0
2/12/2023 5:21,66,63,94,23,0
2/12/2023 5:36,65,62,93,22,0
2/12/2023 5:51,64,61,94,21,0
2/12/2023 6:06,63,62,93,22,0
2/12/2023 6:21,62,61,94,21,0
2/12/2023 6:36,63,62,95,22,0
2/12/2023 6:51,64,61,94,23,0
2/12/2023 7:06,65,60,95,24,0
2/12/2023 7:21,64,61,94,23,0
2/12/2023 7:36,65,62,93,22,0
2/12/2023 7:51,64,63,92,21,0
2/12/2023 8:06,65,64,91,22,0
2/12/2023 8:21,66,63,90,21,0
2/12/2023 8:36,67,62,91,22,0
2/12/2023 8:51,68,61,92,21,0
2/12/2023 9:06,69,62,93,22,0
2/12/2023 9:21,70,63,92,23,0
2/12/2023 9:36,71,64,93,22,0
2/12/2023 9:51,70,63,92,23,0
2/12/2023 10:06,71,62,91,22,0
2/12/2023 10:21,70,61,92,21,0
2/12/2023 10:36,71,62,93,20,0
2/12/2023 10:51,72,63,92,21,0
2/12/2023 11:06,73,64,91,20,0
2/12/2023 11:21,72,63,90,19,0
2/12/2023 11:36,73,64,91,20,0
2/12/2023 11:51,72,63,92,19,0
2/12/2023 12:06,71,62,91,18,0
2/12/2023 12:21,70,61,90,17,0
2/12/2023 12:36,71,60,91,16,0
2/12/2023 12:51,70,59,90,15,0
2/12/2023 13:06,69,60,89,14,0
2/12/2023 13:21,70,61,88,15,0
2/12/2023 13:36,69,60,87,16,0
2/12/2023 13:51,70,59,86,15,0
2/12/2023 14:06,71,60,87,16,0
2/12/2023 14:21,72,59,86,15,0
2/12/2023 14:36,71,58,85,16,0
2/12/2023 14:51,70,57,84,17,0
2/12/2023 15:06,71,58,83,18,0
2/12/2023 15:21,70,57,84,17,0
2/12/2023 15:36,69,58,85,16,0
2/12/2023 15:51,70,57,86,15,0
2/12/2023 16:06,71,58,87,14,0
2/12/2023 16:21,70,59,88,15,0
2/12/2023 16:36,71,60,87,16,0
2/12/2023 16:51,72,61,88,15,0
2/12/2023 17:06,71,60,87,16,0
2/12/2023 17:21,72,61,88,15,0
2/12/2023 17:36,73,60,87,14,0
2/12/2023 17:51,72,59,86,15,0
2/12/2023 18:06,73,58,85,14,0
2/12/2023 18:21,72,57,86,15,0
2/12/2023 18:36,73,58,87,16,0
2/12/2023 18:51,72,59,88,17,0
2/12/2023 19:06,73,58,89,18,0
2/12/2023 19:21,72,57,88,17,0
2/12/2023 19:36,73,58,89,16,0
2/12/2023 19:51,72,57,88,17,0
2/12/2023 20:06,73,56,87,16,0
2/12/2023 20:21,74,55,88,15,0
2/12/2023 20:36,73,54,89,14,0
2/12/2023 20:51,74,53,88,13,0
2/12/2023 21:06,73,54,87,12,0
2/12/2023 21:21,72,53,86,13,0
2/12/2023 21:36,73,54,87,12,0
2/12/2023 21:51,74,55,88,13,0
2/12/2023 22:06,75,56,87,12,0
2/12/2023 22:21,76,57,86,13,0
2/12/2023 22:36,77,56,85,14,0
2/12/2023 22:51,76,55,84,15,0
2/12/2023 23:06,75,54,85,16,0
2/12/2023 23:21,74,55,86,17,0
2/12/2023 23:36,73,56,85,18,0
2/12/2023 23:51,74,57,86,17,0
2/13/2023 0:06,75,58,85,18,0
2/13/2023 0:21,76,57,84,19,0
2/13/2023 0:36,77,58,85,18,0
2/13/2023 0:51,78,59,84,19,0
2/13/2023 1:06,79,60,85,20,0
2/13/2023 1:21,78,61,86,21,0
2/13/2023 1:36,77,60,85,22,0
2/13/2023 1:51,78,59,86,23,0
2/13/2023 2:06,79,60,85,24,0
2/13/2023 2:21,80,59,86,23,0
2/13/2023 2:36,79,60,87,24,0
2/13/2023 2:51,80,59,88,23,0
2/13/2023 3:06,81,58,87,24,0
2/13/2023 3:21,80,59,88,25,0
2/13/2023 3:36,81,58,87,26,0
2/13/2023 3:51,82,59,86,25,0
2/13/2023 4:06,83,60,87,26,0
2/13/2023 4:21,84,59,88,25,0
2/13/2023 4:36,85,60,89,24,0
2/13/2023 4:51,84,59,88,25,0
2/13/2023 5:06,83,58,87,24,0
2/13/2023 5:21,84,59,88,25,0
2/13/2023 5:36,85,58,89,26,0
2/13/2023 5:51,84,59,88,25,0
2/13/2023 6:06,83,58,87,24,0
2/13/2023 6:21,82,59,86,23,0
2/13/2023 6:36,83,60,85,24,0
2/13/2023 6:51,84,59,84,23,0
2/13/2023 7:06,85,58,83,22,0
2/13/2023 7:21,84,59,84,21,0
2/13/2023 7:36,85,58,85,20,0
2/13/2023 7:51,84,57,84,21,0
2/13/2023 8:06,83,56,83,22,0
2/13/2023 8:21,84,55,82,23,0
2/13/2023 8:36,85,54,83,24,0
2/13/2023 8:51,84,53,82,23,0
2/13/2023 9:06,83,54,81,24,0
2/13/2023 9:21,82,55,80,23,0
2/13/2023 9:36,81,54,81,24,0
2/13/2023 9:51,82,53,82,25,0
2/13/2023 10:06,83,54,81,26,0
2/13/2023 10:21,82,53,80,25,0
2/13/2023 10:36,83,54,81,26,0
2/13/2023 10:51,82,53,80,25,0
2/13/2023 11:06,81,54,79,26,0
2/13/2023 11:21,80,55,78,27,0
2/13/2023 11:36,79,56,77,28,0
2/13/2023 11:51,78,57,76,29,0
2/13/2023 12:06,77,56,75,30,0
2/13/2023 12:21,76,55,76,31,0
2/13/2023 12:36,77,56,75,32,0
2/13/2023 12:51,78,55,74,31,0
2/13/2023 13:06,79,56,75,32,0
2/13/2023 13:21,78,55,76,31,0
2/13/2023 13:36,79,56,75,32,0
2/13/2023 13:51,78,55,76,31,0
2/13/2023 14:06,79,54,75,30,0
2/13/2023 14:21,78,55,74,31,0
2/13/2023 14:36,79,54,73,32,0
2/13/2023 14:51,80,53,72,33,0
2/13/2023 15:06,79,52,73,34,0
2/13/2023 15:21,78,53,72,33,0
2/13/2023 15:36,79,54,71,32,0
2/13/2023 15:51,80,53,72,33,0
2/13/2023 16:06,81,52,71,34,0
2/13/2023 16:21,82,53,70,33,0
2/13/2023 16:36,83,52,71,32,0
2/13/2023 16:51,82,51,72,33,0
2/13/2023 17:06,81,52,73,34,0
2/13/2023 17:21,82,53,72,35,0
2/13/2023 17:36,83,54,71,36,0
2/13/2023 17:51,82,55,72,35,0
2/13/2023 18:06,81,56,73,34,0
2/13/2023 18:21,80,55,74,35,0
2/13/2023 18:36,81,56,75,36,0
2/13/2023 18:51,82,55,74,35,0
2/13/2023 19:06,83,54,75,34,0
2/13/2023 19:21,82,53,74,33,0
2/13/2023 19:36,81,54,75,32,0
2/13/2023 19:51,80,53,74,33,0
2/13/2023 20:06,81,54,73,32,0
2/13/2023 20:21,82,53,72,31,0
2/13/2023 20:36,81,54,71,32,0
2/13/2023 20:51,82,55,72,33,0
2/13/2023 21:06,83,54,73,32,0
2/13/2023 21:21,84,53,74,31,0
2/13/2023 21:36,85,52,73,30,0
2/13/2023 21:51,84,53,72,29,0
2/13/2023 22:06,85,52,71,28,0
2/13/2023 22:21,84,51,72,29,0
2/13/2023 22:36,85,52,71,28,0
2/13/2023 22:51,86,51,70,29,0
2/13/2023 23:06,85,50,70,28,0
2/13/2023 23:21,84,49,70,27,0
2/13/2023 23:36,83,50,70,26,0
2/13/2023 23:51,82,49,70,27,0
2/14/2023 0:06,81,50,70,28,0
2/14/2023 0:21,82,49,71,29,0
2/14/2023 0:36,81,50,72,28,0
2/14/2023 0:51,80,49,71,27,0
2/14/2023 1:06,79,48,72,28,0
2/14/2023 1:21,80,47,73,29,0
2/14/2023 1:36,79,46,74,30,0
2/14/2023 1:51,78,45,75,31,0
2/14/2023 2:06,77,46,74,32,0
2/14/2023 2:21,76,45,75,31,0
2/14/2023 2:36,77,46,74,32,0
2/14/2023 2:51,76,45,75,31,0
2/14/2023 3:06,75,46,74,32,0
2/14/2023 3:21,74,47,73,33,0
2/14/2023 3:36,75,48,74,32,0
2/14/2023 3:51,76,47,73,31,0
2/14/2023 4:06,77,46,72,30,0
2/14/2023 4:21,76,45,71,31,0
2/14/2023 4:36,75,46,72,30,0
2/14/2023 4:51,74,47,73,31,0
2/14/2023 5:06,73,46,74,32,0
2/14/2023 5:21,74,47,75,31,0
2/14/2023 5:36,73,46,76,32,0
2/14/2023 5:51,74,45,77,33,0
2/14/2023 6:06,75,44,78,32,0
2/14/2023 6:21,76,43,77,31,0
2/14/2023 6:36,77,44,78,30,0
2/14/2023 6:51,76,43,79,29,0
2/14/2023 7:06,75,42,78,30,0
2/14/2023 7:21,76,41,79,29,0
2/14/2023 7:36,77,42,78,30,0
2/14/2023 7:51,76,41,77,29,0
2/14/2023 8:06,77,42,76,28,0
2/14/2023 8:21,78,43,75,27,0
2/14/2023 8:36,79,42,76,26,0
2/14/2023 8:51,80,43,77,27,0
2/14/2023 9:06,79,42,78,28,0
2/14/2023 9:21,78,43,79,27,0
2/14/2023 9:36,79,42,78,28,0
2/14/2023 9:51,78,43,77,27,0
2/14/2023 10:06,79,44,76,26,0
2/14/2023 10:21,80,45,77,27,0
2/14/2023 10:36,79,44,76,26,0
2/14/2023 10:51,78,43,77,25,0
2/14/2023 11:06,79,44,78,26,0
2/14/2023 11:21,80,43,79,27,0
2/14/2023 11:36,81,44,80,26,0
2/14/2023 11:51,82,43,81,27,0
2/14/2023 12:06,83,42,82,28,0
2/14/2023 12:21,84,43,81,27,0
2/14/2023 12:36,83,44,82,26,0
2/14/2023 12:51,84,45,81,25,0
2/14/2023 13:06,83,46,80,26,0
2/14/2023 13:21,84,47,81,27,0
2/14/2023 13:36,85,46,80,26,0
2/14/2023 13:51,86,47,79,25,0
2/14/2023 14:06,87,46,78,26,0
2/14/2023 14:21,86,47,79,27,0
2/14/2023 14:36,87,48,80,28,0
2/14/2023 14:51,86,47,79,27,0
2/14/2023 15:06,87,46,78,28,0
2/14/2023 15:21,86,47,79,29,0
2/14/2023 15:36,87,46,78,30,0
2/14/2023 15:51,88,47,79,31,0
2/14/2023 16:06,89,48,78,32,0
2/14/2023 16:21,88,49,77,31,0
2/14/2023 16:36,87,50,78,32,0
2/14/2023 16:51,88,49,79,31,0
2/14/2023 17:06,87,50,78,30,0
2/14/2023 17:21,88,51,79,31,0
2/14/2023 17:36,89,52,78,30,0
2/14/2023 17:51,88,53,77,31,0
2/14/2023 18:06,87,52,78,32,0
2/14/2023 18:21,88,53,77,33,0
2/14/2023 18:36,87,52,78,34,0
2/14/2023 18:51,86,51,79,33,0
2/14/2023 19:06,85,52,78,34,0
2/14/2023 19:21,84,53,77,33,0
2/14/2023 19:36,83,54,78,34,0
2/14/2023 19:51,84,53,77,35,0
2/14/2023 20:06,83,54,78,34,0
2/14/2023 20:21,84,53,79,35,0
2/14/2023 20:36,85,54,78,34,0
2/14/2023 20:51,84,53,79,33,0
2/14/2023 21:06,85,52,78,32,0
2/14/2023 21:21,84,51,77,33,0
2/14/2023 21:36,83,52,78,34,0
2/14/2023 21:51,82,51,77,35,0
2/14/2023 22:06,81,52,78,34,0
2/14/2023 22:21,80,53,77,33,0
2/14/2023 22:36,81,54,76,32,0
2/14/2023 22:51,80,55,75,33,0
2/14/2023 23:06,81,56,74,32,0
2/14/2023 23:21,80,55,73,33,0
2/14/2023 23:36,79,56,72,34,0
2/14/2023 23:51,80,55,73,35,0
2/15/2023 0:06,81,54,72,34,0
2/15/2023 0:21,82,55,73,33,0
2/15/2023 0:36,81,54,74,32,0
2/15/2023 0:51,82,53,75,31,0
2/15/2023 1:06,83,54,74,30,0
2/15/2023 1:21,82,55,73,29,0
2/15/2023 1:36,81,56,72,30,0
2/15/2023 1:51,80,57,73,31,0
2/15/2023 2:06,81,58,72,32,0
2/15/2023 2:21,80,59,73,31,0
2/15/2023 2:36,81,60,72,32,0
