Date,oat,mat
2023-02-13 03:53:00,98,66
2023-02-13 04:08:00,97,67
2023-02-13 04:23:00,98,68
2023-02-13 04:38:00,97,69
2023-02-13 04:53:00,96,70
2023-02-13 05:08:00,97,69
2023-02-13 05:23:00,96,68
2023-02-13 05:38:00,95,69
2023-02-13 05:53:00,96,70
2023-02-13 06:08:00,95,71
2023-02-13 06:23:00,94,72
2023-02-13 06:38:00,93,71
2023-02-13 06:53:00,94,70
2023-02-13 07:08:00,93,71
2023-02-13 07:23:00,94,72
2023-02-13 07:38:00,95,71
2023-02-13 07:53:00,96,72
2023-02-13 08:08:00,95,71
2023-02-13 08:23:00,94,70
2023-02-13 08:38:00,93,71
2023-02-13 08:53:00,92,72
2023-02-13 09:08:00,93,71
2023-02-13 09:23:00,92,70
2023-02-13 09:38:00,91,71
2023-02-13 09:53:00,90,70
2023-02-13 10:08:00,91,71
2023-02-13 10:23:00,90,70
2023-02-13 10:38:00,89,71
2023-02-13 10:53:00,90,70
2023-02-13 11:08:00,89,71
2023-02-13 11:23:00,90,72
2023-02-13 11:38:00,89,71
2023-02-13 11:53:00,88,70
2023-02-13 12:08:00,89,71
2023-02-13 12:23:00,88,70
2023-02-13 12:38:00,89,69
2023-02-13 12:53:00,88,68
2023-02-13 13:08:00,87,69
2023-02-13 13:23:00,88,70
2023-02-13 13:38:00,89,71
2023-02-13 13:53:00,88,72
2023-02-13 14:08:00,89,71
2023-02-13 14:23:00,88,70
2023-02-13 14:38:00,87,69
2023-02-13 14:53:00,88,70
2023-02-13 15:08:00,87,71
2023-02-13 15:23:00,86,70
2023-02-13 15:38:00,85,71
2023-02-13 15:53:00,84,70
2023-02-13 16:08:00,83,69
2023-02-13 16:23:00,82,70
2023-02-13 16:38:00,83,71
2023-02-13 16:53:00,82,70
2023-02-13 17:08:00,83,71
2023-02-13 17:23:00,82,72
2023-02-13 17:38:00,81,73
2023-02-13 17:53:00,82,74
2023-02-13 18:08:00,81,75
2023-02-13 18:23:00,82,76
2023-02-13 18:38:00,81,77
2023-02-13 18:53:00,82,76
2023-02-13 19:08:00,81,77
2023-02-13 19:23:00,82,76
2023-02-13 19:38:00,83,77
2023-02-13 19:53:00,82,76
2023-02-13 20:08:00,81,75
2023-02-13 20:23:00,82,76
2023-02-13 20:38:00,83,75
2023-02-13 20:53:00,82,74
2023-02-13 21:08:00,81,73
2023-02-13 21:23:00,80,72
2023-02-13 21:38:00,79,71
2023-02-13 21:53:00,80,70
2023-02-13 22:08:00,81,69
2023-02-13 22:23:00,82,70
2023-02-13 22:38:00,83,69
2023-02-13 22:53:00,84,68
2023-02-13 23:08:00,85,67
2023-02-13 23:23:00,86,66
2023-02-13 23:38:00,87,67
2023-02-13 23:53:00,86,66
2023-02-14 00:08:00,87,65
2023-02-14 00:23:00,88,64
2023-02-14 00:38:00,87,65
2023-02-14 00:53:00,86,66
2023-02-14 01:08:00,85,67
2023-02-14 01:23:00,84,66
2023-02-14 01:38:00,83,65
2023-02-14 01:53:00,84,66
2023-02-14 02:08:00,83,65
2023-02-14 02:23:00,84,66
2023-02-14 02:38:00,85,65
2023-02-14 02:53:00,84,64
2023-02-14 03:08:00,83,63
2023-02-14 03:23:00,84,64
2023-02-14 03:38:00,83,65
2023-02-14 03:53:00,82,64
2023-02-14 04:08:00,83,65
2023-02-14 04:23:00,84,64
2023-02-14 04:38:00,85,63
2023-02-14 04:53:00,86,64
2023-02-14 05:08:00,87,63
2023-02-14 05:23:00,88,64
2023-02-14 05:38:00,89,63
2023-02-14 05:53:00,88,62
2023-02-14 06:08:00,89,63
2023-02-14 06:23:00,88,62
2023-02-14 06:38:00,89,61
2023-02-14 06:53:00,90,60
2023-02-14 07:08:00,89,60
2023-02-14 07:23:00,88,61
2023-02-14 07:38:00,87,60
2023-02-14 07:53:00,86,61
2023-02-14 08:08:00,87,60
2023-02-14 08:23:00,88,61
2023-02-14 08:38:00,89,62
2023-02-14 08:53:00,90,61
2023-02-14 09:08:00,89,62
2023-02-14 09:23:00,88,63
2023-02-14 09:38:00,89,64
2023-02-14 09:53:00,90,63
2023-02-14 10:08:00,91,64
2023-02-14 10:23:00,90,63
2023-02-14 10:38:00,89,62
2023-02-14 10:53:00,90,63
2023-02-14 11:08:00,89,64
2023-02-14 11:23:00,90,63
2023-02-14 11:38:00,91,62
2023-02-14 11:53:00,92,61
2023-02-14 12:08:00,91,62
2023-02-14 12:23:00,92,61
2023-02-14 12:38:00,91,60
2023-02-14 12:53:00,90,61
2023-02-14 13:08:00,91,60
2023-02-14 13:23:00,90,60
2023-02-14 13:38:00,91,60
2023-02-14 13:53:00,90,61
2023-02-14 14:08:00,91,60
2023-02-14 14:23:00,90,60
2023-02-14 14:38:00,91,61
2023-02-14 14:53:00,92,62
2023-02-14 15:08:00,93,61
2023-02-14 15:23:00,94,62
2023-02-14 15:38:00,93,63
2023-02-14 15:53:00,94,62
2023-02-14 16:08:00,93,63
2023-02-14 16:23:00,92,62
2023-02-14 16:38:00,93,63
2023-02-14 16:53:00,92,62
2023-02-14 17:08:00,93,63
2023-02-14 17:23:00,92,62
2023-02-14 17:38:00,91,61
2023-02-14 17:53:00,90,62
2023-02-14 18:08:00,91,61
2023-02-14 18:23:00,90,60
2023-02-14 18:38:00,91,60
2023-02-14 18:53:00,92,61
2023-02-14 19:08:00,93,62
2023-02-14 19:23:00,94,63
2023-02-14 19:38:00,93,64
2023-02-14 19:53:00,92,63
2023-02-14 20:08:00,93,62
2023-02-14 20:23:00,92,61
2023-02-14 20:38:00,93,60
2023-02-14 20:53:00,94,61
2023-02-14 21:08:00,95,62
2023-02-14 21:23:00,94,63
2023-02-14 21:38:00,95,64
2023-02-14 21:53:00,96,63
2023-02-14 22:08:00,97,62
2023-02-14 22:23:00,96,61
2023-02-14 22:38:00,95,60
2023-02-14 22:53:00,96,61
2023-02-14 23:08:00,97,62
2023-02-14 23:23:00,98,61
2023-02-14 23:38:00,99,62
2023-02-14 23:53:00,100,61
2023-02-15 00:08:00,100,60
2023-02-15 00:23:00,100,60
2023-02-15 00:38:00,100,60
2023-02-15 00:53:00,99,60
2023-02-15 01:08:00,98,61
2023-02-15 01:23:00,97,62
2023-02-15 01:38:00,96,63
2023-02-15 01:53:00,97,64
2023-02-15 02:08:00,96,63
2023-02-15 02:23:00,97,62
2023-02-15 02:38:00,96,61
2023-02-15 02:53:00,97,60
2023-02-15 03:08:00,96,61
2023-02-15 03:23:00,95,62
2023-02-15 03:38:00,96,63
2023-02-15 03:53:00,95,64
2023-02-15 04:08:00,96,65
2023-02-15 04:23:00,95,66
2023-02-15 04:38:00,94,67
2023-02-15 04:53:00,95,68
2023-02-15 05:08:00,96,67
2023-02-15 05:23:00,97,68
2023-02-15 05:38:00,98,69
2023-02-15 05:53:00,99,68
2023-02-15 06:08:00,98,69
2023-02-15 06:23:00,99,70
2023-02-15 06:38:00,100,71
2023-02-15 06:53:00,100,70
2023-02-15 07:08:00,99,69
2023-02-15 07:23:00,100,70
2023-02-15 07:38:00,100,71
2023-02-15 07:53:00,99,72
2023-02-15 08:08:00,100,73
2023-02-15 08:23:00,99,72
2023-02-15 08:38:00,98,71
2023-02-15 08:53:00,97,70
2023-02-15 09:08:00,96,71
2023-02-15 09:23:00,95,70
2023-02-15 09:38:00,94,71
2023-02-15 09:53:00,93,70
2023-02-15 10:08:00,94,71
2023-02-15 10:23:00,95,70
2023-02-15 10:38:00,94,71
2023-02-15 10:53:00,95,72
2023-02-15 11:08:00,94,73
2023-02-15 11:23:00,95,72
2023-02-15 11:38:00,96,71
2023-02-15 11:53:00,95,72
2023-02-15 12:08:00,94,71
2023-02-15 12:23:00,95,70
2023-02-15 12:38:00,96,71
2023-02-15 12:53:00,95,72
2023-02-15 13:08:00,94,71
2023-02-15 13:23:00,93,70
2023-02-15 13:38:00,94,69
2023-02-15 13:53:00,95,70
2023-02-15 14:08:00,94,71
2023-02-15 14:23:00,93,72
2023-02-15 14:38:00,94,73
2023-02-15 14:53:00,93,72
2023-02-15 15:08:00,92,73
2023-02-15 15:23:00,93,74
2023-02-15 15:38:00,94,73
2023-02-15 15:53:00,93,72
2023-02-15 16:08:00,92,71
2023-02-15 16:23:00,91,70
2023-02-15 16:38:00,92,69
2023-02-15 16:53:00,91,70
2023-02-15 17:08:00,90,71
2023-02-15 17:23:00,91,70
2023-02-15 17:38:00,90,69
2023-02-15 17:53:00,91,70
2023-02-15 18:08:00,90,71
2023-02-15 18:23:00,91,72
2023-02-15 18:38:00,90,73
2023-02-15 18:53:00,91,72
2023-02-15 19:08:00,92,73
2023-02-15 19:23:00,93,72
2023-02-15 19:38:00,92,73
2023-02-15 19:53:00,93,74
2023-02-15 20:08:00,94,75
2023-02-15 20:23:00,93,74
2023-02-15 20:38:00,92,73
2023-02-15 20:53:00,93,74
2023-02-15 21:08:00,92,73
2023-02-15 21:23:00,93,72
2023-02-15 21:38:00,92,73
2023-02-15 21:53:00,93,72
2023-02-15 22:08:00,94,71
2023-02-15 22:23:00,93,72
2023-02-15 22:38:00,94,73
2023-02-15 22:53:00,95,72
2023-02-15 23:08:00,94,71
2023-02-15 23:23:00,95,72
2023-02-15 23:38:00,94,73
2023-02-15 23:53:00,95,74
2023-02-16 00:08:00,94,73
2023-02-16 00:23:00,93,74
2023-02-16 00:38:00,92,75
2023-02-16 00:53:00,91,76
2023-02-16 01:08:00,92,75
2023-02-16 01:23:00,91,74
2023-02-16 01:38:00,90,75
2023-02-16 01:53:00,91,74
2023-02-16 02:08:00,92,75
2023-02-16 02:23:00,93,76
2023-02-16 02:38:00,92,75
2023-02-16 02:53:00,91,76
2023-02-16 03:08:00,90,75
2023-02-16 03:23:00,91,74
2023-02-16 03:38:00,90,75
2023-02-16 03:53:00,91,76
2023-02-16 04:08:00,92,75
2023-02-16 04:23:00,93,76
2023-02-16 04:38:00,92,77
2023-02-16 04:53:00,91,78
2023-02-16 05:08:00,90,77
2023-02-16 05:23:00,89,76
2023-02-16 05:38:00,90,75
2023-02-16 05:53:00,89,74
2023-02-16 06:08:00,88,73
2023-02-16 06:23:00,89,72
2023-02-16 06:38:00,88,73
2023-02-16 06:53:00,87,72
2023-02-16 07:08:00,86,73
2023-02-16 07:23:00,87,72
2023-02-16 07:38:00,86,71
2023-02-16 07:53:00,85,70
2023-02-16 08:08:00,86,71
2023-02-16 08:23:00,87,72
2023-02-16 08:38:00,88,71
2023-02-16 08:53:00,89,70
2023-02-16 09:08:00,90,69
2023-02-16 09:23:00,89,70
2023-02-16 09:38:00,90,71
2023-02-16 09:53:00,89,70
2023-02-16 10:08:00,90,71
2023-02-16 10:23:00,89,70
2023-02-16 10:38:00,90,69
2023-02-16 10:53:00,89,70
2023-02-16 11:08:00,88,69
2023-02-16 11:23:00,87,70
2023-02-16 11:38:00,88,69
2023-02-16 11:53:00,89,68
2023-02-16 12:08:00,88,69
2023-02-16 12:23:00,87,70
2023-02-16 12:38:00,88,69
2023-02-16 12:53:00,89,68
2023-02-16 13:08:00,90,67
2023-02-16 13:23:00,89,66
2023-02-16 13:38:00,88,65
2023-02-16 13:53:00,87,66
2023-02-16 14:08:00,88,65
2023-02-16 14:23:00,89,64
2023-02-16 14:38:00,90,65
2023-02-16 14:53:00,91,66
2023-02-16 15:08:00,92,67
2023-02-16 15:23:00,91,68
2023-02-16 15:38:00,92,67
2023-02-16 15:53:00,91,68
2023-02-16 16:08:00,92,67
2023-02-16 16:23:00,91,68
2023-02-16 16:38:00,90,69
2023-02-16 16:53:00,89,68
2023-02-16 17:08:00,90,69
2023-02-16 17:23:00,91,70
2023-02-16 17:38:00,90,69
2023-02-16 17:53:00,91,68
2023-02-16 18:08:00,90,69
2023-02-16 18:23:00,91,68
2023-02-16 18:38:00,90,67
2023-02-16 18:53:00,89,66
2023-02-16 19:08:00,88,65
2023-02-16 19:23:00,89,64
2023-02-16 19:38:00,88,63
2023-02-16 19:53:00,89,64
2023-02-16 20:08:00,90,63
2023-02-16 20:23:00,89,64
2023-02-16 20:38:00,88,63
2023-02-16 20:53:00,87,64
2023-02-16 21:08:00,88,63
2023-02-16 21:23:00,89,62
2023-02-16 21:38:00,88,63
2023-02-16 21:53:00,87,62
2023-02-16 22:08:00,88,61
2023-02-16 22:23:00,89,62
2023-02-16 22:38:00,88,63
2023-02-16 22:53:00,87,62
2023-02-16 23:08:00,86,63
2023-02-16 23:23:00,85,62
2023-02-16 23:38:00,86,63
2023-02-16 23:53:00,85,62
2023-02-17 00:08:00,84,61
2023-02-17 00:23:00,85,62
2023-02-17 00:38:00,86,61
2023-02-17 00:53:00,85,62
2023-02-17 01:08:00,84,63
2023-02-17 01:23:00,83,64
2023-02-17 01:38:00,84,63
2023-02-17 01:53:00,85,62
2023-02-17 02:08:00,84,61
2023-02-17 02:23:00,85,60
2023-02-17 02:38:00,84,60
2023-02-17 02:53:00,85,61
2023-02-17 03:08:00,84,60
2023-02-17 03:23:00,85,60
2023-02-17 03:38:00,86,60
2023-02-17 03:53:00,87,61
2023-02-17 04:08:00,86,62
2023-02-17 04:23:00,85,63
2023-02-17 04:38:00,86,64
2023-02-17 04:53:00,85,65
2023-02-17 05:08:00,86,64
2023-02-17 05:23:00,85,63
2023-02-17 05:38:00,84,62
2023-02-17 05:53:00,83,61
2023-02-17 06:08:00,84,62
2023-02-17 06:23:00,85,61
2023-02-17 06:38:00,84,60
2023-02-17 06:53:00,83,60
2023-02-17 07:08:00,84,60
2023-02-17 07:23:00,85,61
2023-02-17 07:38:00,84,62
2023-02-17 07:53:00,83,61
2023-02-17 08:08:00,82,60
2023-02-17 08:23:00,83,61
2023-02-17 08:38:00,82,60
2023-02-17 08:53:00,81,61
2023-02-17 09:08:00,82,60
2023-02-17 09:23:00,83,61
2023-02-17 09:38:00,84,60
2023-02-17 09:53:00,83,61
2023-02-17 10:08:00,84,62
2023-02-17 10:23:00,83,63
2023-02-17 10:38:00,82,64
2023-02-17 10:53:00,83,63
2023-02-17 11:08:00,82,62
2023-02-17 11:23:00,83,61
2023-02-17 11:38:00,84,60
2023-02-17 11:53:00,83,61
2023-02-17 12:08:00,84,62
2023-02-17 12:23:00,85,61
2023-02-17 12:38:00,84,62
2023-02-17 12:53:00,85,61
2023-02-17 13:08:00,84,62
2023-02-17 13:23:00,83,61
2023-02-17 13:38:00,84,62
2023-02-17 13:53:00,83,61
2023-02-17 14:08:00,84,62
2023-02-17 14:23:00,85,63
2023-02-17 14:38:00,86,64
2023-02-17 14:53:00,85,63
2023-02-17 15:08:00,84,64
2023-02-17 15:23:00,83,63
2023-02-17 15:38:00,82,62
2023-02-17 15:53:00,83,63
2023-02-17 16:08:00,84,64
2023-02-17 16:23:00,85,63
2023-02-17 16:38:00,84,62
2023-02-17 16:53:00,83,61
2023-02-17 17:08:00,82,62
2023-02-17 17:23:00,83,63
2023-02-17 17:38:00,82,62
2023-02-17 17:53:00,83,63
2023-02-17 18:08:00,84,62
2023-02-17 18:23:00,83,61
2023-02-17 18:38:00,82,62
2023-02-17 18:53:00,83,63
2023-02-17 19:08:00,82,64
2023-02-17 19:23:00,81,65
2023-02-17 19:38:00,80,64
2023-02-17 19:53:00,81,65
2023-02-17 20:08:00,80,66
2023-02-17 20:23:00,79,67
2023-02-17 20:38:00,80,66
2023-02-17 20:53:00,79,65
2023-02-17 21:08:00,80,66
2023-02-17 21:23:00,79,65
2023-02-17 21:38:00,78,66
2023-02-17 21:53:00,77,67
2023-02-17 22:08:00,78,66
2023-02-17 22:23:00,79,67
2023-02-17 22:38:00,80,66
2023-02-17 22:53:00,81,67
2023-02-17 23:08:00,80,68
2023-02-17 23:23:00,79,69
2023-02-17 23:38:00,78,70
2023-02-17 23:53:00,79,69
2023-02-18 00:08:00,78,68
2023-02-18 00:23:00,77,67
2023-02-18 00:38:00,78,68
2023-02-18 00:53:00,79,67
2023-02-18 01:08:00,80,66
2023-02-18 01:23:00,81,67
2023-02-18 01:38:00,80,68
2023-02-18 01:53:00,79,67
2023-02-18 02:08:00,78,68
2023-02-18 02:23:00,77,69
2023-02-18 02:38:00,76,70
2023-02-18 02:53:00,77,69
2023-02-18 03:08:00,78,68
2023-02-18 03:23:00,79,69
2023-02-18 03:38:00,80,70
2023-02-18 03:53:00,79,69
2023-02-18 04:08:00,78,70
2023-02-18 04:23:00,79,69
2023-02-18 04:38:00,80,68
2023-02-18 04:53:00,79,69
2023-02-18 05:08:00,78,70
2023-02-18 05:23:00,79,69
2023-02-18 05:38:00,78,70
2023-02-18 05:53:00,77,69
2023-02-18 06:08:00,78,68
2023-02-18 06:23:00,79,69
2023-02-18 06:38:00,80,70
2023-02-18 06:53:00,79,69
2023-02-18 07:08:00,78,70
2023-02-18 07:23:00,77,69
2023-02-18 07:38:00,78,70
2023-02-18 07:53:00,79,71
2023-02-18 08:08:00,78,70
2023-02-18 08:23:00,77,71
2023-02-18 08:38:00,78,70
2023-02-18 08:53:00,79,71
2023-02-18 09:08:00,78,70
2023-02-18 09:23:00,77,69
2023-02-18 09:38:00,76,68
2023-02-18 09:53:00,77,67
2023-02-18 10:08:00,78,68
2023-02-18 10:23:00,79,67
2023-02-18 10:38:00,80,68
