Date,oat,rat,mat,vav_total_flow,supply_vfd_speed
2/2/2023 2:02,86,68,45,12157,32
2/2/2023 2:17,87,67,46,12158,33
2/2/2023 2:32,88,66,45,12157,32
2/2/2023 2:47,89,65,46,12156,31
2/2/2023 3:02,88,66,45,12155,32
2/2/2023 3:17,89,65,46,12154,33
2/2/2023 3:32,90,66,45,12153,34
2/2/2023 3:47,89,67,44,12154,33
2/2/2023 4:02,90,68,43,12155,32
2/2/2023 4:17,90,69,44,12156,31
2/2/2023 4:32,89,70,43,12155,32
2/2/2023 4:47,90,71,44,12156,31
2/2/2023 5:02,89,70,43,12155,32
2/2/2023 5:17,90,69,42,12154,33
2/2/2023 5:32,89,70,41,12155,34
2/2/2023 5:47,88,71,42,12154,33
2/2/2023 6:02,87,70,43,12153,32
2/2/2023 6:17,86,69,42,12154,31
2/2/2023 6:32,85,68,43,12153,32
2/2/2023 6:47,86,67,42,12152,33
2/2/2023 7:02,85,66,41,12153,32
2/2/2023 7:17,84,67,42,12152,33
2/2/2023 7:32,85,68,41,12151,32
2/2/2023 7:47,84,69,40,12150,33
2/2/2023 8:02,85,70,41,12151,34
2/2/2023 8:17,86,69,40,12150,35
2/2/2023 8:32,87,68,39,12151,34
2/2/2023 8:47,88,67,40,12150,35
2/2/2023 9:02,87,66,41,12151,36
2/2/2023 9:17,86,67,40,12150,37
2/2/2023 9:32,87,66,41,12149,36
2/2/2023 9:47,88,65,42,12150,35
2/2/2023 10:02,87,64,43,12149,36
2/2/2023 10:17,86,65,44,12148,37
2/2/2023 10:32,85,66,45,12147,38
2/2/2023 10:47,84,67,44,12148,39
2/2/2023 11:02,85,68,43,12147,40
2/2/2023 11:17,86,67,42,12146,41
2/2/2023 11:32,85,66,43,12147,40
2/2/2023 11:47,84,65,44,12146,41
2/2/2023 12:02,85,64,43,12147,40
2/2/2023 12:17,84,65,44,12148,39
2/2/2023 12:32,85,64,45,12147,40
2/2/2023 12:47,84,65,44,12148,39
2/2/2023 13:02,83,66,43,12147,38
2/2/2023 13:17,82,67,42,12148,37
2/2/2023 13:32,83,68,43,12147,36
2/2/2023 13:47,84,69,42,12146,35
2/2/2023 14:02,83,68,43,12147,36
2/2/2023 14:17,82,69,44,12148,35
2/2/2023 14:32,83,70,45,12149,34
2/2/2023 14:47,82,69,44,12150,33
2/2/2023 15:02,81,70,43,12149,34
2/2/2023 15:17,80,69,44,12148,35
2/2/2023 15:32,81,68,45,12147,36
2/2/2023 15:47,82,69,46,12148,35
2/2/2023 16:02,83,68,47,12147,36
2/2/2023 16:17,84,67,48,12148,37
2/2/2023 16:32,83,68,49,12147,36
2/2/2023 16:47,82,69,48,12148,35
2/2/2023 17:02,81,68,49,12149,36
2/2/2023 17:17,80,69,50,12150,35
2/2/2023 17:32,81,70,49,12151,36
2/2/2023 17:47,82,71,48,12152,37
2/2/2023 18:02,81,72,47,12153,36
2/2/2023 18:17,82,73,46,12152,35
2/2/2023 18:32,81,72,45,12153,34
2/2/2023 18:47,82,71,46,12154,33
2/2/2023 19:02,83,72,45,12155,34
2/2/2023 19:17,82,71,44,12154,35
2/2/2023 19:32,81,72,45,12153,34
2/2/2023 19:47,80,73,46,12154,33
2/2/2023 20:02,81,74,47,12153,34
2/2/2023 20:17,82,73,46,12152,33
2/2/2023 20:32,81,74,45,12151,32
2/2/2023 20:47,80,75,46,12152,31
2/2/2023 21:02,79,74,47,12151,32
2/2/2023 21:17,78,73,46,12150,33
2/2/2023 21:32,79,72,47,12149,32
2/2/2023 21:47,80,71,46,12148,31
2/2/2023 22:02,79,70,45,12147,32
2/2/2023 22:17,80,71,46,12146,31
2/2/2023 22:32,81,72,45,12145,32
2/2/2023 22:47,80,71,44,12144,31
2/2/2023 23:02,79,70,43,12143,32
2/2/2023 23:17,78,71,42,12144,31
2/2/2023 23:32,77,70,43,12143,32
2/2/2023 23:47,76,71,42,12142,33
2/3/2023 0:02,75,72,43,12141,34
2/3/2023 0:17,76,73,42,12142,33
2/3/2023 0:32,75,72,41,12143,34
2/3/2023 0:47,76,73,40,12144,35
2/3/2023 1:02,75,74,41,12143,34
2/3/2023 1:17,76,73,40,12142,33
2/3/2023 1:32,75,74,39,12143,34
2/3/2023 1:47,74,73,38,12142,33
2/3/2023 2:02,73,74,39,12143,32
2/3/2023 2:17,74,75,40,12142,31
2/3/2023 2:32,73,74,39,12143,30
2/3/2023 2:47,72,75,38,12144,29
2/3/2023 3:02,73,74,39,12145,30
2/3/2023 3:17,72,73,40,12144,29
2/3/2023 3:32,73,72,39,12143,28
2/3/2023 3:47,72,73,38,12142,27
2/3/2023 4:02,71,72,39,12143,28
2/3/2023 4:17,70,71,38,12144,29
2/3/2023 4:32,69,70,39,12145,30
2/3/2023 4:47,68,71,40,12144,31
2/3/2023 5:02,69,72,41,12143,30
2/3/2023 5:17,68,71,42,12144,29
2/3/2023 5:32,69,70,41,12143,28
2/3/2023 5:47,68,71,42,12144,29
2/3/2023 6:02,69,72,43,12145,30
2/3/2023 6:17,70,73,42,12144,31
2/3/2023 6:32,69,72,41,12145,30
2/3/2023 6:47,70,71,40,12146,29
2/3/2023 7:02,69,72,41,12145,28
2/3/2023 7:17,68,71,42,12146,27
2/3/2023 7:32,69,70,41,12145,28
2/3/2023 7:47,68,71,40,12144,29
2/3/2023 8:02,69,70,39,12143,30
2/3/2023 8:17,70,71,40,12142,31
2/3/2023 8:32,71,70,41,12141,32
2/3/2023 8:47,70,71,42,12140,33
2/3/2023 9:02,69,72,43,12141,34
2/3/2023 9:17,70,73,42,12140,35
2/3/2023 9:32,69,74,43,12141,36
2/3/2023 9:47,70,75,42,12142,37
2/3/2023 10:02,69,74,43,12143,36
2/3/2023 10:17,68,73,44,12142,37
2/3/2023 10:32,69,74,45,12143,36
2/3/2023 10:47,68,75,46,12144,37
2/3/2023 11:02,67,74,45,12145,36
2/3/2023 11:17,66,75,44,12144,37
2/3/2023 11:32,65,76,45,12145,38
2/3/2023 11:47,64,77,46,12144,39
2/3/2023 12:02,65,78,47,12145,40
2/3/2023 12:17,66,77,48,12146,39
2/3/2023 12:32,65,76,49,12145,38
2/3/2023 12:47,64,75,48,12144,37
2/3/2023 13:02,63,76,49,12145,38
2/3/2023 13:17,62,77,48,12146,39
2/3/2023 13:32,63,76,49,12147,38
2/3/2023 13:47,64,77,50,12148,39
2/3/2023 14:02,65,78,51,12147,38
2/3/2023 14:17,64,79,52,12148,39
2/3/2023 14:32,63,80,53,12149,40
2/3/2023 14:47,62,79,52,12150,41
2/3/2023 15:02,61,78,53,12151,40
2/3/2023 15:17,60,79,52,12150,39
2/3/2023 15:32,61,80,53,12149,38
2/3/2023 15:47,62,79,52,12150,37
2/3/2023 16:02,63,80,51,12149,38
2/3/2023 16:17,64,79,50,12148,37
2/3/2023 16:32,63,78,51,12147,38
2/3/2023 16:47,62,79,50,12146,39
2/3/2023 17:02,61,80,51,12147,40
2/3/2023 17:17,60,80,52,12148,41
2/3/2023 17:32,61,80,53,12147,40
2/3/2023 17:47,60,80,52,12146,41
2/3/2023 18:02,59,80,51,12147,42
2/3/2023 18:17,60,80,52,12146,41
2/3/2023 18:32,61,79,51,12145,42
2/3/2023 18:47,62,78,52,12146,41
2/3/2023 19:02,63,79,53,12147,40
2/3/2023 19:17,62,80,54,12148,41
2/3/2023 19:32,61,80,53,12147,40
2/3/2023 19:47,62,80,52,12148,39
2/3/2023 20:02,63,80,51,12147,40
2/3/2023 20:17,62,79,50,12146,39
2/3/2023 20:32,61,78,49,12147,40
2/3/2023 20:47,62,77,50,12146,41
2/3/2023 21:02,63,78,49,12145,40
2/3/2023 21:17,64,79,50,12146,41
2/3/2023 21:32,65,78,51,12145,40
2/3/2023 21:47,66,79,52,12146,41
2/3/2023 22:02,65,80,53,12145,42
2/3/2023 22:17,64,80,54,12146,41
2/3/2023 22:32,63,80,55,12147,42
2/3/2023 22:47,64,80,54,12148,43
2/3/2023 23:02,63,79,53,12147,42
2/3/2023 23:17,62,78,52,12148,43
2/3/2023 23:32,61,79,53,12149,42
2/3/2023 23:47,60,80,54,12148,43
2/4/2023 0:02,59,79,53,12149,44
2/4/2023 0:17,60,80,54,12148,45
2/4/2023 0:32,61,79,55,12147,46
2/4/2023 0:47,62,80,54,12146,47
2/4/2023 1:02,63,79,53,12145,48
2/4/2023 1:17,62,80,52,12146,49
2/4/2023 1:32,63,79,53,12147,48
2/4/2023 1:47,64,80,52,12146,49
2/4/2023 2:02,63,79,51,12145,48
2/4/2023 2:17,62,80,50,12146,49
2/4/2023 2:32,61,80,51,12147,50
2/4/2023 2:47,60,80,50,12148,51
2/4/2023 3:02,59,80,51,12149,52
2/4/2023 3:17,58,79,52,12148,51
2/4/2023 3:32,59,80,51,12147,52
2/4/2023 3:47,60,80,52,12148,53
2/4/2023 4:02,59,79,53,12149,54
2/4/2023 4:17,58,80,52,12148,53
2/4/2023 4:32,57,80,51,12149,54
2/4/2023 4:47,56,80,50,12148,53
2/4/2023 5:02,57,79,49,12147,52
2/4/2023 5:17,58,78,50,12146,53
2/4/2023 5:32,57,79,51,12147,54
2/4/2023 5:47,58,80,52,12148,55
2/4/2023 6:02,57,80,51,12149,56
2/4/2023 6:17,58,79,50,12148,55
2/4/2023 6:32,59,80,51,12147,54
2/4/2023 6:47,58,80,50,12148,53
2/4/2023 7:02,57,79,49,12147,52
2/4/2023 7:17,56,80,48,12146,53
2/4/2023 7:32,55,80,47,12147,54
2/4/2023 7:47,56,79,48,12148,53
2/4/2023 8:02,55,78,47,12147,52
2/4/2023 8:17,54,77,48,12148,51
2/4/2023 8:32,53,76,47,12149,52
2/4/2023 8:47,52,75,46,12148,51
2/4/2023 9:02,53,74,45,12147,50
2/4/2023 9:17,54,73,44,12146,49
2/4/2023 9:32,55,74,45,12145,48
2/4/2023 9:47,56,75,46,12144,47
2/4/2023 10:02,57,74,47,12143,48
2/4/2023 10:17,56,73,48,12142,49
2/4/2023 10:32,57,72,47,12141,50
2/4/2023 10:47,56,73,48,12142,49
2/4/2023 11:02,55,72,49,12143,48
2/4/2023 11:17,54,71,48,12144,47
2/4/2023 11:32,53,70,47,12145,48
2/4/2023 11:47,52,69,46,12146,49
2/4/2023 12:02,53,70,45,12145,50
2/4/2023 12:17,54,69,44,12146,49
2/4/2023 12:32,53,70,45,12147,50
2/4/2023 12:47,52,71,46,12146,49
2/4/2023 13:02,53,70,45,12145,48
2/4/2023 13:17,52,71,46,12144,47
2/4/2023 13:32,53,70,45,12145,46
2/4/2023 13:47,52,71,44,12144,47
2/4/2023 14:02,51,70,45,12143,46
2/4/2023 14:17,50,71,44,12144,47
2/4/2023 14:32,49,72,45,12145,46
2/4/2023 14:47,48,73,46,12146,45
2/4/2023 15:02,47,74,45,12145,46
2/4/2023 15:17,46,73,44,12146,47
2/4/2023 15:32,47,72,43,12147,48
2/4/2023 15:47,48,73,44,12148,47
2/4/2023 16:02,49,74,43,12147,48
2/4/2023 16:17,48,75,42,12148,49
2/4/2023 16:32,49,74,41,12149,48
2/4/2023 16:47,50,75,40,12148,47
2/4/2023 17:02,49,74,39,12149,48
2/4/2023 17:17,48,75,38,12148,49
2/4/2023 17:32,47,76,37,12147,48
2/4/2023 17:47,48,75,36,12146,49
2/4/2023 18:02,49,76,35,12147,50
2/4/2023 18:17,48,77,36,12148,49
2/4/2023 18:32,47,76,35,12147,48
2/4/2023 18:47,46,77,34,12148,49
2/4/2023 19:02,47,76,35,12147,50
2/4/2023 19:17,46,75,34,12148,49
2/4/2023 19:32,47,76,33,12147,48
2/4/2023 19:47,46,75,34,12148,47
2/4/2023 20:02,45,76,33,12147,48
2/4/2023 20:17,44,75,34,12146,47
2/4/2023 20:32,45,76,35,12147,48
2/4/2023 20:47,46,77,36,12146,49
2/4/2023 21:02,45,76,35,12145,50
2/4/2023 21:17,46,75,34,12144,51
2/4/2023 21:32,45,76,35,12143,0
2/4/2023 21:47,46,77,36,12142,0
2/4/2023 22:02,45,78,35,12143,0
2/4/2023 22:17,46,79,34,12144,0
2/4/2023 22:32,47,80,33,12143,0
2/4/2023 22:47,46,79,34,12142,0
2/4/2023 23:02,47,80,35,12143,0
2/4/2023 23:17,46,80,36,12142,0
2/4/2023 23:32,47,80,35,12141,0
2/4/2023 23:47,46,79,36,12142,0
2/5/2023 0:02,47,80,37,12141,0
2/5/2023 0:17,46,80,36,12142,0
2/5/2023 0:32,47,80,37,12143,0
2/5/2023 0:47,48,79,38,12142,0
2/5/2023 1:02,47,78,37,12143,0
2/5/2023 1:17,46,79,36,12142,0
2/5/2023 1:32,45,80,37,12141,0
2/5/2023 1:47,46,79,38,12142,0
2/5/2023 2:02,45,80,39,12143,0
2/5/2023 2:17,44,80,40,12144,0
2/5/2023 2:32,43,79,41,12143,0
2/5/2023 2:47,44,80,42,12142,0
2/5/2023 3:02,45,79,41,12143,0
2/5/2023 3:17,46,80,42,12144,0
2/5/2023 3:32,45,80,41,12143,0
2/5/2023 3:47,44,79,40,12142,0
2/5/2023 4:02,45,80,41,12143,0
2/5/2023 4:17,46,80,40,12144,0
2/5/2023 4:32,45,79,39,12145,0
2/5/2023 4:47,46,80,38,12144,0
2/5/2023 5:02,47,79,39,12145,0
2/5/2023 5:17,48,80,38,12144,0
2/5/2023 5:32,49,80,37,12145,0
2/5/2023 5:47,48,79,38,12144,0
2/5/2023 6:02,47,78,39,12145,0
2/5/2023 6:17,46,77,38,12144,0
2/5/2023 6:32,45,78,39,12145,0
2/5/2023 6:47,46,77,40,12144,0
2/5/2023 7:02,45,76,41,12145,0
2/5/2023 7:17,46,77,40,12144,0
2/5/2023 7:32,47,78,39,12145,0
2/5/2023 7:47,48,79,38,12146,0
2/5/2023 8:02,47,78,37,12145,0
2/5/2023 8:17,48,79,38,12146,0
2/5/2023 8:32,47,80,37,12147,0
2/5/2023 8:47,48,79,38,12148,0
2/5/2023 9:02,47,78,39,12149,0
2/5/2023 9:17,46,77,40,12148,0
2/5/2023 9:32,45,78,39,12149,0
2/5/2023 9:47,44,77,40,12148,0
2/5/2023 10:02,43,78,41,12147,0
2/5/2023 10:17,42,79,40,12146,0
2/5/2023 10:32,41,78,41,12147,0
2/5/2023 10:47,42,77,40,12146,0
2/5/2023 11:02,43,78,39,12147,0
2/5/2023 11:17,42,79,38,12146,0
2/5/2023 11:32,41,80,37,12145,0
2/5/2023 11:47,42,80,36,12146,0
2/5/2023 12:02,41,80,37,12147,0
2/5/2023 12:17,40,80,38,12148,0
2/5/2023 12:32,41,80,39,12149,0
2/5/2023 12:47,40,79,40,12148,0
2/5/2023 13:02,39,80,41,12149,0
2/5/2023 13:17,40,80,40,12150,0
2/5/2023 13:32,39,80,39,12151,0
2/5/2023 13:47,38,79,38,12150,0
2/5/2023 14:02,37,80,39,12151,0
2/5/2023 14:17,36,79,40,12150,0
2/5/2023 14:32,37,78,39,12149,0
2/5/2023 14:47,36,77,38,12150,0
2/5/2023 15:02,37,76,37,12151,0
2/5/2023 15:17,38,75,38,12150,0
2/5/2023 15:32,37,74,37,12151,0
2/5/2023 15:47,36,73,36,12152,0
2/5/2023 16:02,37,72,37,12153,0
2/5/2023 16:17,36,73,36,12154,0
2/5/2023 16:32,37,74,35,12153,0
2/5/2023 16:47,38,73,34,12154,0
2/5/2023 17:02,39,74,35,12153,0
2/5/2023 17:17,40,75,36,12154,0
2/5/2023 17:32,41,76,37,12155,0
2/5/2023 17:47,40,75,38,12154,0
2/5/2023 18:02,39,76,37,12155,0
2/5/2023 18:17,40,75,38,12154,0
2/5/2023 18:32,39,74,37,12153,0
2/5/2023 18:47,38,73,38,12154,0
2/5/2023 19:02,37,72,39,12155,0
2/5/2023 19:17,36,73,38,12156,0
2/5/2023 19:32,35,74,39,12157,0
2/5/2023 19:47,34,73,40,12158,0
2/5/2023 20:02,35,72,39,12157,0
2/5/2023 20:17,34,71,40,12156,0
2/5/2023 20:32,33,72,39,12157,0
2/5/2023 20:47,32,73,40,12156,0
2/5/2023 21:02,33,72,39,12155,0
2/5/2023 21:17,34,71,40,12156,0
2/5/2023 21:32,33,70,41,12157,0
2/5/2023 21:47,32,71,40,12158,0
2/5/2023 22:02,31,70,41,12159,0
2/5/2023 22:17,32,69,40,12158,0
2/5/2023 22:32,33,70,39,12159,0
2/5/2023 22:47,32,69,40,12158,0
2/5/2023 23:02,31,70,39,12159,0
2/5/2023 23:17,30,71,40,12158,0
2/5/2023 23:32,29,70,39,12159,0
2/5/2023 23:47,30,69,40,12160,0
2/6/2023 0:02,29,68,41,12159,0
2/6/2023 0:17,30,69,40,12160,0
2/6/2023 0:32,29,68,39,12161,0
2/6/2023 0:47,28,69,38,12162,0
2/6/2023 1:02,29,68,37,12161,0
2/6/2023 1:17,30,67,38,12162,0
2/6/2023 1:32,29,66,39,12161,0
2/6/2023 1:47,30,67,40,12162,0
2/6/2023 2:02,29,66,41,12161,0
2/6/2023 2:17,30,67,42,12162,0
2/6/2023 2:32,29,68,41,12163,0
2/6/2023 2:47,28,69,42,12164,0
2/6/2023 3:02,27,68,43,12165,0
2/6/2023 3:17,26,69,44,12164,0
2/6/2023 3:32,25,70,43,12165,0
2/6/2023 3:47,24,71,42,12164,0
2/6/2023 4:02,25,70,43,12165,0
2/6/2023 4:17,24,71,44,12166,0
2/6/2023 4:32,25,70,43,12165,0
2/6/2023 4:47,24,71,42,12164,0
2/6/2023 5:02,25,72,43,12163,0
2/6/2023 5:17,26,71,42,12162,0
2/6/2023 5:32,25,72,43,12161,0
2/6/2023 5:47,24,71,44,12160,0
2/6/2023 6:02,23,70,43,12159,0
2/6/2023 6:17,24,71,44,12158,0
2/6/2023 6:32,23,72,43,12159,0
2/6/2023 6:47,22,71,42,12158,0
2/6/2023 7:02,23,72,41,12159,0
2/6/2023 7:17,22,71,42,12158,0
2/6/2023 7:32,21,70,43,12159,0
2/6/2023 7:47,20,71,42,12158,0
2/6/2023 8:02,21,70,41,12157,0
2/6/2023 8:17,20,69,42,12156,0
2/6/2023 8:32,19,68,43,12155,0
2/6/2023 8:47,20,67,44,12156,0
2/6/2023 9:02,19,66,45,12157,0
2/6/2023 9:17,18,65,44,12158,0
2/6/2023 9:32,17,64,45,12159,0
2/6/2023 9:47,16,65,46,12158,0
2/6/2023 10:02,17,64,47,12159,0
2/6/2023 10:17,18,65,46,12160,0
2/6/2023 10:32,19,64,47,12159,0
2/6/2023 10:47,20,65,46,12160,0
2/6/2023 11:02,21,64,47,12161,0
2/6/2023 11:17,20,63,46,12162,0
2/6/2023 11:32,19,62,47,12161,0
2/6/2023 11:47,18,61,46,12162,0
2/6/2023 12:02,17,60,47,12161,0
2/6/2023 12:17,16,61,48,12162,0
2/6/2023 12:32,17,62,49,12161,0
2/6/2023 12:47,18,63,48,12162,0
2/6/2023 13:02,19,64,47,12163,0
2/6/2023 13:17,18,63,46,12164,0
2/6/2023 13:32,17,62,47,12165,0
2/6/2023 13:47,18,63,48,12164,0
2/6/2023 14:02,17,62,47,12163,0
2/6/2023 14:17,16,61,48,12164,0
2/6/2023 14:32,17,62,47,12163,0
2/6/2023 14:47,16,63,46,12164,0
2/6/2023 15:02,17,64,45,12163,0
2/6/2023 15:17,16,65,46,12162,0
2/6/2023 15:32,17,64,47,12163,0
2/6/2023 15:47,16,63,46,12164,0
2/6/2023 16:02,15,62,47,12165,0
2/6/2023 16:17,14,61,48,12166,0
2/6/2023 16:32,15,60,47,12165,0
2/6/2023 16:47,14,61,48,12166,0
2/6/2023 17:02,13,62,49,12165,0
2/6/2023 17:17,12,63,50,12166,0
2/6/2023 17:32,11,62,49,12167,0
2/6/2023 17:47,10,61,50,12166,0
2/6/2023 18:02,9,62,51,12167,0
2/6/2023 18:17,10,63,52,12166,0
2/6/2023 18:32,11,62,53,12167,0
2/6/2023 18:47,12,63,52,12168,0
2/6/2023 19:02,11,64,51,12169,0
2/6/2023 19:17,10,63,52,12168,0
2/6/2023 19:32,11,64,53,12167,0
2/6/2023 19:47,12,65,54,12168,0
2/6/2023 20:02,11,66,53,12169,0
2/6/2023 20:17,12,67,54,12170,0
2/6/2023 20:32,13,66,53,12169,0
2/6/2023 20:47,12,67,54,12170,0
2/6/2023 21:02,13,66,55,12171,0
2/6/2023 21:17,12,67,56,12170,0
2/6/2023 21:32,13,66,55,12169,0
2/6/2023 21:47,12,67,56,12170,0
2/6/2023 22:02,11,66,57,12171,0
2/6/2023 22:17,10,67,58,12172,0
2/6/2023 22:32,9,68,57,12173,0
2/6/2023 22:47,10,67,58,12174,0
2/6/2023 23:02,9,68,57,12173,0
2/6/2023 23:17,8,67,56,12174,0
2/6/2023 23:32,9,66,57,12175,0
2/6/2023 23:47,8,67,56,12176,0
2/7/2023 0:02,9,68,57,12177,0
2/7/2023 0:17,8,67,58,12178,0
2/7/2023 0:32,9,68,59,12179,0
2/7/2023 0:47,8,69,58,12178,0
2/7/2023 1:02,9,68,59,12179,0
2/7/2023 1:17,8,67,60,12178,0
2/7/2023 1:32,7,66,59,12177,0
2/7/2023 1:47,6,65,58,12178,0
2/7/2023 2:02,7,66,57,12179,0
2/7/2023 2:17,8,67,56,12178,0
2/7/2023 2:32,7,68,57,12177,0
2/7/2023 2:47,6,69,56,12178,0
2/7/2023 3:02,7,70,55,12177,0
2/7/2023 3:17,8,71,56,12176,0
2/7/2023 3:32,7,72,55,12177,0
2/7/2023 3:47,8,73,54,12176,0
2/7/2023 4:02,7,74,55,12175,0
2/7/2023 4:17,6,73,54,12174,0
2/7/2023 4:32,5,72,53,12175,0
2/7/2023 4:47,6,71,52,12176,0
2/7/2023 5:02,7,72,53,12177,0
2/7/2023 5:17,8,71,54,12178,0
2/7/2023 5:32,9,72,53,12179,0
2/7/2023 5:47,10,73,52,12178,0
2/7/2023 6:02,9,72,53,12179,0
2/7/2023 6:17,8,71,52,12180,0
2/7/2023 6:32,9,70,53,12179,0
2/7/2023 6:47,10,71,52,12180,0
2/7/2023 7:02,9,72,51,12179,0
2/7/2023 7:17,10,71,52,12178,0
2/7/2023 7:32,11,70,51,12179,0
2/7/2023 7:47,12,71,52,12180,0
2/7/2023 8:02,13,70,53,12179,0
2/7/2023 8:17,12,69,52,12180,0
2/7/2023 8:32,13,70,51,12181,0
2/7/2023 8:47,12,71,50,12180,0
2/7/2023 9:02,13,72,49,12181,0
2/7/2023 9:17,12,71,50,12182,0
2/7/2023 9:32,13,70,51,12183,0
2/7/2023 9:47,12,69,52,12182,0
2/7/2023 10:02,11,68,53,12181,0
2/7/2023 10:17,10,67,54,12180,0
2/7/2023 10:32,11,66,55,12179,0
2/7/2023 10:47,12,65,54,12178,0
2/7/2023 11:02,11,64,53,12177,0
2/7/2023 11:17,12,63,52,12176,0
2/7/2023 11:32,11,64,51,12177,0
2/7/2023 11:47,12,63,50,12178,0
2/7/2023 12:02,11,64,51,12179,0
2/7/2023 12:17,10,63,50,12178,0
2/7/2023 12:32,9,64,51,12177,0
2/7/2023 12:47,10,65,52,12178,0
2/7/2023 13:02,9,66,51,12177,0
2/7/2023 13:17,8,65,50,12178,0
2/7/2023 13:32,9,66,51,12177,0
2/7/2023 13:47,10,67,52,12178,0
2/7/2023 14:02,9,66,53,12177,0
2/7/2023 14:17,10,65,52,12178,0
2/7/2023 14:32,11,66,51,12177,0
2/7/2023 14:47,12,65,50,12176,0
2/7/2023 15:02,13,66,49,12177,0
2/7/2023 15:17,14,67,48,12178,0
2/7/2023 15:32,15,66,49,12177,0
2/7/2023 15:47,14,65,48,12178,0
2/7/2023 16:02,13,66,47,12177,0
2/7/2023 16:17,14,67,46,12176,0
2/7/2023 16:32,15,66,45,12177,0
2/7/2023 16:47,14,67,44,12178,0
2/7/2023 17:02,15,68,45,12177,0
2/7/2023 17:17,14,67,44,12178,0
2/7/2023 17:32,13,68,45,12179,0
2/7/2023 17:47,14,67,44,12180,0
2/7/2023 18:02,15,66,43,12181,0
2/7/2023 18:17,16,65,44,12180,0
2/7/2023 18:32,15,64,45,12179,0
2/7/2023 18:47,16,63,44,12180,0
2/7/2023 19:02,17,64,45,12179,0
2/7/2023 19:17,16,63,44,12180,0
2/7/2023 19:32,17,62,43,12181,0
2/7/2023 19:47,18,61,42,12180,0
2/7/2023 20:02,17,62,43,12179,0
2/7/2023 20:17,16,61,44,12180,0
2/7/2023 20:32,15,60,45,12181,0
2/7/2023 20:47,14,61,46,12182,0
2/7/2023 21:02,15,60,47,12181,0
2/7/2023 21:17,16,61,46,12182,0
2/7/2023 21:32,15,60,45,12181,0
2/7/2023 21:47,14,61,44,12182,0
2/7/2023 22:02,13,60,45,12183,0
2/7/2023 22:17,12,60,46,12182,0
2/7/2023 22:32,13,60,47,12183,0
2/7/2023 22:47,14,60,48,12184,0
2/7/2023 23:02,15,61,49,12185,0
2/7/2023 23:17,14,60,50,12184,0
2/7/2023 23:32,15,61,49,12183,0
2/7/2023 23:47,16,60,50,12182,0
2/8/2023 0:02,17,61,51,12183,0
2/8/2023 0:17,18,60,50,12184,0
2/8/2023 0:32,17,60,49,12183,0
2/8/2023 0:47,18,60,48,12184,0
2/8/2023 1:02,17,60,47,12183,0
2/8/2023 1:17,18,60,46,12182,0
2/8/2023 1:32,17,61,47,12183,0
2/8/2023 1:47,18,60,48,12182,0
2/8/2023 2:02,17,61,49,12181,0
2/8/2023 2:17,16,60,50,12180,0
2/8/2023 2:32,17,60,49,12181,0
2/8/2023 2:47,18,60,50,12182,0
2/8/2023 3:02,17,61,49,12181,0
2/8/2023 3:17,18,60,50,12182,0
2/8/2023 3:32,19,60,51,12181,0
2/8/2023 3:47,18,60,50,12182,0
2/8/2023 4:02,17,60,49,12183,0
2/8/2023 4:17,16,61,48,12184,0
2/8/2023 4:32,15,62,47,12183,0
2/8/2023 4:47,16,63,48,12182,0
2/8/2023 5:02,15,64,47,12183,0
2/8/2023 5:17,14,63,48,12182,0
2/8/2023 5:32,15,62,47,12181,0
2/8/2023 5:47,14,63,46,12182,0
2/8/2023 6:02,13,62,45,12181,0
2/8/2023 6:17,12,61,44,12182,0
2/8/2023 6:32,13,60,45,12183,0
2/8/2023 6:47,14,61,44,12182,0
2/8/2023 7:02,13,62,45,12183,0
2/8/2023 7:17,14,61,44,12182,0
2/8/2023 7:32,15,62,45,12183,0
2/8/2023 7:47,16,61,44,12182,0
2/8/2023 8:02,17,60,45,12183,0
2/8/2023 8:17,18,60,46,12184,0
2/8/2023 8:32,17,60,47,12185,0
2/8/2023 8:47,18,61,48,12186,0
2/8/2023 9:02,19,62,49,12185,0
2/8/2023 9:17,20,61,50,12186,0
2/8/2023 9:32,19,62,51,12187,0
2/8/2023 9:47,18,63,52,12188,0
2/8/2023 10:02,17,64,51,12187,0
2/8/2023 10:17,16,63,52,12188,0
2/8/2023 10:32,17,62,53,12187,0
2/8/2023 10:47,16,63,54,12186,0
2/8/2023 11:02,17,62,55,12185,0
2/8/2023 11:17,18,63,54,12186,0
2/8/2023 11:32,19,64,55,12187,0
2/8/2023 11:47,20,65,56,12188,0
2/8/2023 12:02,19,66,57,12187,0
2/8/2023 12:17,18,67,56,12188,0
2/8/2023 12:32,19,66,55,12187,0
2/8/2023 12:47,18,65,54,12188,0
2/8/2023 13:02,17,66,55,12189,0
2/8/2023 13:17,16,67,54,12188,0
2/8/2023 13:32,17,66,55,12187,0
2/8/2023 13:47,16,65,54,12188,0
2/8/2023 14:02,17,64,55,12187,0
2/8/2023 14:17,18,65,56,12188,0
2/8/2023 14:32,19,66,55,12189,0
2/8/2023 14:47,18,65,56,12188,0
2/8/2023 15:02,19,66,57,12187,0
2/8/2023 15:17,20,67,56,12188,0
2/8/2023 15:32,21,66,55,12187,0
2/8/2023 15:47,20,67,54,12186,0
2/8/2023 16:02,19,68,53,12187,0
2/8/2023 16:17,18,69,54,12186,0
2/8/2023 16:32,17,70,53,12185,0
