Date,mat,rat,oat
2023-01-13 12:24:00,70,79,80
2023-01-13 12:39:00,71,78,81
2023-01-13 12:54:00,72,77,80
2023-01-13 13:09:00,73,78,81
2023-01-13 13:24:00,72,77,82
2023-01-13 13:39:00,73,78,83
2023-01-13 13:54:00,74,77,82
2023-01-13 14:09:00,73,76,81
2023-01-13 14:24:00,72,75,82
2023-01-13 14:39:00,71,74,83
2023-01-13 14:54:00,72,75,84
2023-01-13 15:09:00,71,74,85
2023-01-13 15:24:00,72,75,84
2023-01-13 15:39:00,73,74,85
2023-01-13 15:54:00,72,73,86
2023-01-13 16:09:00,73,74,85
2023-01-13 16:24:00,72,75,86
2023-01-13 16:39:00,71,74,85
2023-01-13 16:54:00,70,75,84
2023-01-13 17:09:00,69,76,83
2023-01-13 17:24:00,68,77,84
2023-01-13 17:39:00,67,78,85
2023-01-13 17:54:00,68,77,84
2023-01-13 18:09:00,67,78,85
2023-01-13 18:24:00,68,77,86
2023-01-13 18:39:00,69,78,87
2023-01-13 18:54:00,68,77,88
2023-01-13 19:09:00,67,78,87
2023-01-13 19:24:00,66,77,86
2023-01-13 19:39:00,65,76,85
2023-01-13 19:54:00,64,77,84
2023-01-13 20:09:00,63,76,85
2023-01-13 20:24:00,64,75,86
2023-01-13 20:39:00,63,76,85
2023-01-13 20:54:00,64,77,84
2023-01-13 21:09:00,63,76,83
2023-01-13 21:24:00,64,75,84
2023-01-13 21:39:00,63,76,85
2023-01-13 21:54:00,62,75,84
2023-01-13 22:09:00,63,76,85
2023-01-13 22:24:00,64,75,86
2023-01-13 22:39:00,63,74,85
2023-01-13 22:54:00,64,73,86
2023-01-13 23:09:00,63,74,87
2023-01-13 23:24:00,62,73,88
2023-01-13 23:39:00,61,74,89
2023-01-13 23:54:00,60,75,88
2023-01-14 00:09:00,61,74,89
2023-01-14 00:24:00,60,75,90
2023-01-14 00:39:00,61,76,89
2023-01-14 00:54:00,62,75,90
2023-01-14 01:09:00,63,76,89
2023-01-14 01:24:00,62,75,90
2023-01-14 01:39:00,63,76,89
2023-01-14 01:54:00,62,75,90
2023-01-14 02:09:00,63,76,89
2023-01-14 02:24:00,62,77,90
2023-01-14 02:39:00,63,78,91
2023-01-14 02:54:00,62,77,90
2023-01-14 03:09:00,61,78,91
2023-01-14 03:24:00,62,77,92
2023-01-14 03:39:00,61,76,91
2023-01-14 03:54:00,62,75,90
2023-01-14 04:09:00,63,74,89
2023-01-14 04:24:00,62,75,90
2023-01-14 04:39:00,63,76,89
2023-01-14 04:54:00,62,77,88
2023-01-14 05:09:00,61,76,89
2023-01-14 05:24:00,62,75,88
2023-01-14 05:39:00,63,74,89
2023-01-14 05:54:00,62,75,88
2023-01-14 06:09:00,61,74,87
2023-01-14 06:24:00,62,73,86
2023-01-14 06:39:00,63,72,85
2023-01-14 06:54:00,64,71,84
2023-01-14 07:09:00,63,70,85
2023-01-14 07:24:00,64,71,86
2023-01-14 07:39:00,65,70,85
2023-01-14 07:54:00,64,71,84
2023-01-14 08:09:00,65,72,85
2023-01-14 08:24:00,66,71,84
2023-01-14 08:39:00,65,72,85
2023-01-14 08:54:00,64,73,86
2023-01-14 09:09:00,63,72,87
2023-01-14 09:24:00,62,73,86
2023-01-14 09:39:00,61,72,85
2023-01-14 09:54:00,62,73,84
2023-01-14 10:09:00,61,72,85
2023-01-14 10:24:00,62,73,84
2023-01-14 10:39:00,63,74,85
2023-01-14 10:54:00,62,73,84
2023-01-14 11:09:00,63,74,85
2023-01-14 11:24:00,62,73,86
2023-01-14 11:39:00,63,74,87
2023-01-14 11:54:00,64,73,86
2023-01-14 12:09:00,63,72,87
2023-01-14 12:24:00,64,71,86
2023-01-14 12:39:00,63,70,87
2023-01-14 12:54:00,62,71,88
2023-01-14 13:09:00,61,70,89
2023-01-14 13:24:00,60,69,90
2023-01-14 13:39:00,61,68,89
2023-01-14 13:54:00,60,69,90
2023-01-14 14:09:00,59,70,89
2023-01-14 14:24:00,58,69,90
2023-01-14 14:39:00,59,70,91
2023-01-14 14:54:00,60,71,92
2023-01-14 15:09:00,61,70,93
2023-01-14 15:24:00,60,71,92
2023-01-14 15:39:00,59,72,93
2023-01-14 15:54:00,58,71,92
2023-01-14 16:09:00,57,70,93
2023-01-14 16:24:00,58,71,92
2023-01-14 16:39:00,59,70,91
2023-01-14 16:54:00,60,69,92
2023-01-14 17:09:00,61,68,91
2023-01-14 17:24:00,62,67,90
2023-01-14 17:39:00,63,68,89
2023-01-14 17:54:00,62,67,88
2023-01-14 18:09:00,61,66,89
2023-01-14 18:24:00,62,67,90
2023-01-14 18:39:00,63,66,91
2023-01-14 18:54:00,62,65,92
2023-01-14 19:09:00,61,64,91
2023-01-14 19:24:00,60,65,92
2023-01-14 19:39:00,59,66,93
2023-01-14 19:54:00,58,65,92
2023-01-14 20:09:00,59,66,91
2023-01-14 20:24:00,60,67,90
2023-01-14 20:39:00,61,66,91
2023-01-14 20:54:00,62,65,92
2023-01-14 21:09:00,61,66,93
2023-01-14 21:24:00,60,65,92
2023-01-14 21:39:00,61,64,93
2023-01-14 21:54:00,60,63,94
2023-01-14 22:09:00,59,64,95
2023-01-14 22:24:00,60,63,94
2023-01-14 22:39:00,59,64,95
2023-01-14 22:54:00,58,65,94
2023-01-14 23:09:00,59,64,93
2023-01-14 23:24:00,60,65,92
2023-01-14 23:39:00,59,66,93
2023-01-14 23:54:00,58,65,94
2023-01-15 00:09:00,59,66,93
2023-01-15 00:24:00,58,65,94
2023-01-15 00:39:00,57,66,95
2023-01-15 00:54:00,56,65,96
2023-01-15 01:09:00,55,66,97
2023-01-15 01:24:00,56,65,98
2023-01-15 01:39:00,55,66,97
2023-01-15 01:54:00,56,65,96
2023-01-15 02:09:00,57,64,95
2023-01-15 02:24:00,56,65,96
2023-01-15 02:39:00,57,66,95
2023-01-15 02:54:00,56,67,96
2023-01-15 03:09:00,55,66,97
2023-01-15 03:24:00,54,65,98
2023-01-15 03:39:00,55,64,97
2023-01-15 03:54:00,56,63,96
2023-01-15 04:09:00,57,64,97
2023-01-15 04:24:00,58,65,98
2023-01-15 04:39:00,59,64,97
2023-01-15 04:54:00,60,63,96
2023-01-15 05:09:00,61,62,95
2023-01-15 05:24:00,62,63,94
2023-01-15 05:39:00,63,64,95
2023-01-15 05:54:00,62,63,94
2023-01-15 06:09:00,63,62,95
2023-01-15 06:24:00,62,63,96
2023-01-15 06:39:00,61,62,95
2023-01-15 06:54:00,60,61,96
2023-01-15 07:09:00,61,62,97
2023-01-15 07:24:00,60,63,96
2023-01-15 07:39:00,61,62,95
2023-01-15 07:54:00,62,63,94
2023-01-15 08:09:00,63,62,93
2023-01-15 08:24:00,62,61,92
2023-01-15 08:39:00,63,62,93
2023-01-15 08:54:00,64,61,92
2023-01-15 09:09:00,65,60,91
2023-01-15 09:24:00,66,61,90
2023-01-15 09:39:00,65,62,89
2023-01-15 09:54:00,66,61,90
2023-01-15 10:09:00,67,60,89
2023-01-15 10:24:00,66,61,90
2023-01-15 10:39:00,67,60,91
2023-01-15 10:54:00,66,59,92
2023-01-15 11:09:00,67,58,91
2023-01-15 11:24:00,68,59,92
2023-01-15 11:39:00,67,60,91
2023-01-15 11:54:00,68,61,92
2023-01-15 12:09:00,69,60,91
2023-01-15 12:24:00,70,61,90
2023-01-15 12:39:00,71,60,91
2023-01-15 12:54:00,72,59,90
2023-01-15 13:09:00,71,60,91
2023-01-15 13:24:00,72,61,90
2023-01-15 13:39:00,71,62,91
2023-01-15 13:54:00,72,61,92
2023-01-15 14:09:00,71,62,91
2023-01-15 14:24:00,72,63,90
2023-01-15 14:39:00,73,62,91
2023-01-15 14:54:00,72,61,92
2023-01-15 15:09:00,73,62,91
2023-01-15 15:24:00,72,63,90
2023-01-15 15:39:00,71,64,91
2023-01-15 15:54:00,70,63,92
2023-01-15 16:09:00,69,62,93
2023-01-15 16:24:00,68,61,92
2023-01-15 16:39:00,67,60,91
2023-01-15 16:54:00,66,61,90
2023-01-15 17:09:00,67,60,91
2023-01-15 17:24:00,66,59,92
2023-01-15 17:39:00,65,58,93
2023-01-15 17:54:00,64,57,92
2023-01-15 18:09:00,65,56,91
2023-01-15 18:24:00,64,55,92
2023-01-15 18:39:00,65,54,93
2023-01-15 18:54:00,64,53,94
2023-01-15 19:09:00,63,54,95
2023-01-15 19:24:00,62,53,96
2023-01-15 19:39:00,63,52,97
2023-01-15 19:54:00,64,53,98
2023-01-15 20:09:00,63,54,99
2023-01-15 20:24:00,62,55,98
2023-01-15 20:39:00,63,56,99
2023-01-15 20:54:00,62,55,98
2023-01-15 21:09:00,61,54,97
2023-01-15 21:24:00,62,53,98
2023-01-15 21:39:00,61,52,99
2023-01-15 21:54:00,60,51,98
2023-01-15 22:09:00,59,50,99
2023-01-15 22:24:00,60,51,98
2023-01-15 22:39:00,59,52,99
2023-01-15 22:54:00,58,53,98
2023-01-15 23:09:00,57,54,99
2023-01-15 23:24:00,58,53,98
2023-01-15 23:39:00,57,52,99
2023-01-15 23:54:00,56,51,98
2023-01-16 00:09:00,57,50,97
2023-01-16 00:24:00,58,51,96
2023-01-16 00:39:00,57,50,97
2023-01-16 00:54:00,58,49,96
2023-01-16 01:09:00,57,50,95
2023-01-16 01:24:00,56,51,96
2023-01-16 01:39:00,57,50,95
2023-01-16 01:54:00,56,51,96
2023-01-16 02:09:00,55,50,97
2023-01-16 02:24:00,54,49,98
2023-01-16 02:39:00,55,50,97
2023-01-16 02:54:00,54,51,96
2023-01-16 03:09:00,53,52,97
2023-01-16 03:24:00,54,51,98
2023-01-16 03:39:00,53,52,97
2023-01-16 03:54:00,52,53,98
2023-01-16 04:09:00,51,54,97
2023-01-16 04:24:00,52,55,96
2023-01-16 04:39:00,53,54,95
2023-01-16 04:54:00,52,53,96
2023-01-16 05:09:00,53,52,95
2023-01-16 05:24:00,54,53,96
2023-01-16 05:39:00,53,52,95
2023-01-16 05:54:00,54,53,94
2023-01-16 06:09:00,53,54,95
2023-01-16 06:24:00,54,55,94
2023-01-16 06:39:00,53,56,93
2023-01-16 06:54:00,54,55,92
2023-01-16 07:09:00,53,56,91
2023-01-16 07:24:00,54,57,90
2023-01-16 07:39:00,55,58,89
2023-01-16 07:54:00,56,57,90
2023-01-16 08:09:00,57,56,91
2023-01-16 08:24:00,56,55,90
2023-01-16 08:39:00,57,56,91
2023-01-16 08:54:00,56,57,90
2023-01-16 09:09:00,57,58,89
2023-01-16 09:24:00,56,57,90
2023-01-16 09:39:00,57,58,89
2023-01-16 09:54:00,56,59,90
2023-01-16 10:09:00,55,58,89
2023-01-16 10:24:00,56,57,90
2023-01-16 10:39:00,57,58,91
2023-01-16 10:54:00,56,57,92
2023-01-16 11:09:00,57,56,91
2023-01-16 11:24:00,56,55,90
2023-01-16 11:39:00,55,56,89
2023-01-16 11:54:00,56,55,88
2023-01-16 12:09:00,55,54,89
2023-01-16 12:24:00,56,53,90
2023-01-16 12:39:00,57,54,91
2023-01-16 12:54:00,56,53,90
2023-01-16 13:09:00,55,54,91
2023-01-16 13:24:00,54,53,92
2023-01-16 13:39:00,53,54,93
2023-01-16 13:54:00,54,53,94
2023-01-16 14:09:00,53,52,93
2023-01-16 14:24:00,52,53,94
2023-01-16 14:39:00,51,52,95
2023-01-16 14:54:00,50,51,94
2023-01-16 15:09:00,49,52,95
2023-01-16 15:24:00,50,53,96
2023-01-16 15:39:00,51,54,97
2023-01-16 15:54:00,50,55,96
2023-01-16 16:09:00,49,56,95
2023-01-16 16:24:00,50,57,94
2023-01-16 16:39:00,51,58,93
2023-01-16 16:54:00,50,59,94
2023-01-16 17:09:00,51,58,93
2023-01-16 17:24:00,50,59,92
2023-01-16 17:39:00,49,58,93
2023-01-16 17:54:00,48,59,94
2023-01-16 18:09:00,47,60,93
2023-01-16 18:24:00,46,61,94
2023-01-16 18:39:00,47,62,93
2023-01-16 18:54:00,46,61,94
2023-01-16 19:09:00,45,62,93
2023-01-16 19:24:00,46,61,92
2023-01-16 19:39:00,45,60,93
2023-01-16 19:54:00,44,61,92
2023-01-16 20:09:00,45,62,91
2023-01-16 20:24:00,46,61,92
2023-01-16 20:39:00,47,60,93
2023-01-16 20:54:00,48,61,92
2023-01-16 21:09:00,49,62,91
2023-01-16 21:24:00,50,61,90
2023-01-16 21:39:00,51,62,89
2023-01-16 21:54:00,52,63,88
2023-01-16 22:09:00,53,64,89
2023-01-16 22:24:00,54,63,88
2023-01-16 22:39:00,53,62,87
2023-01-16 22:54:00,52,63,86
2023-01-16 23:09:00,53,62,87
2023-01-16 23:24:00,54,63,86
2023-01-16 23:39:00,53,62,87
2023-01-16 23:54:00,52,63,86
2023-01-17 00:09:00,51,64,85
2023-01-17 00:24:00,52,65,84
2023-01-17 00:39:00,51,64,83
2023-01-17 00:54:00,52,63,84
2023-01-17 01:09:00,51,62,85
2023-01-17 01:24:00,50,61,84
2023-01-17 01:39:00,49,62,85
2023-01-17 01:54:00,50,63,86
2023-01-17 02:09:00,49,64,87
2023-01-17 02:24:00,50,65,88
2023-01-17 02:39:00,49,64,87
2023-01-17 02:54:00,48,63,88
2023-01-17 03:09:00,47,62,87
2023-01-17 03:24:00,48,61,86
2023-01-17 03:39:00,47,60,85
2023-01-17 03:54:00,48,61,86
2023-01-17 04:09:00,47,62,87
2023-01-17 04:24:00,48,63,86
2023-01-17 04:39:00,49,62,85
2023-01-17 04:54:00,50,61,86
2023-01-17 05:09:00,51,62,85
2023-01-17 05:24:00,52,63,86
2023-01-17 05:39:00,51,62,85
2023-01-17 05:54:00,50,61,84
2023-01-17 06:09:00,49,62,85
2023-01-17 06:24:00,48,61,84
2023-01-17 06:39:00,49,60,83
2023-01-17 06:54:00,48,61,82
2023-01-17 07:09:00,49,62,83
2023-01-17 07:24:00,50,61,82
2023-01-17 07:39:00,49,62,81
2023-01-17 07:54:00,50,61,82
2023-01-17 08:09:00,51,62,81
2023-01-17 08:24:00,50,63,82
2023-01-17 08:39:00,49,62,81
2023-01-17 08:54:00,48,63,80
2023-01-17 09:09:00,49,62,79
2023-01-17 09:24:00,48,61,80
2023-01-17 09:39:00,47,62,81
2023-01-17 09:54:00,46,63,82
2023-01-17 10:09:00,47,62,81
2023-01-17 10:24:00,48,63,82
2023-01-17 10:39:00,49,62,81
2023-01-17 10:54:00,50,61,80
2023-01-17 11:09:00,49,62,81
2023-01-17 11:24:00,48,63,80
2023-01-17 11:39:00,49,64,81
2023-01-17 11:54:00,50,63,80
2023-01-17 12:09:00,51,62,79
2023-01-17 12:24:00,52,61,80
2023-01-17 12:39:00,51,62,79
2023-01-17 12:54:00,50,61,78
2023-01-17 13:09:00,51,62,77
2023-01-17 13:24:00,52,63,76
2023-01-17 13:39:00,53,64,77
2023-01-17 13:54:00,54,63,76
2023-01-17 14:09:00,53,64,75
2023-01-17 14:24:00,54,63,76
2023-01-17 14:39:00,55,64,75
2023-01-17 14:54:00,56,65,74
2023-01-17 15:09:00,57,64,75
2023-01-17 15:24:00,58,63,74
2023-01-17 15:39:00,57,64,75
2023-01-17 15:54:00,58,65,74
2023-01-17 16:09:00,57,64,75
2023-01-17 16:24:00,58,63,74
2023-01-17 16:39:00,59,64,75
2023-01-17 16:54:00,60,65,76
2023-01-17 17:09:00,59,64,75
2023-01-17 17:24:00,60,63,74
2023-01-17 17:39:00,61,62,75
2023-01-17 17:54:00,60,61,74
2023-01-17 18:09:00,59,62,73
2023-01-17 18:24:00,60,61,72
2023-01-17 18:39:00,59,60,71
2023-01-17 18:54:00,58,59,72
2023-01-17 19:09:00,57,60,71
2023-01-17 19:24:00,58,61,72
2023-01-17 19:39:00,59,60,71
2023-01-17 19:54:00,60,61,72
2023-01-17 20:09:00,61,62,71
2023-01-17 20:24:00,62,61,72
2023-01-17 20:39:00,61,60,71
2023-01-17 20:54:00,62,59,72
2023-01-17 21:09:00,61,58,71
2023-01-17 21:24:00,60,57,72
2023-01-17 21:39:00,61,56,73
2023-01-17 21:54:00,62,57,74
2023-01-17 22:09:00,63,58,75
2023-01-17 22:24:00,64,59,74
2023-01-17 22:39:00,65,58,75
2023-01-17 22:54:00,64,57,74
2023-01-17 23:09:00,63,56,73
2023-01-17 23:24:00,64,57,74
2023-01-17 23:39:00,63,56,73
2023-01-17 23:54:00,64,57,72
2023-01-18 00:09:00,65,58,73
2023-01-18 00:24:00,66,57,72
2023-01-18 00:39:00,65,56,73
2023-01-18 00:54:00,64,55,74
2023-01-18 01:09:00,65,54,73
2023-01-18 01:24:00,66,53,74
2023-01-18 01:39:00,65,52,75
2023-01-18 01:54:00,66,51,76
2023-01-18 02:09:00,67,52,75
2023-01-18 02:24:00,66,53,76
2023-01-18 02:39:00,65,54,77
2023-01-18 02:54:00,64,55,76
2023-01-18 03:09:00,63,56,77
2023-01-18 03:24:00,64,55,76
2023-01-18 03:39:00,63,56,77
2023-01-18 03:54:00,64,55,76
2023-01-18 04:09:00,65,54,75
2023-01-18 04:24:00,64,55,74
2023-01-18 04:39:00,65,54,75
2023-01-18 04:54:00,64,55,74
2023-01-18 05:09:00,63,54,73
2023-01-18 05:24:00,62,55,72
2023-01-18 05:39:00,63,54,71
2023-01-18 05:54:00,64,53,70
2023-01-18 06:09:00,65,52,71
2023-01-18 06:24:00,66,53,70
2023-01-18 06:39:00,65,54,71
2023-01-18 06:54:00,64,55,70
2023-01-18 07:09:00,65,54,69
2023-01-18 07:24:00,64,55,70
2023-01-18 07:39:00,65,56,71
2023-01-18 07:54:00,64,57,72
2023-01-18 08:09:00,63,58,73
2023-01-18 08:24:00,62,57,72
2023-01-18 08:39:00,61,56,71
2023-01-18 08:54:00,60,55,72
2023-01-18 09:09:00,59,54,71
2023-01-18 09:24:00,58,55,70
2023-01-18 09:39:00,59,56,69
2023-01-18 09:54:00,60,57,70
2023-01-18 10:09:00,59,58,69
2023-01-18 10:24:00,60,59,68
2023-01-18 10:39:00,59,58,69
2023-01-18 10:54:00,58,59,68
2023-01-18 11:09:00,59,60,69
2023-01-18 11:24:00,60,59,68
2023-01-18 11:39:00,59,58,69
2023-01-18 11:54:00,60,57,68
2023-01-18 12:09:00,61,58,67
2023-01-18 12:24:00,60,59,68
2023-01-18 12:39:00,59,60,67
2023-01-18 12:54:00,58,59,66
2023-01-18 13:09:00,57,60,65
2023-01-18 13:24:00,56,59,66
2023-01-18 13:39:00,55,60,67
2023-01-18 13:54:00,56,61,68
2023-01-18 14:09:00,55,60,69
2023-01-18 14:24:00,54,61,70
2023-01-18 14:39:00,53,62,69
2023-01-18 14:54:00,54,61,70
2023-01-18 15:09:00,53,60,69
2023-01-18 15:24:00,54,61,70
2023-01-18 15:39:00,55,60,71
2023-01-18 15:54:00,56,61,72
2023-01-18 16:09:00,57,62,71
2023-01-18 16:24:00,56,63,70
2023-01-18 16:39:00,55,62,69
2023-01-18 16:54:00,54,61,68
2023-01-18 17:09:00,53,60,67
2023-01-18 17:24:00,52,61,66
2023-01-18 17:39:00,53,62,67
2023-01-18 17:54:00,52,61,68
2023-01-18 18:09:00,53,60,69
2023-01-18 18:24:00,52,61,70
2023-01-18 18:39:00,53,62,69
2023-01-18 18:54:00,54,61,68
2023-01-18 19:09:00,53,60,67
2023-01-18 19:24:00,54,61,68
2023-01-18 19:39:00,53,62,69
2023-01-18 19:54:00,54,63,70
2023-01-18 20:09:00,53,64,71
2023-01-18 20:24:00,52,63,70
2023-01-18 20:39:00,51,62,71
2023-01-18 20:54:00,50,61,70
2023-01-18 21:09:00,49,62,69
2023-01-18 21:24:00,48,61,68
2023-01-18 21:39:00,49,62,69
2023-01-18 21:54:00,48,63,70
2023-01-18 22:09:00,49,62,69
2023-01-18 22:24:00,48,61,68
2023-01-18 22:39:00,49,62,69
2023-01-18 22:54:00,50,63,70
2023-01-18 23:09:00,49,62,71
2023-01-18 23:24:00,48,61,72
2023-01-18 23:39:00,47,60,73
2023-01-18 23:54:00,48,59,74
2023-01-19 00:09:00,47,60,73
2023-01-19 00:24:00,46,61,72
2023-01-19 00:39:00,45,60,71
2023-01-19 00:54:00,46,61,72
2023-01-19 01:09:00,45,60,73
2023-01-19 01:24:00,46,59,74
2023-01-19 01:39:00,47,58,75
2023-01-19 01:54:00,48,57,74
2023-01-19 02:09:00,49,58,75
2023-01-19 02:24:00,50,57,74
2023-01-19 02:39:00,51,58,73
2023-01-19 02:54:00,50,57,72
2023-01-19 03:09:00,51,58,73
2023-01-19 03:24:00,52,59,72
2023-01-19 03:39:00,51,60,71
2023-01-19 03:54:00,50,59,70
2023-01-19 04:09:00,51,60,69
2023-01-19 04:24:00,52,61,70
2023-01-19 04:39:00,53,62,71
2023-01-19 04:54:00,52,61,72
2023-01-19 05:09:00,51,60,73
2023-01-19 05:24:00,50,59,72
2023-01-19 05:39:00,49,60,71
2023-01-19 05:54:00,48,59,70
2023-01-19 06:09:00,49,58,71
2023-01-19 06:24:00,48,57,72
2023-01-19 06:39:00,47,56,71
2023-01-19 06:54:00,48,55,70
2023-01-19 07:09:00,47,56,71
2023-01-19 07:24:00,48,57,70
2023-01-19 07:39:00,47,58,69
2023-01-19 07:54:00,48,57,68
2023-01-19 08:09:00,47,58,69
2023-01-19 08:24:00,48,57,68
2023-01-19 08:39:00,47,56,67
2023-01-19 08:54:00,48,57,68
2023-01-19 09:09:00,47,58,67
2023-01-19 09:24:00,48,59,66
2023-01-19 09:39:00,49,60,65
2023-01-19 09:54:00,48,61,66
2023-01-19 10:09:00,49,60,67
2023-01-19 10:24:00,48,59,66
2023-01-19 10:39:00,47,58,65
2023-01-19 10:54:00,46,57,64
2023-01-19 11:09:00,45,56,65
2023-01-19 11:24:00,44,57,66
2023-01-19 11:39:00,43,56,67
2023-01-19 11:54:00,44,55,68
2023-01-19 12:09:00,43,56,67
2023-01-19 12:24:00,44,55,66
2023-01-19 12:39:00,43,54,67
2023-01-19 12:54:00,44,53,66
2023-01-19 13:09:00,43,52,67
2023-01-19 13:24:00,42,53,68
2023-01-19 13:39:00,43,52,67
2023-01-19 13:54:00,44,51,66
2023-01-19 14:09:00,45,52,67
2023-01-19 14:24:00,44,51,68
2023-01-19 14:39:00,43,52,69
2023-01-19 14:54:00,44,51,68
2023-01-19 15:09:00,45,50,69
2023-01-19 15:24:00,44,49,68
2023-01-19 15:39:00,43,50,67
2023-01-19 15:54:00,42,49,68
2023-01-19 16:09:00,41,50,69
2023-01-19 16:24:00,42,51,70
2023-01-19 16:39:00,43,50,71
2023-01-19 16:54:00,44,49,72
2023-01-19 17:09:00,45,50,73
2023-01-19 17:24:00,44,51,74
2023-01-19 17:39:00,45,50,73
2023-01-19 17:54:00,46,49,72
2023-01-19 18:09:00,47,50,71
2023-01-19 18:24:00,48,51,70
2023-01-19 18:39:00,49,50,69
2023-01-19 18:54:00,50,51,70
2023-01-19 19:09:00,49,52,69
2023-01-19 19:24:00,50,51,68
2023-01-19 19:39:00,49,52,69
2023-01-19 19:54:00,48,51,68
2023-01-19 20:09:00,49,52,69
2023-01-19 20:24:00,50,53,70
2023-01-19 20:39:00,49,54,71
2023-01-19 20:54:00,50,53,72
2023-01-19 21:09:00,49,52,71
2023-01-19 21:24:00,48,53,70
2023-01-19 21:39:00,47,52,71
2023-01-19 21:54:00,48,51,70
2023-01-19 22:09:00,49,52,69
2023-01-19 22:24:00,50,53,70
2023-01-19 22:39:00,51,54,69
2023-01-19 22:54:00,52,53,70
2023-01-19 23:09:00,51,54,71
2023-01-19 23:24:00,52,53,72
2023-01-19 23:39:00,53,52,71
2023-01-19 23:54:00,52,53,70
2023-01-20 00:09:00,53,52,71
2023-01-20 00:24:00,52,53,72
2023-01-20 00:39:00,53,54,73
2023-01-20 00:54:00,54,55,72
2023-01-20 01:09:00,55,54,73
2023-01-20 01:24:00,56,53,74
2023-01-20 01:39:00,57,54,73
2023-01-20 01:54:00,56,55,74
2023-01-20 02:09:00,55,54,73
2023-01-20 02:24:00,56,53,74
2023-01-20 02:39:00,57,54,75
2023-01-20 02:54:00,58,53,76
2023-01-20 03:09:00,59,54,75
2023-01-20 03:24:00,58,53,76
2023-01-20 03:39:00,57,52,77
2023-01-20 03:54:00,58,53,78
2023-01-20 04:09:00,59,52,79
2023-01-20 04:24:00,60,53,80
2023-01-20 04:39:00,59,52,81
2023-01-20 04:54:00,58,51,80
2023-01-20 05:09:00,59,52,81
2023-01-20 05:24:00,60,51,82
2023-01-20 05:39:00,59,52,83
2023-01-20 05:54:00,58,53,84
2023-01-20 06:09:00,57,52,83
2023-01-20 06:24:00,56,53,82
2023-01-20 06:39:00,57,54,83
2023-01-20 06:54:00,58,53,84
2023-01-20 07:09:00,57,52,83
2023-01-20 07:24:00,56,53,82
2023-01-20 07:39:00,55,54,81
2023-01-20 07:54:00,56,53,80
2023-01-20 08:09:00,57,54,81
2023-01-20 08:24:00,56,53,80
2023-01-20 08:39:00,55,52,79
2023-01-20 08:54:00,54,51,78
2023-01-20 09:09:00,53,50,79
2023-01-20 09:24:00,52,49,80
2023-01-20 09:39:00,53,50,79
2023-01-20 09:54:00,52,49,78
2023-01-20 10:09:00,53,50,79
2023-01-20 10:24:00,54,49,78
2023-01-20 10:39:00,53,50,79
2023-01-20 10:54:00,54,51,80
2023-01-20 11:09:00,53,50,81
2023-01-20 11:24:00,54,49,82
2023-01-20 11:39:00,55,48,83
2023-01-20 11:54:00,54,49,84
2023-01-20 12:09:00,53,48,85
2023-01-20 12:24:00,54,49,84
2023-01-20 12:39:00,53,50,83
2023-01-20 12:54:00,54,51,82
2023-01-20 13:09:00,55,50,81
2023-01-20 13:24:00,54,49,80
2023-01-20 13:39:00,53,48,79
2023-01-20 13:54:00,54,47,80
2023-01-20 14:09:00,53,46,79
2023-01-20 14:24:00,52,47,80
2023-01-20 14:39:00,53,46,81
2023-01-20 14:54:00,54,45,80
2023-01-20 15:09:00,55,46,81
2023-01-20 15:24:00,56,47,80
2023-01-20 15:39:00,57,48,81
2023-01-20 15:54:00,56,49,82
2023-01-20 16:09:00,57,48,83
2023-01-20 16:24:00,58,49,82
2023-01-20 16:39:00,57,48,83
2023-01-20 16:54:00,56,49,82
2023-01-20 17:09:00,55,50,81
2023-01-20 17:24:00,54,51,80
2023-01-20 17:39:00,53,50,79
2023-01-20 17:54:00,52,49,78
2023-01-20 18:09:00,53,50,79
2023-01-20 18:24:00,54,49,78
2023-01-20 18:39:00,55,50,77
2023-01-20 18:54:00,54,49,78
2023-01-20 19:09:00,55,48,77
2023-01-20 19:24:00,56,49,78
2023-01-20 19:39:00,57,50,77
2023-01-20 19:54:00,58,51,76
2023-01-20 20:09:00,59,52,77
2023-01-20 20:24:00,60,53,76
2023-01-20 20:39:00,59,54,77
2023-01-20 20:54:00,60,53,78
2023-01-20 21:09:00,61,54,77
2023-01-20 21:24:00,60,55,78
2023-01-20 21:39:00,61,54,77
2023-01-20 21:54:00,62,53,76
2023-01-20 22:09:00,63,54,77
2023-01-20 22:24:00,64,55,76
2023-01-20 22:39:00,63,56,77
2023-01-20 22:54:00,64,57,78
2023-01-20 23:09:00,63,58,77
2023-01-20 23:24:00,64,59,78
2023-01-20 23:39:00,65,60,77
2023-01-20 23:54:00,66,61,76
2023-01-21 00:09:00,65,62,75
2023-01-21 00:24:00,66,63,76
2023-01-21 00:39:00,67,64,75
2023-01-21 00:54:00,68,65,76
2023-01-21 01:09:00,69,66,75
2023-01-21 01:24:00,70,67,76
2023-01-21 01:39:00,69,68,75
2023-01-21 01:54:00,68,67,76
2023-01-21 02:09:00,67,66,75
2023-01-21 02:24:00,68,65,76
2023-01-21 02:39:00,69,64,75
2023-01-21 02:54:00,70,65,74
2023-01-21 03:09:00,69,66,75
2023-01-21 03:24:00,68,67,76
2023-01-21 03:39:00,67,68,77
2023-01-21 03:54:00,66,69,78
2023-01-21 04:09:00,65,68,77
