Date,heating_sig,economizer_sig,cooling_sig,supply_vfd_speed
1/15/2023 8:56,0,14,10,0
1/15/2023 9:11,0,15,9,0
1/15/2023 9:26,0,16,8,0
1/15/2023 9:41,0,17,7,0
1/15/2023 9:56,0,18,6,0
1/15/2023 10:11,0,17,5,0
1/15/2023 10:26,0,18,6,0
1/15/2023 10:41,0,19,5,0
1/15/2023 10:56,0,18,4,0
1/15/2023 11:11,0,19,3,0
1/15/2023 11:26,0,20,2,0
1/15/2023 11:41,0,21,1,0
1/15/2023 11:56,0,20,2,0
1/15/2023 12:11,0,21,1,0
1/15/2023 12:26,0,22,2,0
1/15/2023 12:41,0,21,1,0
1/15/2023 12:56,0,22,0,0
1/15/2023 13:11,0,23,1,0
1/15/2023 13:26,0,22,2,0
1/15/2023 13:41,0,23,1,0
1/15/2023 13:56,0,22,2,0
1/15/2023 14:11,0,23,3,0
1/15/2023 14:26,0,22,4,0
1/15/2023 14:41,0,21,5,0
1/15/2023 14:56,0,20,4,0
1/15/2023 15:11,0,21,5,0
1/15/2023 15:26,0,22,4,0
1/15/2023 15:41,0,21,3,0
1/15/2023 15:56,0,20,4,0
1/15/2023 16:11,0,21,3,0
1/15/2023 16:26,0,22,4,0
1/15/2023 16:41,0,23,5,0
1/15/2023 16:56,0,22,6,0
1/15/2023 17:11,0,23,7,0
1/15/2023 17:26,0,22,6,0
1/15/2023 17:41,0,23,7,0
1/15/2023 17:56,0,24,6,0
1/15/2023 18:11,0,23,7,0
1/15/2023 18:26,0,22,6,0
1/15/2023 18:41,0,23,5,0
1/15/2023 18:56,0,24,4,0
1/15/2023 19:11,0,25,5,0
1/15/2023 19:26,0,24,4,0
1/15/2023 19:41,0,23,3,0
1/15/2023 19:56,0,24,2,0
1/15/2023 20:11,0,23,1,0
1/15/2023 20:26,0,22,2,0
1/15/2023 20:41,0,23,3,0
1/15/2023 20:56,0,24,2,0
1/15/2023 21:11,0,25,3,0
1/15/2023 21:26,0,24,4,0
1/15/2023 21:41,0,23,5,0
1/15/2023 21:56,0,24,6,0
1/15/2023 22:11,0,25,5,0
1/15/2023 22:26,0,24,4,0
1/15/2023 22:41,0,25,5,0
1/15/2023 22:56,0,26,6,0
1/15/2023 23:11,0,25,5,0
1/15/2023 23:26,0,24,6,0
1/15/2023 23:41,0,23,7,0
1/15/2023 23:56,0,22,6,0
1/16/2023 0:11,0,21,7,0
1/16/2023 0:26,0,20,8,0
1/16/2023 0:41,0,21,7,0
1/16/2023 0:56,0,22,8,0
1/16/2023 1:11,0,21,9,0
1/16/2023 1:26,0,20,8,0
1/16/2023 1:41,0,21,7,0
1/16/2023 1:56,0,22,6,0
1/16/2023 2:11,0,23,5,0
1/16/2023 2:26,0,22,4,0
1/16/2023 2:41,0,21,5,0
1/16/2023 2:56,0,22,4,0
1/16/2023 3:11,0,21,3,0
1/16/2023 3:26,0,20,4,0
1/16/2023 3:41,0,19,5,0
1/16/2023 3:56,0,20,6,0
1/16/2023 4:11,0,19,7,0
1/16/2023 4:26,0,20,8,0
1/16/2023 4:41,0,21,9,0
1/16/2023 4:56,0,20,8,0
1/16/2023 5:11,0,21,7,0
1/16/2023 5:26,0,20,6,0
1/16/2023 5:41,0,19,7,0
1/16/2023 5:56,0,18,6,0
1/16/2023 6:11,0,19,5,0
1/16/2023 6:26,0,18,6,0
1/16/2023 6:41,0,19,7,0
1/16/2023 6:56,0,18,8,0
1/16/2023 7:11,0,19,7,0
1/16/2023 7:26,0,20,6,0
1/16/2023 7:41,0,19,5,0
1/16/2023 7:56,0,20,4,0
1/16/2023 8:11,0,19,5,0
1/16/2023 8:26,0,18,4,0
1/16/2023 8:41,0,17,3,0
1/16/2023 8:56,0,16,2,0
1/16/2023 9:11,0,17,3,0
1/16/2023 9:26,0,18,4,0
1/16/2023 9:41,0,17,5,0
1/16/2023 9:56,0,16,6,0
1/16/2023 10:11,0,17,7,0
1/16/2023 10:26,0,16,6,0
1/16/2023 10:41,0,15,7,0
1/16/2023 10:56,0,16,6,0
1/16/2023 11:11,0,17,7,0
1/16/2023 11:26,0,18,6,0
1/16/2023 11:41,0,19,5,0
1/16/2023 11:56,0,20,6,0
1/16/2023 12:11,0,21,7,0
1/16/2023 12:26,0,22,8,0
1/16/2023 12:41,0,23,9,0
1/16/2023 12:56,0,22,10,0
1/16/2023 13:11,0,21,9,0
1/16/2023 13:26,0,22,10,0
1/16/2023 13:41,0,23,11,0
1/16/2023 13:56,0,22,12,0
1/16/2023 14:11,0,21,11,0
1/16/2023 14:26,0,22,12,0
1/16/2023 14:41,0,23,11,0
1/16/2023 14:56,0,22,10,0
1/16/2023 15:11,0,23,11,0
1/16/2023 15:26,0,22,10,0
1/16/2023 15:41,0,23,9,0
1/16/2023 15:56,0,24,10,0
1/16/2023 16:11,0,25,11,0
1/16/2023 16:26,0,24,10,0
1/16/2023 16:41,0,25,11,0
1/16/2023 16:56,0,26,12,0
1/16/2023 17:11,0,27,11,0
1/16/2023 17:26,0,28,12,0
1/16/2023 17:41,0,27,13,0
1/16/2023 17:56,0,28,12,0
1/16/2023 18:11,0,29,13,0
1/16/2023 18:26,0,28,14,0
1/16/2023 18:41,0,27,15,0
1/16/2023 18:56,0,28,14,0
1/16/2023 19:11,0,27,13,0
1/16/2023 19:26,0,26,12,0
1/16/2023 19:41,0,27,11,0
1/16/2023 19:56,0,28,10,0
1/16/2023 20:11,0,27,11,0
1/16/2023 20:26,0,26,10,0
1/16/2023 20:41,0,25,11,0
1/16/2023 20:56,0,24,10,0
1/16/2023 21:11,0,23,11,0
1/16/2023 21:26,0,22,12,0
1/16/2023 21:41,0,21,13,0
1/16/2023 21:56,0,22,14,0
1/16/2023 22:11,0,21,15,0
1/16/2023 22:26,0,22,14,0
1/16/2023 22:41,0,23,13,0
1/16/2023 22:56,0,24,12,0
1/16/2023 23:11,0,23,11,0
1/16/2023 23:26,0,24,10,0
1/16/2023 23:41,0,23,11,0
1/16/2023 23:56,0,22,10,0
1/17/2023 0:11,0,21,9,0
1/17/2023 0:26,0,22,10,0
1/17/2023 0:41,0,21,11,0
1/17/2023 0:56,0,22,12,0
1/17/2023 1:11,0,21,13,0
1/17/2023 1:26,0,20,14,0
1/17/2023 1:41,0,19,15,0
1/17/2023 1:56,0,20,14,0
1/17/2023 2:11,0,19,13,0
1/17/2023 2:26,0,20,14,0
1/17/2023 2:41,0,21,15,0
1/17/2023 2:56,0,20,14,0
1/17/2023 3:11,0,19,15,0
1/17/2023 3:26,0,20,14,0
1/17/2023 3:41,0,21,15,0
1/17/2023 3:56,0,22,16,0
1/17/2023 4:11,0,21,17,0
1/17/2023 4:26,0,22,18,0
1/17/2023 4:41,0,23,19,0
1/17/2023 4:56,0,24,20,0
1/17/2023 5:11,0,23,21,0
1/17/2023 5:26,0,22,22,0
1/17/2023 5:41,0,21,21,0
1/17/2023 5:56,0,22,22,0
1/17/2023 6:11,0,21,21,0
1/17/2023 6:26,0,22,20,0
1/17/2023 6:41,0,23,19,0
1/17/2023 6:56,0,24,18,0
1/17/2023 7:11,0,23,19,0
1/17/2023 7:26,0,22,18,0
1/17/2023 7:41,0,21,17,0
1/17/2023 7:56,0,22,16,0
1/17/2023 8:11,0,21,17,0
1/17/2023 8:26,0,22,16,0
1/17/2023 8:41,0,21,17,0
1/17/2023 8:56,0,22,18,0
1/17/2023 9:11,0,23,17,0
1/17/2023 9:26,0,22,18,0
1/17/2023 9:41,0,23,19,0
1/17/2023 9:56,0,22,18,0
1/17/2023 10:11,0,21,19,0
1/17/2023 10:26,0,20,18,0
1/17/2023 10:41,0,21,17,0
1/17/2023 10:56,0,20,18,0
1/17/2023 11:11,0,19,19,0
1/17/2023 11:26,0,20,20,0
1/17/2023 11:41,0,19,19,0
1/17/2023 11:56,0,18,20,0
1/17/2023 12:11,0,17,19,0
1/17/2023 12:26,0,16,18,0
1/17/2023 12:41,0,15,19,0
1/17/2023 12:56,0,14,18,0
1/17/2023 13:11,0,15,17,0
1/17/2023 13:26,0,16,18,0
1/17/2023 13:41,0,15,17,0
1/17/2023 13:56,0,16,18,0
1/17/2023 14:11,0,15,19,0
1/17/2023 14:26,0,16,20,0
1/17/2023 14:41,0,17,21,0
1/17/2023 14:56,0,18,20,0
1/17/2023 15:11,0,17,19,0
1/17/2023 15:26,0,16,20,0
1/17/2023 15:41,0,15,21,0
1/17/2023 15:56,0,14,22,0
1/17/2023 16:11,0,15,23,0
1/17/2023 16:26,0,16,22,0
1/17/2023 16:41,0,15,21,0
1/17/2023 16:56,0,16,20,0
1/17/2023 17:11,0,15,19,0
1/17/2023 17:26,0,14,20,0
1/17/2023 17:41,0,15,21,0
1/17/2023 17:56,0,14,20,0
1/17/2023 18:11,0,15,21,0
1/17/2023 18:26,0,16,22,0
1/17/2023 18:41,0,17,23,0
1/17/2023 18:56,0,18,22,0
1/17/2023 19:11,0,17,23,0
1/17/2023 19:26,0,16,24,0
1/17/2023 19:41,0,17,23,0
1/17/2023 19:56,0,16,24,0
1/17/2023 20:11,0,15,25,0
1/17/2023 20:26,0,14,26,0
1/17/2023 20:41,0,13,25,0
1/17/2023 20:56,0,12,24,0
1/17/2023 21:11,0,13,23,0
1/17/2023 21:26,0,12,24,0
1/17/2023 21:41,0,13,25,0
1/17/2023 21:56,0,12,26,0
1/17/2023 22:11,0,13,27,0
1/17/2023 22:26,0,14,28,0
1/17/2023 22:41,0,15,27,0
1/17/2023 22:56,0,16,28,0
1/17/2023 23:11,0,17,29,0
1/17/2023 23:26,0,18,30,0
1/17/2023 23:41,0,17,29,0
1/17/2023 23:56,0,18,30,0
1/18/2023 0:11,0,19,29,0
1/18/2023 0:26,0,18,28,0
1/18/2023 0:41,0,19,29,0
1/18/2023 0:56,0,20,28,0
1/18/2023 1:11,0,21,29,0
1/18/2023 1:26,0,22,30,0
1/18/2023 1:41,0,23,31,0
1/18/2023 1:56,0,24,30,0
1/18/2023 2:11,0,23,29,0
1/18/2023 2:26,0,24,28,0
1/18/2023 2:41,0,23,27,0
1/18/2023 2:56,0,24,28,0
1/18/2023 3:11,0,25,29,0
1/18/2023 3:26,0,26,28,0
1/18/2023 3:41,0,25,27,0
1/18/2023 3:56,0,26,26,0
1/18/2023 4:11,0,25,25,0
1/18/2023 4:26,0,24,24,0
1/18/2023 4:41,0,25,23,0
1/18/2023 4:56,0,24,24,0
1/18/2023 5:11,0,25,25,0
1/18/2023 5:26,0,26,26,0
1/18/2023 5:41,0,25,27,0
1/18/2023 5:56,0,24,28,0
1/18/2023 6:11,0,23,29,0
1/18/2023 6:26,0,24,30,0
1/18/2023 6:41,0,23,31,0
1/18/2023 6:56,0,22,30,0
1/18/2023 7:11,0,21,29,0
1/18/2023 7:26,0,20,28,0
1/18/2023 7:41,0,21,29,0
1/18/2023 7:56,0,22,30,0
1/18/2023 8:11,0,23,31,0
1/18/2023 8:26,0,24,30,0
1/18/2023 8:41,0,23,29,0
1/18/2023 8:56,0,24,30,0
1/18/2023 9:11,0,23,29,0
1/18/2023 9:26,0,24,28,0
1/18/2023 9:41,0,25,29,0
1/18/2023 9:56,0,26,30,0
1/18/2023 10:11,0,25,29,0
1/18/2023 10:26,0,26,28,0
1/18/2023 10:41,0,25,27,0
1/18/2023 10:56,0,26,26,0
1/18/2023 11:11,0,27,25,0
1/18/2023 11:26,0,28,24,0
1/18/2023 11:41,0,29,25,0
1/18/2023 11:56,0,30,26,0
1/18/2023 12:11,0,31,27,0
1/18/2023 12:26,0,32,28,0
1/18/2023 12:41,0,31,27,0
1/18/2023 12:56,0,32,26,0
1/18/2023 13:11,0,31,27,0
1/18/2023 13:26,0,32,28,0
1/18/2023 13:41,0,31,29,0
1/18/2023 13:56,0,30,28,0
1/18/2023 14:11,0,31,29,0
1/18/2023 14:26,0,32,30,0
1/18/2023 14:41,0,33,31,0
1/18/2023 14:56,0,34,30,0
1/18/2023 15:11,0,33,31,0
1/18/2023 15:26,0,32,30,0
1/18/2023 15:41,0,33,31,0
1/18/2023 15:56,0,34,30,0
1/18/2023 16:11,0,33,29,0
1/18/2023 16:26,0,32,28,0
1/18/2023 16:41,0,33,27,0
1/18/2023 16:56,0,34,26,0
1/18/2023 17:11,0,35,27,0
1/18/2023 17:26,0,36,28,0
1/18/2023 17:41,0,35,29,0
1/18/2023 17:56,0,34,28,0
1/18/2023 18:11,0,35,29,0
1/18/2023 18:26,0,36,28,0
1/18/2023 18:41,0,35,27,0
1/18/2023 18:56,0,34,26,0
1/18/2023 19:11,0,33,27,0
1/18/2023 19:26,0,32,28,0
1/18/2023 19:41,0,33,29,0
1/18/2023 19:56,0,32,30,0
1/18/2023 20:11,0,31,31,0
1/18/2023 20:26,0,32,30,0
1/18/2023 20:41,0,33,31,0
1/18/2023 20:56,0,32,32,0
1/18/2023 21:11,0,31,33,0
1/18/2023 21:26,0,30,32,0
1/18/2023 21:41,0,29,31,0
1/18/2023 21:56,0,28,30,0
1/18/2023 22:11,0,29,31,0
1/18/2023 22:26,0,28,30,0
1/18/2023 22:41,0,29,31,0
1/18/2023 22:56,0,28,30,0
1/18/2023 23:11,0,27,29,0
1/18/2023 23:26,0,26,30,0
1/18/2023 23:41,0,27,31,0
1/18/2023 23:56,0,28,32,0
1/19/2023 0:11,0,29,33,0
1/19/2023 0:26,0,28,34,0
1/19/2023 0:41,0,27,33,0
1/19/2023 0:56,0,28,32,0
1/19/2023 1:11,0,29,31,0
1/19/2023 1:26,0,30,32,0
1/19/2023 1:41,0,31,33,0
1/19/2023 1:56,0,32,32,0
1/19/2023 2:11,0,31,33,0
1/19/2023 2:26,0,32,34,0
1/19/2023 2:41,0,31,35,0
1/19/2023 2:56,0,32,34,0
1/19/2023 3:11,0,33,35,0
1/19/2023 3:26,0,32,34,0
1/19/2023 3:41,0,31,33,0
1/19/2023 3:56,0,30,32,0
1/19/2023 4:11,0,31,33,0
1/19/2023 4:26,0,30,34,0
1/19/2023 4:41,0,31,33,0
1/19/2023 4:56,0,32,34,0
1/19/2023 5:11,0,31,35,0
1/19/2023 5:26,0,32,34,0
1/19/2023 5:41,0,33,33,0
1/19/2023 5:56,0,32,34,0
1/19/2023 6:11,0,31,35,0
1/19/2023 6:26,0,30,34,0
1/19/2023 6:41,0,29,33,0
1/19/2023 6:56,0,30,34,0
1/19/2023 7:11,0,29,33,0
1/19/2023 7:26,0,30,34,0
1/19/2023 7:41,0,29,35,0
1/19/2023 7:56,0,28,34,0
1/19/2023 8:11,0,27,33,0
1/19/2023 8:26,0,26,34,0
1/19/2023 8:41,0,27,33,0
1/19/2023 8:56,0,28,32,0
1/19/2023 9:11,0,27,31,0
1/19/2023 9:26,0,28,32,0
1/19/2023 9:41,0,27,31,0
1/19/2023 9:56,0,26,30,0
1/19/2023 10:11,0,27,29,0
1/19/2023 10:26,0,26,28,0
1/19/2023 10:41,0,25,29,0
1/19/2023 10:56,0,26,28,0
1/19/2023 11:11,0,27,29,0
1/19/2023 11:26,0,26,30,0
1/19/2023 11:41,0,27,29,0
1/19/2023 11:56,0,28,28,0
1/19/2023 12:11,0,27,27,0
1/19/2023 12:26,0,26,26,0
1/19/2023 12:41,0,25,27,0
1/19/2023 12:56,0,26,28,0
1/19/2023 13:11,0,27,27,0
1/19/2023 13:26,0,26,26,0
1/19/2023 13:41,0,25,27,0
1/19/2023 13:56,0,26,28,0
1/19/2023 14:11,0,27,29,0
1/19/2023 14:26,0,28,30,0
1/19/2023 14:41,0,27,31,0
1/19/2023 14:56,0,28,32,0
1/19/2023 15:11,0,29,33,0
1/19/2023 15:26,0,30,34,0
1/19/2023 15:41,0,31,33,0
1/19/2023 15:56,0,32,32,0
1/19/2023 16:11,0,31,33,0
1/19/2023 16:26,0,32,32,0
1/19/2023 16:41,0,31,33,0
1/19/2023 16:56,0,30,34,0
1/19/2023 17:11,0,31,35,0
1/19/2023 17:26,0,30,34,0
1/19/2023 17:41,0,31,33,0
1/19/2023 17:56,0,32,32,0
1/19/2023 18:11,0,33,33,0
1/19/2023 18:26,0,34,32,0
1/19/2023 18:41,0,33,33,0
1/19/2023 18:56,0,34,34,0
1/19/2023 19:11,0,33,35,0
1/19/2023 19:26,0,34,34,0
1/19/2023 19:41,0,35,33,0
1/19/2023 19:56,0,34,34,0
1/19/2023 20:11,0,35,33,0
1/19/2023 20:26,0,34,32,0
1/19/2023 20:41,0,33,31,0
1/19/2023 20:56,0,32,32,0
1/19/2023 21:11,0,33,33,0
1/19/2023 21:26,0,34,32,0
1/19/2023 21:41,0,35,31,0
1/19/2023 21:56,0,34,30,0
1/19/2023 22:11,0,33,31,0
1/19/2023 22:26,0,32,30,0
1/19/2023 22:41,0,33,29,0
1/19/2023 22:56,0,32,28,0
1/19/2023 23:11,0,33,29,0
1/19/2023 23:26,0,34,30,0
1/19/2023 23:41,0,35,31,0
1/19/2023 23:56,0,34,32,0
1/20/2023 0:11,0,33,31,0
1/20/2023 0:26,0,32,32,0
1/20/2023 0:41,0,31,33,0
1/20/2023 0:56,0,30,34,0
1/20/2023 1:11,0,29,33,0
1/20/2023 1:26,0,30,32,0
1/20/2023 1:41,0,31,31,0
1/20/2023 1:56,0,32,30,0
1/20/2023 2:11,0,31,29,0
1/20/2023 2:26,0,32,30,0
1/20/2023 2:41,0,31,29,0
1/20/2023 2:56,0,30,28,0
1/20/2023 3:11,0,31,29,0
1/20/2023 3:26,0,30,30,0
1/20/2023 3:41,0,29,29,0
1/20/2023 3:56,0,30,30,0
1/20/2023 4:11,0,31,31,0
1/20/2023 4:26,0,30,30,0
1/20/2023 4:41,0,29,29,0
1/20/2023 4:56,0,28,30,0
1/20/2023 5:11,0,29,29,0
1/20/2023 5:26,0,28,30,0
1/20/2023 5:41,0,29,29,0
1/20/2023 5:56,0,28,28,0
1/20/2023 6:11,0,29,27,0
1/20/2023 6:26,0,28,28,0
1/20/2023 6:41,0,29,29,0
1/20/2023 6:56,0,30,28,0
1/20/2023 7:11,0,31,27,0
1/20/2023 7:26,0,30,26,0
1/20/2023 7:41,0,29,25,0
1/20/2023 7:56,0,28,24,0
1/20/2023 8:11,0,29,23,0
1/20/2023 8:26,0,28,24,0
1/20/2023 8:41,0,27,25,0
1/20/2023 8:56,0,26,26,0
1/20/2023 9:11,0,25,25,0
1/20/2023 9:26,0,26,24,0
1/20/2023 9:41,0,27,23,0
1/20/2023 9:56,0,28,22,0
1/20/2023 10:11,0,29,23,0
1/20/2023 10:26,0,28,22,0
1/20/2023 10:41,0,27,21,0
1/20/2023 10:56,0,26,20,0
1/20/2023 11:11,0,25,21,0
1/20/2023 11:26,0,24,20,0
1/20/2023 11:41,0,25,21,0
1/20/2023 11:56,0,26,22,0
1/20/2023 12:11,0,27,21,0
1/20/2023 12:26,0,26,22,0
1/20/2023 12:41,0,25,21,0
1/20/2023 12:56,0,24,20,0
1/20/2023 13:11,0,23,21,0
1/20/2023 13:26,0,22,22,0
1/20/2023 13:41,0,21,21,0
1/20/2023 13:56,0,22,22,0
1/20/2023 14:11,0,21,21,0
1/20/2023 14:26,0,22,20,0
1/20/2023 14:41,0,21,19,0
1/20/2023 14:56,0,22,20,0
1/20/2023 15:11,0,21,19,0
1/20/2023 15:26,0,22,20,0
1/20/2023 15:41,0,23,19,0
1/20/2023 15:56,0,22,20,0
1/20/2023 16:11,0,21,21,0
1/20/2023 16:26,0,22,22,0
1/20/2023 16:41,0,21,21,0
1/20/2023 16:56,0,20,20,0
1/20/2023 17:11,0,21,21,0
1/20/2023 17:26,0,20,22,0
1/20/2023 17:41,0,19,23,0
1/20/2023 17:56,0,18,22,0
1/20/2023 18:11,0,19,21,0
1/20/2023 18:26,0,18,22,0
1/20/2023 18:41,0,19,23,0
1/20/2023 18:56,0,18,22,0
1/20/2023 19:11,0,19,21,0
1/20/2023 19:26,0,20,20,0
1/20/2023 19:41,0,21,19,0
1/20/2023 19:56,0,20,18,0
1/20/2023 20:11,0,21,19,0
1/20/2023 20:26,0,22,20,0
1/20/2023 20:41,0,23,19,0
1/20/2023 20:56,0,22,18,0
1/20/2023 21:11,0,23,17,0
1/20/2023 21:26,0,22,18,0
1/20/2023 21:41,0,21,17,0
1/20/2023 21:56,0,22,18,0
1/20/2023 22:11,0,23,17,0
1/20/2023 22:26,0,24,18,0
1/20/2023 22:41,0,23,19,0
1/20/2023 22:56,0,24,18,0
1/20/2023 23:11,0,23,19,0
1/20/2023 23:26,0,22,20,0
1/20/2023 23:41,0,23,19,0
1/20/2023 23:56,0,22,18,0
1/21/2023 0:11,0,21,19,0
1/21/2023 0:26,0,20,20,0
1/21/2023 0:41,0,19,21,0
1/21/2023 0:56,0,20,22,0
1/21/2023 1:11,0,21,21,0
1/21/2023 1:26,0,20,22,0
1/21/2023 1:41,0,21,21,0
1/21/2023 1:56,0,20,20,0
1/21/2023 2:11,0,19,19,0
1/21/2023 2:26,0,20,20,0
1/21/2023 2:41,0,21,19,0
1/21/2023 2:56,0,20,20,0
1/21/2023 3:11,0,19,19,0
1/21/2023 3:26,0,20,18,0
1/21/2023 3:41,0,19,19,0
1/21/2023 3:56,0,18,20,0
1/21/2023 4:11,0,17,19,0
1/21/2023 4:26,0,18,20,0
1/21/2023 4:41,0,19,19,0
1/21/2023 4:56,0,20,20,0
1/21/2023 5:11,0,19,19,0
1/21/2023 5:26,0,20,20,0
1/21/2023 5:41,0,21,19,0
1/21/2023 5:56,0,20,20,0
1/21/2023 6:11,0,19,21,0
1/21/2023 6:26,0,18,22,0
1/21/2023 6:41,0,17,21,0
1/21/2023 6:56,0,16,20,0
1/21/2023 7:11,0,15,21,0
1/21/2023 7:26,0,14,20,0
1/21/2023 7:41,0,13,19,0
1/21/2023 7:56,0,14,20,0
1/21/2023 8:11,0,13,19,0
1/21/2023 8:26,0,14,20,0
1/21/2023 8:41,0,15,19,0
1/21/2023 8:56,0,16,20,0
1/21/2023 9:11,0,15,19,0
1/21/2023 9:26,0,14,20,0
1/21/2023 9:41,0,15,21,0
1/21/2023 9:56,0,14,20,0
1/21/2023 10:11,0,13,21,0
1/21/2023 10:26,0,14,20,0
1/21/2023 10:41,0,13,19,0
1/21/2023 10:56,0,14,20,0
1/21/2023 11:11,0,15,19,0
1/21/2023 11:26,0,14,20,0
1/21/2023 11:41,0,13,21,0
1/21/2023 11:56,0,14,22,0
1/21/2023 12:11,0,15,21,0
1/21/2023 12:26,0,14,22,0
1/21/2023 12:41,0,13,21,0
1/21/2023 12:56,0,14,22,0
1/21/2023 13:11,0,15,21,0
1/21/2023 13:26,0,16,22,0
1/21/2023 13:41,0,17,21,0
1/21/2023 13:56,0,16,22,0
1/21/2023 14:11,0,17,23,0
1/21/2023 14:26,0,16,24,0
1/21/2023 14:41,0,17,25,0
1/21/2023 14:56,0,16,26,0
1/21/2023 15:11,0,17,27,0
1/21/2023 15:26,0,16,28,0
1/21/2023 15:41,0,15,27,0
1/21/2023 15:56,0,14,26,0
1/21/2023 16:11,0,15,27,0
1/21/2023 16:26,0,16,28,0
1/21/2023 16:41,0,17,27,0
1/21/2023 16:56,0,16,26,0
1/21/2023 17:11,0,15,25,0
1/21/2023 17:26,0,16,26,0
1/21/2023 17:41,0,15,25,0
1/21/2023 17:56,0,14,26,0
1/21/2023 18:11,0,13,27,0
1/21/2023 18:26,0,14,26,0
1/21/2023 18:41,0,13,27,0
1/21/2023 18:56,0,12,28,0
1/21/2023 19:11,0,11,29,0
1/21/2023 19:26,0,10,28,0
1/21/2023 19:41,0,11,29,0
1/21/2023 19:56,0,10,30,0
1/21/2023 20:11,0,11,31,18
1/21/2023 20:26,0,12,32,19
1/21/2023 20:41,0,13,31,18
1/21/2023 20:56,0,14,30,17
1/21/2023 21:11,0,13,31,16
1/21/2023 21:26,0,14,32,17
1/21/2023 21:41,0,15,33,16
1/21/2023 21:56,0,14,34,17
1/21/2023 22:11,0,13,35,18
1/21/2023 22:26,0,12,34,17
1/21/2023 22:41,0,11,35,16
1/21/2023 22:56,0,12,34,15
1/21/2023 23:11,0,13,35,14
1/21/2023 23:26,0,12,36,13
1/21/2023 23:41,0,13,37,14
1/21/2023 23:56,0,14,38,15
1/22/2023 0:11,0,13,39,14
1/22/2023 0:26,0,12,40,15
1/22/2023 0:41,0,13,41,14
1/22/2023 0:56,0,14,40,13
1/22/2023 1:11,0,13,41,12
1/22/2023 1:26,0,12,40,13
1/22/2023 1:41,0,13,41,12
1/22/2023 1:56,0,12,42,11
1/22/2023 2:11,0,11,41,10
1/22/2023 2:26,0,10,42,11
1/22/2023 2:41,0,9,43,12
1/22/2023 2:56,0,8,42,13
1/22/2023 3:11,0,7,41,14
1/22/2023 3:26,0,6,40,15
1/22/2023 3:41,0,5,41,14
1/22/2023 3:56,0,6,42,13
1/22/2023 4:11,0,5,43,12
1/22/2023 4:26,0,6,44,11
1/22/2023 4:41,0,5,45,10
1/22/2023 4:56,0,6,46,11
1/22/2023 5:11,0,5,45,12
1/22/2023 5:26,0,4,44,11
1/22/2023 5:41,0,3,45,10
1/22/2023 5:56,0,4,46,10
1/22/2023 6:11,0,3,47,11
1/22/2023 6:26,0,2,46,10
1/22/2023 6:41,0,3,47,11
1/22/2023 6:56,0,2,46,12
1/22/2023 7:11,0,1,47,11
1/22/2023 7:26,0,2,46,12
1/22/2023 7:41,0,1,47,11
1/22/2023 7:56,0,0,46,12
1/22/2023 8:11,0,0,47,11
1/22/2023 8:26,0,1,48,12
1/22/2023 8:41,0,0,49,13
1/22/2023 8:56,0,1,48,12
1/22/2023 9:11,0,0,47,13
1/22/2023 9:26,0,0,48,14
1/22/2023 9:41,0,1,47,13
1/22/2023 9:56,0,2,48,14
1/22/2023 10:11,0,3,47,15
1/22/2023 10:26,0,4,46,14
1/22/2023 10:41,0,5,47,15
1/22/2023 10:56,0,4,46,16
1/22/2023 11:11,0,5,45,15
1/22/2023 11:26,0,6,44,14
1/22/2023 11:41,0,7,43,15
1/22/2023 11:56,0,8,44,14
1/22/2023 12:11,0,7,45,13
1/22/2023 12:26,0,6,44,12
1/22/2023 12:41,0,5,43,13
1/22/2023 12:56,0,4,44,12
1/22/2023 13:11,0,5,43,13
1/22/2023 13:26,0,4,42,12
1/22/2023 13:41,0,3,41,11
1/22/2023 13:56,0,2,42,12
1/22/2023 14:11,0,1,43,11
1/22/2023 14:26,0,0,44,12
1/22/2023 14:41,0,0,45,11
1/22/2023 14:56,0,0,44,10
1/22/2023 15:11,0,1,43,10
1/22/2023 15:26,0,0,44,10
1/22/2023 15:41,0,0,45,11
1/22/2023 15:56,0,1,46,10
1/22/2023 16:11,0,0,47,10
1/22/2023 16:26,0,1,46,11
1/22/2023 16:41,0,2,47,12
1/22/2023 16:56,0,1,48,13
1/22/2023 17:11,0,0,47,14
1/22/2023 17:26,0,0,48,15
1/22/2023 17:41,0,1,49,14
1/22/2023 17:56,0,0,48,15
1/22/2023 18:11,0,0,49,14
1/22/2023 18:26,0,0,48,13
1/22/2023 18:41,0,0,49,14
1/22/2023 18:56,0,0,50,15
1/22/2023 19:11,0,1,51,14
1/22/2023 19:26,0,0,52,13
1/22/2023 19:41,0,1,53,12
1/22/2023 19:56,0,0,54,11
1/22/2023 20:11,0,0,55,10
1/22/2023 20:26,0,0,56,10
1/22/2023 20:41,0,1,55,10
1/22/2023 20:56,0,2,56,11
1/22/2023 21:11,0,1,55,10
1/22/2023 21:26,0,0,54,10
1/22/2023 21:41,0,0,55,11
1/22/2023 21:56,0,1,54,10
1/22/2023 22:11,0,0,55,10
1/22/2023 22:26,0,0,54,11
1/22/2023 22:41,0,1,55,10
1/22/2023 22:56,0,0,56,10
1/22/2023 23:11,0,1,55,11
1/22/2023 23:26,0,0,56,12
1/22/2023 23:41,0,1,57,13
1/22/2023 23:56,0,2,58,12
1/23/2023 0:11,0,1,59,13
1/23/2023 0:26,0,0,60,12
