Date,sat,mat,clg,economizer_sig,supply_vfd_speed
2/6/2023 6:39,72,79,92,22,31
2/6/2023 6:54,73,78,91,21,32
2/6/2023 7:09,74,79,90,22,33
2/6/2023 7:24,73,80,91,21,34
2/6/2023 7:39,74,79,90,22,35
2/6/2023 7:54,75,80,89,23,36
2/6/2023 8:09,76,79,88,22,37
2/6/2023 8:24,75,78,89,21,36
2/6/2023 8:39,74,79,88,22,37
2/6/2023 8:54,75,80,87,21,36
2/6/2023 9:09,74,80,86,22,37
2/6/2023 9:24,73,79,87,21,36
2/6/2023 9:39,74,78,86,20,37
2/6/2023 9:54,75,79,85,21,38
2/6/2023 10:09,76,80,84,20,39
2/6/2023 10:24,77,80,83,19,40
2/6/2023 10:39,78,80,84,18,39
2/6/2023 10:54,77,80,85,19,38
2/6/2023 11:09,76,79,86,20,37
2/6/2023 11:24,77,78,85,19,38
2/6/2023 11:39,76,79,84,20,39
2/6/2023 11:54,75,78,85,21,38
2/6/2023 12:09,74,77,86,22,39
2/6/2023 12:24,73,78,87,23,38
2/6/2023 12:39,74,77,88,24,39
2/6/2023 12:54,75,78,87,23,40
2/6/2023 13:09,76,79,86,22,41
2/6/2023 13:24,77,80,85,23,40
2/6/2023 13:39,78,80,84,24,39
2/6/2023 13:54,77,79,85,23,38
2/6/2023 14:09,78,80,84,24,37
2/6/2023 14:24,79,79,83,25,38
2/6/2023 14:39,80,80,82,24,37
2/6/2023 14:54,79,80,81,23,38
2/6/2023 15:09,78,79,82,22,39
2/6/2023 15:24,77,80,83,23,40
2/6/2023 15:39,76,79,84,22,41
2/6/2023 15:54,75,78,83,23,40
2/6/2023 16:09,76,77,82,22,41
2/6/2023 16:24,75,78,81,21,42
2/6/2023 16:39,74,77,82,20,41
2/6/2023 16:54,73,76,83,21,42
2/6/2023 17:09,74,75,82,20,41
2/6/2023 17:24,73,76,81,19,40
2/6/2023 17:39,72,75,80,18,41
2/6/2023 17:54,73,76,79,19,40
2/6/2023 18:09,72,77,80,20,39
2/6/2023 18:24,73,78,81,21,40
2/6/2023 18:39,74,79,80,22,39
2/6/2023 18:54,73,78,79,23,40
2/6/2023 19:09,72,77,80,22,41
2/6/2023 19:24,73,78,81,21,40
2/6/2023 19:39,72,79,80,20,41
2/6/2023 19:54,73,78,79,19,40
2/6/2023 20:09,72,77,80,20,41
2/6/2023 20:24,73,78,81,19,42
2/6/2023 20:39,74,77,82,20,41
2/6/2023 20:54,73,78,81,21,42
2/6/2023 21:09,74,77,82,22,43
2/6/2023 21:24,73,76,83,21,42
2/6/2023 21:39,74,75,84,22,43
2/6/2023 21:54,73,74,83,21,42
2/6/2023 22:09,72,75,82,20,43
2/6/2023 22:24,71,76,81,21,44
2/6/2023 22:39,72,77,82,22,45
2/6/2023 22:54,71,78,83,23,46
2/6/2023 23:09,70,77,82,22,47
2/6/2023 23:24,71,76,81,23,48
2/6/2023 23:39,72,77,80,22,49
2/6/2023 23:54,73,76,79,23,48
2/7/2023 0:09,74,75,80,24,49
2/7/2023 0:24,73,76,81,25,48
2/7/2023 0:39,72,77,80,26,49
2/7/2023 0:54,71,78,81,25,50
2/7/2023 1:09,70,77,82,24,51
2/7/2023 1:24,69,78,83,25,52
2/7/2023 1:39,70,79,82,24,51
2/7/2023 1:54,69,78,83,23,52
2/7/2023 2:09,68,79,84,24,53
2/7/2023 2:24,69,80,85,25,54
2/7/2023 2:39,70,79,86,26,53
2/7/2023 2:54,71,78,85,25,54
2/7/2023 3:09,72,79,86,26,53
2/7/2023 3:24,71,78,85,25,52
2/7/2023 3:39,70,77,84,26,53
2/7/2023 3:54,69,76,85,25,54
2/7/2023 4:09,70,77,84,26,55
2/7/2023 4:24,69,76,85,27,56
2/7/2023 4:39,70,75,86,28,55
2/7/2023 4:54,69,76,85,27,54
2/7/2023 5:09,70,75,86,26,53
2/7/2023 5:24,71,74,85,25,52
2/7/2023 5:39,70,73,86,26,53
2/7/2023 5:54,69,74,85,27,54
2/7/2023 6:09,70,73,86,26,53
2/7/2023 6:24,69,74,85,27,52
2/7/2023 6:39,70,75,86,26,51
2/7/2023 6:54,71,74,87,27,52
2/7/2023 7:09,72,75,88,28,51
2/7/2023 7:24,73,74,87,27,50
2/7/2023 7:39,72,73,88,26,49
2/7/2023 7:54,73,72,87,27,48
2/7/2023 8:09,72,73,86,26,47
2/7/2023 8:24,73,74,85,27,48
2/7/2023 8:39,72,75,86,26,49
2/7/2023 8:54,71,76,87,25,50
2/7/2023 9:09,70,77,86,24,49
2/7/2023 9:24,71,76,85,23,48
2/7/2023 9:39,70,75,86,24,47
2/7/2023 9:54,71,76,85,25,48
2/7/2023 10:09,72,75,86,24,49
2/7/2023 10:24,71,74,87,23,50
2/7/2023 10:39,70,75,86,24,49
2/7/2023 10:54,69,74,85,23,50
2/7/2023 11:09,68,73,86,22,49
2/7/2023 11:24,67,74,87,21,48
2/7/2023 11:39,68,73,88,20,47
2/7/2023 11:54,69,72,89,21,46
2/7/2023 12:09,68,71,90,20,47
2/7/2023 12:24,69,72,91,19,46
2/7/2023 12:39,70,73,92,18,47
2/7/2023 12:54,71,74,93,19,46
2/7/2023 13:09,70,75,94,18,45
2/7/2023 13:24,69,76,95,17,46
2/7/2023 13:39,70,77,96,16,47
2/7/2023 13:54,71,78,97,17,48
2/7/2023 14:09,70,79,98,18,47
2/7/2023 14:24,71,78,97,17,48
2/7/2023 14:39,72,79,98,16,49
2/7/2023 14:54,71,78,97,15,48
2/7/2023 15:09,70,77,96,14,47
2/7/2023 15:24,71,78,97,13,48
2/7/2023 15:39,70,77,96,12,49
2/7/2023 15:54,71,76,95,13,48
2/7/2023 16:09,70,75,96,12,49
2/7/2023 16:24,69,76,95,13,50
2/7/2023 16:39,70,77,94,12,49
2/7/2023 16:54,71,78,93,13,48
2/7/2023 17:09,70,77,94,14,49
2/7/2023 17:24,71,78,93,13,50
2/7/2023 17:39,70,77,94,12,49
2/7/2023 17:54,71,78,95,11,48
2/7/2023 18:09,72,77,96,12,47
2/7/2023 18:24,71,78,97,13,48
2/7/2023 18:39,70,77,98,12,47
2/7/2023 18:54,69,76,99,13,48
2/7/2023 19:09,68,75,100,14,49
2/7/2023 19:24,69,74,99,13,50
2/7/2023 19:39,68,73,100,12,51
2/7/2023 19:54,69,72,100,11,0
2/7/2023 20:09,70,73,100,10,0
2/7/2023 20:24,71,74,100,9,0
2/7/2023 20:39,72,75,100,10,0
2/7/2023 20:54,71,76,100,9,0
2/7/2023 21:09,72,75,99,8,0
2/7/2023 21:24,71,74,98,7,0
2/7/2023 21:39,72,75,97,6,0
2/7/2023 21:54,71,74,98,7,0
2/7/2023 22:09,70,73,97,8,0
2/7/2023 22:24,71,72,98,9,0
2/7/2023 22:39,70,73,97,10,0
2/7/2023 22:54,69,72,98,9,0
2/7/2023 23:09,68,71,97,10,0
2/7/2023 23:24,67,72,98,9,0
2/7/2023 23:39,68,71,97,8,0
2/7/2023 23:54,67,70,96,9,0
2/8/2023 0:09,68,71,97,8,0
2/8/2023 0:24,69,72,96,7,0
2/8/2023 0:39,68,71,97,8,0
2/8/2023 0:54,69,72,96,9,0
2/8/2023 1:09,68,73,97,10,0
2/8/2023 1:24,69,74,96,9,0
2/8/2023 1:39,68,75,95,10,0
2/8/2023 1:54,69,74,96,11,0
2/8/2023 2:09,70,75,95,10,0
2/8/2023 2:24,69,74,96,11,0
2/8/2023 2:39,70,75,95,12,0
2/8/2023 2:54,71,76,94,13,0
2/8/2023 3:09,70,77,95,14,0
2/8/2023 3:24,69,78,94,15,0
2/8/2023 3:39,68,77,95,14,0
2/8/2023 3:54,67,78,96,15,0
2/8/2023 4:09,68,79,97,14,0
2/8/2023 4:24,69,78,98,15,0
2/8/2023 4:39,70,77,97,16,0
2/8/2023 4:54,69,78,96,17,0
2/8/2023 5:09,70,77,97,16,0
2/8/2023 5:24,71,76,98,15,0
2/8/2023 5:39,70,77,97,14,0
2/8/2023 5:54,71,78,96,13,0
2/8/2023 6:09,72,79,95,14,0
2/8/2023 6:24,71,78,96,15,0
2/8/2023 6:39,70,77,97,14,0
2/8/2023 6:54,71,76,98,15,0
2/8/2023 7:09,72,75,97,14,0
2/8/2023 7:24,73,76,98,15,0
2/8/2023 7:39,74,75,97,14,0
2/8/2023 7:54,73,74,98,13,0
2/8/2023 8:09,74,73,97,14,0
2/8/2023 8:24,73,74,96,13,0
2/8/2023 8:39,74,73,95,12,0
2/8/2023 8:54,75,74,96,13,0
2/8/2023 9:09,74,73,95,12,0
2/8/2023 9:24,75,74,94,13,0
2/8/2023 9:39,74,73,95,12,0
2/8/2023 9:54,75,74,94,11,0
2/8/2023 10:09,74,73,93,12,0
2/8/2023 10:24,73,72,94,13,0
2/8/2023 10:39,74,71,93,12,0
2/8/2023 10:54,73,70,92,13,0
2/8/2023 11:09,74,71,93,14,0
2/8/2023 11:24,75,72,94,15,0
2/8/2023 11:39,76,71,95,16,0
2/8/2023 11:54,75,70,94,17,0
2/8/2023 12:09,74,71,95,18,0
2/8/2023 12:24,75,70,94,17,0
2/8/2023 12:39,74,70,93,18,0
2/8/2023 12:54,75,70,94,19,0
2/8/2023 13:09,76,70,95,18,0
2/8/2023 13:24,75,70,96,19,0
2/8/2023 13:39,76,71,95,20,0
2/8/2023 13:54,75,70,94,21,0
2/8/2023 14:09,74,70,95,20,0
2/8/2023 14:24,75,70,96,21,0
2/8/2023 14:39,74,71,95,22,0
2/8/2023 14:54,73,70,94,21,0
2/8/2023 15:09,74,70,95,22,0
2/8/2023 15:24,73,71,94,23,0
2/8/2023 15:39,74,72,95,22,0
2/8/2023 15:54,73,71,94,23,0
2/8/2023 16:09,74,70,95,22,0
2/8/2023 16:24,75,70,94,23,0
2/8/2023 16:39,76,70,93,22,0
2/8/2023 16:54,77,70,92,21,0
2/8/2023 17:09,78,70,93,20,0
2/8/2023 17:24,77,70,92,21,0
2/8/2023 17:39,78,70,91,22,0
2/8/2023 17:54,79,71,90,21,0
2/8/2023 18:09,78,72,91,20,0
2/8/2023 18:24,77,71,92,21,0
2/8/2023 18:39,78,72,93,22,0
2/8/2023 18:54,77,73,92,23,0
2/8/2023 19:09,78,74,91,22,0
2/8/2023 19:24,77,73,92,23,0
2/8/2023 19:39,78,74,93,22,0
2/8/2023 19:54,79,75,94,23,0
2/8/2023 20:09,80,74,93,24,0
2/8/2023 20:24,81,73,92,23,0
2/8/2023 20:39,80,72,91,22,0
2/8/2023 20:54,79,71,92,23,0
2/8/2023 21:09,80,72,91,24,0
2/8/2023 21:24,81,73,92,25,0
2/8/2023 21:39,82,72,91,24,0
2/8/2023 21:54,83,71,90,23,0
2/8/2023 22:09,84,70,91,24,0
2/8/2023 22:24,83,70,92,23,0
2/8/2023 22:39,84,70,91,22,0
2/8/2023 22:54,85,71,90,23,0
2/8/2023 23:09,86,70,89,24,0
2/8/2023 23:24,85,71,90,25,0
2/8/2023 23:39,86,70,91,24,0
2/8/2023 23:54,87,70,92,23,0
2/9/2023 0:09,88,71,91,24,0
2/9/2023 0:24,89,72,90,25,0
2/9/2023 0:39,88,71,91,24,0
2/9/2023 0:54,87,70,92,25,0
2/9/2023 1:09,88,70,93,26,0
2/9/2023 1:24,89,70,94,25,0
2/9/2023 1:39,90,71,95,24,0
2/9/2023 1:54,89,72,94,23,0
2/9/2023 2:09,90,73,93,22,0
2/9/2023 2:24,89,72,94,21,0
2/9/2023 2:39,90,73,93,20,0
2/9/2023 2:54,90,74,94,21,0
2/9/2023 3:09,90,75,95,22,0
2/9/2023 3:24,90,74,96,21,0
2/9/2023 3:39,89,75,97,20,0
2/9/2023 3:54,88,74,96,21,0
2/9/2023 4:09,87,75,97,22,0
2/9/2023 4:24,86,76,96,23,0
2/9/2023 4:39,87,75,95,22,0
2/9/2023 4:54,88,76,94,21,0
2/9/2023 5:09,89,77,93,22,0
2/9/2023 5:24,90,78,92,21,0
2/9/2023 5:39,89,77,91,20,0
2/9/2023 5:54,88,78,92,19,0
2/9/2023 6:09,89,77,93,20,0
2/9/2023 6:24,90,78,94,19,0
2/9/2023 6:39,90,77,95,20,0
2/9/2023 6:54,89,78,96,21,0
2/9/2023 7:09,90,79,97,20,0
2/9/2023 7:24,90,78,98,21,0
2/9/2023 7:39,89,79,99,20,0
2/9/2023 7:54,90,78,100,19,0
2/9/2023 8:09,90,79,99,18,0
2/9/2023 8:24,90,78,98,19,0
2/9/2023 8:39,90,79,97,18,0
2/9/2023 8:54,90,80,98,19,0
2/9/2023 9:09,90,80,99,18,0
2/9/2023 9:24,90,80,98,19,0
2/9/2023 9:39,89,80,99,20,0
2/9/2023 9:54,88,80,100,19,0
2/9/2023 10:09,89,79,100,20,0
2/9/2023 10:24,90,80,100,19,0
2/9/2023 10:39,89,79,100,18,0
2/9/2023 10:54,88,80,99,17,0
2/9/2023 11:09,87,80,98,16,0
2/9/2023 11:24,88,79,99,17,0
2/9/2023 11:39,87,78,98,18,0
2/9/2023 11:54,88,79,97,17,0
2/9/2023 12:09,87,80,96,16,0
2/9/2023 12:24,86,79,97,17,0
2/9/2023 12:39,85,80,96,16,0
2/9/2023 12:54,86,80,97,15,0
2/9/2023 13:09,87,80,96,16,0
2/9/2023 13:24,88,79,97,17,0
2/9/2023 13:39,87,80,96,18,0
2/9/2023 13:54,86,80,97,19,0
2/9/2023 14:09,87,80,98,20,0
2/9/2023 14:24,86,79,97,21,0
2/9/2023 14:39,87,80,98,22,0
2/9/2023 14:54,86,79,99,23,0
2/9/2023 15:09,85,78,100,22,0
2/9/2023 15:24,84,79,100,21,0
2/9/2023 15:39,83,80,100,22,0
2/9/2023 15:54,84,79,100,23,0
2/9/2023 16:09,83,80,100,22,0
2/9/2023 16:24,84,79,99,21,0
2/9/2023 16:39,85,80,100,22,0
2/9/2023 16:54,86,80,99,23,0
2/9/2023 17:09,85,80,100,22,0
2/9/2023 17:24,84,80,100,23,0
2/9/2023 17:39,83,79,100,22,0
2/9/2023 17:54,82,78,100,23,0
2/9/2023 18:09,83,77,99,24,0
2/9/2023 18:24,84,78,100,25,0
2/9/2023 18:39,83,79,100,24,0
2/9/2023 18:54,82,80,99,25,0
2/9/2023 19:09,83,79,98,26,0
2/9/2023 19:24,82,78,99,27,0
2/9/2023 19:39,81,79,100,28,0
2/9/2023 19:54,80,78,100,27,0
2/9/2023 20:09,79,77,100,28,0
2/9/2023 20:24,80,78,100,29,0
2/9/2023 20:39,81,79,100,28,0
2/9/2023 20:54,80,80,100,27,0
2/9/2023 21:09,79,80,100,28,0
2/9/2023 21:24,78,79,99,27,0
2/9/2023 21:39,79,80,98,26,0
2/9/2023 21:54,80,79,99,27,0
2/9/2023 22:09,81,80,100,28,0
2/9/2023 22:24,80,79,100,27,0
2/9/2023 22:39,79,80,99,26,0
2/9/2023 22:54,78,80,98,25,0
2/9/2023 23:09,79,79,99,24,0
2/9/2023 23:24,80,78,98,23,0
2/9/2023 23:39,79,79,99,22,0
2/9/2023 23:54,80,78,100,21,0
2/10/2023 0:09,81,77,100,22,0
2/10/2023 0:24,82,76,100,21,0
2/10/2023 0:39,83,77,99,22,0
2/10/2023 0:54,84,76,100,23,0
2/10/2023 1:09,85,75,99,24,0
2/10/2023 1:24,86,74,100,23,0
2/10/2023 1:39,87,73,99,24,0
2/10/2023 1:54,88,74,98,23,0
2/10/2023 2:09,87,73,97,22,0
2/10/2023 2:24,86,74,96,21,0
2/10/2023 2:39,87,73,97,22,0
2/10/2023 2:54,86,74,98,21,0
2/10/2023 3:09,87,73,97,22,0
2/10/2023 3:24,88,72,96,21,0
2/10/2023 3:39,89,71,95,20,0
2/10/2023 3:54,90,70,96,19,0
2/10/2023 4:09,89,71,95,20,0
2/10/2023 4:24,90,72,94,19,0
2/10/2023 4:39,89,73,93,20,0
2/10/2023 4:54,90,74,92,21,0
2/10/2023 5:09,89,73,93,20,0
2/10/2023 5:24,88,74,94,19,0
2/10/2023 5:39,87,73,95,20,0
2/10/2023 5:54,88,72,94,21,0
2/10/2023 6:09,89,73,95,22,0
2/10/2023 6:24,88,74,94,21,0
2/10/2023 6:39,87,73,95,22,0
2/10/2023 6:54,86,74,96,23,0
2/10/2023 7:09,85,73,95,24,0
2/10/2023 7:24,84,74,94,23,0
2/10/2023 7:39,85,73,93,22,0
2/10/2023 7:54,84,72,94,21,0
2/10/2023 8:09,83,71,93,22,0
2/10/2023 8:24,84,70,94,21,0
2/10/2023 8:39,85,71,95,22,0
2/10/2023 8:54,86,70,94,23,0
2/10/2023 9:09,87,71,95,24,0
2/10/2023 9:24,86,72,94,23,0
2/10/2023 9:39,85,73,93,22,0
2/10/2023 9:54,84,74,92,21,0
2/10/2023 10:09,85,75,91,22,0
2/10/2023 10:24,86,76,90,21,0
2/10/2023 10:39,85,75,91,22,0
2/10/2023 10:54,84,76,92,21,0
2/10/2023 11:09,83,77,93,22,0
2/10/2023 11:24,84,78,92,23,0
2/10/2023 11:39,83,79,93,22,0
2/10/2023 11:54,84,80,92,23,0
2/10/2023 12:09,85,79,91,22,0
2/10/2023 12:24,84,80,92,21,0
2/10/2023 12:39,85,80,93,20,0
2/10/2023 12:54,84,79,92,21,0
2/10/2023 13:09,83,80,91,20,0
2/10/2023 13:24,82,79,90,19,0
2/10/2023 13:39,81,78,91,20,0
2/10/2023 13:54,82,79,92,19,0
2/10/2023 14:09,83,80,91,18,0
2/10/2023 14:24,82,79,90,17,0
2/10/2023 14:39,83,78,91,16,0
2/10/2023 14:54,84,79,90,15,0
2/10/2023 15:09,83,78,89,14,0
2/10/2023 15:24,84,79,88,15,0
2/10/2023 15:39,83,78,87,16,0
2/10/2023 15:54,82,77,86,15,0
2/10/2023 16:09,81,78,87,16,0
2/10/2023 16:24,82,79,86,15,0
2/10/2023 16:39,81,80,85,16,0
2/10/2023 16:54,82,79,84,17,0
2/10/2023 17:09,81,78,83,18,0
2/10/2023 17:24,80,79,84,17,0
2/10/2023 17:39,81,78,85,16,0
2/10/2023 17:54,80,79,86,15,0
2/10/2023 18:09,81,80,87,14,0
2/10/2023 18:24,82,80,88,15,0
2/10/2023 18:39,81,80,87,16,0
2/10/2023 18:54,82,79,88,15,0
2/10/2023 19:09,81,80,87,16,0
2/10/2023 19:24,80,79,88,15,0
2/10/2023 19:39,81,78,87,14,0
2/10/2023 19:54,82,77,86,15,0
2/10/2023 20:09,81,76,85,14,0
2/10/2023 20:24,82,77,86,15,0
2/10/2023 20:39,81,76,87,16,0
2/10/2023 20:54,80,77,88,17,0
2/10/2023 21:09,81,78,89,18,0
2/10/2023 21:24,82,77,88,17,0
2/10/2023 21:39,83,78,89,16,0
2/10/2023 21:54,82,79,88,17,0
2/10/2023 22:09,81,80,87,16,0
2/10/2023 22:24,80,80,88,15,0
2/10/2023 22:39,79,80,89,14,0
2/10/2023 22:54,80,79,88,13,0
2/10/2023 23:09,79,78,87,12,0
2/10/2023 23:24,78,77,86,13,0
2/10/2023 23:39,77,78,87,12,0
2/10/2023 23:54,76,77,88,13,0
2/11/2023 0:09,77,78,87,12,0
2/11/2023 0:24,76,77,86,13,0
2/11/2023 0:39,75,76,85,14,0
2/11/2023 0:54,76,77,84,15,0
2/11/2023 1:09,77,76,85,16,0
2/11/2023 1:24,78,77,86,17,0
2/11/2023 1:39,77,76,85,18,0
2/11/2023 1:54,76,75,86,17,0
2/11/2023 2:09,75,74,85,18,0
2/11/2023 2:24,76,73,84,19,0
2/11/2023 2:39,75,74,85,18,0
2/11/2023 2:54,74,75,84,19,0
2/11/2023 3:09,73,76,85,20,0
2/11/2023 3:24,72,77,86,21,0
2/11/2023 3:39,73,76,85,22,0
2/11/2023 3:54,74,75,86,23,0
2/11/2023 4:09,73,74,85,24,0
2/11/2023 4:24,74,75,86,23,0
2/11/2023 4:39,75,74,87,24,0
2/11/2023 4:54,76,75,88,23,0
2/11/2023 5:09,77,76,87,24,0
2/11/2023 5:24,76,75,88,25,0
2/11/2023 5:39,77,74,87,26,0
2/11/2023 5:54,76,75,86,25,0
2/11/2023 6:09,77,74,87,26,0
2/11/2023 6:24,76,75,88,25,0
2/11/2023 6:39,75,76,89,24,0
2/11/2023 6:54,76,77,88,25,0
2/11/2023 7:09,77,78,87,24,0
2/11/2023 7:24,78,77,88,25,0
2/11/2023 7:39,77,76,89,26,0
2/11/2023 7:54,76,77,88,25,0
2/11/2023 8:09,77,76,87,24,0
2/11/2023 8:24,78,77,86,23,0
2/11/2023 8:39,79,78,85,24,0
2/11/2023 8:54,78,79,84,23,0
2/11/2023 9:09,77,78,83,22,0
2/11/2023 9:24,76,77,84,21,0
2/11/2023 9:39,77,78,85,20,0
2/11/2023 9:54,76,77,84,21,0
2/11/2023 10:09,77,76,83,22,0
2/11/2023 10:24,78,75,82,23,0
2/11/2023 10:39,77,76,83,24,0
2/11/2023 10:54,78,77,82,23,0
2/11/2023 11:09,79,78,81,24,0
2/11/2023 11:24,78,77,80,23,0
2/11/2023 11:39,77,78,81,24,0
2/11/2023 11:54,78,77,82,25,0
2/11/2023 12:09,77,76,81,26,0
2/11/2023 12:24,76,77,80,25,0
2/11/2023 12:39,77,76,81,26,0
2/11/2023 12:54,78,75,80,25,0
2/11/2023 13:09,77,74,79,26,0
2/11/2023 13:24,76,75,78,27,0
2/11/2023 13:39,77,76,77,28,0
2/11/2023 13:54,78,77,76,29,0
2/11/2023 14:09,79,76,75,30,0
2/11/2023 14:24,80,77,76,31,0
2/11/2023 14:39,79,76,75,32,0
2/11/2023 14:54,80,77,74,31,0
2/11/2023 15:09,81,76,75,32,0
2/11/2023 15:24,80,75,76,31,0
2/11/2023 15:39,81,74,75,32,0
2/11/2023 15:54,82,73,76,31,0
2/11/2023 16:09,83,72,75,30,0
2/11/2023 16:24,84,73,74,31,0
2/11/2023 16:39,83,72,73,32,0
2/11/2023 16:54,82,73,72,33,0
2/11/2023 17:09,83,72,73,34,0
2/11/2023 17:24,84,71,72,33,0
2/11/2023 17:39,83,70,71,32,0
2/11/2023 17:54,82,70,72,33,0
2/11/2023 18:09,83,71,71,34,0
2/11/2023 18:24,84,70,70,33,0
2/11/2023 18:39,85,70,71,32,0
2/11/2023 18:54,84,71,72,33,0
2/11/2023 19:09,85,72,73,34,0
2/11/2023 19:24,86,71,72,35,0
2/11/2023 19:39,85,70,71,36,0
2/11/2023 19:54,84,70,72,35,0
2/11/2023 20:09,85,71,73,34,0
2/11/2023 20:24,84,72,74,35,0
2/11/2023 20:39,85,71,75,36,0
2/11/2023 20:54,84,72,74,35,0
2/11/2023 21:09,83,73,75,34,0
2/11/2023 21:24,82,74,74,33,0
2/11/2023 21:39,83,75,75,32,0
2/11/2023 21:54,84,74,74,33,0
2/11/2023 22:09,85,73,73,32,0
2/11/2023 22:24,84,74,72,31,0
2/11/2023 22:39,83,73,71,32,0
2/11/2023 22:54,84,72,72,33,0
2/11/2023 23:09,85,71,73,32,0
2/11/2023 23:24,86,72,74,31,0
2/11/2023 23:39,87,71,73,30,0
2/11/2023 23:54,86,72,72,29,0
2/12/2023 0:09,87,73,71,28,0
2/12/2023 0:24,86,74,72,29,0
2/12/2023 0:39,87,75,71,28,0
2/12/2023 0:54,86,76,70,29,0
2/12/2023 1:09,85,77,70,28,0
2/12/2023 1:24,84,78,70,27,0
2/12/2023 1:39,83,79,70,26,0
2/12/2023 1:54,82,78,70,27,0
2/12/2023 2:09,83,77,70,28,0
2/12/2023 2:24,84,78,71,29,0
2/12/2023 2:39,83,77,72,28,0
2/12/2023 2:54,84,76,71,27,0
2/12/2023 3:09,83,77,72,28,0
2/12/2023 3:24,82,78,73,29,0
2/12/2023 3:39,83,79,74,30,0
2/12/2023 3:54,82,80,75,31,0
2/12/2023 4:09,81,80,74,32,0
2/12/2023 4:24,80,80,75,31,0
2/12/2023 4:39,81,80,74,32,0
2/12/2023 4:54,80,80,75,31,0
2/12/2023 5:09,79,79,74,32,0
2/12/2023 5:24,80,80,73,33,0
2/12/2023 5:39,81,79,74,32,0
2/12/2023 5:54,80,80,73,31,0
2/12/2023 6:09,79,80,72,30,0
2/12/2023 6:24,80,80,71,31,0
2/12/2023 6:39,79,79,72,30,0
2/12/2023 6:54,78,78,73,31,0
2/12/2023 7:09,77,79,74,32,0
2/12/2023 7:24,76,78,75,31,0
2/12/2023 7:39,75,77,76,32,0
2/12/2023 7:54,74,78,77,33,0
2/12/2023 8:09,73,77,78,32,0
2/12/2023 8:24,74,78,77,31,0
2/12/2023 8:39,73,77,78,30,0
2/12/2023 8:54,74,78,79,29,0
2/12/2023 9:09,73,79,78,30,0
2/12/2023 9:24,74,78,79,29,0
2/12/2023 9:39,73,79,78,30,0
2/12/2023 9:54,74,78,77,29,0
2/12/2023 10:09,75,77,76,28,0
2/12/2023 10:24,76,78,75,27,0
2/12/2023 10:39,77,79,76,26,0
2/12/2023 10:54,76,78,77,27,0
2/12/2023 11:09,77,79,78,28,0
2/12/2023 11:24,76,80,79,27,0
2/12/2023 11:39,77,80,78,28,0
2/12/2023 11:54,76,80,77,27,0
2/12/2023 12:09,77,80,76,26,0
2/12/2023 12:24,76,80,77,27,0
2/12/2023 12:39,77,80,76,26,0
2/12/2023 12:54,78,79,77,25,0
2/12/2023 13:09,77,78,78,26,0
2/12/2023 13:24,78,77,79,27,0
2/12/2023 13:39,79,78,80,26,0
2/12/2023 13:54,78,77,81,27,0
2/12/2023 14:09,77,76,82,28,0
2/12/2023 14:24,76,75,81,27,0
2/12/2023 14:39,77,74,82,26,0
2/12/2023 14:54,76,73,81,25,0
2/12/2023 15:09,77,72,80,26,0
2/12/2023 15:24,78,73,81,27,0
2/12/2023 15:39,79,74,80,26,0
2/12/2023 15:54,78,75,79,25,0
2/12/2023 16:09,77,74,78,26,0
2/12/2023 16:24,78,75,79,27,0
2/12/2023 16:39,77,74,80,28,0
2/12/2023 16:54,78,73,79,27,0
2/12/2023 17:09,77,72,78,28,0
2/12/2023 17:24,78,73,79,29,0
2/12/2023 17:39,77,74,78,30,0
2/12/2023 17:54,76,75,79,31,0
2/12/2023 18:09,77,76,78,32,0
2/12/2023 18:24,76,77,77,31,0
2/12/2023 18:39,77,76,78,32,0
2/12/2023 18:54,76,77,79,31,0
2/12/2023 19:09,75,76,78,30,0
2/12/2023 19:24,74,75,79,31,0
2/12/2023 19:39,75,76,78,30,0
2/12/2023 19:54,76,77,77,31,0
2/12/2023 20:09,77,76,78,32,0
2/12/2023 20:24,78,77,77,33,0
2/12/2023 20:39,79,78,78,34,0
2/12/2023 20:54,80,77,79,33,0
2/12/2023 21:09,81,78,78,34,0
2/12/2023 21:24,80,77,77,33,0
2/12/2023 21:39,79,76,78,34,0
2/12/2023 21:54,78,77,77,35,0
2/12/2023 22:09,77,76,78,34,0
2/12/2023 22:24,78,77,79,35,0
2/12/2023 22:39,79,78,78,34,0
2/12/2023 22:54,80,77,79,33,0
2/12/2023 23:09,79,78,78,32,0
2/12/2023 23:24,80,79,77,33,0
2/12/2023 23:39,81,80,78,34,0
2/12/2023 23:54,80,79,77,35,0
2/13/2023 0:09,79,80,78,34,0
2/13/2023 0:24,78,79,77,33,0
2/13/2023 0:39,79,78,76,32,0
2/13/2023 0:54,78,77,75,33,0
2/13/2023 1:09,79,76,74,32,0
2/13/2023 1:24,78,77,73,33,0
2/13/2023 1:39,77,76,72,34,0
2/13/2023 1:54,78,77,73,35,0
2/13/2023 2:09,79,78,72,34,0
2/13/2023 2:24,80,77,73,33,0
2/13/2023 2:39,81,78,74,32,0
2/13/2023 2:54,80,79,75,31,0
2/13/2023 3:09,79,80,74,30,0
2/13/2023 3:24,80,79,73,29,0
2/13/2023 3:39,81,80,72,30,0
2/13/2023 3:54,82,79,73,31,0
2/13/2023 4:09,81,78,72,32,0
2/13/2023 4:24,82,77,73,31,0
2/13/2023 4:39,83,78,72,32,0
