Date,sat,mat,htg_vlv,supply_vfd_speed
1/16/2023 6:44,41,54,0,0
1/16/2023 6:59,40,53,0,0
1/16/2023 7:14,41,54,0,0
1/16/2023 7:29,40,53,0,0
1/16/2023 7:44,39,52,0,0
1/16/2023 7:59,40,53,0,0
1/16/2023 8:14,39,54,0,0
1/16/2023 8:29,40,53,0,0
1/16/2023 8:44,39,52,0,0
1/16/2023 8:59,38,51,0,0
1/16/2023 9:14,39,50,0,0
1/16/2023 9:29,40,49,0,0
1/16/2023 9:44,41,48,0,0
1/16/2023 9:59,40,47,0,0
1/16/2023 10:14,39,48,0,0
1/16/2023 10:29,38,47,0,0
1/16/2023 10:44,37,48,0,0
1/16/2023 10:59,36,49,0,0
1/16/2023 11:14,35,50,0,0
1/16/2023 11:29,36,49,0,0
1/16/2023 11:44,37,48,0,0
1/16/2023 11:59,38,47,0,0
1/16/2023 12:14,37,48,0,0
1/16/2023 12:29,36,49,0,0
1/16/2023 12:44,37,50,0,0
1/16/2023 12:59,38,51,0,0
1/16/2023 13:14,39,52,0,0
1/16/2023 13:29,40,53,0,0
1/16/2023 13:44,39,54,0,0
1/16/2023 13:59,38,55,0,0
1/16/2023 14:14,37,54,0,0
1/16/2023 14:29,36,55,0,0
1/16/2023 14:44,37,54,0,0
1/16/2023 14:59,38,53,0,0
1/16/2023 15:14,39,54,0,0
1/16/2023 15:29,38,53,0,0
1/16/2023 15:44,37,52,0,0
1/16/2023 15:59,36,51,0,0
1/16/2023 16:14,37,50,0,0
1/16/2023 16:29,38,49,0,0
1/16/2023 16:44,39,48,0,0
1/16/2023 16:59,40,49,0,0
1/16/2023 17:14,39,48,0,0
1/16/2023 17:29,40,49,0,0
1/16/2023 17:44,41,50,0,0
1/16/2023 17:59,42,49,0,0
1/16/2023 18:14,43,48,0,0
1/16/2023 18:29,42,47,0,0
1/16/2023 18:44,43,48,0,0
1/16/2023 18:59,42,47,0,0
1/16/2023 19:14,41,46,0,0
1/16/2023 19:29,40,45,0,0
1/16/2023 19:44,39,46,0,0
1/16/2023 19:59,38,47,0,0
1/16/2023 20:14,39,48,0,0
1/16/2023 20:29,38,49,0,0
1/16/2023 20:44,37,48,0,0
1/16/2023 20:59,38,47,0,0
1/16/2023 21:14,39,48,0,0
1/16/2023 21:29,40,47,0,0
1/16/2023 21:44,39,48,0,0
1/16/2023 21:59,40,49,0,0
1/16/2023 22:14,41,48,0,0
1/16/2023 22:29,40,47,0,0
1/16/2023 22:44,39,48,0,0
1/16/2023 22:59,40,49,0,0
1/16/2023 23:14,41,50,0,0
1/16/2023 23:29,42,49,0,0
1/16/2023 23:44,41,48,0,0
1/16/2023 23:59,40,47,0,0
1/17/2023 0:14,41,48,0,0
1/17/2023 0:29,42,47,0,0
1/17/2023 0:44,43,48,0,0
1/17/2023 0:59,42,49,0,0
1/17/2023 1:14,41,50,0,0
1/17/2023 1:29,42,49,0,0
1/17/2023 1:44,41,50,0,0
1/17/2023 1:59,40,49,0,0
1/17/2023 2:14,41,48,0,0
1/17/2023 2:29,40,47,0,0
1/17/2023 2:44,41,46,0,0
1/17/2023 2:59,40,45,0,0
1/17/2023 3:14,39,46,0,0
1/17/2023 3:29,40,47,0,0
1/17/2023 3:44,41,48,0,0
1/17/2023 3:59,42,47,0,0
1/17/2023 4:14,41,46,0,0
1/17/2023 4:29,40,47,0,0
1/17/2023 4:44,41,48,0,0
1/17/2023 4:59,42,49,0,0
1/17/2023 5:14,41,50,0,0
1/17/2023 5:29,42,49,0,0
1/17/2023 5:44,43,50,0,0
1/17/2023 5:59,44,49,0,0
1/17/2023 6:14,43,48,0,0
1/17/2023 6:29,42,49,0,0
1/17/2023 6:44,41,50,0,0
1/17/2023 6:59,42,51,0,0
1/17/2023 7:14,41,52,0,0
1/17/2023 7:29,42,51,0,0
1/17/2023 7:44,41,52,0,0
1/17/2023 7:59,40,53,0,0
1/17/2023 8:14,39,52,0,0
1/17/2023 8:29,38,53,0,0
1/17/2023 8:44,37,54,0,0
1/17/2023 8:59,36,55,0,0
1/17/2023 9:14,35,54,0,0
1/17/2023 9:29,36,55,0,0
1/17/2023 9:44,35,54,0,0
1/17/2023 9:59,36,53,0,0
1/17/2023 10:14,37,54,0,0
1/17/2023 10:29,36,55,0,0
1/17/2023 10:44,35,56,0,0
1/17/2023 10:59,34,57,0,0
1/17/2023 11:14,33,56,0,0
1/17/2023 11:29,32,55,0,0
1/17/2023 11:44,31,56,0,0
1/17/2023 11:59,32,55,0,0
1/17/2023 12:14,31,56,0,0
1/17/2023 12:29,30,55,0,0
1/17/2023 12:44,30,54,0,0
1/17/2023 12:59,31,53,0,0
1/17/2023 13:14,30,54,0,0
1/17/2023 13:29,30,53,0,0
1/17/2023 13:44,30,54,0,0
1/17/2023 13:59,31,55,0,0
1/17/2023 14:14,32,54,0,0
1/17/2023 14:29,33,55,0,0
1/17/2023 14:44,32,54,0,0
1/17/2023 14:59,33,55,0,0
1/17/2023 15:14,34,54,0,0
1/17/2023 15:29,35,55,0,0
1/17/2023 15:44,34,56,0,0
1/17/2023 15:59,35,55,0,0
1/17/2023 16:14,34,56,0,0
1/17/2023 16:29,35,57,0,0
1/17/2023 16:44,36,58,0,0
1/17/2023 16:59,35,57,0,0
1/17/2023 17:14,36,56,0,0
1/17/2023 17:29,35,57,0,0
1/17/2023 17:44,36,56,0,0
1/17/2023 17:59,37,55,0,0
1/17/2023 18:14,38,54,0,0
1/17/2023 18:29,39,55,0,0
1/17/2023 18:44,38,54,0,0
1/17/2023 18:59,37,55,0,0
1/17/2023 19:14,38,54,0,0
1/17/2023 19:29,37,55,0,0
1/17/2023 19:44,36,54,0,0
1/17/2023 19:59,35,53,0,0
1/17/2023 20:14,34,52,0,0
1/17/2023 20:29,35,53,0,0
1/17/2023 20:44,36,54,0,0
1/17/2023 20:59,35,55,0,0
1/17/2023 21:14,36,54,0,0
1/17/2023 21:29,37,55,0,0
1/17/2023 21:44,38,56,0,0
1/17/2023 21:59,39,57,0,0
1/17/2023 22:14,40,58,0,0
1/17/2023 22:29,41,57,0,0
1/17/2023 22:44,40,56,0,0
1/17/2023 22:59,39,55,0,0
1/17/2023 23:14,40,56,0,0
1/17/2023 23:29,39,57,0,0
1/17/2023 23:44,40,56,0,0
1/17/2023 23:59,39,55,0,0
1/18/2023 0:14,38,54,0,0
1/18/2023 0:29,37,55,0,0
1/18/2023 0:44,38,54,0,0
1/18/2023 0:59,37,55,0,0
1/18/2023 1:14,38,56,0,0
1/18/2023 1:29,37,57,0,0
1/18/2023 1:44,38,58,0,0
1/18/2023 1:59,37,59,0,0
1/18/2023 2:14,36,58,0,0
1/18/2023 2:29,37,59,0,0
1/18/2023 2:44,36,58,0,0
1/18/2023 2:59,37,59,0,0
1/18/2023 3:14,38,60,0,0
1/18/2023 3:29,37,59,0,0
1/18/2023 3:44,38,58,0,0
1/18/2023 3:59,37,59,0,0
1/18/2023 4:14,36,58,0,0
1/18/2023 4:29,37,59,0,0
1/18/2023 4:44,38,60,0,0
1/18/2023 4:59,39,61,0,0
1/18/2023 5:14,40,62,0,0
1/18/2023 5:29,41,61,0,0
1/18/2023 5:44,42,62,0,0
1/18/2023 5:59,41,61,0,0
1/18/2023 6:14,40,62,0,0
1/18/2023 6:29,41,61,0,0
1/18/2023 6:44,42,60,0,0
1/18/2023 6:59,41,59,0,0
1/18/2023 7:14,40,60,0,0
1/18/2023 7:29,39,59,0,0
1/18/2023 7:44,40,58,0,0
1/18/2023 7:59,41,57,0,0
1/18/2023 8:14,42,58,0,0
1/18/2023 8:29,43,59,0,0
1/18/2023 8:44,42,60,0,0
1/18/2023 8:59,43,61,0,0
1/18/2023 9:14,42,62,0,0
1/18/2023 9:29,43,63,0,0
1/18/2023 9:44,42,64,0,0
1/18/2023 9:59,41,63,0,0
1/18/2023 10:14,42,64,0,0
1/18/2023 10:29,43,63,0,0
1/18/2023 10:44,44,64,0,0
1/18/2023 10:59,45,65,0,0
1/18/2023 11:14,44,64,0,0
1/18/2023 11:29,45,63,0,0
1/18/2023 11:44,44,62,0,0
1/18/2023 11:59,45,61,0,0
1/18/2023 12:14,44,60,0,0
1/18/2023 12:29,43,59,0,0
1/18/2023 12:44,44,60,0,0
1/18/2023 12:59,43,61,0,0
1/18/2023 13:14,42,62,0,0
1/18/2023 13:29,41,63,0,0
1/18/2023 13:44,40,62,0,0
1/18/2023 13:59,41,61,0,0
1/18/2023 14:14,40,60,0,0
1/18/2023 14:29,41,59,0,0
1/18/2023 14:44,42,58,0,0
1/18/2023 14:59,43,59,0,0
1/18/2023 15:14,42,58,0,0
1/18/2023 15:29,43,59,0,0
1/18/2023 15:44,42,60,0,0
1/18/2023 15:59,41,61,0,0
1/18/2023 16:14,40,62,0,0
1/18/2023 16:29,41,61,0,0
1/18/2023 16:44,42,60,0,0
1/18/2023 16:59,41,61,0,0
1/18/2023 17:14,42,60,0,0
1/18/2023 17:29,43,59,0,0
1/18/2023 17:44,42,60,0,0
1/18/2023 17:59,43,59,0,0
1/18/2023 18:14,42,60,0,0
1/18/2023 18:29,43,59,0,0
1/18/2023 18:44,42,60,0,0
1/18/2023 18:59,43,59,0,0
1/18/2023 19:14,44,60,0,0
1/18/2023 19:29,45,59,0,0
1/18/2023 19:44,46,60,0,0
1/18/2023 19:59,45,61,0,0
1/18/2023 20:14,46,60,0,0
1/18/2023 20:29,47,59,0,0
1/18/2023 20:44,46,58,0,0
1/18/2023 20:59,45,59,0,0
1/18/2023 21:14,44,58,0,0
1/18/2023 21:29,43,57,0,0
1/18/2023 21:44,44,58,0,0
1/18/2023 21:59,45,57,0,0
1/18/2023 22:14,46,56,0,0
1/18/2023 22:29,47,55,0,0
1/18/2023 22:44,48,56,0,0
1/18/2023 22:59,49,57,0,0
1/18/2023 23:14,50,56,0,0
1/18/2023 23:29,51,57,0,0
1/18/2023 23:44,52,56,0,0
1/18/2023 23:59,51,55,0,0
1/19/2023 0:14,50,56,0,0
1/19/2023 0:29,51,57,0,0
1/19/2023 0:44,52,58,0,0
1/19/2023 0:59,53,59,0,0
1/19/2023 1:14,54,58,0,0
1/19/2023 1:29,53,59,0,0
1/19/2023 1:44,52,60,0,0
1/19/2023 1:59,51,59,0,0
1/19/2023 2:14,50,60,0,0
1/19/2023 2:29,51,61,0,0
1/19/2023 2:44,50,62,0,0
1/19/2023 2:59,49,63,0,0
1/19/2023 3:14,50,64,0,0
1/19/2023 3:29,49,65,0,0
1/19/2023 3:44,50,64,0,0
1/19/2023 3:59,49,63,0,0
1/19/2023 4:14,50,62,0,0
1/19/2023 4:29,49,63,0,0
1/19/2023 4:44,50,64,0,0
1/19/2023 4:59,49,63,0,0
1/19/2023 5:14,50,64,0,0
1/19/2023 5:29,51,63,0,0
1/19/2023 5:44,52,64,0,0
1/19/2023 5:59,53,65,0,0
1/19/2023 6:14,52,66,0,0
1/19/2023 6:29,53,65,0,0
1/19/2023 6:44,52,66,0,0
1/19/2023 6:59,51,67,0,0
1/19/2023 7:14,52,68,0,0
1/19/2023 7:29,53,69,0,0
1/19/2023 7:44,54,68,0,0
1/19/2023 7:59,53,69,0,0
1/19/2023 8:14,52,68,0,0
1/19/2023 8:29,53,69,0,0
1/19/2023 8:44,54,68,0,0
1/19/2023 8:59,55,67,0,0
1/19/2023 9:14,54,68,0,0
1/19/2023 9:29,53,67,0,0
1/19/2023 9:44,54,66,0,0
1/19/2023 9:59,55,67,0,0
1/19/2023 10:14,54,66,0,0
1/19/2023 10:29,55,67,0,0
1/19/2023 10:44,54,66,0,0
1/19/2023 10:59,55,67,0,0
1/19/2023 11:14,56,68,0,0
1/19/2023 11:29,55,69,0,0
1/19/2023 11:44,54,68,0,0
1/19/2023 11:59,53,67,0,0
1/19/2023 12:14,52,68,0,0
1/19/2023 12:29,51,67,0,0
1/19/2023 12:44,50,68,0,0
1/19/2023 12:59,49,69,0,0
1/19/2023 13:14,50,70,0,0
1/19/2023 13:29,51,71,0,0
1/19/2023 13:44,50,72,0,0
1/19/2023 13:59,51,73,0,0
1/19/2023 14:14,52,74,0,0
1/19/2023 14:29,51,73,0,0
1/19/2023 14:44,50,74,0,0
1/19/2023 14:59,51,73,0,0
1/19/2023 15:14,50,72,0,0
1/19/2023 15:29,51,71,0,0
1/19/2023 15:44,50,70,0,0
1/19/2023 15:59,49,71,0,0
1/19/2023 16:14,50,70,0,0
1/19/2023 16:29,49,69,0,0
1/19/2023 16:44,48,70,0,0
1/19/2023 16:59,49,69,0,0
1/19/2023 17:14,50,68,0,0
1/19/2023 17:29,51,69,0,0
1/19/2023 17:44,52,68,0,0
1/19/2023 17:59,51,69,0,0
1/19/2023 18:14,50,70,0,0
1/19/2023 18:29,51,69,0,0
1/19/2023 18:44,52,68,0,0
1/19/2023 18:59,53,69,0,0
1/19/2023 19:14,52,70,0,0
1/19/2023 19:29,53,71,0,0
1/19/2023 19:44,54,70,0,0
1/19/2023 19:59,55,71,0,0
1/19/2023 20:14,54,70,0,0
1/19/2023 20:29,55,69,0,0
1/19/2023 20:44,54,68,0,0
1/19/2023 20:59,53,69,0,0
1/19/2023 21:14,54,68,0,0
1/19/2023 21:29,53,67,0,0
1/19/2023 21:44,52,68,0,0
1/19/2023 21:59,51,69,0,0
1/19/2023 22:14,50,70,0,0
1/19/2023 22:29,51,69,0,0
1/19/2023 22:44,50,70,0,0
1/19/2023 22:59,51,71,0,0
1/19/2023 23:14,50,72,0,0
1/19/2023 23:29,49,71,0,0
1/19/2023 23:44,48,72,0,0
1/19/2023 23:59,49,71,0,0
1/20/2023 0:14,48,72,0,0
1/20/2023 0:29,47,73,0,0
1/20/2023 0:44,48,72,0,0
1/20/2023 0:59,47,71,0,0
1/20/2023 1:14,48,70,0,0
1/20/2023 1:29,47,71,0,0
1/20/2023 1:44,46,70,0,0
1/20/2023 1:59,45,71,0,0
1/20/2023 2:14,46,70,0,0
1/20/2023 2:29,45,71,0,0
1/20/2023 2:44,46,70,0,0
1/20/2023 2:59,45,71,0,0
1/20/2023 3:14,46,72,0,0
1/20/2023 3:29,45,73,0,0
1/20/2023 3:44,44,72,0,0
1/20/2023 3:59,43,71,0,0
1/20/2023 4:14,44,70,0,0
1/20/2023 4:29,43,69,0,0
1/20/2023 4:44,42,70,0,0
1/20/2023 4:59,43,71,0,0
1/20/2023 5:14,42,70,0,0
1/20/2023 5:29,43,71,0,0
1/20/2023 5:44,42,72,0,0
1/20/2023 5:59,43,71,0,0
1/20/2023 6:14,44,70,0,0
1/20/2023 6:29,45,69,0,0
1/20/2023 6:44,46,68,0,0
1/20/2023 6:59,47,69,0,0
1/20/2023 7:14,48,68,0,0
1/20/2023 7:29,47,67,0,0
1/20/2023 7:44,46,66,0,0
1/20/2023 7:59,45,65,0,0
1/20/2023 8:14,46,64,0,0
1/20/2023 8:29,47,65,0,0
1/20/2023 8:44,48,66,0,0
1/20/2023 8:59,47,67,0,0
1/20/2023 9:14,48,68,0,0
1/20/2023 9:29,49,67,0,0
1/20/2023 9:44,50,68,0,0
1/20/2023 9:59,51,69,0,0
1/20/2023 10:14,52,68,0,0
1/20/2023 10:29,51,67,0,0
1/20/2023 10:44,50,68,0,0
1/20/2023 10:59,51,69,0,0
1/20/2023 11:14,50,70,0,0
1/20/2023 11:29,49,69,0,0
1/20/2023 11:44,50,68,0,0
1/20/2023 11:59,49,69,0,0
1/20/2023 12:14,50,68,0,0
1/20/2023 12:29,49,67,0,0
1/20/2023 12:44,48,66,0,0
1/20/2023 12:59,49,67,0,0
1/20/2023 13:14,48,68,0,0
1/20/2023 13:29,47,69,0,0
1/20/2023 13:44,48,68,0,0
1/20/2023 13:59,49,69,0,0
1/20/2023 14:14,48,68,0,0
1/20/2023 14:29,47,67,0,0
1/20/2023 14:44,46,68,0,0
1/20/2023 14:59,47,69,0,0
1/20/2023 15:14,48,68,0,0
1/20/2023 15:29,49,67,0,0
1/20/2023 15:44,48,68,0,0
1/20/2023 15:59,47,67,0,0
1/20/2023 16:14,48,66,0,0
1/20/2023 16:29,49,65,0,0
1/20/2023 16:44,50,64,0,0
1/20/2023 16:59,51,65,0,0
1/20/2023 17:14,50,66,0,0
1/20/2023 17:29,51,65,0,0
1/20/2023 17:44,50,66,0,0
1/20/2023 17:59,51,67,0,0
1/20/2023 18:14,52,68,0,0
1/20/2023 18:29,53,69,0,0
1/20/2023 18:44,52,68,0,0
1/20/2023 18:59,53,67,0,0
1/20/2023 19:14,52,68,0,0
1/20/2023 19:29,51,67,0,0
1/20/2023 19:44,50,66,0,0
1/20/2023 19:59,51,65,0,0
1/20/2023 20:14,52,66,0,0
1/20/2023 20:29,53,67,0,0
1/20/2023 20:44,52,66,0,0
1/20/2023 20:59,51,65,0,0
1/20/2023 21:14,52,64,0,0
1/20/2023 21:29,53,65,0,0
1/20/2023 21:44,52,64,0,0
1/20/2023 21:59,51,65,0,0
1/20/2023 22:14,52,66,0,0
1/20/2023 22:29,51,67,0,0
1/20/2023 22:44,50,66,0,0
1/20/2023 22:59,49,65,0,0
1/20/2023 23:14,48,66,0,0
1/20/2023 23:29,49,67,0,0
1/20/2023 23:44,50,66,0,0
1/20/2023 23:59,51,65,0,0
1/21/2023 0:14,50,66,0,0
1/21/2023 0:29,49,65,0,0
1/21/2023 0:44,48,66,0,0
1/21/2023 0:59,49,67,0,0
1/21/2023 1:14,48,68,0,0
1/21/2023 1:29,47,69,0,0
1/21/2023 1:44,48,68,0,0
1/21/2023 1:59,47,67,0,0
1/21/2023 2:14,48,66,0,0
1/21/2023 2:29,47,67,0,0
1/21/2023 2:44,48,68,0,0
1/21/2023 2:59,47,69,0,0
1/21/2023 3:14,48,70,0,0
1/21/2023 3:29,47,69,0,0
1/21/2023 3:44,48,70,0,0
1/21/2023 3:59,47,71,0,0
1/21/2023 4:14,48,70,0,0
1/21/2023 4:29,47,69,0,0
1/21/2023 4:44,48,70,0,0
1/21/2023 4:59,49,71,0,0
1/21/2023 5:14,48,72,0,0
1/21/2023 5:29,47,71,0,0
1/21/2023 5:44,46,72,0,0
1/21/2023 5:59,47,71,0,0
1/21/2023 6:14,48,70,0,0
1/21/2023 6:29,47,69,0,0
1/21/2023 6:44,46,68,0,0
1/21/2023 6:59,47,69,0,0
1/21/2023 7:14,48,70,0,0
1/21/2023 7:29,47,69,0,0
1/21/2023 7:44,46,70,0,0
1/21/2023 7:59,45,71,0,0
1/21/2023 8:14,44,70,0,0
1/21/2023 8:29,45,69,0,0
1/21/2023 8:44,44,68,0,0
1/21/2023 8:59,43,69,0,0
1/21/2023 9:14,42,70,0,0
1/21/2023 9:29,43,69,0,0
1/21/2023 9:44,44,68,0,0
1/21/2023 9:59,45,67,0,0
1/21/2023 10:14,46,68,0,0
1/21/2023 10:29,45,67,0,0
1/21/2023 10:44,46,68,0,0
1/21/2023 10:59,45,69,0,0
1/21/2023 11:14,44,70,0,0
1/21/2023 11:29,45,71,0,0
1/21/2023 11:44,44,72,0,0
1/21/2023 11:59,45,71,0,0
1/21/2023 12:14,44,70,0,0
1/21/2023 12:29,43,71,0,0
1/21/2023 12:44,42,70,0,0
1/21/2023 12:59,41,69,0,0
1/21/2023 13:14,40,70,0,0
1/21/2023 13:29,39,71,0,0
1/21/2023 13:44,40,72,0,0
1/21/2023 13:59,41,73,0,0
1/21/2023 14:14,40,72,0,0
1/21/2023 14:29,39,73,0,0
1/21/2023 14:44,38,72,0,0
1/21/2023 14:59,39,73,0,0
1/21/2023 15:14,40,74,0,0
1/21/2023 15:29,41,75,0,0
1/21/2023 15:44,40,76,0,0
1/21/2023 15:59,41,77,0,0
1/21/2023 16:14,40,76,0,0
1/21/2023 16:29,41,77,0,0
1/21/2023 16:44,40,78,0,0
1/21/2023 16:59,39,77,0,0
1/21/2023 17:14,38,78,0,0
1/21/2023 17:29,39,77,0,0
1/21/2023 17:44,38,76,0,0
1/21/2023 17:59,37,75,0,0
1/21/2023 18:14,38,74,0,0
1/21/2023 18:29,39,73,0,0
1/21/2023 18:44,38,74,0,0
1/21/2023 18:59,39,73,0,0
1/21/2023 19:14,40,74,0,0
1/21/2023 19:29,41,73,0,0
1/21/2023 19:44,42,74,0,0
1/21/2023 19:59,43,75,0,0
1/21/2023 20:14,42,74,0,0
1/21/2023 20:29,41,75,0,0
1/21/2023 20:44,40,76,0,0
1/21/2023 20:59,41,77,0,0
1/21/2023 21:14,42,78,0,0
1/21/2023 21:29,41,77,0,0
1/21/2023 21:44,42,78,0,0
1/21/2023 21:59,41,79,0,0
1/21/2023 22:14,42,80,0,0
1/21/2023 22:29,41,79,0,0
1/21/2023 22:44,40,78,0,0
1/21/2023 22:59,41,77,0,0
1/21/2023 23:14,42,78,0,0
1/21/2023 23:29,41,79,0,0
1/21/2023 23:44,42,80,0,0
1/21/2023 23:59,43,81,0,0
1/22/2023 0:14,44,80,0,0
1/22/2023 0:29,45,79,0,0
1/22/2023 0:44,44,80,0,0
1/22/2023 0:59,45,81,0,0
1/22/2023 1:14,46,80,0,0
1/22/2023 1:29,45,81,0,0
1/22/2023 1:44,44,80,0,0
1/22/2023 1:59,45,79,0,0
1/22/2023 2:14,44,78,0,0
1/22/2023 2:29,45,77,0,0
1/22/2023 2:44,44,78,0,0
1/22/2023 2:59,45,79,0,0
1/22/2023 3:14,44,78,0,0
1/22/2023 3:29,45,79,0,0
1/22/2023 3:44,46,80,0,0
1/22/2023 3:59,45,79,0,0
1/22/2023 4:14,46,78,0,0
1/22/2023 4:29,47,79,0,0
1/22/2023 4:44,46,78,0,0
1/22/2023 4:59,45,79,0,0
1/22/2023 5:14,44,80,0,0
1/22/2023 5:29,45,79,0,0
1/22/2023 5:44,46,80,0,0
1/22/2023 5:59,45,81,0,0
1/22/2023 6:14,46,82,0,0
1/22/2023 6:29,45,81,0,0
1/22/2023 6:44,46,80,0,0
1/22/2023 6:59,47,79,0,0
1/22/2023 7:14,48,80,0,0
1/22/2023 7:29,49,81,0,0
1/22/2023 7:44,50,80,0,0
1/22/2023 7:59,49,79,0,0
1/22/2023 8:14,48,78,0,0
1/22/2023 8:29,47,77,0,0
1/22/2023 8:44,48,78,0,0
1/22/2023 8:59,49,79,0,0
1/22/2023 9:14,50,80,0,0
1/22/2023 9:29,51,81,0,0
1/22/2023 9:44,52,82,0,0
1/22/2023 9:59,53,81,0,0
1/22/2023 10:14,54,80,0,0
1/22/2023 10:29,55,81,0,0
1/22/2023 10:44,56,80,0,0
1/22/2023 10:59,57,79,0,0
1/22/2023 11:14,56,78,0,0
1/22/2023 11:29,55,79,0,0
1/22/2023 11:44,56,78,0,0
1/22/2023 11:59,55,79,0,0
1/22/2023 12:14,54,78,0,0
1/22/2023 12:29,53,79,0,0
1/22/2023 12:44,54,78,0,0
1/22/2023 12:59,55,79,0,0
1/22/2023 13:14,56,80,0,0
1/22/2023 13:29,57,81,0,0
1/22/2023 13:44,56,82,0,0
1/22/2023 13:59,57,81,0,0
1/22/2023 14:14,58,82,0,0
1/22/2023 14:29,57,83,0,0
1/22/2023 14:44,58,84,0,0
1/22/2023 14:59,57,83,0,0
1/22/2023 15:14,56,84,0,0
1/22/2023 15:29,57,85,0,0
1/22/2023 15:44,58,86,0,0
1/22/2023 15:59,59,87,0,0
1/22/2023 16:14,58,88,0,0
1/22/2023 16:29,59,89,0,0
1/22/2023 16:44,60,88,0,0
1/22/2023 16:59,61,87,0,0
1/22/2023 17:14,62,88,0,0
1/22/2023 17:29,63,87,0,0
1/22/2023 17:44,62,88,50,18
1/22/2023 17:59,61,87,50,19
1/22/2023 18:14,62,88,50,18
1/22/2023 18:29,61,89,50,17
1/22/2023 18:44,62,90,50,16
1/22/2023 18:59,61,89,50,17
1/22/2023 19:14,62,88,50,16
1/22/2023 19:29,63,87,50,17
1/22/2023 19:44,62,88,50,18
1/22/2023 19:59,61,87,50,17
1/22/2023 20:14,62,86,50,16
1/22/2023 20:29,63,87,50,15
1/22/2023 20:44,64,88,50,14
1/22/2023 20:59,63,89,50,13
1/22/2023 21:14,62,88,50,14
1/22/2023 21:29,61,89,50,15
1/22/2023 21:44,62,90,50,14
1/22/2023 21:59,63,90,50,15
1/22/2023 22:14,62,90,50,14
1/22/2023 22:29,63,89,50,13
1/22/2023 22:44,62,90,50,12
1/22/2023 22:59,63,90,50,13
1/22/2023 23:14,64,90,50,12
1/22/2023 23:29,63,90,50,11
1/22/2023 23:44,64,89,50,10
1/22/2023 23:59,65,88,50,11
1/23/2023 0:14,64,89,50,12
1/23/2023 0:29,65,88,50,13
1/23/2023 0:44,64,87,50,14
1/23/2023 0:59,63,88,50,15
1/23/2023 1:14,64,87,50,14
1/23/2023 1:29,65,86,50,13
1/23/2023 1:44,64,87,50,12
1/23/2023 1:59,63,88,50,11
1/23/2023 2:14,64,89,50,10
1/23/2023 2:29,65,90,50,11
1/23/2023 2:44,66,90,50,12
1/23/2023 2:59,67,89,50,11
1/23/2023 3:14,66,88,50,10
1/23/2023 3:29,67,87,50,10
1/23/2023 3:44,68,86,50,11
1/23/2023 3:59,69,87,50,10
1/23/2023 4:14,68,88,50,11
1/23/2023 4:29,67,87,50,12
1/23/2023 4:44,66,86,50,11
1/23/2023 4:59,67,85,50,12
1/23/2023 5:14,66,84,50,11
1/23/2023 5:29,65,83,50,12
1/23/2023 5:44,66,84,50,11
1/23/2023 5:59,67,85,50,12
1/23/2023 6:14,68,86,50,13
1/23/2023 6:29,69,85,50,12
1/23/2023 6:44,70,84,50,13
1/23/2023 6:59,69,83,50,14
1/23/2023 7:14,70,84,50,13
1/23/2023 7:29,69,83,50,14
1/23/2023 7:44,70,84,50,15
1/23/2023 7:59,71,83,50,14
1/23/2023 8:14,70,82,50,15
1/23/2023 8:29,71,81,50,16
1/23/2023 8:44,70,82,50,15
1/23/2023 8:59,69,81,50,14
1/23/2023 9:14,70,82,50,15
1/23/2023 9:29,69,83,50,14
1/23/2023 9:44,70,82,50,13
1/23/2023 9:59,69,81,50,12
1/23/2023 10:14,70,80,50,13
1/23/2023 10:29,71,79,50,12
1/23/2023 10:44,72,80,50,13
1/23/2023 10:59,71,79,50,12
1/23/2023 11:14,70,78,50,11
1/23/2023 11:29,71,79,50,12
1/23/2023 11:44,70,78,50,11
1/23/2023 11:59,69,77,50,12
1/23/2023 12:14,68,76,50,11
1/23/2023 12:29,67,75,50,10
1/23/2023 12:44,68,74,50,10
1/23/2023 12:59,67,73,50,10
1/23/2023 13:14,66,74,50,11
1/23/2023 13:29,67,73,50,10
1/23/2023 13:44,68,72,50,10
1/23/2023 13:59,67,73,50,11
1/23/2023 14:14,68,72,50,12
1/23/2023 14:29,69,73,50,13
1/23/2023 14:44,70,72,50,14
1/23/2023 14:59,71,73,50,15
1/23/2023 15:14,70,72,50,14
1/23/2023 15:29,71,71,50,15
1/23/2023 15:44,72,72,50,14
1/23/2023 15:59,73,71,50,13
1/23/2023 16:14,72,72,50,14
1/23/2023 16:29,73,73,50,15
1/23/2023 16:44,74,74,50,14
1/23/2023 16:59,75,73,50,13
1/23/2023 17:14,76,74,50,12
1/23/2023 17:29,77,73,50,11
1/23/2023 17:44,76,74,50,10
1/23/2023 17:59,77,73,50,10
1/23/2023 18:14,76,72,50,10
1/23/2023 18:29,75,73,50,11
1/23/2023 18:44,76,74,50,10
1/23/2023 18:59,77,73,50,10
1/23/2023 19:14,76,72,50,11
1/23/2023 19:29,75,73,50,10
1/23/2023 19:44,74,72,50,10
1/23/2023 19:59,75,71,50,11
1/23/2023 20:14,74,72,50,10
1/23/2023 20:29,73,73,50,10
1/23/2023 20:44,72,74,50,11
1/23/2023 20:59,71,73,50,12
1/23/2023 21:14,72,72,50,13
1/23/2023 21:29,71,71,50,12
1/23/2023 21:44,72,72,50,13
1/23/2023 21:59,71,73,50,12
1/23/2023 22:14,70,74,50,11
