Date,sat,mat,supply_vfd_speed,economizer_sig,cooling_sig
2/6/2023 6:39,72,79,31,22,12
2/6/2023 6:54,73,78,32,21,13
2/6/2023 7:09,74,79,33,22,14
2/6/2023 7:24,73,80,34,21,13
2/6/2023 7:39,74,79,35,22,12
2/6/2023 7:54,75,80,36,23,11
2/6/2023 8:09,76,79,37,22,12
2/6/2023 8:24,75,78,36,21,13
2/6/2023 8:39,74,79,37,22,12
2/6/2023 8:54,75,80,36,21,11
2/6/2023 9:09,74,80,37,22,12
2/6/2023 9:24,73,79,36,21,13
2/6/2023 9:39,74,78,37,20,14
2/6/2023 9:54,75,79,38,21,15
2/6/2023 10:09,76,80,39,20,16
2/6/2023 10:24,77,80,40,19,17
2/6/2023 10:39,78,80,39,18,18
2/6/2023 10:54,77,80,38,19,19
2/6/2023 11:09,76,79,37,20,20
2/6/2023 11:24,77,78,38,19,21
2/6/2023 11:39,76,79,39,20,22
2/6/2023 11:54,75,78,38,21,23
2/6/2023 12:09,74,77,39,22,22
2/6/2023 12:24,73,78,38,23,21
2/6/2023 12:39,74,77,39,24,22
2/6/2023 12:54,75,78,40,23,21
2/6/2023 13:09,76,79,41,22,22
2/6/2023 13:24,77,80,40,23,23
2/6/2023 13:39,78,80,39,24,22
2/6/2023 13:54,77,79,38,23,21
2/6/2023 14:09,78,80,37,24,20
2/6/2023 14:24,79,79,38,25,21
2/6/2023 14:39,80,80,37,24,20
2/6/2023 14:54,79,80,38,23,19
2/6/2023 15:09,78,79,39,22,18
2/6/2023 15:24,77,80,40,23,17
2/6/2023 15:39,76,79,41,22,16
2/6/2023 15:54,75,78,40,23,15
2/6/2023 16:09,76,77,41,22,14
2/6/2023 16:24,75,78,42,21,13
2/6/2023 16:39,74,77,41,20,14
2/6/2023 16:54,73,76,42,21,13
2/6/2023 17:09,74,75,41,20,12
2/6/2023 17:24,73,76,40,19,13
2/6/2023 17:39,72,75,41,18,12
2/6/2023 17:54,73,76,40,19,11
2/6/2023 18:09,72,77,39,20,12
2/6/2023 18:24,73,78,40,21,11
2/6/2023 18:39,74,79,39,22,10
2/6/2023 18:54,73,78,40,23,11
2/6/2023 19:09,72,77,41,22,10
2/6/2023 19:24,73,78,40,21,11
2/6/2023 19:39,72,79,41,20,12
2/6/2023 19:54,73,78,40,19,13
2/6/2023 20:09,72,77,41,20,12
2/6/2023 20:24,73,78,42,19,11
2/6/2023 20:39,74,77,41,20,12
2/6/2023 20:54,73,78,42,21,13
2/6/2023 21:09,74,77,43,22,14
2/6/2023 21:24,73,76,42,21,15
2/6/2023 21:39,74,75,43,22,16
2/6/2023 21:54,73,74,42,21,17
2/6/2023 22:09,72,75,43,20,18
2/6/2023 22:24,71,76,44,21,19
2/6/2023 22:39,72,77,45,22,20
2/6/2023 22:54,71,78,46,23,19
2/6/2023 23:09,70,77,47,22,18
2/6/2023 23:24,71,76,48,23,19
2/6/2023 23:39,72,77,49,22,18
2/6/2023 23:54,73,76,48,23,17
2/7/2023 0:09,74,75,49,24,18
2/7/2023 0:24,73,76,48,25,19
2/7/2023 0:39,72,77,49,26,18
2/7/2023 0:54,71,78,50,25,19
2/7/2023 1:09,70,77,51,24,18
2/7/2023 1:24,69,78,52,25,17
2/7/2023 1:39,70,79,51,24,16
2/7/2023 1:54,69,78,52,23,15
2/7/2023 2:09,68,79,53,24,16
2/7/2023 2:24,69,80,54,25,17
2/7/2023 2:39,70,79,53,26,16
2/7/2023 2:54,71,78,54,25,15
2/7/2023 3:09,72,79,53,26,16
2/7/2023 3:24,71,78,52,25,15
2/7/2023 3:39,70,77,53,26,16
2/7/2023 3:54,69,76,54,25,17
2/7/2023 4:09,70,77,55,26,16
2/7/2023 4:24,69,76,56,27,17
2/7/2023 4:39,70,75,55,28,18
2/7/2023 4:54,69,76,54,27,17
2/7/2023 5:09,70,75,53,26,16
2/7/2023 5:24,71,74,52,25,17
2/7/2023 5:39,70,73,53,26,16
2/7/2023 5:54,69,74,54,27,17
2/7/2023 6:09,70,73,53,26,18
2/7/2023 6:24,69,74,52,27,19
2/7/2023 6:39,70,75,51,26,20
2/7/2023 6:54,71,74,52,27,19
2/7/2023 7:09,72,75,51,28,18
2/7/2023 7:24,73,74,50,27,19
2/7/2023 7:39,72,73,49,26,18
2/7/2023 7:54,73,72,48,27,19
2/7/2023 8:09,72,73,47,26,18
2/7/2023 8:24,73,74,48,27,19
2/7/2023 8:39,72,75,49,26,20
2/7/2023 8:54,71,76,50,25,21
2/7/2023 9:09,70,77,49,24,22
2/7/2023 9:24,71,76,48,23,21
2/7/2023 9:39,70,75,47,24,20
2/7/2023 9:54,71,76,48,25,21
2/7/2023 10:09,72,75,49,24,22
2/7/2023 10:24,71,74,50,23,23
2/7/2023 10:39,70,75,49,24,24
2/7/2023 10:54,69,74,50,23,23
2/7/2023 11:09,68,73,49,22,22
2/7/2023 11:24,67,74,48,21,23
2/7/2023 11:39,68,73,47,20,22
2/7/2023 11:54,69,72,46,21,21
2/7/2023 12:09,68,71,47,20,22
2/7/2023 12:24,69,72,46,19,23
2/7/2023 12:39,70,73,47,18,22
2/7/2023 12:54,71,74,46,19,21
2/7/2023 13:09,70,75,45,18,20
2/7/2023 13:24,69,76,46,17,21
2/7/2023 13:39,70,77,47,16,22
2/7/2023 13:54,71,78,48,17,21
2/7/2023 14:09,70,79,47,18,20
2/7/2023 14:24,71,78,48,17,19
2/7/2023 14:39,72,79,49,16,18
2/7/2023 14:54,71,78,48,15,17
2/7/2023 15:09,70,77,47,14,18
2/7/2023 15:24,71,78,48,13,17
2/7/2023 15:39,70,77,49,12,16
2/7/2023 15:54,71,76,48,13,15
2/7/2023 16:09,70,75,49,12,14
2/7/2023 16:24,69,76,50,13,13
2/7/2023 16:39,70,77,49,12,12
2/7/2023 16:54,71,78,48,13,11
2/7/2023 17:09,70,77,49,14,10
2/7/2023 17:24,71,78,50,13,9
2/7/2023 17:39,70,77,49,12,10
2/7/2023 17:54,71,78,48,11,11
2/7/2023 18:09,72,77,47,12,10
2/7/2023 18:24,71,78,48,13,11
2/7/2023 18:39,70,77,47,12,12
2/7/2023 18:54,69,76,48,13,13
2/7/2023 19:09,68,75,49,14,12
2/7/2023 19:24,69,74,50,13,11
2/7/2023 19:39,68,73,51,12,12
2/7/2023 19:54,69,72,0,11,13
2/7/2023 20:09,70,73,0,10,14
2/7/2023 20:24,71,74,0,9,13
2/7/2023 20:39,72,75,0,10,14
2/7/2023 20:54,71,76,0,9,15
2/7/2023 21:09,72,75,0,8,14
2/7/2023 21:24,71,74,0,7,13
2/7/2023 21:39,72,75,0,6,14
2/7/2023 21:54,71,74,0,7,13
2/7/2023 22:09,70,73,0,8,14
2/7/2023 22:24,71,72,0,9,13
2/7/2023 22:39,70,73,0,10,12
2/7/2023 22:54,69,72,0,9,13
2/7/2023 23:09,68,71,0,10,12
2/7/2023 23:24,67,72,0,9,11
2/7/2023 23:39,68,71,0,8,12
2/7/2023 23:54,67,70,0,9,11
2/8/2023 0:09,68,71,0,8,10
2/8/2023 0:24,69,72,0,7,9
2/8/2023 0:39,68,71,0,8,10
2/8/2023 0:54,69,72,0,9,9
2/8/2023 1:09,68,73,0,10,8
2/8/2023 1:24,69,74,0,9,7
2/8/2023 1:39,68,75,0,10,8
2/8/2023 1:54,69,74,0,11,9
2/8/2023 2:09,70,75,0,10,8
2/8/2023 2:24,69,74,0,11,9
2/8/2023 2:39,70,75,0,12,10
2/8/2023 2:54,71,76,0,13,11
2/8/2023 3:09,70,77,0,14,10
2/8/2023 3:24,69,78,0,15,9
2/8/2023 3:39,68,77,0,14,8
2/8/2023 3:54,67,78,0,15,9
2/8/2023 4:09,68,79,0,14,10
2/8/2023 4:24,69,78,0,15,9
2/8/2023 4:39,70,77,0,16,10
2/8/2023 4:54,69,78,0,17,9
2/8/2023 5:09,70,77,0,16,8
2/8/2023 5:24,71,76,0,15,7
2/8/2023 5:39,70,77,0,14,8
2/8/2023 5:54,71,78,0,13,9
2/8/2023 6:09,72,79,0,14,8
2/8/2023 6:24,71,78,0,15,9
2/8/2023 6:39,70,77,0,14,8
2/8/2023 6:54,71,76,0,15,9
2/8/2023 7:09,72,75,0,14,8
2/8/2023 7:24,73,76,0,15,9
2/8/2023 7:39,74,75,0,14,10
2/8/2023 7:54,73,74,0,13,9
2/8/2023 8:09,74,73,0,14,10
2/8/2023 8:24,73,74,0,13,9
2/8/2023 8:39,74,73,0,12,10
2/8/2023 8:54,75,74,0,13,9
2/8/2023 9:09,74,73,0,12,8
2/8/2023 9:24,75,74,0,13,9
2/8/2023 9:39,74,73,0,12,10
2/8/2023 9:54,75,74,0,11,11
2/8/2023 10:09,74,73,0,12,10
2/8/2023 10:24,73,72,0,13,9
2/8/2023 10:39,74,71,0,12,10
2/8/2023 10:54,73,70,0,13,11
2/8/2023 11:09,74,71,0,14,10
2/8/2023 11:24,75,72,0,15,9
2/8/2023 11:39,76,71,0,16,8
2/8/2023 11:54,75,70,0,17,7
2/8/2023 12:09,74,71,0,18,6
2/8/2023 12:24,75,70,0,17,5
2/8/2023 12:39,74,70,0,18,6
2/8/2023 12:54,75,70,0,19,5
2/8/2023 13:09,76,70,0,18,4
2/8/2023 13:24,75,70,0,19,3
2/8/2023 13:39,76,71,0,20,2
2/8/2023 13:54,75,70,0,21,1
2/8/2023 14:09,74,70,0,20,2
2/8/2023 14:24,75,70,0,21,1
2/8/2023 14:39,74,71,0,22,2
2/8/2023 14:54,73,70,0,21,1
2/8/2023 15:09,74,70,0,22,0
2/8/2023 15:24,73,71,0,23,1
2/8/2023 15:39,74,72,0,22,2
2/8/2023 15:54,73,71,0,23,1
2/8/2023 16:09,74,70,0,22,2
2/8/2023 16:24,75,70,0,23,3
2/8/2023 16:39,76,70,0,22,4
2/8/2023 16:54,77,70,0,21,5
2/8/2023 17:09,78,70,0,20,4
2/8/2023 17:24,77,70,0,21,5
2/8/2023 17:39,78,70,0,22,4
2/8/2023 17:54,79,71,0,21,3
2/8/2023 18:09,78,72,0,20,4
2/8/2023 18:24,77,71,0,21,3
2/8/2023 18:39,78,72,0,22,4
2/8/2023 18:54,77,73,0,23,5
2/8/2023 19:09,78,74,0,22,6
2/8/2023 19:24,77,73,0,23,7
2/8/2023 19:39,78,74,0,22,6
2/8/2023 19:54,79,75,0,23,7
2/8/2023 20:09,80,74,0,24,6
2/8/2023 20:24,81,73,0,23,7
2/8/2023 20:39,80,72,0,22,6
2/8/2023 20:54,79,71,0,23,5
2/8/2023 21:09,80,72,0,24,4
2/8/2023 21:24,81,73,0,25,5
2/8/2023 21:39,82,72,0,24,4
2/8/2023 21:54,83,71,0,23,3
2/8/2023 22:09,84,70,0,24,2
2/8/2023 22:24,83,70,0,23,1
2/8/2023 22:39,84,70,0,22,2
2/8/2023 22:54,85,71,0,23,3
2/8/2023 23:09,86,70,0,24,2
2/8/2023 23:24,85,71,0,25,3
2/8/2023 23:39,86,70,0,24,4
2/8/2023 23:54,87,70,0,23,5
2/9/2023 0:09,88,71,0,24,6
2/9/2023 0:24,89,72,0,25,5
2/9/2023 0:39,88,71,0,24,4
2/9/2023 0:54,87,70,0,25,5
2/9/2023 1:09,88,70,0,26,6
2/9/2023 1:24,89,70,0,25,5
2/9/2023 1:39,90,71,0,24,6
2/9/2023 1:54,89,72,0,23,7
2/9/2023 2:09,90,73,0,22,6
2/9/2023 2:24,89,72,0,21,7
2/9/2023 2:39,90,73,0,20,8
2/9/2023 2:54,90,74,0,21,7
2/9/2023 3:09,90,75,0,22,8
2/9/2023 3:24,90,74,0,21,9
2/9/2023 3:39,89,75,0,20,8
2/9/2023 3:54,88,74,0,21,7
2/9/2023 4:09,87,75,0,22,6
2/9/2023 4:24,86,76,0,23,5
2/9/2023 4:39,87,75,0,22,4
2/9/2023 4:54,88,76,0,21,5
2/9/2023 5:09,89,77,0,22,4
2/9/2023 5:24,90,78,0,21,3
2/9/2023 5:39,89,77,0,20,4
2/9/2023 5:54,88,78,0,19,5
2/9/2023 6:09,89,77,0,20,6
2/9/2023 6:24,90,78,0,19,7
2/9/2023 6:39,90,77,0,20,8
2/9/2023 6:54,89,78,0,21,9
2/9/2023 7:09,90,79,0,20,8
2/9/2023 7:24,90,78,0,21,7
2/9/2023 7:39,89,79,0,20,6
2/9/2023 7:54,90,78,0,19,7
2/9/2023 8:09,90,79,0,18,6
2/9/2023 8:24,90,78,0,19,5
2/9/2023 8:39,90,79,0,18,6
2/9/2023 8:54,90,80,0,19,7
2/9/2023 9:09,90,80,0,18,8
2/9/2023 9:24,90,80,0,19,7
2/9/2023 9:39,89,80,0,20,6
2/9/2023 9:54,88,80,0,19,5
2/9/2023 10:09,89,79,0,20,4
2/9/2023 10:24,90,80,0,19,5
2/9/2023 10:39,89,79,0,18,4
2/9/2023 10:54,88,80,0,17,3
2/9/2023 11:09,87,80,0,16,2
2/9/2023 11:24,88,79,0,17,3
2/9/2023 11:39,87,78,0,18,4
2/9/2023 11:54,88,79,0,17,5
2/9/2023 12:09,87,80,0,16,6
2/9/2023 12:24,86,79,0,17,7
2/9/2023 12:39,85,80,0,16,6
2/9/2023 12:54,86,80,0,15,7
2/9/2023 13:09,87,80,0,16,6
2/9/2023 13:24,88,79,0,17,7
2/9/2023 13:39,87,80,0,18,6
2/9/2023 13:54,86,80,0,19,5
2/9/2023 14:09,87,80,0,20,6
2/9/2023 14:24,86,79,0,21,7
2/9/2023 14:39,87,80,0,22,8
2/9/2023 14:54,86,79,0,23,9
2/9/2023 15:09,85,78,0,22,10
2/9/2023 15:24,84,79,0,21,9
2/9/2023 15:39,83,80,0,22,10
2/9/2023 15:54,84,79,0,23,11
2/9/2023 16:09,83,80,0,22,12
2/9/2023 16:24,84,79,0,21,11
2/9/2023 16:39,85,80,0,22,12
2/9/2023 16:54,86,80,0,23,11
2/9/2023 17:09,85,80,0,22,10
2/9/2023 17:24,84,80,0,23,11
2/9/2023 17:39,83,79,0,22,10
2/9/2023 17:54,82,78,0,23,9
2/9/2023 18:09,83,77,0,24,10
2/9/2023 18:24,84,78,0,25,11
2/9/2023 18:39,83,79,0,24,10
2/9/2023 18:54,82,80,0,25,11
2/9/2023 19:09,83,79,0,26,12
2/9/2023 19:24,82,78,0,27,11
2/9/2023 19:39,81,79,0,28,12
2/9/2023 19:54,80,78,0,27,13
2/9/2023 20:09,79,77,0,28,12
2/9/2023 20:24,80,78,0,29,13
2/9/2023 20:39,81,79,0,28,14
2/9/2023 20:54,80,80,0,27,15
2/9/2023 21:09,79,80,0,28,14
2/9/2023 21:24,78,79,0,27,13
2/9/2023 21:39,79,80,0,26,12
2/9/2023 21:54,80,79,0,27,11
2/9/2023 22:09,81,80,0,28,10
2/9/2023 22:24,80,79,0,27,11
2/9/2023 22:39,79,80,0,26,10
2/9/2023 22:54,78,80,0,25,11
2/9/2023 23:09,79,79,0,24,10
2/9/2023 23:24,80,78,0,23,11
2/9/2023 23:39,79,79,0,22,12
2/9/2023 23:54,80,78,0,21,13
2/10/2023 0:09,81,77,0,22,14
2/10/2023 0:24,82,76,0,21,15
2/10/2023 0:39,83,77,0,22,14
2/10/2023 0:54,84,76,0,23,13
2/10/2023 1:09,85,75,0,24,12
2/10/2023 1:24,86,74,0,23,11
2/10/2023 1:39,87,73,0,24,10
2/10/2023 1:54,88,74,0,23,11
2/10/2023 2:09,87,73,0,22,10
2/10/2023 2:24,86,74,0,21,9
2/10/2023 2:39,87,73,0,22,10
2/10/2023 2:54,86,74,0,21,11
2/10/2023 3:09,87,73,0,22,12
2/10/2023 3:24,88,72,0,21,13
2/10/2023 3:39,89,71,0,20,14
2/10/2023 3:54,90,70,0,19,15
2/10/2023 4:09,89,71,0,20,14
2/10/2023 4:24,90,72,0,19,13
2/10/2023 4:39,89,73,0,20,14
2/10/2023 4:54,90,74,0,21,15
2/10/2023 5:09,89,73,0,20,14
2/10/2023 5:24,88,74,0,19,15
2/10/2023 5:39,87,73,0,20,14
2/10/2023 5:54,88,72,0,21,15
2/10/2023 6:09,89,73,0,22,16
2/10/2023 6:24,88,74,0,21,17
2/10/2023 6:39,87,73,0,22,18
2/10/2023 6:54,86,74,0,23,19
2/10/2023 7:09,85,73,0,24,20
2/10/2023 7:24,84,74,0,23,21
2/10/2023 7:39,85,73,0,22,22
2/10/2023 7:54,84,72,0,21,21
2/10/2023 8:09,83,71,0,22,22
2/10/2023 8:24,84,70,0,21,21
2/10/2023 8:39,85,71,0,22,20
2/10/2023 8:54,86,70,0,23,19
2/10/2023 9:09,87,71,0,24,18
2/10/2023 9:24,86,72,0,23,19
2/10/2023 9:39,85,73,0,22,18
2/10/2023 9:54,84,74,0,21,17
2/10/2023 10:09,85,75,0,22,16
2/10/2023 10:24,86,76,0,21,17
2/10/2023 10:39,85,75,0,22,16
2/10/2023 10:54,84,76,0,21,17
2/10/2023 11:09,83,77,0,22,18
2/10/2023 11:24,84,78,0,23,17
2/10/2023 11:39,83,79,0,22,18
2/10/2023 11:54,84,80,0,23,19
2/10/2023 12:09,85,79,0,22,18
2/10/2023 12:24,84,80,0,21,19
2/10/2023 12:39,85,80,0,20,18
2/10/2023 12:54,84,79,0,21,17
2/10/2023 13:09,83,80,0,20,18
2/10/2023 13:24,82,79,0,19,19
2/10/2023 13:39,81,78,0,20,20
2/10/2023 13:54,82,79,0,19,19
2/10/2023 14:09,83,80,0,18,20
2/10/2023 14:24,82,79,0,17,19
2/10/2023 14:39,83,78,0,16,18
2/10/2023 14:54,84,79,0,15,19
2/10/2023 15:09,83,78,0,14,18
2/10/2023 15:24,84,79,0,15,17
2/10/2023 15:39,83,78,0,16,18
2/10/2023 15:54,82,77,0,15,17
2/10/2023 16:09,81,78,0,16,18
2/10/2023 16:24,82,79,0,15,19
2/10/2023 16:39,81,80,0,16,20
2/10/2023 16:54,82,79,0,17,21
2/10/2023 17:09,81,78,0,18,20
2/10/2023 17:24,80,79,0,17,19
2/10/2023 17:39,81,78,0,16,20
2/10/2023 17:54,80,79,0,15,21
2/10/2023 18:09,81,80,0,14,22
2/10/2023 18:24,82,80,0,15,23
2/10/2023 18:39,81,80,0,16,22
2/10/2023 18:54,82,79,0,15,21
2/10/2023 19:09,81,80,0,16,20
2/10/2023 19:24,80,79,0,15,19
2/10/2023 19:39,81,78,0,14,20
2/10/2023 19:54,82,77,0,15,21
2/10/2023 20:09,81,76,0,14,20
2/10/2023 20:24,82,77,0,15,21
2/10/2023 20:39,81,76,0,16,22
2/10/2023 20:54,80,77,0,17,23
2/10/2023 21:09,81,78,0,18,22
2/10/2023 21:24,82,77,0,17,23
2/10/2023 21:39,83,78,0,16,24
2/10/2023 21:54,82,79,0,17,23
2/10/2023 22:09,81,80,0,16,24
2/10/2023 22:24,80,80,0,15,25
2/10/2023 22:39,79,80,0,14,26
2/10/2023 22:54,80,79,0,13,25
2/10/2023 23:09,79,78,0,12,24
2/10/2023 23:24,78,77,0,13,23
2/10/2023 23:39,77,78,0,12,24
2/10/2023 23:54,76,77,0,13,25
2/11/2023 0:09,77,78,0,12,26
2/11/2023 0:24,76,77,0,13,27
2/11/2023 0:39,75,76,0,14,28
2/11/2023 0:54,76,77,0,15,27
2/11/2023 1:09,77,76,0,16,28
2/11/2023 1:24,78,77,0,17,29
2/11/2023 1:39,77,76,0,18,30
2/11/2023 1:54,76,75,0,17,29
2/11/2023 2:09,75,74,0,18,30
2/11/2023 2:24,76,73,0,19,29
2/11/2023 2:39,75,74,0,18,28
2/11/2023 2:54,74,75,0,19,29
2/11/2023 3:09,73,76,0,20,28
2/11/2023 3:24,72,77,0,21,29
2/11/2023 3:39,73,76,0,22,30
2/11/2023 3:54,74,75,0,23,31
2/11/2023 4:09,73,74,0,24,30
2/11/2023 4:24,74,75,0,23,29
2/11/2023 4:39,75,74,0,24,28
2/11/2023 4:54,76,75,0,23,27
2/11/2023 5:09,77,76,0,24,28
2/11/2023 5:24,76,75,0,25,29
2/11/2023 5:39,77,74,0,26,28
2/11/2023 5:54,76,75,0,25,27
2/11/2023 6:09,77,74,0,26,26
2/11/2023 6:24,76,75,0,25,25
2/11/2023 6:39,75,76,0,24,24
2/11/2023 6:54,76,77,0,25,23
2/11/2023 7:09,77,78,0,24,24
2/11/2023 7:24,78,77,0,25,25
2/11/2023 7:39,77,76,0,26,26
2/11/2023 7:54,76,77,0,25,27
2/11/2023 8:09,77,76,0,24,28
2/11/2023 8:24,78,77,0,23,29
2/11/2023 8:39,79,78,0,24,30
2/11/2023 8:54,78,79,0,23,31
2/11/2023 9:09,77,78,0,22,30
2/11/2023 9:24,76,77,0,21,29
2/11/2023 9:39,77,78,0,20,28
2/11/2023 9:54,76,77,0,21,29
2/11/2023 10:09,77,76,0,22,30
2/11/2023 10:24,78,75,0,23,31
2/11/2023 10:39,77,76,0,24,30
2/11/2023 10:54,78,77,0,23,29
2/11/2023 11:09,79,78,0,24,30
2/11/2023 11:24,78,77,0,23,29
2/11/2023 11:39,77,78,0,24,28
2/11/2023 11:54,78,77,0,25,29
2/11/2023 12:09,77,76,0,26,30
2/11/2023 12:24,76,77,0,25,29
2/11/2023 12:39,77,76,0,26,28
2/11/2023 12:54,78,75,0,25,27
2/11/2023 13:09,77,74,0,26,26
2/11/2023 13:24,76,75,0,27,25
2/11/2023 13:39,77,76,0,28,24
2/11/2023 13:54,78,77,0,29,25
2/11/2023 14:09,79,76,0,30,26
2/11/2023 14:24,80,77,0,31,27
2/11/2023 14:39,79,76,0,32,28
2/11/2023 14:54,80,77,0,31,27
2/11/2023 15:09,81,76,0,32,26
2/11/2023 15:24,80,75,0,31,27
2/11/2023 15:39,81,74,0,32,28
2/11/2023 15:54,82,73,0,31,29
2/11/2023 16:09,83,72,0,30,28
2/11/2023 16:24,84,73,0,31,29
2/11/2023 16:39,83,72,0,32,30
2/11/2023 16:54,82,73,0,33,31
2/11/2023 17:09,83,72,0,34,30
2/11/2023 17:24,84,71,0,33,31
2/11/2023 17:39,83,70,0,32,30
2/11/2023 17:54,82,70,0,33,31
2/11/2023 18:09,83,71,0,34,30
2/11/2023 18:24,84,70,0,33,29
2/11/2023 18:39,85,70,0,32,28
2/11/2023 18:54,84,71,0,33,27
2/11/2023 19:09,85,72,0,34,26
2/11/2023 19:24,86,71,0,35,27
2/11/2023 19:39,85,70,0,36,28
2/11/2023 19:54,84,70,0,35,29
2/11/2023 20:09,85,71,0,34,28
2/11/2023 20:24,84,72,0,35,29
2/11/2023 20:39,85,71,0,36,28
2/11/2023 20:54,84,72,0,35,27
2/11/2023 21:09,83,73,0,34,26
2/11/2023 21:24,82,74,0,33,27
2/11/2023 21:39,83,75,0,32,28
2/11/2023 21:54,84,74,0,33,29
2/11/2023 22:09,85,73,0,32,30
2/11/2023 22:24,84,74,0,31,31
2/11/2023 22:39,83,73,0,32,30
2/11/2023 22:54,84,72,0,33,31
2/11/2023 23:09,85,71,0,32,32
2/11/2023 23:24,86,72,0,31,33
2/11/2023 23:39,87,71,0,30,32
2/11/2023 23:54,86,72,0,29,31
2/12/2023 0:09,87,73,0,28,30
2/12/2023 0:24,86,74,0,29,31
2/12/2023 0:39,87,75,0,28,30
2/12/2023 0:54,86,76,0,29,31
2/12/2023 1:09,85,77,0,28,30
2/12/2023 1:24,84,78,0,27,29
2/12/2023 1:39,83,79,0,26,30
2/12/2023 1:54,82,78,0,27,31
2/12/2023 2:09,83,77,0,28,32
2/12/2023 2:24,84,78,0,29,33
2/12/2023 2:39,83,77,0,28,34
2/12/2023 2:54,84,76,0,27,33
2/12/2023 3:09,83,77,0,28,32
2/12/2023 3:24,82,78,0,29,31
2/12/2023 3:39,83,79,0,30,32
2/12/2023 3:54,82,80,0,31,33
2/12/2023 4:09,81,80,0,32,32
2/12/2023 4:24,80,80,0,31,33
2/12/2023 4:39,81,80,0,32,34
2/12/2023 4:54,80,80,0,31,35
2/12/2023 5:09,79,79,0,32,34
2/12/2023 5:24,80,80,0,33,35
2/12/2023 5:39,81,79,0,32,34
2/12/2023 5:54,80,80,0,31,33
2/12/2023 6:09,79,80,0,30,32
2/12/2023 6:24,80,80,0,31,33
2/12/2023 6:39,79,79,0,30,34
2/12/2023 6:54,78,78,0,31,33
2/12/2023 7:09,77,79,0,32,34
2/12/2023 7:24,76,78,0,31,35
2/12/2023 7:39,75,77,0,32,34
2/12/2023 7:54,74,78,0,33,33
2/12/2023 8:09,73,77,0,32,34
2/12/2023 8:24,74,78,0,31,35
2/12/2023 8:39,73,77,0,30,34
2/12/2023 8:54,74,78,0,29,33
2/12/2023 9:09,73,79,0,30,34
2/12/2023 9:24,74,78,0,29,33
2/12/2023 9:39,73,79,0,30,34
2/12/2023 9:54,74,78,0,29,35
2/12/2023 10:09,75,77,0,28,34
2/12/2023 10:24,76,78,0,27,33
2/12/2023 10:39,77,79,0,26,34
2/12/2023 10:54,76,78,0,27,33
2/12/2023 11:09,77,79,0,28,32
2/12/2023 11:24,76,80,0,27,31
2/12/2023 11:39,77,80,0,28,32
2/12/2023 11:54,76,80,0,27,31
2/12/2023 12:09,77,80,0,26,30
2/12/2023 12:24,76,80,0,27,29
2/12/2023 12:39,77,80,0,26,28
2/12/2023 12:54,78,79,0,25,29
2/12/2023 13:09,77,78,0,26,28
2/12/2023 13:24,78,77,0,27,29
2/12/2023 13:39,79,78,0,26,30
2/12/2023 13:54,78,77,0,27,29
2/12/2023 14:09,77,76,0,28,28
2/12/2023 14:24,76,75,0,27,27
2/12/2023 14:39,77,74,0,26,26
2/12/2023 14:54,76,73,0,25,27
2/12/2023 15:09,77,72,0,26,28
2/12/2023 15:24,78,73,0,27,27
2/12/2023 15:39,79,74,0,26,26
2/12/2023 15:54,78,75,0,25,27
2/12/2023 16:09,77,74,0,26,28
2/12/2023 16:24,78,75,0,27,29
2/12/2023 16:39,77,74,0,28,30
2/12/2023 16:54,78,73,0,27,31
2/12/2023 17:09,77,72,0,28,32
2/12/2023 17:24,78,73,0,29,33
2/12/2023 17:39,77,74,0,30,34
2/12/2023 17:54,76,75,0,31,33
2/12/2023 18:09,77,76,0,32,32
2/12/2023 18:24,76,77,0,31,33
2/12/2023 18:39,77,76,0,32,32
2/12/2023 18:54,76,77,0,31,33
2/12/2023 19:09,75,76,0,30,34
2/12/2023 19:24,74,75,0,31,35
2/12/2023 19:39,75,76,0,30,34
2/12/2023 19:54,76,77,0,31,33
2/12/2023 20:09,77,76,0,32,32
2/12/2023 20:24,78,77,0,33,33
2/12/2023 20:39,79,78,0,34,32
2/12/2023 20:54,80,77,0,33,33
2/12/2023 21:09,81,78,0,34,34
2/12/2023 21:24,80,77,0,33,35
2/12/2023 21:39,79,76,0,34,34
2/12/2023 21:54,78,77,0,35,33
2/12/2023 22:09,77,76,0,34,34
2/12/2023 22:24,78,77,0,35,33
2/12/2023 22:39,79,78,0,34,32
2/12/2023 22:54,80,77,0,33,31
2/12/2023 23:09,79,78,0,32,32
2/12/2023 23:24,80,79,0,33,33
2/12/2023 23:39,81,80,0,34,32
2/12/2023 23:54,80,79,0,35,31
2/13/2023 0:09,79,80,0,34,30
2/13/2023 0:24,78,79,0,33,31
2/13/2023 0:39,79,78,0,32,30
2/13/2023 0:54,78,77,0,33,29
2/13/2023 1:09,79,76,0,32,28
2/13/2023 1:24,78,77,0,33,29
2/13/2023 1:39,77,76,0,34,30
2/13/2023 1:54,78,77,0,35,31
2/13/2023 2:09,79,78,0,34,32
2/13/2023 2:24,80,77,0,33,31
2/13/2023 2:39,81,78,0,32,32
2/13/2023 2:54,80,79,0,31,33
2/13/2023 3:09,79,80,0,30,34
2/13/2023 3:24,80,79,0,29,33
2/13/2023 3:39,81,80,0,30,32
2/13/2023 3:54,82,79,0,31,31
2/13/2023 4:09,81,78,0,32,30
2/13/2023 4:24,82,77,0,31,29
2/13/2023 4:39,83,78,0,32,30
