Date,oat,mat,clg,economizer_sig,supply_vfd_speed
2/8/2023 5:08,97,75,92,22,31
2/8/2023 5:23,98,76,91,21,32
2/8/2023 5:38,99,77,90,22,33
2/8/2023 5:53,100,76,91,21,34
2/8/2023 6:08,99,77,90,22,35
2/8/2023 6:23,100,76,89,23,36
2/8/2023 6:38,100,75,88,22,37
2/8/2023 6:53,99,76,89,21,36
2/8/2023 7:08,100,75,88,22,37
2/8/2023 7:23,99,76,87,21,36
2/8/2023 7:38,100,77,86,22,37
2/8/2023 7:53,100,76,87,21,36
2/8/2023 8:08,99,77,86,20,37
2/8/2023 8:23,100,78,85,21,38
2/8/2023 8:38,99,77,84,20,39
2/8/2023 8:53,98,78,83,19,40
2/8/2023 9:08,99,79,84,18,39
2/8/2023 9:23,98,80,85,19,38
2/8/2023 9:38,99,79,86,20,37
2/8/2023 9:53,100,78,85,19,38
2/8/2023 10:08,99,79,84,20,39
2/8/2023 10:23,98,78,85,21,38
2/8/2023 10:38,97,77,86,22,39
2/8/2023 10:53,96,78,87,23,38
2/8/2023 11:08,95,79,88,24,39
2/8/2023 11:23,94,78,87,23,40
2/8/2023 11:38,95,77,86,22,41
2/8/2023 11:53,94,76,85,23,40
2/8/2023 12:08,95,75,84,24,39
2/8/2023 12:23,94,76,85,23,38
2/8/2023 12:38,95,77,84,24,37
2/8/2023 12:53,94,76,83,25,38
2/8/2023 13:08,95,77,82,24,37
2/8/2023 13:23,94,76,81,23,38
2/8/2023 13:38,95,75,82,22,39
2/8/2023 13:53,96,76,83,23,40
2/8/2023 14:08,97,75,84,22,41
2/8/2023 14:23,96,74,83,23,40
2/8/2023 14:38,95,75,82,22,41
2/8/2023 14:53,96,74,81,21,42
2/8/2023 15:08,95,75,82,20,41
2/8/2023 15:23,94,74,83,21,42
2/8/2023 15:38,95,73,82,20,41
2/8/2023 15:53,94,74,81,19,40
2/8/2023 16:08,93,75,80,18,41
2/8/2023 16:23,94,74,79,19,40
2/8/2023 16:38,93,75,80,20,39
2/8/2023 16:53,94,74,81,21,40
2/8/2023 17:08,93,75,80,22,39
2/8/2023 17:23,92,74,79,23,40
2/8/2023 17:38,93,73,80,22,41
2/8/2023 17:53,92,72,81,21,40
2/8/2023 18:08,91,71,80,20,41
2/8/2023 18:23,92,70,79,19,40
2/8/2023 18:38,91,69,80,20,41
2/8/2023 18:53,92,68,81,19,42
2/8/2023 19:08,93,67,82,20,41
2/8/2023 19:23,94,66,81,21,42
2/8/2023 19:38,95,65,82,22,43
2/8/2023 19:53,96,66,83,21,42
2/8/2023 20:08,97,67,84,22,43
2/8/2023 20:23,96,68,83,21,42
2/8/2023 20:38,97,69,82,20,43
2/8/2023 20:53,96,70,81,21,44
2/8/2023 21:08,95,71,82,22,45
2/8/2023 21:23,96,70,83,23,46
2/8/2023 21:38,95,69,82,22,47
2/8/2023 21:53,96,68,81,23,48
2/8/2023 22:08,95,69,80,22,49
2/8/2023 22:23,96,68,79,23,48
2/8/2023 22:38,95,69,80,24,49
2/8/2023 22:53,96,70,81,25,48
2/8/2023 23:08,95,71,80,26,49
2/8/2023 23:23,96,70,81,25,50
2/8/2023 23:38,97,71,82,24,51
2/8/2023 23:53,98,70,83,25,52
2/9/2023 0:08,97,69,82,24,51
2/9/2023 0:23,96,68,83,23,52
2/9/2023 0:38,95,67,84,24,53
2/9/2023 0:53,96,68,85,25,54
2/9/2023 1:08,97,67,86,26,53
2/9/2023 1:23,98,66,85,25,54
2/9/2023 1:38,97,65,86,26,53
2/9/2023 1:53,98,64,85,25,52
2/9/2023 2:08,97,63,84,26,53
2/9/2023 2:23,98,64,85,25,54
2/9/2023 2:38,97,63,84,26,55
2/9/2023 2:53,96,64,85,27,56
2/9/2023 3:08,97,65,86,28,55
2/9/2023 3:23,96,66,85,27,54
2/9/2023 3:38,97,67,86,26,53
2/9/2023 3:53,98,68,85,25,52
2/9/2023 4:08,97,67,86,26,53
2/9/2023 4:23,96,66,85,27,54
2/9/2023 4:38,95,65,86,26,53
2/9/2023 4:53,94,66,85,27,52
2/9/2023 5:08,95,67,86,26,51
2/9/2023 5:23,94,68,87,27,52
2/9/2023 5:38,95,67,88,28,51
2/9/2023 5:53,96,68,87,27,50
2/9/2023 6:08,95,69,88,26,49
2/9/2023 6:23,94,68,87,27,48
2/9/2023 6:38,95,69,86,26,47
2/9/2023 6:53,94,70,85,27,48
2/9/2023 7:08,93,69,86,26,49
2/9/2023 7:23,94,70,87,25,50
2/9/2023 7:38,93,71,86,24,49
2/9/2023 7:53,94,72,85,23,48
2/9/2023 8:08,95,73,86,24,47
2/9/2023 8:23,94,72,85,25,48
2/9/2023 8:38,93,73,86,24,49
2/9/2023 8:53,94,72,87,23,50
2/9/2023 9:08,95,73,86,24,49
2/9/2023 9:23,96,72,85,23,50
2/9/2023 9:38,95,71,86,22,49
2/9/2023 9:53,96,72,87,21,48
2/9/2023 10:08,95,73,88,20,47
2/9/2023 10:23,94,72,89,21,46
2/9/2023 10:38,95,73,90,20,47
2/9/2023 10:53,96,74,91,19,46
2/9/2023 11:08,95,73,92,18,47
2/9/2023 11:23,96,72,93,19,46
2/9/2023 11:38,97,73,94,18,45
2/9/2023 11:53,96,72,95,17,46
2/9/2023 12:08,97,73,96,16,47
2/9/2023 12:23,96,72,97,17,48
2/9/2023 12:38,95,73,98,18,47
2/9/2023 12:53,96,74,97,17,48
2/9/2023 13:08,97,73,98,16,49
2/9/2023 13:23,98,74,97,15,48
2/9/2023 13:38,97,75,96,14,47
2/9/2023 13:53,96,76,97,13,48
2/9/2023 14:08,95,77,96,12,49
2/9/2023 14:23,94,78,95,13,48
2/9/2023 14:38,95,79,96,12,49
2/9/2023 14:53,94,80,95,13,50
2/9/2023 15:08,95,79,94,12,49
2/9/2023 15:23,94,78,93,13,48
2/9/2023 15:38,95,79,94,14,49
2/9/2023 15:53,96,80,93,13,50
2/9/2023 16:08,95,79,94,12,49
2/9/2023 16:23,96,78,95,11,48
2/9/2023 16:38,97,79,96,12,47
2/9/2023 16:53,98,78,97,13,48
2/9/2023 17:08,99,79,98,12,47
2/9/2023 17:23,98,80,99,13,48
2/9/2023 17:38,97,80,100,14,49
2/9/2023 17:53,98,79,99,13,50
2/9/2023 18:08,99,78,100,12,51
2/9/2023 18:23,100,79,100,11,0
2/9/2023 18:38,99,80,100,10,0
2/9/2023 18:53,100,79,100,9,0
2/9/2023 19:08,100,80,100,10,0
2/9/2023 19:23,100,80,100,9,0
2/9/2023 19:38,99,79,99,8,0
2/9/2023 19:53,98,78,98,7,0
2/9/2023 20:08,97,79,97,6,0
2/9/2023 20:23,96,80,98,7,0
2/9/2023 20:38,95,79,97,8,0
2/9/2023 20:53,96,78,98,9,0
2/9/2023 21:08,97,77,97,10,0
2/9/2023 21:23,96,76,98,9,0
2/9/2023 21:38,95,77,97,10,0
2/9/2023 21:53,96,76,98,9,0
2/9/2023 22:08,97,77,97,8,0
2/9/2023 22:23,98,78,96,9,0
2/9/2023 22:38,97,79,97,8,0
2/9/2023 22:53,96,80,96,7,0
2/9/2023 23:08,97,79,97,8,0
2/9/2023 23:23,98,78,96,9,0
2/9/2023 23:38,97,79,97,10,0
2/9/2023 23:53,96,80,96,9,0
2/10/2023 0:08,95,80,95,10,0
2/10/2023 0:23,96,80,96,11,0
2/10/2023 0:38,97,79,95,10,0
2/10/2023 0:53,96,78,96,11,0
2/10/2023 1:08,97,79,95,12,0
2/10/2023 1:23,96,78,94,13,0
2/10/2023 1:38,95,77,95,14,0
2/10/2023 1:53,94,76,94,15,0
2/10/2023 2:08,93,77,95,14,0
2/10/2023 2:23,94,76,96,15,0
2/10/2023 2:38,95,75,97,14,0
2/10/2023 2:53,96,74,98,15,0
2/10/2023 3:08,95,73,97,16,0
2/10/2023 3:23,96,74,96,17,0
2/10/2023 3:38,97,75,97,16,0
2/10/2023 3:53,96,76,98,15,0
2/10/2023 4:08,97,77,97,14,0
2/10/2023 4:23,98,76,96,13,0
2/10/2023 4:38,99,75,95,14,0
2/10/2023 4:53,98,74,96,15,0
2/10/2023 5:08,99,73,97,14,0
2/10/2023 5:23,100,74,98,15,0
2/10/2023 5:38,99,73,97,14,0
2/10/2023 5:53,98,72,98,15,0
2/10/2023 6:08,99,71,97,14,0
2/10/2023 6:23,98,70,98,13,0
2/10/2023 6:38,97,69,97,14,0
2/10/2023 6:53,98,70,96,13,0
2/10/2023 7:08,97,69,95,12,0
2/10/2023 7:23,96,68,96,13,0
2/10/2023 7:38,95,67,95,12,0
2/10/2023 7:53,96,66,94,13,0
2/10/2023 8:08,97,65,95,12,0
2/10/2023 8:23,98,66,94,11,0
2/10/2023 8:38,99,67,93,12,0
2/10/2023 8:53,98,68,94,13,0
2/10/2023 9:08,97,69,93,12,0
2/10/2023 9:23,98,68,92,13,0
2/10/2023 9:38,97,69,93,14,0
2/10/2023 9:53,96,68,94,15,0
2/10/2023 10:08,97,69,95,16,0
2/10/2023 10:23,96,70,94,17,0
2/10/2023 10:38,95,69,95,18,0
2/10/2023 10:53,96,68,94,17,0
2/10/2023 11:08,95,67,93,18,0
2/10/2023 11:23,94,68,94,19,0
2/10/2023 11:38,93,69,95,18,0
2/10/2023 11:53,92,70,96,19,0
2/10/2023 12:08,91,71,95,20,0
2/10/2023 12:23,92,72,94,21,0
2/10/2023 12:38,93,71,95,20,0
2/10/2023 12:53,92,72,96,21,0
2/10/2023 13:08,91,71,95,22,0
2/10/2023 13:23,92,70,94,21,0
2/10/2023 13:38,91,71,95,22,0
2/10/2023 13:53,92,70,94,23,0
2/10/2023 14:08,91,69,95,22,0
2/10/2023 14:23,90,68,94,23,0
2/10/2023 14:38,91,69,95,22,0
2/10/2023 14:53,92,70,94,23,0
2/10/2023 15:08,91,71,93,22,0
2/10/2023 15:23,90,72,92,21,0
2/10/2023 15:38,91,73,93,20,0
2/10/2023 15:53,92,74,92,21,0
2/10/2023 16:08,91,75,91,22,0
2/10/2023 16:23,90,76,90,21,0
2/10/2023 16:38,91,75,91,20,0
2/10/2023 16:53,92,74,92,21,0
2/10/2023 17:08,93,75,93,22,0
2/10/2023 17:23,92,76,92,23,0
2/10/2023 17:38,93,77,91,22,0
2/10/2023 17:53,92,76,92,23,0
2/10/2023 18:08,91,77,93,22,0
2/10/2023 18:23,90,78,94,23,0
2/10/2023 18:38,91,79,93,24,0
2/10/2023 18:53,92,80,92,23,0
2/10/2023 19:08,93,79,91,22,0
2/10/2023 19:23,94,80,92,23,0
2/10/2023 19:38,93,79,91,24,0
2/10/2023 19:53,92,78,92,25,0
2/10/2023 20:08,93,79,91,24,0
2/10/2023 20:23,94,78,90,23,0
2/10/2023 20:38,93,79,91,24,0
2/10/2023 20:53,94,78,92,23,0
2/10/2023 21:08,93,79,91,22,0
2/10/2023 21:23,92,80,90,23,0
2/10/2023 21:38,91,79,89,24,0
2/10/2023 21:53,90,80,90,25,0
2/10/2023 22:08,89,79,91,24,0
2/10/2023 22:23,88,78,92,23,0
2/10/2023 22:38,87,79,91,24,0
2/10/2023 22:53,88,80,90,25,0
2/10/2023 23:08,89,79,91,24,0
2/10/2023 23:23,88,78,92,25,0
2/10/2023 23:38,89,77,93,26,0
2/10/2023 23:53,88,78,94,25,0
2/11/2023 0:08,89,79,95,24,0
2/11/2023 0:23,90,80,94,23,0
2/11/2023 0:38,91,79,93,22,0
2/11/2023 0:53,90,78,94,21,0
2/11/2023 1:08,89,79,93,20,0
2/11/2023 1:23,88,80,94,21,0
2/11/2023 1:38,89,79,95,22,0
2/11/2023 1:53,90,78,96,21,0
2/11/2023 2:08,91,77,97,20,0
2/11/2023 2:23,92,78,96,21,0
2/11/2023 2:38,91,77,97,22,0
2/11/2023 2:53,92,78,96,23,0
2/11/2023 3:08,93,79,95,22,0
2/11/2023 3:23,94,80,94,21,0
2/11/2023 3:38,95,80,93,22,0
2/11/2023 3:53,96,80,92,21,0
2/11/2023 4:08,97,80,91,20,0
2/11/2023 4:23,98,80,92,19,0
2/11/2023 4:38,97,80,93,20,0
2/11/2023 4:53,98,79,94,19,0
2/11/2023 5:08,99,80,95,20,0
2/11/2023 5:23,100,80,96,21,0
2/11/2023 5:38,99,80,97,20,0
2/11/2023 5:53,98,79,98,21,0
2/11/2023 6:08,99,80,99,20,0
2/11/2023 6:23,100,79,100,19,0
2/11/2023 6:38,99,80,99,18,0
2/11/2023 6:53,100,79,98,19,0
2/11/2023 7:08,99,80,97,18,0
2/11/2023 7:23,100,79,98,19,0
2/11/2023 7:38,99,80,99,18,0
2/11/2023 7:53,98,79,98,19,0
2/11/2023 8:08,97,80,99,20,0
2/11/2023 8:23,98,80,100,19,0
2/11/2023 8:38,97,80,100,20,0
2/11/2023 8:53,98,80,100,19,0
2/11/2023 9:08,99,79,100,18,0
2/11/2023 9:23,98,80,99,17,0
2/11/2023 9:38,97,80,98,16,0
2/11/2023 9:53,96,80,99,17,0
2/11/2023 10:08,97,79,98,18,0
2/11/2023 10:23,98,78,97,17,0
2/11/2023 10:38,97,79,96,16,0
2/11/2023 10:53,98,78,97,17,0
2/11/2023 11:08,97,79,96,16,0
2/11/2023 11:23,98,80,97,15,0
2/11/2023 11:38,99,79,96,16,0
2/11/2023 11:53,98,80,97,17,0
2/11/2023 12:08,99,79,96,18,0
2/11/2023 12:23,98,78,97,19,0
2/11/2023 12:38,97,79,98,20,0
2/11/2023 12:53,98,78,97,21,0
2/11/2023 13:08,97,77,98,22,0
2/11/2023 13:23,96,76,99,23,0
2/11/2023 13:38,95,77,100,22,0
2/11/2023 13:53,96,78,100,21,0
2/11/2023 14:08,97,79,100,22,0
2/11/2023 14:23,98,78,100,23,0
2/11/2023 14:38,99,77,100,22,0
2/11/2023 14:53,100,76,99,21,0
2/11/2023 15:08,100,77,100,22,0
2/11/2023 15:23,100,76,99,23,0
2/11/2023 15:38,99,75,100,22,0
2/11/2023 15:53,98,74,100,23,0
2/11/2023 16:08,99,73,100,22,0
2/11/2023 16:23,98,72,100,23,0
2/11/2023 16:38,99,71,99,24,0
2/11/2023 16:53,100,70,100,25,0
2/11/2023 17:08,99,71,100,24,0
2/11/2023 17:23,100,70,99,25,0
2/11/2023 17:38,99,69,98,26,0
2/11/2023 17:53,100,68,99,27,0
2/11/2023 18:08,100,69,100,28,0
2/11/2023 18:23,99,70,100,27,0
2/11/2023 18:38,100,69,100,28,0
2/11/2023 18:53,99,70,100,29,0
2/11/2023 19:08,98,71,100,28,0
2/11/2023 19:23,97,70,100,27,0
2/11/2023 19:38,96,69,100,28,0
2/11/2023 19:53,97,68,99,27,0
2/11/2023 20:08,96,69,98,26,0
2/11/2023 20:23,97,70,99,27,0
2/11/2023 20:38,98,69,100,28,0
2/11/2023 20:53,99,68,100,27,0
2/11/2023 21:08,98,69,99,26,0
2/11/2023 21:23,97,70,98,25,0
2/11/2023 21:38,98,69,99,24,0
2/11/2023 21:53,97,70,98,23,0
2/11/2023 22:08,98,69,99,22,0
2/11/2023 22:23,99,68,100,21,0
2/11/2023 22:38,100,67,100,22,0
2/11/2023 22:53,99,66,100,21,0
2/11/2023 23:08,100,67,99,22,0
2/11/2023 23:23,99,68,100,23,0
2/11/2023 23:38,98,69,99,24,0
2/11/2023 23:53,99,70,100,23,0
2/12/2023 0:08,98,69,99,24,0
2/12/2023 0:23,99,70,98,23,0
2/12/2023 0:38,100,69,97,22,0
2/12/2023 0:53,100,70,96,21,0
2/12/2023 1:08,100,69,97,22,0
2/12/2023 1:23,99,70,98,21,0
2/12/2023 1:38,98,71,97,22,0
2/12/2023 1:53,99,72,96,21,0
2/12/2023 2:08,98,71,95,20,0
2/12/2023 2:23,97,72,96,19,0
2/12/2023 2:38,98,71,95,20,0
2/12/2023 2:53,99,70,94,19,0
2/12/2023 3:08,98,69,93,20,0
2/12/2023 3:23,97,70,92,21,0
2/12/2023 3:38,96,71,93,20,0
2/12/2023 3:53,97,72,94,19,0
2/12/2023 4:08,96,73,95,20,0
2/12/2023 4:23,95,72,94,21,0
2/12/2023 4:38,94,71,95,22,0
2/12/2023 4:53,93,70,94,21,0
2/12/2023 5:08,92,69,95,22,0
2/12/2023 5:23,93,68,96,23,0
2/12/2023 5:38,92,67,95,24,0
2/12/2023 5:53,93,68,94,23,0
2/12/2023 6:08,92,67,93,22,0
2/12/2023 6:23,93,66,94,21,0
2/12/2023 6:38,94,67,93,22,0
2/12/2023 6:53,93,66,94,21,0
2/12/2023 7:08,92,67,95,22,0
2/12/2023 7:23,91,68,94,23,0
2/12/2023 7:38,92,67,95,24,0
2/12/2023 7:53,93,68,94,23,0
2/12/2023 8:08,94,69,93,22,0
2/12/2023 8:23,95,68,92,21,0
2/12/2023 8:38,96,67,91,22,0
2/12/2023 8:53,95,68,90,21,0
2/12/2023 9:08,96,69,91,22,0
2/12/2023 9:23,97,68,92,21,0
2/12/2023 9:38,98,67,93,22,0
2/12/2023 9:53,99,68,92,23,0
2/12/2023 10:08,98,69,93,22,0
2/12/2023 10:23,99,68,92,23,0
2/12/2023 10:38,100,67,91,22,0
2/12/2023 10:53,100,68,92,21,0
2/12/2023 11:08,100,67,93,20,0
2/12/2023 11:23,100,66,92,21,0
2/12/2023 11:38,100,67,91,20,0
2/12/2023 11:53,100,68,90,19,0
2/12/2023 12:08,100,67,91,20,0
2/12/2023 12:23,99,68,92,19,0
2/12/2023 12:38,100,67,91,18,0
2/12/2023 12:53,100,66,90,17,0
2/12/2023 13:08,99,65,91,16,0
2/12/2023 13:23,98,64,90,15,0
2/12/2023 13:38,99,63,89,14,0
2/12/2023 13:53,100,62,88,15,0
2/12/2023 14:08,100,63,87,16,0
2/12/2023 14:23,100,64,86,15,0
2/12/2023 14:38,99,65,87,16,0
2/12/2023 14:53,98,64,86,15,0
2/12/2023 15:08,97,63,85,16,0
2/12/2023 15:23,98,62,84,17,0
2/12/2023 15:38,97,61,83,18,0
2/12/2023 15:53,98,60,84,17,0
2/12/2023 16:08,97,61,85,16,0
2/12/2023 16:23,96,60,86,15,0
2/12/2023 16:38,95,61,87,14,0
2/12/2023 16:53,94,62,88,15,0
2/12/2023 17:08,95,61,87,16,0
2/12/2023 17:23,96,62,88,15,0
2/12/2023 17:38,97,61,87,16,0
2/12/2023 17:53,98,62,88,15,0
2/12/2023 18:08,99,63,87,14,0
2/12/2023 18:23,100,62,86,15,0
2/12/2023 18:38,99,61,85,14,0
2/12/2023 18:53,98,60,86,15,0
2/12/2023 19:08,99,61,87,16,0
2/12/2023 19:23,98,60,88,17,0
2/12/2023 19:38,99,60,89,18,0
2/12/2023 19:53,100,60,88,17,0
2/12/2023 20:08,99,61,89,16,0
2/12/2023 20:23,100,62,88,17,0
2/12/2023 20:38,99,63,87,16,0
2/12/2023 20:53,100,64,88,15,0
2/12/2023 21:08,100,63,89,14,0
2/12/2023 21:23,100,62,88,13,0
2/12/2023 21:38,99,63,87,12,0
2/12/2023 21:53,100,64,86,13,0
2/12/2023 22:08,99,65,87,12,0
2/12/2023 22:23,98,66,88,13,0
2/12/2023 22:38,97,67,87,12,0
2/12/2023 22:53,98,66,86,13,0
2/12/2023 23:08,99,67,85,14,0
2/12/2023 23:23,98,66,84,15,0
2/12/2023 23:38,99,65,85,16,0
2/12/2023 23:53,100,66,86,17,0
2/13/2023 0:08,99,67,85,18,0
2/13/2023 0:23,100,68,86,17,0
2/13/2023 0:38,99,67,85,18,0
2/13/2023 0:53,100,68,84,19,0
2/13/2023 1:08,99,67,85,18,0
2/13/2023 1:23,98,68,84,19,0
2/13/2023 1:38,97,67,85,20,0
2/13/2023 1:53,98,68,86,21,0
2/13/2023 2:08,99,69,85,22,0
2/13/2023 2:23,98,70,86,23,0
2/13/2023 2:38,97,69,85,24,0
2/13/2023 2:53,98,68,86,23,0
2/13/2023 3:08,99,67,87,24,0
2/13/2023 3:23,100,66,88,23,0
2/13/2023 3:38,99,65,87,24,0
2/13/2023 3:53,98,66,88,25,0
2/13/2023 4:08,97,67,87,26,0
2/13/2023 4:23,98,68,86,25,0
2/13/2023 4:38,97,69,87,26,0
2/13/2023 4:53,96,70,88,25,0
2/13/2023 5:08,97,69,89,24,0
2/13/2023 5:23,96,68,88,25,0
2/13/2023 5:38,95,69,87,24,0
2/13/2023 5:53,96,70,88,25,0
2/13/2023 6:08,95,71,89,26,0
2/13/2023 6:23,94,72,88,25,0
2/13/2023 6:38,93,71,87,24,0
2/13/2023 6:53,94,70,86,23,0
2/13/2023 7:08,93,71,85,24,0
2/13/2023 7:23,94,72,84,23,0
2/13/2023 7:38,95,71,83,22,0
2/13/2023 7:53,96,72,84,21,0
2/13/2023 8:08,95,71,85,20,0
2/13/2023 8:23,94,70,84,21,0
2/13/2023 8:38,93,71,83,22,0
2/13/2023 8:53,92,72,82,23,0
2/13/2023 9:08,93,71,83,24,0
2/13/2023 9:23,92,70,82,23,0
2/13/2023 9:38,91,71,81,24,0
2/13/2023 9:53,90,70,80,23,0
2/13/2023 10:08,91,71,81,24,0
2/13/2023 10:23,90,70,82,25,0
2/13/2023 10:38,89,71,81,26,0
2/13/2023 10:53,90,70,80,25,0
2/13/2023 11:08,89,71,81,26,0
2/13/2023 11:23,90,72,80,25,0
2/13/2023 11:38,89,71,79,26,0
2/13/2023 11:53,88,70,78,27,0
2/13/2023 12:08,89,71,77,28,0
2/13/2023 12:23,88,70,76,29,0
2/13/2023 12:38,89,69,75,30,0
2/13/2023 12:53,88,68,76,31,0
2/13/2023 13:08,87,69,75,32,0
2/13/2023 13:23,88,70,74,31,0
2/13/2023 13:38,89,71,75,32,0
2/13/2023 13:53,88,72,76,31,0
2/13/2023 14:08,89,71,75,32,0
2/13/2023 14:23,88,70,76,31,0
2/13/2023 14:38,87,69,75,30,0
2/13/2023 14:53,88,70,74,31,0
2/13/2023 15:08,87,71,73,32,0
2/13/2023 15:23,86,70,72,33,0
2/13/2023 15:38,85,71,73,34,0
2/13/2023 15:53,84,70,72,33,0
2/13/2023 16:08,83,69,71,32,0
2/13/2023 16:23,82,70,72,33,0
2/13/2023 16:38,83,71,71,34,0
2/13/2023 16:53,82,70,70,33,0
2/13/2023 17:08,83,71,71,32,0
2/13/2023 17:23,82,72,72,33,0
2/13/2023 17:38,81,73,73,34,0
2/13/2023 17:53,82,74,72,35,0
2/13/2023 18:08,81,75,71,36,0
2/13/2023 18:23,82,76,72,35,0
2/13/2023 18:38,81,77,73,34,0
2/13/2023 18:53,82,76,74,35,0
2/13/2023 19:08,81,77,75,36,0
2/13/2023 19:23,82,76,74,35,0
2/13/2023 19:38,83,77,75,34,0
2/13/2023 19:53,82,76,74,33,0
2/13/2023 20:08,81,75,75,32,0
2/13/2023 20:23,82,76,74,33,0
2/13/2023 20:38,83,75,73,32,0
2/13/2023 20:53,82,74,72,31,0
2/13/2023 21:08,81,73,71,32,0
2/13/2023 21:23,80,72,72,33,0
2/13/2023 21:38,79,71,73,32,0
2/13/2023 21:53,80,70,74,31,0
2/13/2023 22:08,81,69,73,30,0
2/13/2023 22:23,82,70,72,29,0
2/13/2023 22:38,83,69,71,28,0
2/13/2023 22:53,84,68,72,29,0
2/13/2023 23:08,85,67,71,28,0
2/13/2023 23:23,86,66,70,29,0
2/13/2023 23:38,87,67,70,28,0
2/13/2023 23:53,86,66,70,27,0
2/14/2023 0:08,87,65,70,26,0
2/14/2023 0:23,88,64,70,27,0
2/14/2023 0:38,87,65,70,28,0
2/14/2023 0:53,86,66,71,29,0
2/14/2023 1:08,85,67,72,28,0
2/14/2023 1:23,84,66,71,27,0
2/14/2023 1:38,83,65,72,28,0
2/14/2023 1:53,84,66,73,29,0
2/14/2023 2:08,83,65,74,30,0
2/14/2023 2:23,84,66,75,31,0
2/14/2023 2:38,85,65,74,32,0
2/14/2023 2:53,84,64,75,31,0
2/14/2023 3:08,83,63,74,32,0
2/14/2023 3:23,84,64,75,31,0
2/14/2023 3:38,83,65,74,32,0
2/14/2023 3:53,82,64,73,33,0
2/14/2023 4:08,83,65,74,32,0
2/14/2023 4:23,84,64,73,31,0
2/14/2023 4:38,85,63,72,30,0
2/14/2023 4:53,86,64,71,31,0
2/14/2023 5:08,87,63,72,30,0
2/14/2023 5:23,88,64,73,31,0
2/14/2023 5:38,89,63,74,32,0
2/14/2023 5:53,88,62,75,31,0
2/14/2023 6:08,89,63,76,32,0
2/14/2023 6:23,88,62,77,33,0
2/14/2023 6:38,89,61,78,32,0
2/14/2023 6:53,90,60,77,31,0
2/14/2023 7:08,89,60,78,30,0
2/14/2023 7:23,88,61,79,29,0
2/14/2023 7:38,87,60,78,30,0
2/14/2023 7:53,86,61,79,29,0
2/14/2023 8:08,87,60,78,30,0
2/14/2023 8:23,88,61,77,29,0
2/14/2023 8:38,89,62,76,28,0
2/14/2023 8:53,90,61,75,27,0
2/14/2023 9:08,89,62,76,26,0
2/14/2023 9:23,88,63,77,27,0
2/14/2023 9:38,89,64,78,28,0
2/14/2023 9:53,90,63,79,27,0
2/14/2023 10:08,91,64,78,28,0
2/14/2023 10:23,90,63,77,27,0
2/14/2023 10:38,89,62,76,26,0
2/14/2023 10:53,90,63,77,27,0
2/14/2023 11:08,89,64,76,26,0
2/14/2023 11:23,90,63,77,25,0
2/14/2023 11:38,91,62,78,26,0
2/14/2023 11:53,92,61,79,27,0
2/14/2023 12:08,91,62,80,26,0
2/14/2023 12:23,92,61,81,27,0
2/14/2023 12:38,91,60,82,28,0
2/14/2023 12:53,90,61,81,27,0
2/14/2023 13:08,91,60,82,26,0
2/14/2023 13:23,90,60,81,25,0
2/14/2023 13:38,91,60,80,26,0
2/14/2023 13:53,90,61,81,27,0
2/14/2023 14:08,91,60,80,26,0
2/14/2023 14:23,90,60,79,25,0
2/14/2023 14:38,91,61,78,26,0
2/14/2023 14:53,92,62,79,27,0
2/14/2023 15:08,93,61,80,28,0
2/14/2023 15:23,94,62,79,27,0
2/14/2023 15:38,93,63,78,28,0
2/14/2023 15:53,94,62,79,29,0
2/14/2023 16:08,93,63,78,30,0
2/14/2023 16:23,92,62,79,31,0
2/14/2023 16:38,93,63,78,32,0
2/14/2023 16:53,92,62,77,31,0
2/14/2023 17:08,93,63,78,32,0
2/14/2023 17:23,92,62,79,31,0
2/14/2023 17:38,91,61,78,30,0
2/14/2023 17:53,90,62,79,31,0
2/14/2023 18:08,91,61,78,30,0
2/14/2023 18:23,90,60,77,31,0
2/14/2023 18:38,91,60,78,32,0
2/14/2023 18:53,92,61,77,33,0
2/14/2023 19:08,93,62,78,34,0
2/14/2023 19:23,94,63,79,33,0
2/14/2023 19:38,93,64,78,34,0
2/14/2023 19:53,92,63,77,33,0
2/14/2023 20:08,93,62,78,34,0
2/14/2023 20:23,92,61,77,35,0
2/14/2023 20:38,93,60,78,34,0
2/14/2023 20:53,94,61,79,35,0
2/14/2023 21:08,95,62,78,34,0
2/14/2023 21:23,94,63,79,33,0
2/14/2023 21:38,95,64,78,32,0
2/14/2023 21:53,96,63,77,33,0
2/14/2023 22:08,97,62,78,34,0
2/14/2023 22:23,96,61,77,35,0
2/14/2023 22:38,95,60,78,34,0
2/14/2023 22:53,96,61,77,33,0
2/14/2023 23:08,97,62,76,32,0
2/14/2023 23:23,98,61,75,33,0
2/14/2023 23:38,99,62,74,32,0
2/14/2023 23:53,100,61,73,33,0
2/15/2023 0:08,100,60,72,34,0
2/15/2023 0:23,100,60,73,35,0
2/15/2023 0:38,100,60,72,34,0
2/15/2023 0:53,99,60,73,33,0
2/15/2023 1:08,98,61,74,32,0
2/15/2023 1:23,97,62,75,31,0
2/15/2023 1:38,96,63,74,30,0
2/15/2023 1:53,97,64,73,29,0
2/15/2023 2:08,96,63,72,30,0
2/15/2023 2:23,97,62,73,31,0
2/15/2023 2:38,96,61,72,32,0
2/15/2023 2:53,97,60,73,31,0
2/15/2023 3:08,96,61,72,32,0
