Date,satsp,oat,supply_vfd_speed,economizer_sig,cooling_sig
2/8/2023 4:36,66,80,31,22,12
2/8/2023 4:51,65,79,32,21,13
2/8/2023 5:06,64,78,33,22,14
2/8/2023 5:21,65,77,34,21,13
2/8/2023 5:36,64,78,35,22,12
2/8/2023 5:51,65,77,36,23,11
2/8/2023 6:06,64,78,37,22,12
2/8/2023 6:21,63,79,36,21,13
2/8/2023 6:36,62,78,37,22,12
2/8/2023 6:51,63,77,36,21,11
2/8/2023 7:06,64,78,37,22,12
2/8/2023 7:21,65,77,36,21,13
2/8/2023 7:36,64,78,37,20,14
2/8/2023 7:51,63,79,38,21,15
2/8/2023 8:06,62,78,39,20,16
2/8/2023 8:21,61,77,40,19,17
2/8/2023 8:36,60,78,39,18,18
2/8/2023 8:51,61,79,38,19,19
2/8/2023 9:06,60,80,37,20,20
2/8/2023 9:21,61,79,38,19,21
2/8/2023 9:36,60,78,39,20,22
2/8/2023 9:51,61,77,38,21,23
2/8/2023 10:06,60,78,39,22,22
2/8/2023 10:21,61,77,38,23,21
2/8/2023 10:36,60,78,39,24,22
2/8/2023 10:51,61,77,40,23,21
2/8/2023 11:06,60,78,41,22,22
2/8/2023 11:21,61,77,40,23,23
2/8/2023 11:36,62,78,39,24,22
2/8/2023 11:51,63,79,38,23,21
2/8/2023 12:06,64,80,37,24,20
2/8/2023 12:21,65,81,38,25,21
2/8/2023 12:36,64,82,37,24,20
2/8/2023 12:51,63,81,38,23,19
2/8/2023 13:06,62,82,39,22,18
2/8/2023 13:21,63,81,40,23,17
2/8/2023 13:36,64,80,41,22,16
2/8/2023 13:51,63,79,40,23,15
2/8/2023 14:06,62,78,41,22,14
2/8/2023 14:21,61,77,42,21,13
2/8/2023 14:36,62,78,41,20,14
2/8/2023 14:51,63,79,42,21,13
2/8/2023 15:06,62,80,41,20,12
2/8/2023 15:21,61,81,40,19,13
2/8/2023 15:36,62,80,41,18,12
2/8/2023 15:51,61,81,40,19,11
2/8/2023 16:06,62,82,39,20,12
2/8/2023 16:21,63,83,40,21,11
2/8/2023 16:36,62,84,39,22,10
2/8/2023 16:51,63,85,40,23,11
2/8/2023 17:06,64,84,41,22,10
2/8/2023 17:21,63,83,40,21,11
2/8/2023 17:36,62,84,41,20,12
2/8/2023 17:51,63,83,40,19,13
2/8/2023 18:06,62,82,41,20,12
2/8/2023 18:21,63,81,42,19,11
2/8/2023 18:36,64,80,41,20,12
2/8/2023 18:51,63,81,42,21,13
2/8/2023 19:06,64,80,43,22,14
2/8/2023 19:21,65,81,42,21,15
2/8/2023 19:36,64,80,43,22,16
2/8/2023 19:51,65,79,42,21,17
2/8/2023 20:06,66,78,43,20,18
2/8/2023 20:21,65,77,44,21,19
2/8/2023 20:36,64,76,45,22,20
2/8/2023 20:51,63,75,46,23,19
2/8/2023 21:06,64,76,47,22,18
2/8/2023 21:21,65,75,48,23,19
2/8/2023 21:36,64,76,49,22,18
2/8/2023 21:51,63,75,48,23,17
2/8/2023 22:06,62,74,49,24,18
2/8/2023 22:21,63,75,48,25,19
2/8/2023 22:36,64,74,49,26,18
2/8/2023 22:51,63,75,50,25,19
2/8/2023 23:06,62,76,51,24,18
2/8/2023 23:21,63,77,52,25,17
2/8/2023 23:36,64,76,51,24,16
2/8/2023 23:51,65,77,52,23,15
2/9/2023 0:06,66,76,53,24,16
2/9/2023 0:21,65,75,54,25,17
2/9/2023 0:36,64,74,53,26,16
2/9/2023 0:51,65,73,54,25,15
2/9/2023 1:06,64,74,53,26,16
2/9/2023 1:21,65,73,52,25,15
2/9/2023 1:36,66,72,53,26,16
2/9/2023 1:51,67,71,54,25,17
2/9/2023 2:06,68,70,55,26,16
2/9/2023 2:21,69,71,56,27,17
2/9/2023 2:36,68,70,55,28,18
2/9/2023 2:51,69,69,54,27,17
2/9/2023 3:06,70,70,53,26,16
2/9/2023 3:21,71,69,52,25,17
2/9/2023 3:36,72,68,53,26,16
2/9/2023 3:51,71,69,54,27,17
2/9/2023 4:06,70,70,53,26,18
2/9/2023 4:21,71,69,52,27,19
2/9/2023 4:36,72,70,51,26,20
2/9/2023 4:51,73,71,52,27,19
2/9/2023 5:06,74,70,51,28,18
2/9/2023 5:21,75,71,50,27,19
2/9/2023 5:36,74,72,49,26,18
2/9/2023 5:51,75,73,48,27,19
2/9/2023 6:06,76,72,47,26,18
2/9/2023 6:21,75,73,48,27,19
2/9/2023 6:36,76,72,49,26,20
2/9/2023 6:51,75,71,50,25,21
2/9/2023 7:06,74,72,49,24,22
2/9/2023 7:21,75,73,48,23,21
2/9/2023 7:36,74,74,47,24,20
2/9/2023 7:51,73,75,48,25,21
2/9/2023 8:06,72,74,49,24,22
2/9/2023 8:21,73,73,50,23,23
2/9/2023 8:36,72,72,49,24,24
2/9/2023 8:51,71,73,50,23,23
2/9/2023 9:06,72,72,49,22,22
2/9/2023 9:21,71,73,48,21,23
2/9/2023 9:36,70,74,47,20,22
2/9/2023 9:51,71,73,46,21,21
2/9/2023 10:06,72,74,47,20,22
2/9/2023 10:21,71,75,46,19,23
2/9/2023 10:36,72,76,47,18,22
2/9/2023 10:51,71,75,46,19,21
2/9/2023 11:06,72,76,45,18,20
2/9/2023 11:21,71,77,46,17,21
2/9/2023 11:36,72,76,47,16,22
2/9/2023 11:51,73,75,48,17,21
2/9/2023 12:06,74,74,47,18,20
2/9/2023 12:21,73,73,48,17,19
2/9/2023 12:36,72,72,49,16,18
2/9/2023 12:51,71,73,48,15,17
2/9/2023 13:06,72,72,47,14,18
2/9/2023 13:21,71,73,48,13,17
2/9/2023 13:36,70,72,49,12,16
2/9/2023 13:51,69,73,48,13,15
2/9/2023 14:06,70,74,49,12,14
2/9/2023 14:21,69,75,50,13,13
2/9/2023 14:36,70,74,49,12,12
2/9/2023 14:51,71,75,48,13,11
2/9/2023 15:06,72,74,49,14,10
2/9/2023 15:21,71,73,50,13,9
2/9/2023 15:36,72,74,49,12,10
2/9/2023 15:51,73,73,48,11,11
2/9/2023 16:06,72,72,47,12,10
2/9/2023 16:21,71,73,48,13,11
2/9/2023 16:36,70,72,47,12,12
2/9/2023 16:51,69,71,48,13,13
2/9/2023 17:06,70,70,49,14,12
2/9/2023 17:21,71,71,50,13,11
2/9/2023 17:36,72,70,51,12,12
2/9/2023 17:51,73,69,0,11,13
2/9/2023 18:06,74,68,0,10,14
2/9/2023 18:21,73,69,0,9,13
2/9/2023 18:36,74,70,0,10,14
2/9/2023 18:51,75,71,0,9,15
2/9/2023 19:06,74,70,0,8,14
2/9/2023 19:21,73,71,0,7,13
2/9/2023 19:36,72,70,0,6,14
2/9/2023 19:51,73,69,0,7,13
2/9/2023 20:06,72,68,0,8,14
2/9/2023 20:21,73,67,0,9,13
2/9/2023 20:36,74,66,0,10,12
2/9/2023 20:51,73,65,0,9,13
2/9/2023 21:06,72,64,0,10,12
2/9/2023 21:21,71,63,0,9,11
2/9/2023 21:36,70,62,0,8,12
2/9/2023 21:51,69,61,0,9,11
2/9/2023 22:06,70,62,0,8,10
2/9/2023 22:21,69,63,0,7,9
2/9/2023 22:36,68,64,0,8,10
2/9/2023 22:51,67,65,0,9,9
2/9/2023 23:06,68,64,0,10,8
2/9/2023 23:21,67,65,0,9,7
2/9/2023 23:36,68,64,0,10,8
2/9/2023 23:51,67,63,0,11,9
2/10/2023 0:06,66,64,0,10,8
2/10/2023 0:21,67,63,0,11,9
2/10/2023 0:36,66,62,0,12,10
2/10/2023 0:51,67,61,0,13,11
2/10/2023 1:06,68,60,0,14,10
2/10/2023 1:21,67,61,0,15,9
2/10/2023 1:36,66,60,0,14,8
2/10/2023 1:51,65,61,0,15,9
2/10/2023 2:06,64,62,0,14,10
2/10/2023 2:21,65,61,0,15,9
2/10/2023 2:36,66,62,0,16,10
2/10/2023 2:51,67,61,0,17,9
2/10/2023 3:06,68,62,0,16,8
2/10/2023 3:21,69,61,0,15,7
2/10/2023 3:36,68,62,0,14,8
2/10/2023 3:51,67,63,0,13,9
2/10/2023 4:06,66,64,0,14,8
2/10/2023 4:21,65,63,0,15,9
2/10/2023 4:36,66,62,0,14,8
2/10/2023 4:51,65,61,0,15,9
2/10/2023 5:06,66,62,0,14,8
2/10/2023 5:21,65,61,0,15,9
2/10/2023 5:36,64,60,0,14,10
2/10/2023 5:51,65,59,0,13,9
2/10/2023 6:06,66,60,0,14,10
2/10/2023 6:21,67,61,0,13,9
2/10/2023 6:36,66,60,0,12,10
2/10/2023 6:51,65,59,0,13,9
2/10/2023 7:06,66,58,0,12,8
2/10/2023 7:21,67,57,0,13,9
2/10/2023 7:36,68,58,0,12,10
2/10/2023 7:51,67,57,0,11,11
2/10/2023 8:06,66,56,0,12,10
2/10/2023 8:21,67,57,0,13,9
2/10/2023 8:36,68,56,0,12,10
2/10/2023 8:51,69,57,0,13,11
2/10/2023 9:06,70,56,0,14,10
2/10/2023 9:21,69,55,0,15,9
2/10/2023 9:36,70,54,0,16,8
2/10/2023 9:51,71,53,0,17,7
2/10/2023 10:06,70,54,0,18,6
2/10/2023 10:21,71,55,0,17,5
2/10/2023 10:36,70,54,0,18,6
2/10/2023 10:51,71,53,0,19,5
2/10/2023 11:06,72,54,0,18,4
2/10/2023 11:21,71,53,0,19,3
2/10/2023 11:36,70,52,0,20,2
2/10/2023 11:51,71,53,0,21,1
2/10/2023 12:06,70,54,0,20,2
2/10/2023 12:21,69,55,0,21,1
2/10/2023 12:36,68,56,0,22,2
2/10/2023 12:51,69,57,0,21,1
2/10/2023 13:06,68,58,0,22,0
2/10/2023 13:21,67,59,0,23,1
2/10/2023 13:36,68,58,0,22,2
2/10/2023 13:51,69,57,0,23,1
2/10/2023 14:06,68,56,0,22,2
2/10/2023 14:21,69,55,0,23,3
2/10/2023 14:36,70,56,0,22,4
2/10/2023 14:51,69,57,0,21,5
2/10/2023 15:06,70,56,0,20,4
2/10/2023 15:21,69,57,0,21,5
2/10/2023 15:36,68,58,0,22,4
2/10/2023 15:51,67,59,0,21,3
2/10/2023 16:06,66,58,0,20,4
2/10/2023 16:21,67,57,0,21,3
2/10/2023 16:36,68,56,0,22,4
2/10/2023 16:51,67,57,0,23,5
2/10/2023 17:06,68,56,0,22,6
2/10/2023 17:21,69,57,0,23,7
2/10/2023 17:36,68,56,0,22,6
2/10/2023 17:51,69,57,0,23,7
2/10/2023 18:06,70,56,0,24,6
2/10/2023 18:21,69,55,0,23,7
2/10/2023 18:36,68,54,0,22,6
2/10/2023 18:51,67,55,0,23,5
2/10/2023 19:06,68,56,0,24,4
2/10/2023 19:21,69,57,0,25,5
2/10/2023 19:36,70,58,0,24,4
2/10/2023 19:51,71,57,0,23,3
2/10/2023 20:06,70,56,0,24,2
2/10/2023 20:21,71,57,0,23,1
2/10/2023 20:36,70,56,0,22,2
2/10/2023 20:51,69,55,0,23,3
2/10/2023 21:06,70,56,0,24,2
2/10/2023 21:21,71,57,0,25,3
2/10/2023 21:36,72,58,0,24,4
2/10/2023 21:51,71,59,0,23,5
2/10/2023 22:06,70,58,0,24,6
2/10/2023 22:21,69,57,0,25,5
2/10/2023 22:36,68,56,0,24,4
2/10/2023 22:51,69,55,0,25,5
2/10/2023 23:06,70,56,0,26,6
2/10/2023 23:21,69,57,0,25,5
2/10/2023 23:36,68,56,0,24,6
2/10/2023 23:51,69,57,0,23,7
2/11/2023 0:06,68,56,0,22,6
2/11/2023 0:21,69,55,0,21,7
2/11/2023 0:36,68,56,0,20,8
2/11/2023 0:51,67,55,0,21,7
2/11/2023 1:06,66,54,0,22,8
2/11/2023 1:21,67,55,0,21,9
2/11/2023 1:36,66,56,0,20,8
2/11/2023 1:51,67,55,0,21,7
2/11/2023 2:06,66,56,0,22,6
2/11/2023 2:21,67,57,0,23,5
2/11/2023 2:36,68,58,0,22,4
2/11/2023 2:51,67,57,0,21,5
2/11/2023 3:06,66,56,0,22,4
2/11/2023 3:21,67,55,0,21,3
2/11/2023 3:36,66,54,0,20,4
2/11/2023 3:51,65,55,0,19,5
2/11/2023 4:06,64,54,0,20,6
2/11/2023 4:21,63,53,0,19,7
2/11/2023 4:36,62,52,0,20,8
2/11/2023 4:51,63,51,0,21,9
2/11/2023 5:06,62,50,0,20,8
2/11/2023 5:21,61,49,0,21,7
2/11/2023 5:36,60,50,0,20,6
2/11/2023 5:51,60,51,0,19,7
2/11/2023 6:06,61,50,0,18,6
2/11/2023 6:21,62,49,0,19,5
2/11/2023 6:36,63,48,0,18,6
2/11/2023 6:51,62,47,0,19,7
2/11/2023 7:06,61,46,0,18,8
2/11/2023 7:21,60,47,0,19,7
2/11/2023 7:36,61,46,0,20,6
2/11/2023 7:51,60,47,0,19,5
2/11/2023 8:06,61,48,0,20,4
2/11/2023 8:21,60,49,0,19,5
2/11/2023 8:36,60,48,0,18,4
2/11/2023 8:51,60,49,0,17,3
2/11/2023 9:06,61,50,0,16,2
2/11/2023 9:21,62,49,0,17,3
2/11/2023 9:36,61,50,0,18,4
2/11/2023 9:51,60,49,0,17,5
2/11/2023 10:06,61,50,0,16,6
2/11/2023 10:21,60,51,0,17,7
2/11/2023 10:36,61,52,0,16,6
2/11/2023 10:51,62,53,0,15,7
2/11/2023 11:06,63,54,0,16,6
2/11/2023 11:21,62,53,0,17,7
2/11/2023 11:36,63,52,0,18,6
2/11/2023 11:51,62,53,0,19,5
2/11/2023 12:06,61,52,0,20,6
2/11/2023 12:21,62,51,0,21,7
2/11/2023 12:36,61,52,0,22,8
2/11/2023 12:51,62,53,0,23,9
2/11/2023 13:06,61,52,0,22,10
2/11/2023 13:21,62,53,0,21,9
2/11/2023 13:36,61,54,0,22,10
2/11/2023 13:51,62,53,0,23,11
2/11/2023 14:06,61,54,0,22,12
2/11/2023 14:21,62,55,0,21,11
2/11/2023 14:36,61,54,0,22,12
2/11/2023 14:51,62,53,0,23,11
2/11/2023 15:06,63,54,0,22,10
2/11/2023 15:21,64,53,0,23,11
2/11/2023 15:36,63,54,0,22,10
2/11/2023 15:51,64,55,0,23,9
2/11/2023 16:06,65,56,0,24,10
2/11/2023 16:21,64,55,0,25,11
2/11/2023 16:36,65,54,0,24,10
2/11/2023 16:51,64,55,0,25,11
2/11/2023 17:06,63,56,0,26,12
2/11/2023 17:21,64,55,0,27,11
2/11/2023 17:36,65,54,0,28,12
2/11/2023 17:51,64,53,0,27,13
2/11/2023 18:06,65,54,0,28,12
2/11/2023 18:21,66,55,0,29,13
2/11/2023 18:36,65,54,0,28,14
2/11/2023 18:51,64,55,0,27,15
2/11/2023 19:06,65,56,0,28,14
2/11/2023 19:21,66,57,0,27,13
2/11/2023 19:36,67,58,0,26,12
2/11/2023 19:51,66,59,0,27,11
2/11/2023 20:06,67,60,0,28,10
2/11/2023 20:21,66,61,0,27,11
2/11/2023 20:36,67,62,0,26,10
2/11/2023 20:51,66,63,0,25,11
2/11/2023 21:06,65,64,0,24,10
2/11/2023 21:21,64,63,0,23,11
2/11/2023 21:36,63,62,0,22,12
2/11/2023 21:51,64,61,0,21,13
2/11/2023 22:06,63,62,0,22,14
2/11/2023 22:21,64,63,0,21,15
2/11/2023 22:36,63,62,0,22,14
2/11/2023 22:51,62,63,0,23,13
2/11/2023 23:06,63,64,0,24,12
2/11/2023 23:21,62,65,0,23,11
2/11/2023 23:36,63,66,0,24,10
2/11/2023 23:51,62,65,0,23,11
2/12/2023 0:06,61,64,0,22,10
2/12/2023 0:21,60,63,0,21,9
2/12/2023 0:36,60,62,0,22,10
2/12/2023 0:51,61,63,0,21,11
2/12/2023 1:06,60,62,0,22,12
2/12/2023 1:21,61,61,0,21,13
2/12/2023 1:36,62,62,0,20,14
2/12/2023 1:51,63,63,0,19,15
2/12/2023 2:06,62,64,0,20,14
2/12/2023 2:21,61,63,0,19,13
2/12/2023 2:36,60,62,0,20,14
2/12/2023 2:51,60,61,0,21,15
2/12/2023 3:06,61,62,0,20,14
2/12/2023 3:21,62,63,0,19,15
2/12/2023 3:36,63,62,0,20,14
2/12/2023 3:51,64,63,0,21,15
2/12/2023 4:06,65,64,0,22,16
2/12/2023 4:21,64,65,0,21,17
2/12/2023 4:36,65,64,0,22,18
2/12/2023 4:51,66,63,0,23,19
2/12/2023 5:06,65,64,0,24,20
2/12/2023 5:21,66,63,0,23,21
2/12/2023 5:36,65,62,0,22,22
2/12/2023 5:51,64,61,0,21,21
2/12/2023 6:06,63,62,0,22,22
2/12/2023 6:21,62,61,0,21,21
2/12/2023 6:36,63,62,0,22,20
2/12/2023 6:51,64,61,0,23,19
2/12/2023 7:06,65,60,0,24,18
2/12/2023 7:21,64,61,0,23,19
2/12/2023 7:36,65,62,0,22,18
2/12/2023 7:51,64,63,0,21,17
2/12/2023 8:06,65,64,0,22,16
2/12/2023 8:21,66,63,0,21,17
2/12/2023 8:36,67,62,0,22,16
2/12/2023 8:51,68,61,0,21,17
2/12/2023 9:06,69,62,0,22,18
2/12/2023 9:21,70,63,0,23,17
2/12/2023 9:36,71,64,0,22,18
2/12/2023 9:51,70,63,0,23,19
2/12/2023 10:06,71,62,0,22,18
2/12/2023 10:21,70,61,0,21,19
2/12/2023 10:36,71,62,0,20,18
2/12/2023 10:51,72,63,0,21,17
2/12/2023 11:06,73,64,0,20,18
2/12/2023 11:21,72,63,0,19,19
2/12/2023 11:36,73,64,0,20,20
2/12/2023 11:51,72,63,0,19,19
2/12/2023 12:06,71,62,0,18,20
2/12/2023 12:21,70,61,0,17,19
2/12/2023 12:36,71,60,0,16,18
2/12/2023 12:51,70,59,0,15,19
2/12/2023 13:06,69,60,0,14,18
2/12/2023 13:21,70,61,0,15,17
2/12/2023 13:36,69,60,0,16,18
2/12/2023 13:51,70,59,0,15,17
2/12/2023 14:06,71,60,0,16,18
2/12/2023 14:21,72,59,0,15,19
2/12/2023 14:36,71,58,0,16,20
2/12/2023 14:51,70,57,0,17,21
2/12/2023 15:06,71,58,0,18,20
2/12/2023 15:21,70,57,0,17,19
2/12/2023 15:36,69,58,0,16,20
2/12/2023 15:51,70,57,0,15,21
2/12/2023 16:06,71,58,0,14,22
2/12/2023 16:21,70,59,0,15,23
2/12/2023 16:36,71,60,0,16,22
2/12/2023 16:51,72,61,0,15,21
2/12/2023 17:06,71,60,0,16,20
2/12/2023 17:21,72,61,0,15,19
2/12/2023 17:36,73,60,0,14,20
2/12/2023 17:51,72,59,0,15,21
2/12/2023 18:06,73,58,0,14,20
2/12/2023 18:21,72,57,0,15,21
2/12/2023 18:36,73,58,0,16,22
2/12/2023 18:51,72,59,0,17,23
2/12/2023 19:06,73,58,0,18,22
2/12/2023 19:21,72,57,0,17,23
2/12/2023 19:36,73,58,0,16,24
2/12/2023 19:51,72,57,0,17,23
2/12/2023 20:06,73,56,0,16,24
2/12/2023 20:21,74,55,0,15,25
2/12/2023 20:36,73,54,0,14,26
2/12/2023 20:51,74,53,0,13,25
2/12/2023 21:06,73,54,0,12,24
2/12/2023 21:21,72,53,0,13,23
2/12/2023 21:36,73,54,0,12,24
2/12/2023 21:51,74,55,0,13,25
2/12/2023 22:06,75,56,0,12,26
2/12/2023 22:21,76,57,0,13,27
2/12/2023 22:36,77,56,0,14,28
2/12/2023 22:51,76,55,0,15,27
2/12/2023 23:06,75,54,0,16,28
2/12/2023 23:21,74,55,0,17,29
2/12/2023 23:36,73,56,0,18,30
2/12/2023 23:51,74,57,0,17,29
2/13/2023 0:06,75,58,0,18,30
2/13/2023 0:21,76,57,0,19,29
2/13/2023 0:36,77,58,0,18,28
2/13/2023 0:51,78,59,0,19,29
2/13/2023 1:06,79,60,0,20,28
2/13/2023 1:21,78,61,0,21,29
2/13/2023 1:36,77,60,0,22,30
2/13/2023 1:51,78,59,0,23,31
2/13/2023 2:06,79,60,0,24,30
2/13/2023 2:21,80,59,0,23,29
2/13/2023 2:36,79,60,0,24,28
2/13/2023 2:51,80,59,0,23,27
2/13/2023 3:06,81,58,0,24,28
2/13/2023 3:21,80,59,0,25,29
2/13/2023 3:36,81,58,0,26,28
2/13/2023 3:51,82,59,0,25,27
2/13/2023 4:06,83,60,0,26,26
2/13/2023 4:21,84,59,0,25,25
2/13/2023 4:36,85,60,0,24,24
2/13/2023 4:51,84,59,0,25,23
2/13/2023 5:06,83,58,0,24,24
2/13/2023 5:21,84,59,0,25,25
2/13/2023 5:36,85,58,0,26,26
2/13/2023 5:51,84,59,0,25,27
2/13/2023 6:06,83,58,0,24,28
2/13/2023 6:21,82,59,0,23,29
2/13/2023 6:36,83,60,0,24,30
2/13/2023 6:51,84,59,0,23,31
2/13/2023 7:06,85,58,0,22,30
2/13/2023 7:21,84,59,0,21,29
2/13/2023 7:36,85,58,0,20,28
2/13/2023 7:51,84,57,0,21,29
2/13/2023 8:06,83,56,0,22,30
2/13/2023 8:21,84,55,0,23,31
2/13/2023 8:36,85,54,0,24,30
2/13/2023 8:51,84,53,0,23,29
2/13/2023 9:06,83,54,0,24,30
2/13/2023 9:21,82,55,0,23,29
2/13/2023 9:36,81,54,0,24,28
2/13/2023 9:51,82,53,0,25,29
2/13/2023 10:06,83,54,0,26,30
2/13/2023 10:21,82,53,0,25,29
2/13/2023 10:36,83,54,0,26,28
2/13/2023 10:51,82,53,0,25,27
2/13/2023 11:06,81,54,0,26,26
2/13/2023 11:21,80,55,0,27,25
2/13/2023 11:36,79,56,0,28,24
2/13/2023 11:51,78,57,0,29,25
2/13/2023 12:06,77,56,0,30,26
2/13/2023 12:21,76,55,0,31,27
2/13/2023 12:36,77,56,0,32,28
2/13/2023 12:51,78,55,0,31,27
2/13/2023 13:06,79,56,0,32,26
2/13/2023 13:21,78,55,0,31,27
2/13/2023 13:36,79,56,0,32,28
2/13/2023 13:51,78,55,0,31,29
2/13/2023 14:06,79,54,0,30,28
2/13/2023 14:21,78,55,0,31,29
2/13/2023 14:36,79,54,0,32,30
2/13/2023 14:51,80,53,0,33,31
2/13/2023 15:06,79,52,0,34,30
2/13/2023 15:21,78,53,0,33,31
2/13/2023 15:36,79,54,0,32,30
2/13/2023 15:51,80,53,0,33,31
2/13/2023 16:06,81,52,0,34,30
2/13/2023 16:21,82,53,0,33,29
2/13/2023 16:36,83,52,0,32,28
2/13/2023 16:51,82,51,0,33,27
2/13/2023 17:06,81,52,0,34,26
2/13/2023 17:21,82,53,0,35,27
2/13/2023 17:36,83,54,0,36,28
2/13/2023 17:51,82,55,0,35,29
2/13/2023 18:06,81,56,0,34,28
2/13/2023 18:21,80,55,0,35,29
2/13/2023 18:36,81,56,0,36,28
2/13/2023 18:51,82,55,0,35,27
2/13/2023 19:06,83,54,0,34,26
2/13/2023 19:21,82,53,0,33,27
2/13/2023 19:36,81,54,0,32,28
2/13/2023 19:51,80,53,0,33,29
2/13/2023 20:06,81,54,0,32,30
2/13/2023 20:21,82,53,0,31,31
2/13/2023 20:36,81,54,0,32,30
2/13/2023 20:51,82,55,0,33,31
2/13/2023 21:06,83,54,0,32,32
2/13/2023 21:21,84,53,0,31,33
2/13/2023 21:36,85,52,0,30,32
2/13/2023 21:51,84,53,0,29,31
2/13/2023 22:06,85,52,0,28,30
2/13/2023 22:21,84,51,0,29,31
2/13/2023 22:36,85,52,0,28,30
2/13/2023 22:51,86,51,0,29,31
2/13/2023 23:06,85,50,0,28,30
2/13/2023 23:21,84,49,0,27,29
2/13/2023 23:36,83,50,0,26,30
2/13/2023 23:51,82,49,0,27,31
2/14/2023 0:06,81,50,0,28,32
2/14/2023 0:21,82,49,0,29,33
2/14/2023 0:36,81,50,0,28,34
2/14/2023 0:51,80,49,0,27,33
2/14/2023 1:06,79,48,0,28,32
2/14/2023 1:21,80,47,0,29,31
2/14/2023 1:36,79,46,0,30,32
2/14/2023 1:51,78,45,0,31,33
2/14/2023 2:06,77,46,0,32,32
2/14/2023 2:21,76,45,0,31,33
2/14/2023 2:36,77,46,0,32,34
2/14/2023 2:51,76,45,0,31,35
2/14/2023 3:06,75,46,0,32,34
2/14/2023 3:21,74,47,0,33,35
2/14/2023 3:36,75,48,0,32,34
2/14/2023 3:51,76,47,0,31,33
2/14/2023 4:06,77,46,0,30,32
2/14/2023 4:21,76,45,0,31,33
2/14/2023 4:36,75,46,0,30,34
2/14/2023 4:51,74,47,0,31,33
2/14/2023 5:06,73,46,0,32,34
2/14/2023 5:21,74,47,0,31,35
2/14/2023 5:36,73,46,0,32,34
2/14/2023 5:51,74,45,0,33,33
2/14/2023 6:06,75,44,0,32,34
2/14/2023 6:21,76,43,0,31,35
2/14/2023 6:36,77,44,0,30,34
2/14/2023 6:51,76,43,0,29,33
2/14/2023 7:06,75,42,0,30,34
2/14/2023 7:21,76,41,0,29,33
2/14/2023 7:36,77,42,0,30,34
2/14/2023 7:51,76,41,0,29,35
2/14/2023 8:06,77,42,0,28,34
2/14/2023 8:21,78,43,0,27,33
2/14/2023 8:36,79,42,0,26,34
2/14/2023 8:51,80,43,0,27,33
2/14/2023 9:06,79,42,0,28,32
2/14/2023 9:21,78,43,0,27,31
2/14/2023 9:36,79,42,0,28,32
2/14/2023 9:51,78,43,0,27,31
2/14/2023 10:06,79,44,0,26,30
2/14/2023 10:21,80,45,0,27,29
2/14/2023 10:36,79,44,0,26,28
2/14/2023 10:51,78,43,0,25,29
2/14/2023 11:06,79,44,0,26,28
2/14/2023 11:21,80,43,0,27,29
2/14/2023 11:36,81,44,0,26,30
2/14/2023 11:51,82,43,0,27,29
2/14/2023 12:06,83,42,0,28,28
2/14/2023 12:21,84,43,0,27,27
2/14/2023 12:36,83,44,0,26,26
2/14/2023 12:51,84,45,0,25,27
2/14/2023 13:06,83,46,0,26,28
2/14/2023 13:21,84,47,0,27,27
2/14/2023 13:36,85,46,0,26,26
2/14/2023 13:51,86,47,0,25,27
2/14/2023 14:06,87,46,0,26,28
2/14/2023 14:21,86,47,0,27,29
2/14/2023 14:36,87,48,0,28,30
2/14/2023 14:51,86,47,0,27,31
2/14/2023 15:06,87,46,0,28,32
2/14/2023 15:21,86,47,0,29,33
2/14/2023 15:36,87,46,0,30,34
2/14/2023 15:51,88,47,0,31,33
2/14/2023 16:06,89,48,0,32,32
2/14/2023 16:21,88,49,0,31,33
2/14/2023 16:36,87,50,0,32,32
2/14/2023 16:51,88,49,0,31,33
2/14/2023 17:06,87,50,0,30,34
2/14/2023 17:21,88,51,0,31,35
2/14/2023 17:36,89,52,0,30,34
2/14/2023 17:51,88,53,0,31,33
2/14/2023 18:06,87,52,0,32,32
2/14/2023 18:21,88,53,0,33,33
2/14/2023 18:36,87,52,0,34,32
2/14/2023 18:51,86,51,0,33,33
2/14/2023 19:06,85,52,0,34,34
2/14/2023 19:21,84,53,0,33,35
2/14/2023 19:36,83,54,0,34,34
2/14/2023 19:51,84,53,0,35,33
2/14/2023 20:06,83,54,0,34,34
2/14/2023 20:21,84,53,0,35,33
2/14/2023 20:36,85,54,0,34,32
2/14/2023 20:51,84,53,0,33,31
2/14/2023 21:06,85,52,0,32,32
2/14/2023 21:21,84,51,0,33,33
2/14/2023 21:36,83,52,0,34,32
2/14/2023 21:51,82,51,0,35,31
2/14/2023 22:06,81,52,0,34,30
2/14/2023 22:21,80,53,0,33,31
2/14/2023 22:36,81,54,0,32,30
2/14/2023 22:51,80,55,0,33,29
2/14/2023 23:06,81,56,0,32,28
2/14/2023 23:21,80,55,0,33,29
2/14/2023 23:36,79,56,0,34,30
2/14/2023 23:51,80,55,0,35,31
2/15/2023 0:06,81,54,0,34,32
2/15/2023 0:21,82,55,0,33,31
2/15/2023 0:36,81,54,0,32,32
2/15/2023 0:51,82,53,0,31,33
2/15/2023 1:06,83,54,0,30,34
2/15/2023 1:21,82,55,0,29,33
2/15/2023 1:36,81,56,0,30,32
2/15/2023 1:51,80,57,0,31,31
2/15/2023 2:06,81,58,0,32,30
2/15/2023 2:21,80,59,0,31,29
2/15/2023 2:36,81,60,0,32,30
